session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,0,15,22,12,11,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,8,11,5,2,4,0,0,5,2
2022/2023,Female,ALL,NABTEB,1-year,Polytechnic,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,16,22,24,23,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,0,38,53,71,63,4,0,0,0,5
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,0,14,19,24,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,9,11,17,16,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,0,13,19,24,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,26,32,40,39,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,0,31,43,64,53,8,0,0,0,7
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,20,26,31,28,4,0,0,1,2
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,0,14,20,33,32,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,0,16,22,24,23,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,0,19,24,40,39,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,22,31,49,46,4,0,0,0,2
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ene- Na - Ezeraku,South East,Ebonyi,Ohaozara,Ene- Na - Ezeraku,,0,36,50,71,70,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,21,30,51,46,4,0,0,0,3
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,3,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,0,3,5,2,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,0,13,19,3,2,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,8,11,2,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,6,8,2,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,0,13,18,3,2,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,0,14,20,12,11,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,13,18,12,5,4,0,0,6,4
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,0,12,15,9,7,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,0,14,20,12,7,4,0,0,8,3
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,0,5,5,2,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,3,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,0,13,18,9,7,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,0,10,14,7,5,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,5,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,3,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,10,14,24,18,4,0,0,0,4
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,0,24,31,51,33,13,0,0,0,10
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,0,9,14,24,16,4,0,0,0,5
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,6,7,7,5,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,0,9,11,14,12,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,17,23,31,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,0,19,27,31,28,4,0,0,2,2
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,13,18,24,19,4,0,0,0,3
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,0,9,12,17,16,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,0,10,15,26,19,4,0,0,0,4
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,0,12,16,24,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,15,22,33,32,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ene- Na - Ezeraku,South East,Ebonyi,Ohaozara,Ene- Na - Ezeraku,,0,23,31,49,47,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,14,20,33,25,4,0,0,0,5
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,2,3,2,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,0,2,3,2,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,3,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,0,9,14,2,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,5,5,2,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,5,5,2,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,0,8,11,2,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,3,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,5,5,2,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,3,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,0,9,14,5,4,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,9,12,5,4,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,0,8,11,5,4,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,0,9,14,5,4,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,0,2,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,2,3,2,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,0,8,11,7,5,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,0,6,8,7,5,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,3,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,2,3,2,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,6,7,14,12,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,0,15,20,30,23,4,0,0,0,4
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,0,6,8,14,12,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,3,4,7,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,0,6,7,14,12,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,12,14,24,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,0,13,19,21,19,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,8,9,14,12,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,0,7,8,17,16,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,0,6,8,19,18,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,0,8,9,14,12,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,9,14,14,12,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ene- Na - Ezeraku,South East,Ebonyi,Ohaozara,Ene- Na - Ezeraku,,0,16,20,30,28,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,8,11,14,12,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,1,1,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,0,1,1,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,2,3,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,2,3,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,2,1,2,0,0,0,1,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,0,5,5,2,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,2,3,2,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,2,3,2,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,2,3,2,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,0,5,5,5,0,4,0,0,1,3
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,3,5,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,0,3,5,2,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,0,6,7,3,2,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,0,1,1,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,1,1,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,0,5,5,3,0,4,0,0,2,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,0,3,4,7,0,4,0,0,0,4
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,2,1,0,0,0,0,1,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,1,1,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,3,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,0,8,9,10,0,8,0,0,1,6
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,0,2,3,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,2,3,7,0,4,0,0,0,4
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,0,3,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,6,7,7,0,4,0,0,1,4
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,0,7,9,14,12,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,5,5,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,0,3,4,7,0,4,0,0,0,4
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,0,2,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,0,5,4,7,0,4,0,1,0,4
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,5,7,14,7,4,0,0,0,4
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ene- Na - Ezeraku,South East,Ebonyi,Ohaozara,Ene- Na - Ezeraku,,0,8,9,7,0,4,0,0,3,4
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,3,4,7,5,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,10,14,5,4,0,0,0,7,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,0,8,11,2,0,0,0,0,7,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,20,28,7,5,0,0,0,17,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,0,39,54,12,11,0,0,0,33,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,19,26,5,4,0,0,0,16,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,20,26,5,4,0,0,0,16,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Inyere,South East,Ebonyi,Ezza North,Inyere,,0,38,49,10,9,0,0,0,30,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,16,22,5,4,0,0,0,13,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,24,31,9,7,0,0,0,18,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,19,26,16,12,4,0,0,10,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,0,46,65,42,40,0,0,0,24,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,42,58,33,30,4,0,0,24,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,0,35,47,28,26,0,0,0,19,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,0,43,58,33,32,0,0,0,24,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,0,12,15,9,7,0,0,0,6,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,0,10,14,9,5,4,0,0,5,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Amuda / Amawula,South East,Ebonyi,Ezza North,Amuda / Amawula,,0,41,54,30,28,0,0,0,23,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ekka,South East,Ebonyi,Ezza North,Ekka,,0,32,46,28,26,0,0,0,18,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Amaechi okposi,South East,Ebonyi,Ohaozara,Amaechi okposi,,0,14,19,9,7,0,0,0,9,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Mgbom Okposi,South East,Ebonyi,Ohaozara,Mgbom Okposi,,0,8,14,5,4,0,0,0,7,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0,29,43,78,65,8,0,0,0,8
2022/2023,Female,ALL,NECO,1-year,University,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,0,65,86,129,114,13,0,0,0,9
2022/2023,Female,ALL,NECO,1-year,University,ward,Abofia,South East,Ebonyi,Abakaliki,Abofia,,0,28,39,68,65,4,0,0,0,2
2022/2023,Female,ALL,NECO,1-year,University,ward,Amata-Akpoha,South East,Ebonyi,Afikpo North,Amata-Akpoha,,0,14,19,33,28,4,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,University,ward,Amogu Akpoha,South East,Ebonyi,Afikpo North,Amogu Akpoha,,0,22,28,51,46,4,0,0,0,3
