session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bariki,North Central,Niger,Bida,Bariki,,0,16,20,30,28,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,7,8,15,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,12,13,33,20,22,0,0,0,6
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,0,25,34,69,57,22,0,0,0,6
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,22,32,48,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Makera,North Central,Niger,Chanchaga,Makera,,0,16,20,48,33,22,0,0,0,7
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Arewa,North Central,Niger,Kontagora,Arewa,,0,10,12,15,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Central,North Central,Niger,Kontagora,Central,,0,14,18,30,28,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gabas,North Central,Niger,Kontagora,Gabas,,0,13,18,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,0,7,8,15,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,0,17,22,30,28,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Baro,North Central,Niger,Agaie,Baro,,0,9,12,2,0,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Boku,North Central,Niger,Agaie,Boku,,0,16,24,4,2,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bariki,North Central,Niger,Bida,Bariki,,0,12,18,4,2,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,10,13,4,2,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,16,20,4,2,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,0,7,8,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,7,8,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Makera,North Central,Niger,Chanchaga,Makera,,0,10,13,4,2,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Arewa,North Central,Niger,Kontagora,Arewa,,0,4,5,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,0,7,8,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,0,27,40,9,7,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,0,12,13,4,2,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Baro,North Central,Niger,Agaie,Baro,,0,16,20,11,9,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Boku,North Central,Niger,Agaie,Boku,,0,12,15,9,7,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,0,16,22,11,9,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,6,7,4,2,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,3,5,4,2,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,7,8,4,2,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Arewa,North Central,Niger,Kontagora,Arewa,,0,9,13,7,4,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Central,North Central,Niger,Kontagora,Central,,0,16,18,7,4,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Gabas,North Central,Niger,Kontagora,Gabas,,0,7,8,4,0,11,0,0,3,2
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,0,12,17,7,4,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,0,4,7,15,0,22,0,0,0,7
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bariki,North Central,Niger,Bida,Bariki,,0,10,15,30,28,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,4,7,15,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,7,8,17,15,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,0,16,20,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,16,20,48,15,44,0,0,0,15
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Makera,North Central,Niger,Chanchaga,Makera,,0,10,13,15,13,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Arewa,North Central,Niger,Kontagora,Arewa,,0,7,7,15,0,22,0,1,0,7
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Central,North Central,Niger,Kontagora,Central,,0,10,13,15,13,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gabas,North Central,Niger,Kontagora,Gabas,,0,9,10,33,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,0,4,7,15,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,0,10,13,30,28,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Baro,North Central,Niger,Agaie,Baro,,0,4,7,2,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Boku,North Central,Niger,Agaie,Boku,,0,7,10,2,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bariki,North Central,Niger,Bida,Bariki,,0,9,12,2,0,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,6,7,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,10,13,2,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,0,4,7,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,4,7,2,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Makera,North Central,Niger,Chanchaga,Makera,,0,4,7,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Arewa,North Central,Niger,Kontagora,Arewa,,0,3,5,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,0,3,5,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,0,14,20,4,0,11,0,0,10,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,0,6,7,2,0,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Baro,North Central,Niger,Agaie,Baro,,0,10,15,7,0,11,0,0,6,3
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Boku,North Central,Niger,Agaie,Boku,,0,7,8,4,0,11,0,0,3,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,0,10,13,4,0,11,0,0,6,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,3,5,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,1,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,3,5,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Arewa,North Central,Niger,Kontagora,Arewa,,0,6,7,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Central,North Central,Niger,Kontagora,Central,,0,10,12,4,0,11,0,0,5,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Gabas,North Central,Niger,Kontagora,Gabas,,0,4,7,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,0,6,8,4,2,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,0,3,5,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bariki,North Central,Niger,Bida,Bariki,,0,4,7,15,0,22,0,0,0,7
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,3,5,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,4,7,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,0,7,8,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,9,10,17,15,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Makera,North Central,Niger,Chanchaga,Makera,,0,6,7,15,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Arewa,North Central,Niger,Kontagora,Arewa,,0,3,5,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Central,North Central,Niger,Kontagora,Central,,0,4,7,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gabas,North Central,Niger,Kontagora,Gabas,,0,4,5,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,0,1,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,0,7,7,0,0,0,0,1,4,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Baro,North Central,Niger,Agaie,Baro,,0,35,44,7,4,0,0,0,23,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Boku,North Central,Niger,Agaie,Boku,,0,68,89,17,15,0,0,0,45,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bariki,North Central,Niger,Bida,Bariki,,0,55,72,15,13,0,0,0,36,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,39,54,13,11,0,0,0,26,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,76,102,20,17,0,0,0,52,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,0,39,52,9,7,0,0,0,27,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,33,44,9,7,0,0,0,22,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Makera,North Central,Niger,Chanchaga,Makera,,0,48,62,15,11,11,0,0,30,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Arewa,North Central,Niger,Kontagora,Arewa,,0,16,24,7,4,0,0,0,11,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,0,32,44,9,7,0,0,0,22,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bagmama 'A',North Central,Niger,Suleja,Bagmama 'A',,0,133,176,37,35,0,0,0,88,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,0,50,71,15,11,11,0,0,35,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Baro,North Central,Niger,Agaie,Baro,,0,74,99,35,33,0,0,0,43,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Boku,North Central,Niger,Agaie,Boku,,0,65,91,30,22,11,0,0,40,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,0,68,92,33,30,0,0,0,40,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,27,39,13,9,11,0,0,17,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,12,17,7,4,0,0,0,7,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,25,34,13,11,0,0,0,14,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Arewa,North Central,Niger,Kontagora,Arewa,,0,48,69,24,22,0,0,0,30,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Central,North Central,Niger,Kontagora,Central,,0,71,89,28,26,0,0,0,40,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Gabas,North Central,Niger,Kontagora,Gabas,,0,37,49,15,13,0,0,0,22,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,0,52,72,28,26,0,0,0,30,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Dauaci,North Central,Niger,Agaie,Dauaci,,0,26,37,48,41,11,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,University,ward,Bariki,North Central,Niger,Bida,Bariki,,0,40,55,87,85,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,17,24,48,41,11,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,University,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,33,45,61,59,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,0,72,99,147,122,33,0,0,0,12
2022/2023,Female,ALL,NECO,1-year,University,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,62,82,134,133,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Makera,North Central,Niger,Chanchaga,Makera,,0,49,69,113,98,22,0,0,0,7
2022/2023,Female,ALL,NECO,1-year,University,ward,Arewa,North Central,Niger,Kontagora,Arewa,,0,29,34,39,37,0,0,0,2,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Central,North Central,Niger,Kontagora,Central,,0,40,52,63,61,0,0,0,2,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Gabas,North Central,Niger,Kontagora,Gabas,,0,39,50,63,61,0,0,0,1,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Bagama 'B',North Central,Niger,Suleja,Bagama 'B',,0,19,25,39,37,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Hashimi 'A',North Central,Niger,Suleja,Hashimi 'A',,0,52,71,87,80,11,0,0,2,3
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Baro,North Central,Niger,Agaie,Baro,,0,22,25,7,4,0,0,0,12,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Boku,North Central,Niger,Agaie,Boku,,0,43,57,11,9,0,0,0,29,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Bariki,North Central,Niger,Bida,Bariki,,0,36,49,11,9,0,0,0,24,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Ceniyan,North Central,Niger,Bida,Ceniyan,,0,27,34,7,4,0,0,0,17,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Dokodza,North Central,Niger,Bida,Dokodza,,0,48,64,15,13,0,0,0,31,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Limawa 'A',North Central,Niger,Chanchaga,Limawa 'A',,0,25,34,7,4,0,0,0,17,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Limawa 'B',North Central,Niger,Chanchaga,Limawa 'B',,0,22,29,7,4,0,0,0,14,1
