session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,9,11,11,9,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,8,9,14,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,11,14,25,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,14,16,39,25,13,0,0,0,6
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,0,11,14,27,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,3,4,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,0,12,16,25,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,21,28,52,50,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,0,24,35,50,48,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Fier,North Central,Plateau,Pankshin,Fier,,0,14,19,39,27,7,0,0,0,5
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,9,12,5,2,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,15,18,16,14,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,12,14,9,7,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,20,28,23,18,7,0,0,6,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,5,5,7,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,11,16,11,9,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Du,North Central,Plateau,Jos South,Du,,0,33,42,34,32,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Giring,North Central,Plateau,Jos South,Giring,,0,27,37,25,20,7,0,0,10,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,6,7,5,2,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,5,5,7,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,0,26,33,50,48,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,18,25,36,34,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,17,19,23,20,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,6,9,14,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,9,12,25,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,11,14,27,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,6,9,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Giring,North Central,Plateau,Jos South,Giring,,0,9,12,25,14,7,0,0,0,5
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,0,17,25,39,36,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,11,16,39,23,13,0,0,0,7
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,0,29,40,75,73,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,0,8,11,25,14,7,0,0,0,5
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Fier,North Central,Plateau,Pankshin,Fier,,0,14,19,27,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,0,6,7,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,5,5,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,6,7,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,5,7,14,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,8,9,14,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,8,11,27,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,0,8,9,27,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,3,4,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,0,8,11,11,9,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,14,19,41,39,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,0,18,25,50,43,7,0,0,0,3
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Fier,North Central,Plateau,Pankshin,Fier,,0,9,14,27,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,6,7,5,2,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,11,14,9,7,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,8,11,9,7,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,14,19,14,11,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,3,4,7,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,6,9,5,2,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Du,North Central,Plateau,Jos South,Du,,0,20,28,25,23,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Giring,North Central,Plateau,Jos South,Giring,,0,17,19,18,16,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,3,4,5,2,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,3,4,7,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,0,17,19,39,36,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,12,14,23,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,9,12,23,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,5,7,14,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,6,9,25,14,7,0,0,0,5
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,6,7,27,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,5,5,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Giring,North Central,Plateau,Jos South,Giring,,0,6,7,14,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,0,11,16,39,25,13,0,0,0,6
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,8,9,25,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,0,18,25,34,32,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,0,6,9,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Fier,North Central,Plateau,Pankshin,Fier,,0,9,12,27,25,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,0,5,5,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,3,5,11,0,7,0,0,0,5
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,3,4,14,0,13,0,0,0,6
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,3,5,14,0,13,0,0,0,6
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,5,5,14,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,0,5,4,0,0,0,0,1,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,0,3,4,11,0,7,0,0,0,5
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,8,11,41,0,33,0,0,0,18
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,0,8,11,36,14,20,0,0,0,10
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Fier,North Central,Plateau,Pankshin,Fier,,0,6,7,0,0,0,0,0,4,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,3,4,5,0,7,0,0,0,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,6,7,5,2,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,5,7,5,0,7,0,0,2,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,6,7,7,5,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,5,5,7,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Du,North Central,Plateau,Jos South,Du,,0,12,16,18,14,7,0,0,1,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Giring,North Central,Plateau,Jos South,Giring,,0,11,12,14,0,13,0,0,1,6
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,3,4,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,2,2,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,0,8,9,27,0,20,0,0,0,12
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,6,7,25,14,7,0,0,0,5
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,6,7,23,0,20,0,0,0,10
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,3,4,14,0,13,0,0,0,6
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,5,5,14,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,5,5,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,3,4,14,0,13,0,0,0,6
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Giring,North Central,Plateau,Jos South,Giring,,0,3,4,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,0,6,9,14,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,5,5,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,0,9,12,23,14,7,0,0,0,4
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,0,3,5,11,9,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Fier,North Central,Plateau,Pankshin,Fier,,0,6,9,27,14,13,0,0,0,6
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,0,23,28,43,36,7,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,15,21,32,30,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,24,30,57,50,7,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,20,28,45,43,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,29,39,79,73,7,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,36,51,91,77,13,0,0,0,6
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ampang west,North Central,Plateau,Mangu,Ampang west,,0,27,35,54,52,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,11,14,23,20,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Gindiri  I,North Central,Plateau,Mangu,Gindiri  I,,0,30,39,57,50,7,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,60,81,156,155,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Dok-Pai,North Central,Plateau,Pankshin,Dok-Pai,,0,72,100,202,186,13,0,0,0,7
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Fier,North Central,Plateau,Pankshin,Fier,,0,47,65,113,111,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,29,39,32,30,0,0,0,8,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,42,54,52,50,0,0,0,8,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,35,47,41,39,0,0,0,9,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,57,74,72,64,7,0,0,10,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,11,14,9,7,0,0,0,4,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,30,40,36,34,0,0,0,7,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Du,North Central,Plateau,Jos South,Du,,0,89,118,100,86,13,0,0,23,6
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Giring,North Central,Plateau,Jos South,Giring,,0,78,104,79,64,13,0,0,24,7
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Chanso,North Central,Plateau,Mangu,Chanso,,0,14,18,16,14,0,0,0,3,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Chip,North Central,Plateau,Pankshin,Chip,,0,11,14,16,11,7,0,0,1,2
2022/2023,Female,ALL,NECO,1-year,University,ward,Barakin Ladi,North Central,Plateau,Barkin Ladi,Barakin Ladi,,0,71,95,161,159,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Gassa/Sho,North Central,Plateau,Barkin Ladi,Gassa/Sho,,0,59,75,138,116,20,0,0,0,10
2022/2023,Female,ALL,NECO,1-year,University,ward,Gindin Akwati,North Central,Plateau,Barkin Ladi,Gindin Akwati,,0,48,65,116,105,7,0,0,0,5
2022/2023,Female,ALL,NECO,1-year,University,ward,Abba Na Shehu,North Central,Plateau,Jos North,Abba Na Shehu,,0,23,30,59,52,7,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,University,ward,Ali Kazaure,North Central,Plateau,Jos North,Ali Kazaure,,0,27,39,79,75,7,0,0,0,2
2022/2023,Female,ALL,NECO,1-year,University,ward,Gangare,North Central,Plateau,Jos North,Gangare,,0,32,42,77,75,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Bukuru,North Central,Plateau,Jos South,Bukuru,,0,20,28,59,52,7,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,University,ward,Giring,North Central,Plateau,Jos South,Giring,,0,24,30,48,45,0,0,0,0,1
