session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,University,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,0,22,31,31,30,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,33,42,48,36,11,0,0,7,14
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,27,39,48,36,11,0,0,2,14
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,0,48,62,79,54,22,0,0,1,29
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,56,73,79,71,8,0,0,17,9
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,0,58,76,79,71,8,0,0,22,9
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,0,47,62,61,36,22,0,0,21,29
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,0,36,50,48,47,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,49,66,61,54,8,0,0,27,9
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,16,23,31,18,11,0,0,0,15
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,0,22,27,31,18,11,0,0,5,15
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,0,41,62,61,54,8,0,0,21,9
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,0,10,12,4,4,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,0,49,65,17,17,0,0,0,76,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,30,39,8,7,0,0,0,48,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,0,40,57,18,18,0,0,0,63,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,0,10,16,5,4,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,35,50,18,15,3,0,0,53,4
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,0,33,47,15,14,0,0,0,52,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,20,27,10,9,0,0,0,29,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,0,41,54,18,18,0,0,0,58,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,0,40,54,15,14,0,0,0,62,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,0,32,42,15,11,3,0,0,45,5
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,16,27,10,5,3,0,0,29,5
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,36,50,13,12,0,0,0,59,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,0,15,20,5,4,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,0,22,27,10,9,0,0,0,29,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,16,20,8,7,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,0,12,15,8,7,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,0,49,70,45,31,14,0,0,52,17
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,15,20,17,11,6,0,0,9,8
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,12,16,10,9,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,23,31,17,17,0,0,0,25,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,13,15,10,9,0,0,1,11,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,0,33,42,25,20,6,0,0,33,6
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,0,19,27,17,17,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,0,56,77,75,71,3,0,0,28,5
2022/2023,Female,ALL,NABTEB,2-year,University,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,0,13,20,17,17,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,22,27,31,18,11,0,0,5,15
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,19,23,31,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,0,30,42,48,36,11,0,0,7,14
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,37,50,48,47,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,0,40,50,48,36,11,0,0,19,14
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,0,28,35,34,33,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,0,23,31,34,33,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,32,42,48,36,11,0,0,7,14
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,12,15,14,13,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,0,13,15,17,17,0,0,1,2,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,0,28,39,45,36,8,0,0,6,10
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,0,6,8,5,4,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,0,30,42,13,12,0,0,0,47,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,19,26,8,7,0,0,0,30,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,0,27,39,13,12,0,0,0,42,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,0,6,8,5,4,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,20,27,10,10,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,0,23,34,10,10,0,0,0,38,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,12,20,5,4,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,0,27,39,10,10,0,0,0,45,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,0,28,39,10,10,0,0,0,45,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,0,23,32,10,10,0,0,0,35,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,10,15,4,4,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,22,34,13,11,3,0,0,35,3
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,0,10,12,5,4,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,0,15,23,5,4,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,10,16,8,7,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,0,6,12,8,7,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,0,32,42,30,29,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,8,12,10,9,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,8,12,10,9,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,15,20,10,9,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,8,12,8,7,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,0,22,31,16,15,0,0,0,27,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,0,13,20,17,11,6,0,0,9,8
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,0,36,50,41,40,0,0,0,27,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,0,8,12,17,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,13,20,14,13,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,12,16,17,17,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,0,23,31,34,33,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,23,30,34,33,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,0,24,31,34,33,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,0,18,26,34,33,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,0,15,20,34,33,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,20,31,34,33,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,6,12,14,13,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,0,8,12,17,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,0,19,23,27,26,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,0,2,3,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,0,15,20,8,0,8,0,0,20,9
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,10,16,4,0,3,0,0,18,5
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,0,14,18,8,5,3,0,0,18,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,0,3,3,0,0,0,0,1,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,12,16,0,0,0,0,0,23,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,0,12,16,10,0,8,0,0,11,12
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,8,12,5,4,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,0,15,20,10,5,6,0,0,17,6
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,0,18,23,10,5,6,0,0,22,6
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,0,10,20,10,5,6,0,0,17,6
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,8,12,4,4,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,13,20,5,4,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,0,5,8,5,4,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,0,8,12,5,4,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,6,8,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,0,5,8,8,0,8,0,0,3,9
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,0,17,23,10,9,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,5,8,10,9,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,3,3,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,8,12,10,0,8,0,0,6,11
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,5,8,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,0,10,12,0,0,0,0,0,17,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,0,6,12,8,7,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,0,20,27,31,0,28,0,0,5,35
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,0,5,3,0,0,0,0,4,5,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,6,8,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,6,12,17,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,0,8,12,0,0,0,0,0,17,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,13,20,34,18,14,0,0,0,19
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,0,13,20,17,0,17,0,0,9,20
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,0,8,12,0,0,0,0,0,17,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,0,9,12,17,0,17,0,0,0,20
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,13,20,17,17,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,5,3,0,0,0,0,4,5,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ago Amodu I,South West,Oyo,Saki East,Ago Amodu I,,0,5,8,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ago Amodu II,South West,Oyo,Saki East,Ago Amodu II,,0,12,12,14,13,0,0,3,1,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,0,26,37,15,10,6,0,0,37,6
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,0,128,174,61,60,3,0,0,187,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,0,79,100,33,30,3,0,0,110,4
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ward 08 SW7,South West,Oyo,Ibadan South,Ward 08 SW7,,0,118,167,66,60,6,0,0,172,7
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South,Ward 10 SW8 II,,0,28,40,18,15,3,0,0,38,4
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South,Ward 11 SW9(1),,0,105,138,47,39,8,0,0,149,10
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,0,95,138,52,49,3,0,0,144,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,0,70,90,33,30,3,0,0,95,4
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,0,121,158,52,44,8,0,0,174,9
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Agboye/Molete,South West,Oyo,Oyo East,Agboye/Molete,,0,116,154,46,44,3,0,0,174,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ajagba,South West,Oyo,Oyo East,Ajagba,,0,96,131,47,39,8,0,0,139,10
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Alaodi/Modeke,South West,Oyo,Oyo East,Alaodi/Modeke,,0,54,74,28,25,3,0,0,77,4
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Agbonle,South West,Oyo,Saki East,Agbonle,,0,93,127,46,46,0,0,0,135,1
