session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,0,22,28,8,7,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,0,79,107,30,29,0,0,0,94,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,0,67,86,22,21,0,0,0,77,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,0,88,115,37,31,14,0,0,97,5
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,0,19,28,8,7,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,0,57,79,15,14,0,0,0,75,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,0,67,86,22,21,0,0,0,77,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,0,31,35,14,8,14,0,2,27,5
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Aguda,South West,Lagos,Surulere,Aguda,,0,25,35,8,7,0,0,0,32,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,0,69,93,22,21,0,0,0,85,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,0,19,21,2,1,0,0,1,22,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,0,12,14,2,1,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,0,38,49,5,3,0,0,0,51,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,0,10,14,2,1,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,0,12,21,2,1,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,0,41,49,5,3,0,0,0,51,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,0,16,21,2,1,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,0,28,35,5,3,0,0,0,35,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Aguda,South West,Lagos,Surulere,Aguda,,0,34,56,5,3,0,0,0,59,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,0,12,14,2,1,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,0,31,35,2,1,0,0,2,37,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,0,70,91,6,5,0,0,0,97,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,0,44,49,3,2,0,0,3,52,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,0,47,63,5,3,0,0,0,67,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,0,44,49,3,2,0,0,3,52,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,0,29,42,3,2,0,0,0,44,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,0,25,35,1,0,0,0,0,38,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,0,10,14,1,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,0,19,28,1,0,0,0,0,30,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,0,67,84,5,3,0,0,0,90,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,0,22,28,1,0,0,0,0,30,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,0,16,21,1,0,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Aguda,South West,Lagos,Surulere,Aguda,,0,25,35,1,0,0,0,0,38,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,0,35,51,2,1,0,0,0,55,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,0,31,42,14,13,0,0,0,35,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,0,25,35,8,7,0,0,0,32,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,0,10,14,8,7,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,0,31,44,8,7,0,0,0,42,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,0,12,21,8,7,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,0,48,70,23,22,0,0,0,59,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,0,41,56,15,14,0,0,0,50,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,0,57,78,23,22,0,0,0,67,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,0,12,14,8,7,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,0,34,49,15,14,0,0,0,42,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,0,41,56,15,14,0,0,0,50,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,0,16,21,8,7,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Aguda,South West,Lagos,Surulere,Aguda,,0,16,21,8,7,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,0,41,56,15,14,0,0,0,50,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,0,10,7,0,0,0,0,5,8,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,0,10,14,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,0,25,35,5,2,14,0,0,35,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,0,10,7,0,0,0,0,5,8,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,0,12,14,2,0,14,0,0,14,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Anikantamo,South West,Lagos,Lagos Island,Anikantamo,,0,25,35,2,1,0,0,0,37,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,0,10,14,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,0,12,14,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Aguda,South West,Lagos,Surulere,Aguda,,0,22,28,5,2,14,0,0,27,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,0,6,7,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,0,16,21,0,0,0,0,0,24,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,0,35,56,1,0,0,0,0,62,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,0,22,28,1,0,0,0,0,30,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,0,22,35,3,1,14,0,0,36,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Airport/Onipetesi/Inilekere,South West,Lagos,Ikeja,Airport/Onipetesi/Inilekere,,0,25,35,3,1,14,0,0,36,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,0,16,21,1,0,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,0,16,21,1,0,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,0,3,7,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,0,12,21,1,0,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,0,35,49,3,0,14,0,0,52,3
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Eiyekole,South West,Lagos,Lagos Island,Eiyekole,,0,12,14,1,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Adeniran/Ogunsanya,South West,Lagos,Surulere,Adeniran/Ogunsanya,,0,6,7,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Aguda,South West,Lagos,Surulere,Aguda,,0,12,14,1,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Akinhanmi/Cole,South West,Lagos,Surulere,Akinhanmi/Cole,,0,19,28,1,0,0,0,0,30,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abule-Egba/Aboru/Meiran/Alagbado,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,,0,16,21,0,0,0,0,0,24,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ayobo/Ijon Village (Camp David),South West,Lagos,Alimosho,Ayobo/Ijon Village (Camp David),,0,12,21,8,7,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Egbe/Agodo,South West,Lagos,Alimosho,Egbe/Agodo,,0,6,7,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Adekunle Vill./Adeniyi Jones/Ogba,South West,Lagos,Ikeja,Adekunle Vill./Adeniyi Jones/Ogba,,0,10,14,0,0,0,0,0,16,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Alausa/Oregun/Olusosun,South West,Lagos,Ikeja,Alausa/Oregun/Olusosun,,0,6,7,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Agboyi I,South West,Lagos,Kosofe,Agboyi I,,0,34,35,0,0,0,0,6,39,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Agboyi II,South West,Lagos,Kosofe,Agboyi II,,0,19,28,8,0,28,0,0,24,7
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Anthony/Ajao Estate/Mende/Maryland,South West,Lagos,Kosofe,Anthony/Ajao Estate/Mende/Maryland,,0,31,42,15,8,28,0,0,34,6
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Agarawu/Obadina,South West,Lagos,Lagos Island,Agarawu/Obadina,,0,3,7,0,0,0,0,0,8,0
