session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,3,4,6,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,5,6,6,5,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,6,8,8,8,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,6,9,17,16,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,3,3,6,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,5,6,6,5,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,6,8,12,11,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,8,11,14,14,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,2,3,4,3,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,7,9,3,2,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,4,6,4,3,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,13,18,11,11,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,14,18,11,11,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,5,6,3,2,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,4,6,4,3,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,3,3,3,2,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,3,3,4,3,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,3,3,4,3,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,10,12,8,8,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,7,9,5,5,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,8,9,7,6,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,8,12,5,2,3,0,0,14,4
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,6,9,2,0,3,0,0,14,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,7,9,4,3,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,5,8,2,0,3,0,0,11,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,3,3,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,8,9,2,0,3,0,0,13,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,4,4,2,0,3,0,1,5,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,7,9,4,0,3,0,0,10,5
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,5,8,5,2,3,0,0,7,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,3,5,2,0,3,0,0,5,3
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,6,8,2,2,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,4,6,8,8,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,3,4,8,0,8,0,0,0,11
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,2,3,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,3,4,6,5,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,3,3,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,4,5,8,0,8,0,0,0,11
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,2,1,0,0,0,0,1,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,3,3,6,0,5,0,0,0,8
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,3,4,0,0,0,0,0,7,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,6,6,8,0,8,0,1,0,11
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,2,2,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,4,4,3,2,0,0,1,3,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,2,3,4,0,3,0,0,0,5
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,7,10,8,4,3,0,0,7,5
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,9,11,4,3,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,3,4,3,2,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,3,3,4,0,3,0,0,0,5
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,2,1,0,0,0,0,1,2,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,2,2,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,2,2,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,6,9,3,2,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,5,5,3,2,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,5,6,7,0,8,0,0,1,9
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,68,91,30,27,3,0,0,116,5
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,57,77,25,24,3,0,0,98,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Ado Ekiti,Ado 'C' Idolofin,,0,52,74,29,27,3,0,0,88,4
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Efon I,South West,Ekiti,Efon,Efon I,,0,50,71,27,21,5,0,0,86,8
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Efon III,South West,Ekiti,Efon,Efon III,,0,25,33,12,11,3,0,0,40,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ida Mudu I,South West,Ekiti,Emure,Ida Mudu I,,0,56,77,29,27,3,0,0,94,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,35,50,20,19,0,0,0,59,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,50,66,27,25,3,0,0,76,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,37,53,23,20,3,0,0,60,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,31,43,15,12,3,0,0,53,4
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,44,62,21,17,3,0,0,78,5
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Ado Ekiti,Ado 'B' Inisa,,0,26,36,47,46,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Efon II,South West,Ekiti,Efon,Efon II,,0,24,33,41,36,5,0,0,2,6
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ida Mudu II,South West,Ekiti,Emure,Ida Mudu II,,0,19,26,33,30,3,0,0,1,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Odo Emure I,South West,Ekiti,Emure,Odo Emure I,,0,16,22,33,30,3,0,0,0,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ado 'A' Idofin,South West,Ekiti,Gbonyin,Ado 'A' Idofin,,0,25,33,41,36,5,0,0,2,6
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ado 'B' Inisa,South West,Ekiti,Gbonyin,Ado 'B' Inisa,,0,29,39,47,45,3,0,0,5,3
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ado 'C' Idolofin,South West,Ekiti,Gbonyin,Ado 'C' Idolofin,,0,12,15,20,15,5,0,0,0,7
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ekamarun Ward 'A',South West,Ekiti,Ijero,Ekamarun Ward 'A',,0,21,28,33,30,3,0,0,5,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ekameta,South West,Ekiti,Ijero,Ekameta,,0,26,35,41,30,10,0,0,6,15
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ijero Ward 'A',South West,Ekiti,Ijero,Ijero Ward 'A',,0,33,45,53,51,3,0,0,6,3
2022/2023,Female,ALL,NECO,1-year,University,ward,Ado 'A' Idofin,South West,Ekiti,Ado Ekiti,Ado 'A' Idofin,,0,12,15,9,8,0,0,0,13,1
