session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,0,22,30,66,49,20,0,0,0,10
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,0,32,42,3,2,0,0,0,29,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,0,25,42,3,2,0,0,0,29,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,0,6,12,2,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,0,6,7,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Alesa,South South,Rivers,Eleme,Alesa,,0,17,25,2,0,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,0,8,12,2,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,0,8,12,2,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,0,21,25,2,0,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Kalio,South South,Rivers,Okrika,Kalio,,0,8,12,2,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,0,8,12,2,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,0,23,34,2,0,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,0,12,15,2,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,0,15,19,2,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,0,20,27,3,2,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,0,3,4,2,0,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,0,16,23,3,2,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Alesa,South South,Rivers,Eleme,Alesa,,0,20,25,3,2,0,0,0,17,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,0,12,15,2,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,0,28,42,5,3,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,0,26,34,3,2,0,0,0,23,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Kalio,South South,Rivers,Okrika,Kalio,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,0,9,12,2,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,0,24,30,2,0,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,0,13,15,2,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,0,13,19,2,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,0,9,15,24,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,0,20,30,36,35,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,0,17,30,47,45,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Alesa,South South,Rivers,Eleme,Alesa,,0,13,19,24,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,0,16,21,47,45,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Kalio,South South,Rivers,Okrika,Kalio,,0,18,21,47,45,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ogan,South South,Rivers,Okrika,Ogan,,0,32,40,95,94,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,0,25,34,66,64,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,0,9,12,24,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,0,5,7,24,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,0,12,13,47,45,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,0,22,28,2,0,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,0,16,21,2,0,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,0,3,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,0,3,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Alesa,South South,Rivers,Eleme,Alesa,,0,8,15,2,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,0,6,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,0,5,7,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,0,12,15,2,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Kalio,South South,Rivers,Okrika,Kalio,,0,5,8,2,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,0,3,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,0,12,19,2,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,0,6,8,2,0,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,0,6,7,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,0,9,13,2,0,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,0,3,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,0,9,11,2,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Alesa,South South,Rivers,Eleme,Alesa,,0,12,19,3,2,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,0,8,12,2,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,0,17,17,3,2,0,0,2,11,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,0,13,20,3,2,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Kalio,South South,Rivers,Okrika,Kalio,,0,5,7,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,0,5,7,2,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,0,9,13,0,0,0,0,0,10,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,0,6,12,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,0,8,12,2,0,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,0,6,7,24,0,27,0,0,0,14
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,0,9,15,24,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,0,13,19,47,24,27,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Alesa,South South,Rivers,Eleme,Alesa,,0,9,12,24,23,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,0,9,11,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Kalio,South South,Rivers,Okrika,Kalio,,0,8,11,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ogan,South South,Rivers,Okrika,Ogan,,0,16,20,47,24,27,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ogoloma I,South South,Rivers,Okrika,Ogoloma I,,0,13,13,24,0,27,0,1,0,14
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,0,6,7,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,0,3,4,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,0,8,13,0,0,0,0,0,10,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,0,154,196,16,14,0,0,0,137,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,0,129,170,16,14,0,0,0,118,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,0,30,39,3,2,0,0,0,27,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,0,24,32,2,0,0,0,0,23,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Alesa,South South,Rivers,Eleme,Alesa,,0,73,102,9,7,0,0,0,71,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,0,40,50,3,2,0,0,0,35,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,0,31,43,3,2,0,0,0,30,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Oro-Igwe,South South,Rivers,Obio-Akpor,Oro-Igwe,,0,94,125,10,9,0,0,0,87,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Kalio,South South,Rivers,Okrika,Kalio,,0,40,55,5,3,0,0,0,38,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Abuloma/Amadi-Ama,South South,Rivers,Port Harcourt,Abuloma/Amadi-Ama,,0,28,36,3,2,0,0,0,25,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Diobu,South South,Rivers,Port Harcourt,Diobu,,0,101,141,12,10,0,0,0,98,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Elekahia,South South,Rivers,Port Harcourt,Elekahia,,0,60,75,7,5,0,0,0,52,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ward III Dan Jumbo/ Beresiri,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,,0,63,78,10,9,0,0,0,52,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ward III Orosiriri,South South,Rivers,Bonny,Ward III Orosiriri,,0,91,121,17,16,0,0,0,80,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Agbonchia,South South,Rivers,Eleme,Agbonchia,,0,23,30,5,3,0,0,0,19,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Akpajo,South South,Rivers,Eleme,Akpajo,,0,67,93,14,10,7,0,0,61,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Alesa,South South,Rivers,Eleme,Alesa,,0,97,141,19,17,0,0,0,94,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Choba,South South,Rivers,Obio-Akpor,Choba,,0,51,62,9,7,0,0,0,41,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Elelenwo (3B),South South,Rivers,Obio-Akpor,Elelenwo (3B),,0,145,190,24,23,0,0,0,128,1
