session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,29,40,72,71,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,11,14,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,13,18,40,24,13,0,0,0,12
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,17,21,36,35,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,8,14,3,1,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,12,16,4,3,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,21,32,8,7,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,6,9,3,1,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,5,9,3,1,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,23,32,7,6,0,0,0,25,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,14,18,4,3,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,7,9,3,1,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,8,11,3,1,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,8,11,3,1,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,11,17,4,3,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,5,9,3,1,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,7,9,3,1,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,11,17,6,4,0,0,0,12,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,7,11,3,1,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,12,16,3,1,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,20,27,8,7,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,10,14,6,4,0,0,0,9,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,11,16,6,3,4,0,0,11,2
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,5,5,3,1,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,6,9,3,1,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,7,9,3,1,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,8,11,3,1,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,14,19,6,4,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,6,9,3,1,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,7,11,3,1,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,14,18,36,35,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,15,19,36,35,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,7,9,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,7,11,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,5,5,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,14,19,36,35,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,7,11,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,8,11,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,8,11,36,35,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,18,25,54,53,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,18,27,36,35,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,7,11,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,9,11,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,11,17,36,35,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,4,5,3,0,4,0,0,3,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,6,7,3,0,4,0,0,5,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,12,19,4,3,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,1,2,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,4,5,3,0,4,0,0,3,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,13,19,4,3,0,0,0,15,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,8,11,3,0,4,0,0,8,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,4,5,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,5,5,3,1,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,5,5,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,8,10,0,0,0,0,0,9,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,3,2,0,0,0,0,1,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,4,5,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,6,7,3,0,4,0,0,5,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,5,5,3,0,4,0,0,3,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Central I,South South,Akwa Ibom,Eket,Central I,,0,5,9,3,1,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,11,13,3,1,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,6,7,3,0,4,0,0,5,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,6,9,3,1,0,0,0,6,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,3,5,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,4,5,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,4,5,3,0,4,0,0,3,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,5,5,3,1,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,8,10,3,0,4,0,0,7,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,3,2,0,0,0,0,1,2,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,5,5,3,1,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,8,14,36,0,29,0,0,0,26
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abak Urban II,South South,Akwa Ibom,Abak,Abak Urban II,,0,9,14,36,18,17,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,5,5,18,0,17,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Central II,South South,Akwa Ibom,Eket,Central II,,0,4,5,18,0,17,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Central III,South South,Akwa Ibom,Eket,Central III,,0,4,5,0,0,0,0,0,5,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ikot Ekpene I,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene I,,0,8,10,36,0,29,0,0,0,26
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ikot Ekpene II,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene II,,0,5,5,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ikot Ekpene III,South South,Akwa Ibom,Ikot Ekpene,Ikot Ekpene III,,0,6,9,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Oron Urban I,South South,Akwa Ibom,Oron,Oron Urban I,,0,6,7,0,0,0,0,0,7,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Oron Urban II,South South,Akwa Ibom,Oron,Oron Urban II,,0,14,18,36,18,17,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Oron Urban III,South South,Akwa Ibom,Oron,Oron Urban III,,0,11,17,36,18,17,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Etoi I,South South,Akwa Ibom,Uyo,Etoi I,,0,5,5,18,0,17,0,0,0,13
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Etoi II,South South,Akwa Ibom,Uyo,Etoi II,,0,5,9,18,17,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ikono I,South South,Akwa Ibom,Uyo,Ikono I,,0,7,10,36,0,29,0,0,0,26
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Abak Urban I,South South,Akwa Ibom,Abak,Abak Urban I,,0,40,57,14,12,0,0,0,43,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Abak Urban III,South South,Akwa Ibom,Abak,Abak Urban III,,0,59,73,18,15,4,0,0,55,2
