session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,13,17,16,14,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0,22,31,34,33,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,16,23,1,0,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Dugja,North East,Borno,Biu,Dugja,,0,28,31,1,0,0,0,1,30,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0,25,35,1,0,0,0,0,34,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,18,23,1,0,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0,34,41,3,1,0,0,0,39,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Alau,North East,Borno,Jere,Alau,,0,6,8,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,13,17,1,0,0,0,0,16,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,7,8,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0,24,34,1,0,0,0,0,33,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,9,15,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0,21,29,1,0,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Buratai,North East,Borno,Biu,Buratai,,0,16,20,1,0,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,22,26,3,1,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Dugja,North East,Borno,Biu,Dugja,,0,9,12,1,0,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0,12,14,1,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0,15,17,4,1,8,0,0,14,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0,25,35,3,1,0,0,0,33,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0,24,32,3,1,0,0,0,30,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,16,20,1,0,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Alau,North East,Borno,Jere,Alau,,0,24,34,5,4,0,0,0,30,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,6,12,1,0,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,7,12,1,0,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0,25,35,3,1,0,0,0,33,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,28,34,5,4,0,0,0,30,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Buratai,North East,Borno,Biu,Buratai,,0,34,50,65,64,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,11,15,16,14,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Dugja,North East,Borno,Biu,Dugja,,0,15,20,34,20,23,0,0,0,11
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0,26,31,45,44,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0,29,35,45,44,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0,22,29,31,30,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,12,17,16,14,0,0,0,5,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0,15,20,16,14,0,0,0,8,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Alau,North East,Borno,Jere,Alau,,0,15,20,34,16,30,0,0,0,14
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,19,26,31,30,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,19,25,31,30,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,9,12,16,14,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0,15,20,34,33,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,9,15,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Dugja,North East,Borno,Biu,Dugja,,0,16,20,1,0,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0,18,23,1,0,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,13,17,1,0,0,0,0,16,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0,24,29,1,0,0,0,0,28,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Alau,North East,Borno,Jere,Alau,,0,5,5,0,0,0,0,1,5,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,9,12,1,0,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,5,8,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0,16,23,1,0,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,6,8,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0,14,20,1,0,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Buratai,North East,Borno,Biu,Buratai,,0,9,15,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,15,20,1,0,0,0,0,19,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Dugja,North East,Borno,Biu,Dugja,,0,5,5,0,0,0,0,1,5,0
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0,7,12,1,0,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0,9,15,1,0,0,0,0,14,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0,16,20,3,1,0,0,0,18,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0,16,23,1,0,0,0,0,22,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,9,12,1,0,0,0,0,11,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Alau,North East,Borno,Jere,Alau,,0,15,22,3,1,0,0,0,20,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,5,5,1,0,0,0,1,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,5,5,1,0,0,0,1,4,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0,20,26,3,1,0,0,0,24,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,16,23,3,1,0,0,0,21,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Buratai,North East,Borno,Biu,Buratai,,0,21,31,45,44,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,7,12,16,14,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Dugja,North East,Borno,Biu,Dugja,,0,9,14,16,14,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0,20,25,16,14,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0,19,22,31,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0,16,20,31,30,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,7,12,16,14,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0,11,14,16,14,0,0,0,2,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Alau,North East,Borno,Jere,Alau,,0,9,12,16,14,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,12,14,16,0,23,0,0,2,12
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,12,14,16,0,23,0,0,2,12
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,5,5,16,14,0,0,1,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0,10,11,18,16,8,0,1,0,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,6,8,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Dugja,North East,Borno,Biu,Dugja,,0,9,11,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0,10,11,1,0,0,0,1,10,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,6,8,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0,14,14,0,0,0,0,2,14,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Alau,North East,Borno,Jere,Alau,,0,3,3,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,6,8,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,3,3,0,0,0,0,1,3,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0,11,14,1,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,3,5,1,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0,7,8,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Buratai,North East,Borno,Biu,Buratai,,0,5,5,0,0,0,0,1,5,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,7,11,1,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Dugja,North East,Borno,Biu,Dugja,,0,3,3,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0,3,5,1,0,0,0,0,4,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0,5,5,1,0,0,0,1,4,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0,9,11,1,0,0,0,0,10,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0,9,14,1,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,6,8,1,0,0,0,0,7,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Alau,North East,Borno,Jere,Alau,,0,9,11,0,0,0,0,0,11,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,3,3,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,3,3,0,0,0,0,1,3,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0,11,14,1,0,0,0,0,13,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,9,12,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Buratai,North East,Borno,Biu,Buratai,,0,12,15,16,14,0,0,0,3,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,5,5,16,0,23,0,1,0,12
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Dugja,North East,Borno,Biu,Dugja,,0,6,8,16,14,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0,10,12,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0,9,12,0,0,0,0,0,12,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0,8,12,16,0,23,0,0,0,12
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,3,5,16,0,23,0,0,0,12
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0,6,8,16,14,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Alau,North East,Borno,Jere,Alau,,0,5,8,16,14,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,6,8,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,7,8,0,0,0,0,0,8,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,3,3,0,0,0,0,0,3,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0,4,6,0,0,0,0,0,6,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,41,56,3,1,0,0,0,54,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Dugja,North East,Borno,Biu,Dugja,,0,89,111,5,4,0,0,0,107,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0,75,104,5,4,0,0,0,100,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,52,68,3,1,0,0,0,66,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Dure / Wala / Warabe,North East,Borno,Gwoza,Dure / Wala / Warabe,,0,112,145,6,5,0,0,0,139,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Alau,North East,Borno,Jere,Alau,,0,22,28,1,0,0,0,0,27,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,37,45,1,0,0,0,0,44,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,22,31,1,0,0,0,0,30,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0,71,91,5,4,0,0,0,87,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,28,38,1,0,0,0,0,37,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Bulablin,North East,Borno,Maiduguri,Bulablin,,0,53,75,4,3,0,0,0,72,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Buratai,North East,Borno,Biu,Buratai,,0,49,68,5,4,0,0,0,64,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Dadin Kowa,North East,Borno,Biu,Dadin Kowa,,0,65,89,9,8,0,0,0,82,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Dugja,North East,Borno,Biu,Dugja,,0,21,25,3,1,0,0,0,23,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Chibok Garu,North East,Borno,Chibok,Chibok Garu,,0,32,45,5,4,0,0,0,41,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Chibok Likama,North East,Borno,Chibok,Chibok Likama,,0,41,53,5,4,0,0,0,49,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Chibok Wuntaku,North East,Borno,Chibok,Chibok Wuntaku,,0,86,113,10,9,0,0,0,105,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ashigashiya,North East,Borno,Gwoza,Ashigashiya,,0,73,98,9,8,0,0,0,91,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bita / Izge,North East,Borno,Gwoza,Bita / Izge,,0,47,60,5,4,0,0,0,56,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Alau,North East,Borno,Jere,Alau,,0,71,98,10,9,0,0,0,90,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bale Galtimari,North East,Borno,Jere,Bale Galtimari,,0,19,28,4,3,0,0,0,25,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Dala lawanti,North East,Borno,Jere,Dala lawanti,,0,19,25,3,1,0,0,0,23,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bolori I,North East,Borno,Maiduguri,Bolori I,,0,82,109,10,9,0,0,0,101,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bolori II,North East,Borno,Maiduguri,Bolori II,,0,81,114,10,9,0,0,0,106,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Buratai,North East,Borno,Biu,Buratai,,0,91,125,132,122,15,0,0,22,8
