session,gender,disability,exam_body,gap_band,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Bowen,South South,Delta,Warri South,Bowen,,0,35,46,1006,905,13,0,0,0,16
2022/2023,Female,ALL,NABTEB,1-year,University,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,22,31,599,594,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,1-year,University,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,26,36,724,469,35,0,0,0,39
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,22,25,39,33,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,9,10,13,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,9,10,7,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,4,10,13,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,0,26,36,46,40,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,13,15,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,13,15,26,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,4,5,7,0,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,4,5,13,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,9,15,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,College of Education,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,4,5,13,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,9,10,33,20,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,9,10,33,26,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,9,10,33,20,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,0,18,25,46,40,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,22,25,53,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,26,36,66,53,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,9,10,33,26,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,18,25,46,40,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,26,36,66,59,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,13,20,33,26,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,9,10,33,26,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,Bowen,South South,Delta,Warri South,Bowen,,0,9,10,33,20,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,2-year,Polytechnic,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,4,10,13,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,9,10,283,165,16,0,0,0,18
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,13,20,408,337,10,0,0,0,11
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Agu,South South,Delta,Oshimili South,Agu,,0,9,15,283,277,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,9,10,158,152,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,4,10,125,119,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,9,15,316,310,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,13,20,441,337,13,0,0,0,16
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Bowen,South South,Delta,Warri South,Bowen,,0,22,31,599,594,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,13,20,441,436,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,2-year,University,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,18,25,408,337,10,0,0,0,11
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,13,20,39,33,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,4,5,13,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,4,5,7,0,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,4,5,13,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,0,18,25,46,40,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,9,15,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,9,15,26,20,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,4,5,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,4,5,13,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,9,10,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,College of Education,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,4,5,13,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,4,5,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,4,10,33,26,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,4,5,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,0,9,15,33,26,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,13,15,53,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,18,20,53,46,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,4,10,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,13,15,33,26,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,18,25,46,40,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,9,10,33,26,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,4,10,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,Bowen,South South,Delta,Warri South,Bowen,,0,4,5,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,Polytechnic,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,4,5,13,0,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,4,5,158,152,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,9,10,283,277,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Agu,South South,Delta,Oshimili South,Agu,,0,9,10,125,119,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,4,5,158,152,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,4,5,125,119,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,9,10,316,310,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,13,15,316,310,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Bowen,South South,Delta,Warri South,Bowen,,0,18,20,474,469,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,9,10,316,310,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,3-5-year,University,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,13,15,283,277,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,9,10,13,0,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,4,5,13,0,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,4,5,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,4,5,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,0,9,15,13,0,3,0,0,1,2
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,4,10,7,0,0,0,0,1,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,4,5,13,7,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,4,10,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,College of Education,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,0,0,0,0,0,0,0,0,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,4,5,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,4,5,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,4,5,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,0,4,5,13,0,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,9,10,33,0,3,0,0,0,5
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,9,15,33,20,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,4,5,13,0,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,9,10,33,20,3,0,0,0,2
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,9,15,33,0,3,0,0,0,5
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,4,5,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,4,5,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,Bowen,South South,Delta,Warri South,Bowen,,0,4,5,20,13,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,Polytechnic,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,4,5,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,4,5,158,152,0,0,0,0,1
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,4,5,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Agu,South South,Delta,Oshimili South,Agu,,0,4,5,125,0,16,0,0,0,19
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,4,5,158,0,22,0,0,0,24
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,4,5,125,0,16,0,0,0,19
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,4,5,0,0,0,0,0,1,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,9,10,316,165,19,0,0,0,23
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Bowen,South South,Delta,Warri South,Bowen,,0,9,10,0,0,0,0,0,2,0
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,4,5,158,0,22,0,0,0,24
2022/2023,Female,ALL,NABTEB,5+-year,University,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,4,10,0,0,0,0,0,2,0
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,61,82,118,112,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,26,31,46,40,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,26,31,46,40,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,18,20,33,26,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,0,88,117,164,139,3,0,0,0,4
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,39,51,99,86,3,0,0,0,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,39,51,86,79,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,13,15,20,13,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,13,15,33,20,3,0,0,0,2
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,31,46,79,59,3,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,College of Education,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,13,15,33,20,3,0,0,0,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,26,36,92,86,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,26,36,79,66,3,0,0,0,2
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,22,31,66,59,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Agu,South South,Delta,Oshimili South,Agu,,0,53,71,164,139,3,0,0,0,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,61,82,191,152,6,0,0,0,6
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,79,102,230,205,3,0,0,0,4
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,26,36,92,86,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Effurun II,South South,Delta,Uvwie,Effurun II,,0,53,71,171,152,3,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Ebrohimi,South South,Delta,Warri North,Ebrohimi,,0,79,102,217,211,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,44,61,125,106,3,0,0,0,3
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,26,36,92,86,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,Bowen,South South,Delta,Warri South,Bowen,,0,26,36,92,86,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,Polytechnic,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,13,15,33,20,3,0,0,0,2
2022/2023,Female,ALL,NECO,1-year,University,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,22,31,691,634,10,0,0,0,9
2022/2023,Female,ALL,NECO,1-year,University,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,39,51,980,938,6,0,0,0,7
2022/2023,Female,ALL,NECO,1-year,University,ward,Agu,South South,Delta,Oshimili South,Agu,,0,26,36,691,634,10,0,0,0,9
2022/2023,Female,ALL,NECO,1-year,University,ward,Anala-Amakom,South South,Delta,Oshimili South,Anala-Amakom,,0,26,31,566,561,0,0,0,0,1
2022/2023,Female,ALL,NECO,1-year,University,ward,Effurun I,South South,Delta,Uvwie,Effurun I,,0,18,20,566,469,13,0,0,0,15
2022/2023,Female,ALL,NECO,1-year,University,ward,Eghoro,South South,Delta,Warri North,Eghoro,,0,26,36,691,601,13,0,0,0,14
2022/2023,Female,ALL,NECO,1-year,University,ward,Gbokoda,South South,Delta,Warri North,Gbokoda,,0,48,66,1546,1407,19,0,0,0,22
2022/2023,Female,ALL,NECO,1-year,University,ward,Bowen,South South,Delta,Warri South,Bowen,,0,61,82,1671,1578,13,0,0,0,15
2022/2023,Female,ALL,NECO,1-year,University,ward,Edjeba,South South,Delta,Warri South,Edjeba,,0,44,56,1263,1070,25,0,0,0,30
2022/2023,Female,ALL,NECO,1-year,University,ward,G.R.A.,South South,Delta,Warri South,G.R.A.,,0,48,66,1263,1261,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,0,35,46,66,53,3,0,0,0,2
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Ebu,South South,Delta,Oshimili North,Ebu,,0,18,20,33,20,3,0,0,0,2
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Ibusa  I,South South,Delta,Oshimili North,Ibusa  I,,0,18,20,33,20,3,0,0,0,2
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Cable Point I,South South,Delta,Oshimili South,Cable Point I,,0,9,15,20,13,0,0,0,0,1
2022/2023,Female,ALL,NECO,2-year,College of Education,ward,Army Barracks Area,South South,Delta,Uvwie,Army Barracks Area,,0,57,71,105,92,3,0,0,0,2
