session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,797.0,0,290.2754,13,8,2.7457,61.3077,99.625,9,8,1,7,8,1,43.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1684.0,0,908.8385,47,17,1.8529,35.8298,99.0588,32,30,2,25,27,4,43.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1618.0,0,870.8263,45,16,1.858,35.9556,101.125,30,28,2,24,26,4,43.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1570.0,0,846.6366,44,16,1.8544,35.6818,98.125,30,28,2,23,25,4,43.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1523.0,0,822.447,42,15,1.8518,36.2619,101.5333,28,26,2,22,24,3,43.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1532.0,0,825.9027,42,15,1.8549,36.4762,102.1333,28,26,2,22,24,3,43.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1532.0,0,825.9027,42,15,1.8549,36.4762,102.1333,28,26,2,22,24,3,43.95
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,674.0,414,148.5934,10,8,4.5359,67.4,84.25,7,6,1,5,6,1,43.95
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,617.0,379,134.7707,9,7,4.5781,68.5556,88.1429,6,6,1,5,5,1,43.95
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,581.0,357,127.8594,9,6,4.5441,64.5556,96.8333,6,6,1,5,5,1,43.95
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,8.0,0,13.8226,2,1,0.5788,4.0,8.0,1,1,0,1,1,0,43.95
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,746.0,0,422.0141,6,2,1.7677,124.3333,373.0,4,4,0,3,3,0,43.95
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,317.0,0,432.9283,5,3,0.7322,63.4,105.6667,3,3,0,3,3,0,43.95
2024/2025,Male,ALL,Private,JSS,JSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,299.0,0,407.4619,5,3,0.7338,59.8,99.6667,3,3,0,3,3,0,43.95
2024/2025,Male,ALL,Private,JSS,JSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,289.0,0,392.9097,5,3,0.7355,57.8,96.3333,3,3,0,3,3,0,43.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,629.0,0,1262.4043,17,6,0.4983,37.0,104.8333,11,11,1,9,10,1,43.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,604.0,0,1211.4715,17,6,0.4986,35.5294,100.6667,11,11,1,9,10,1,43.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,586.0,0,1175.091,16,6,0.4987,36.625,97.6667,11,10,1,9,9,1,43.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,569.0,0,1138.7105,16,6,0.4997,35.5625,94.8333,11,10,1,9,9,1,43.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,573.0,0,1145.9866,16,6,0.5,35.8125,95.5,11,10,1,9,9,1,43.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,572.0,0,1145.9866,16,6,0.4991,35.75,95.3333,11,10,1,9,9,1,43.95
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,253.0,163,345.615,4,3,0.732,63.25,84.3333,3,3,0,2,2,0,43.95
2024/2025,Male,ALL,Private,SSS,SSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,232.0,149,316.5106,4,3,0.733,58.0,77.3333,3,3,0,2,2,0,43.95
2024/2025,Male,ALL,Private,SSS,SSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,218.0,140,294.6823,3,3,0.7398,72.6667,72.6667,2,2,0,2,2,0,43.95
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,29.0,0,69.123,1,1,0.4195,29.0,29.0,1,1,0,1,1,0,43.95
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2651.0,0,884.6489,22,7,2.9967,120.5,378.7143,15,14,1,12,13,2,43.95
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1121.0,0,404.3122,18,11,2.7726,62.2778,101.9091,12,11,2,10,10,1,43.95
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1057.0,0,380.1226,17,10,2.7807,62.1765,105.7,11,11,1,9,10,1,43.95
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1026.0,0,369.7556,17,10,2.7748,60.3529,102.6,11,11,1,9,10,1,43.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2228.0,0,1209.4809,62,23,1.8421,35.9355,96.8696,42,39,3,33,36,5,43.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2142.0,0,1161.1017,60,22,1.8448,35.7,97.3636,40,38,3,32,35,5,43.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2078.0,0,1126.5451,58,21,1.8446,35.8276,98.9524,39,37,3,31,34,5,43.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2016.0,0,1091.9885,56,20,1.8462,36.0,100.8,38,35,3,30,32,5,43.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2028.0,0,1098.8998,57,20,1.8455,35.5789,101.4,38,36,3,30,33,5,43.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2028.0,0,1098.8998,57,21,1.8455,35.5789,96.5714,38,36,3,30,33,5,43.95
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,894.0,575,203.8839,14,10,4.3848,63.8571,89.4,9,9,1,7,8,1,43.95
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,821.0,528,186.6056,13,10,4.3997,63.1538,82.1,9,8,1,7,8,1,43.95
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,771.0,496,176.2386,12,9,4.3748,64.25,85.6667,8,8,1,6,7,1,43.95
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,102.0,0,31.1009,4,3,3.2796,25.5,34.0,3,3,0,2,2,0,43.95
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,30.0,0,18.1903,1,1,1.6492,30.0,30.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,15.0,0,21.8283,1,1,0.6872,15.0,15.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,JSS,JSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,15.0,0,21.8283,1,1,0.6872,15.0,15.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,JSS,JSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,14.0,0,18.1903,1,1,0.7696,14.0,14.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,31.0,0,61.8469,2,2,0.5012,15.5,15.5,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,29.0,0,58.2088,2,2,0.4982,14.5,14.5,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,29.0,0,58.2088,1,1,0.4982,29.0,29.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,28.0,0,54.5708,1,1,0.5131,28.0,28.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,29.0,0,54.5708,1,1,0.5314,29.0,29.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,29.0,0,54.5708,1,1,0.5314,29.0,29.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,13.0,8,18.1903,1,1,0.7147,13.0,13.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,SSS,SSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,11.0,7,14.5522,1,1,0.7559,11.0,11.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,SSS,SSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,11.0,7,14.5522,1,1,0.7559,11.0,11.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,0.0,0,3.6381,1,1,0.0,0.0,0.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,102.0,0,34.5566,1,1,2.9517,102.0,102.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,57.0,0,20.734,1,1,2.7491,57.0,57.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Public,JSS,JSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,53.0,0,20.734,1,1,2.5562,53.0,53.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Public,JSS,JSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,52.0,0,17.2783,1,1,3.0096,52.0,52.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,109.0,0,58.7462,3,2,1.8554,36.3333,54.5,2,2,0,2,2,0,43.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,106.0,0,55.2906,3,2,1.9171,35.3333,53.0,2,2,0,2,2,0,43.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,103.0,0,55.2906,3,1,1.8629,34.3333,103.0,2,2,0,2,2,0,43.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,99.0,0,51.8349,2,1,1.9099,49.5,99.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,100.0,0,55.2906,3,1,1.8086,33.3333,100.0,2,2,0,2,2,0,43.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,100.0,0,55.2906,2,1,1.8086,50.0,100.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,44.0,27,10.367,1,1,4.2442,44.0,44.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Public,SSS,SSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,41.0,25,10.367,1,1,3.9549,41.0,41.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Public,SSS,SSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,37.0,23,6.9113,1,1,5.3536,37.0,37.0,1,1,0,1,1,0,43.95
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1.0,0,0.0,1,1,0.0,1.0,1.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,49.0,0,29.1044,1,1,1.6836,49.0,49.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,21.0,0,29.1044,1,1,0.7215,21.0,21.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,JSS,JSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,20.0,0,25.4664,1,1,0.7853,20.0,20.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,JSS,JSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,18.0,0,25.4664,1,1,0.7068,18.0,18.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,41.0,0,80.0372,2,2,0.5123,20.5,20.5,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,40.0,0,80.0372,2,2,0.4998,20.0,20.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,38.0,0,76.3991,1,1,0.4974,38.0,38.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,37.0,0,72.7611,1,1,0.5085,37.0,37.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,37.0,0,72.7611,1,1,0.5085,37.0,37.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,37.0,0,72.7611,1,1,0.5085,37.0,37.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,17.0,11,21.8283,1,1,0.7788,17.0,17.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,SSS,SSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,16.0,10,21.8283,1,1,0.733,16.0,16.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,SSS,SSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,14.0,9,18.1903,1,1,0.7696,14.0,14.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2.0,0,3.6381,1,1,0.5497,2.0,2.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,173.0,0,58.7462,1,1,2.9449,173.0,173.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,72.0,0,24.1896,1,1,2.9765,72.0,72.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Public,JSS,JSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,68.0,0,24.1896,1,1,2.8111,68.0,68.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Public,JSS,JSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,67.0,0,24.1896,1,1,2.7698,67.0,67.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,145.0,0,79.4802,4,2,1.8244,36.25,72.5,3,3,0,2,2,0,43.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,139.0,0,76.0245,4,2,1.8284,34.75,69.5,3,3,0,2,2,0,43.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,135.0,0,72.5689,4,1,1.8603,33.75,135.0,3,3,0,2,2,0,43.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,131.0,0,72.5689,3,1,1.8052,43.6667,131.0,2,2,0,2,2,0,43.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,132.0,0,72.5689,4,1,1.819,33.0,132.0,3,3,0,2,2,0,43.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,132.0,0,72.5689,3,1,1.819,44.0,132.0,2,2,0,2,2,0,43.95
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,57.0,37,13.8226,1,1,4.1237,57.0,57.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Public,SSS,SSS2,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,53.0,34,10.367,1,1,5.1124,53.0,53.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Public,SSS,SSS3,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,50.0,32,10.367,1,1,4.823,50.0,50.0,1,1,0,1,1,0,43.95
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,7.0,0,3.4557,1,1,2.0256,7.0,7.0,1,1,0,1,1,0,43.95
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Dikko,North West,Kebbi,Argungu,Dikko,,635.0,0,356.5292,5,2,1.7811,127.0,317.5,3,3,0,3,3,0,43.95
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Dikko,North West,Kebbi,Argungu,Dikko,,355.0,0,487.4991,6,3,0.7282,59.1667,118.3333,4,4,0,3,3,0,43.95
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Dikko,North West,Kebbi,Argungu,Dikko,,334.0,0,462.0327,6,3,0.7229,55.6667,111.3333,4,4,0,3,3,0,43.95
