session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,147,147,0.5833,4,3,252.0144,36.75,49.0,1,1,3,0,0,1,14.4
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,135,135,0.5357,3,2,252.0067,45.0,67.5,1,2,3,0,0,1,14.4
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,127,127,0.504,3,2,251.9841,42.3333,63.5,1,1,2,0,0,1,14.4
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,12,0,0.0476,1,1,252.1008,12.0,12.0,0,0,1,0,0,0,14.4
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,62,0,0.1851,2,1,334.9541,31.0,62.0,1,0,1,0,0,0,14.4
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,246,0,0.7343,6,3,335.0129,41.0,82.0,3,2,3,1,0,1,14.4
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,232,0,0.6925,5,3,335.0181,46.4,77.3333,2,2,3,0,0,1,14.4
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,225,0,0.6716,5,3,335.0208,45.0,75.0,1,2,3,0,0,1,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,697,0,2.0818,18,7,334.8064,38.7222,99.5714,6,9,5,1,0,3,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,670,0,1.9999,17,7,335.0168,39.4118,95.7143,6,7,6,1,0,2,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,650,0,1.9414,17,6,334.8099,38.2353,108.3333,5,5,3,2,0,3,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,631,0,1.883,16,6,335.1036,39.4375,105.1667,3,7,6,2,0,2,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,635,0,1.8947,17,6,335.1454,37.3529,105.8333,6,7,6,2,0,2,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,635,0,1.8947,17,6,335.1454,37.3529,105.8333,7,8,3,1,0,2,14.4
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,204,204,0.609,5,4,334.9754,40.8,51.0,2,2,4,0,0,1,14.4
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,187,187,0.5582,5,3,335.0054,37.4,62.3333,2,3,3,0,0,1,14.4
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,175,175,0.5224,4,3,334.9923,43.75,58.3333,1,2,2,0,0,1,14.4
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,17,0,0.0507,1,1,335.3057,17.0,17.0,0,0,1,0,0,0,14.4
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,57,0,0.2262,2,1,251.9894,28.5,57.0,1,1,1,0,0,0,14.4
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,170,0,0.6746,4,2,252.0012,42.5,85.0,1,2,1,0,0,1,14.4
2024/2025,Male,ALL,Private,JSS,JSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,160,0,0.6349,4,2,252.0082,40.0,80.0,1,1,2,0,0,1,14.4
2024/2025,Male,ALL,Private,JSS,JSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,155,0,0.6151,4,2,251.9915,38.75,77.5,1,2,1,0,0,1,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,506,0,2.0067,13,5,252.1553,38.9231,101.2,6,4,3,1,0,3,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,486,0,1.9278,12,5,252.1008,40.5,97.2,4,5,3,1,0,1,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,472,0,1.8715,12,5,252.2041,39.3333,94.4,4,5,3,1,0,2,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,457,0,1.8151,12,4,251.7768,38.0833,114.25,4,7,3,1,0,1,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,460,0,1.8264,12,5,251.8616,38.3333,92.0,2,3,4,1,0,2,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,460,0,1.8264,12,4,251.8616,38.3333,115.0,3,4,4,1,0,1,14.4
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,154,154,0.6111,4,3,252.0046,38.5,51.3333,1,1,3,0,0,1,14.4
2024/2025,Male,ALL,Private,SSS,SSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,141,141,0.5595,3,3,252.0107,47.0,47.0,1,2,3,0,0,1,14.4
2024/2025,Male,ALL,Private,SSS,SSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,133,133,0.5278,3,2,251.9894,44.3333,66.5,1,1,2,0,0,1,14.4
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,22,0,0.0873,1,1,252.0046,22.0,22.0,0,0,1,0,0,0,14.4
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,79,0,0.2358,2,1,335.0297,39.5,79.0,1,0,1,0,0,0,14.4
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,234,0,0.6985,5,3,335.0036,46.8,78.0,3,2,3,1,0,1,14.4
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,221,0,0.6597,5,3,335.0008,44.2,73.6667,2,2,3,0,0,1,14.4
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,214,0,0.6388,5,3,335.0031,42.8,71.3333,1,2,3,0,0,1,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,698,0,2.0839,18,7,334.9489,38.7778,99.7143,6,9,5,1,0,3,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,671,0,2.002,17,7,335.1648,39.4706,95.8571,6,7,6,1,0,2,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,651,0,1.9434,17,6,334.9799,38.2941,108.5,5,5,3,2,0,3,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,632,0,1.8849,16,6,335.2963,39.5,105.3333,3,7,6,2,0,2,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,635,0,1.8966,17,6,334.8097,37.3529,105.8333,6,7,6,2,0,2,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,635,0,1.8966,17,6,334.8097,37.3529,105.8333,7,8,3,1,0,2,14.4
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,213,213,0.6358,5,4,335.011,42.6,53.25,2,2,4,0,0,1,14.4
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,196,196,0.5851,5,4,334.9855,39.2,49.0,2,3,3,0,0,1,14.4
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,184,184,0.5493,4,3,334.9718,46.0,61.3333,1,2,2,0,0,1,14.4
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,30,0,0.0896,1,1,334.8214,30.0,30.0,0,0,1,0,0,0,14.4
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,3,0,0.0119,1,1,252.1008,3.0,3.0,1,1,1,0,0,0,14.4
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,12,0,0.0476,1,1,252.1008,12.0,12.0,1,2,1,0,0,1,14.4
2024/2025,Female,Disabled,Private,JSS,JSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,11,0,0.0437,1,1,251.7162,11.0,11.0,1,1,2,0,0,1,14.4
2024/2025,Female,Disabled,Private,JSS,JSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,11,0,0.0437,1,1,251.7162,11.0,11.0,1,2,1,0,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,33,0,0.13,2,2,253.8462,16.5,16.5,6,4,3,1,0,3,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,31,0,0.1248,2,2,248.3974,15.5,15.5,4,5,3,1,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,30,0,0.1212,1,1,247.5248,30.0,30.0,4,5,3,1,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,30,0,0.1175,1,1,255.3191,30.0,30.0,4,7,3,1,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,30,0,0.1183,1,1,253.5926,30.0,30.0,2,3,4,1,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,30,0,0.1183,1,1,253.5926,30.0,30.0,3,4,4,1,0,1,14.4
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,10,10,0.0397,1,1,251.8892,10.0,10.0,1,1,3,0,0,1,14.4
2024/2025,Female,Disabled,Private,SSS,SSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,9,9,0.0357,1,1,252.1008,9.0,9.0,1,2,3,0,0,1,14.4
2024/2025,Female,Disabled,Private,SSS,SSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,8,8,0.0317,1,1,252.3659,8.0,8.0,1,1,2,0,0,1,14.4
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,1,0,0.004,1,1,250.0,1.0,1.0,0,0,1,0,0,0,14.4
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,4,0,0.0119,1,1,336.1345,4.0,4.0,1,0,1,0,0,0,14.4
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,16,0,0.0478,1,1,334.728,16.0,16.0,3,2,3,1,0,1,14.4
2024/2025,Female,Disabled,Public,JSS,JSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,15,0,0.0448,1,1,334.8214,15.0,15.0,2,2,3,0,0,1,14.4
2024/2025,Female,Disabled,Public,JSS,JSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,15,0,0.0448,1,1,334.8214,15.0,15.0,1,2,3,0,0,1,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,45,0,0.1349,2,2,333.5804,22.5,22.5,6,9,5,1,0,3,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,44,0,0.1296,2,2,339.5062,22.0,22.0,6,7,6,1,0,2,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,42,0,0.1258,1,1,333.8633,42.0,42.0,5,5,3,2,0,3,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,41,0,0.1221,1,1,335.7903,41.0,41.0,3,7,6,2,0,2,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,41,0,0.1228,1,1,333.8762,41.0,41.0,6,7,6,2,0,2,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,41,0,0.1228,1,1,333.8762,41.0,41.0,7,8,3,1,0,2,14.4
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,13,13,0.0388,1,1,335.0515,13.0,13.0,2,2,4,0,0,1,14.4
2024/2025,Female,Disabled,Public,SSS,SSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,12,12,0.0358,1,1,335.1955,12.0,12.0,2,3,3,0,0,1,14.4
2024/2025,Female,Disabled,Public,SSS,SSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,11,11,0.0328,1,1,335.3659,11.0,11.0,1,2,2,0,0,1,14.4
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,1,0,0.003,1,1,333.3333,1.0,1.0,0,0,1,0,0,0,14.4
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,4,0,0.0159,1,1,251.5723,4.0,4.0,1,1,1,0,0,0,14.4
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,11,0,0.0437,1,1,251.7162,11.0,11.0,1,2,1,0,0,1,14.4
2024/2025,Male,Disabled,Private,JSS,JSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,10,0,0.0397,1,1,251.8892,10.0,10.0,1,1,2,0,0,1,14.4
2024/2025,Male,Disabled,Private,JSS,JSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,10,0,0.0397,1,1,251.8892,10.0,10.0,1,2,1,0,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,33,0,0.13,2,2,253.8462,16.5,16.5,6,4,3,1,0,3,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,31,0,0.1248,2,2,248.3974,15.5,15.5,4,5,3,1,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,30,0,0.1212,1,1,247.5248,30.0,30.0,4,5,3,1,0,2,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,30,0,0.1175,1,1,255.3191,30.0,30.0,4,7,3,1,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,30,0,0.1183,1,1,253.5926,30.0,30.0,2,3,4,1,0,2,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,30,0,0.1183,1,1,253.5926,30.0,30.0,3,4,4,1,0,1,14.4
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,10,10,0.0397,1,1,251.8892,10.0,10.0,1,1,3,0,0,1,14.4
2024/2025,Male,Disabled,Private,SSS,SSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,9,9,0.0357,1,1,252.1008,9.0,9.0,1,2,3,0,0,1,14.4
2024/2025,Male,Disabled,Private,SSS,SSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,9,9,0.0357,1,1,252.1008,9.0,9.0,1,1,2,0,0,1,14.4
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,1,0,0.004,1,1,250.0,1.0,1.0,0,0,1,0,0,0,14.4
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,5,0,0.0149,1,1,335.5705,5.0,5.0,1,0,1,0,0,0,14.4
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,15,0,0.0448,1,1,334.8214,15.0,15.0,3,2,3,1,0,1,14.4
2024/2025,Male,Disabled,Public,JSS,JSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,14,0,0.0418,1,1,334.9282,14.0,14.0,2,2,3,0,0,1,14.4
2024/2025,Male,Disabled,Public,JSS,JSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,14,0,0.0418,1,1,334.9282,14.0,14.0,1,2,3,0,0,1,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,45,0,0.1349,2,2,333.5804,22.5,22.5,6,9,5,1,0,3,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,44,0,0.1296,2,2,339.5062,22.0,22.0,6,7,6,1,0,2,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,42,0,0.1258,1,1,333.8633,42.0,42.0,5,5,3,2,0,3,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,41,0,0.1221,1,1,335.7903,41.0,41.0,3,7,6,2,0,2,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,41,0,0.1228,1,1,333.8762,41.0,41.0,6,7,6,2,0,2,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,41,0,0.1228,1,1,333.8762,41.0,41.0,7,8,3,1,0,2,14.4
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,14,14,0.0418,1,1,334.9282,14.0,14.0,2,2,4,0,0,1,14.4
2024/2025,Male,Disabled,Public,SSS,SSS2,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,13,13,0.0388,1,1,335.0515,13.0,13.0,2,3,3,0,0,1,14.4
2024/2025,Male,Disabled,Public,SSS,SSS3,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,12,12,0.0358,1,1,335.1955,12.0,12.0,1,2,2,0,0,1,14.4
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,ward,Akwukwu,South South,Delta,Oshimili North,Akwukwu,,2,0,0.006,1,1,333.3333,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,31,0,0.123,1,1,252.0325,31.0,31.0,0,0,1,0,0,0,14.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Ebu,South South,Delta,Oshimili North,Ebu,,125,0,0.496,3,2,252.0161,41.6667,62.5,1,1,2,0,0,1,14.4
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,118,0,0.4683,3,2,251.9752,39.3333,59.0,1,1,1,0,0,0,14.4
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,115,0,0.4563,3,2,252.0272,38.3333,57.5,1,1,1,0,0,0,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ebu,South South,Delta,Oshimili North,Ebu,,354,0,1.4071,9,4,251.5813,39.3333,88.5,3,3,4,1,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,340,0,1.3517,9,3,251.5351,37.7778,113.3333,2,3,3,0,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,331,0,1.3122,9,3,252.2481,36.7778,110.3333,2,3,2,1,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,321,0,1.2727,8,3,252.2197,40.125,107.0,2,3,3,1,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,323,0,1.2806,9,3,252.2255,35.8889,107.6667,3,3,2,1,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,323,0,1.2806,9,3,252.2255,35.8889,107.6667,3,4,2,1,0,2,14.4
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Ebu,South South,Delta,Oshimili North,Ebu,,104,104,0.4127,3,2,251.999,34.6667,52.0,1,2,1,0,0,0,14.4
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,95,95,0.377,2,2,251.9894,47.5,47.5,1,1,2,0,0,0,14.4
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,89,89,0.3532,2,2,251.9819,44.5,44.5,1,1,2,0,0,0,14.4
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,9,0,0.0357,1,1,252.1008,9.0,9.0,0,0,1,0,0,0,14.4
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,43,0,0.1284,1,1,334.891,43.0,43.0,1,1,1,0,0,0,14.4
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Ebu,South South,Delta,Oshimili North,Ebu,,173,0,0.5164,4,2,335.0116,43.25,86.5,2,1,2,0,0,1,14.4
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Ebu,South South,Delta,Oshimili North,Ebu,,163,0,0.4866,4,2,334.9774,40.75,81.5,1,1,1,0,0,1,14.4
