session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,154.0,194,163.7124,5,4,0.9407,30.8,38.5,1,0,3,1,1,4,33.2
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,145.0,182,156.4363,4,3,0.9269,36.25,48.3333,1,0,2,1,0,3,33.2
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,21.8283,1,1,0.0,0.0,0.0,0,0,1,0,0,1,33.2
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,387.0339,2,1,0.0,0.0,0.0,0,0,1,0,0,2,33.2
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,358.0,0,231.5292,6,4,1.5462,59.6667,89.5,1,0,3,1,1,5,33.2
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,337.0,0,217.7066,6,3,1.548,56.1667,112.3333,1,0,2,1,1,5,33.2
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,327.0,0,210.7952,6,3,1.5513,54.5,109.0,1,0,2,1,1,5,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,360.0,0,660.031,20,7,0.5454,18.0,51.4286,4,1,4,3,2,16,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,346.0,0,635.8414,20,7,0.5442,17.3,49.4286,4,1,4,3,2,16,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,336.0,0,615.1074,19,7,0.5462,17.6842,48.0,4,1,4,3,2,15,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,326.0,0,597.8291,19,6,0.5453,17.1579,54.3333,4,1,4,3,2,15,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,328.0,0,601.2848,19,7,0.5455,17.2632,46.8571,4,1,4,3,2,15,33.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,328.0,0,601.2848,19,7,0.5455,17.2632,46.8571,4,1,4,3,2,15,33.2
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,183.0,230,107.1255,6,4,1.7083,30.5,45.75,1,0,3,1,1,5,33.2
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,167.0,210,100.2141,5,4,1.6664,33.4,41.75,1,0,3,1,1,4,33.2
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,157.0,198,93.3028,5,4,1.6827,31.4,39.25,1,0,3,1,1,4,33.2
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,10.367,1,1,0.0,0.0,0.0,0,0,1,0,0,1,33.2
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,229.1973,2,1,0.0,0.0,0.0,0,0,1,0,0,2,33.2
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,324.0,0,229.1973,6,3,1.4136,54.0,108.0,1,0,2,1,1,5,33.2
2024/2025,Male,ALL,Private,JSS,JSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,305.0,0,214.6451,5,3,1.421,61.0,101.6667,1,0,2,1,1,4,33.2
2024/2025,Male,ALL,Private,JSS,JSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,297.0,0,211.0071,5,3,1.4075,59.4,99.0,1,0,2,1,1,4,33.2
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,345.0,0,669.4017,18,7,0.5154,19.1667,49.2857,4,1,4,3,2,15,33.2
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,331.0,0,643.9353,18,7,0.514,18.3889,47.2857,4,1,4,3,2,15,33.2
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,321.0,0,625.7451,17,6,0.513,18.8824,53.5,4,1,4,2,2,14,33.2
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,312.0,0,607.5548,17,6,0.5135,18.3529,52.0,4,1,4,2,2,14,33.2
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,313.0,0,611.1928,17,6,0.5121,18.4118,52.1667,4,1,4,2,2,14,33.2
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,314.0,0,611.1928,17,6,0.5137,18.4706,52.3333,4,1,4,2,2,14,33.2
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,172.0,215,181.9026,5,4,0.9456,34.4,43.0,1,0,3,1,1,4,33.2
2024/2025,Male,ALL,Private,SSS,SSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,158.0,197,167.3504,5,4,0.9441,31.6,39.5,1,0,3,1,1,4,33.2
2024/2025,Male,ALL,Private,SSS,SSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,149.0,186,160.0743,5,3,0.9308,29.8,49.6667,1,0,2,1,1,4,33.2
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,40.0186,2,1,0.0,0.0,0.0,0,0,1,0,0,2,33.2
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,480.3367,3,1,0.0,0.0,0.0,1,0,1,0,0,2,33.2
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,351.0,0,214.2509,6,3,1.6383,58.5,117.0,1,0,2,1,1,5,33.2
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,331.0,0,200.4283,6,3,1.6515,55.1667,110.3333,1,0,2,1,1,5,33.2
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,321.0,0,196.9726,5,3,1.6297,64.2,107.0,1,0,2,1,1,4,33.2
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,373.0,0,642.7527,20,7,0.5803,18.65,53.2857,4,1,4,3,2,16,33.2
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,358.0,0,618.5631,19,7,0.5788,18.8421,51.1429,4,1,4,3,2,15,33.2
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,348.0,0,601.2848,19,7,0.5788,18.3158,49.7143,4,1,4,3,2,15,33.2
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,338.0,0,580.5508,18,6,0.5822,18.7778,56.3333,4,1,4,3,2,15,33.2
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,340.0,0,584.0065,18,7,0.5822,18.8889,48.5714,4,1,4,3,2,15,33.2
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,340.0,0,584.0065,18,7,0.5822,18.8889,48.5714,4,1,4,3,2,15,33.2
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,187.0,233,110.5811,6,4,1.6911,31.1667,46.75,1,0,3,1,1,5,33.2
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,172.0,214,100.2141,5,4,1.7163,34.4,43.0,1,0,3,1,1,4,33.2
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,161.0,201,93.3028,5,4,1.7256,32.2,40.25,1,0,3,1,1,4,33.2
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,17.2783,2,1,0.0,0.0,0.0,0,0,1,0,0,2,33.2
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,10.9142,1,1,0.0,0.0,0.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,18.1903,1,1,1.2094,22.0,22.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,JSS,JSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,21.0,0,14.5522,1,1,1.4431,21.0,21.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,JSS,JSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,19.0,0,14.5522,1,1,1.3056,19.0,19.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,43.6566,2,2,0.5039,11.0,11.0,0,0,1,0,0,2,33.2
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,21.0,0,43.6566,2,2,0.481,10.5,10.5,0,0,1,0,0,2,33.2
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,20.0,0,40.0186,1,1,0.4998,20.0,20.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,19.0,0,40.0186,1,1,0.4748,19.0,19.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,20.0,0,40.0186,1,1,0.4998,20.0,20.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,19.0,0,40.0186,1,1,0.4748,19.0,19.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,11.0,14,10.9142,1,1,1.0079,11.0,11.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,SSS,SSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,10.0,13,10.9142,1,1,0.9162,10.0,10.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,SSS,SSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,10.0,12,10.9142,1,1,0.9162,10.0,10.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,0.0,1,1,0.0,0.0,0.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,27.6453,1,1,0.0,0.0,0.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,23.0,0,13.8226,1,1,1.6639,23.0,23.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,JSS,JSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,13.8226,1,1,1.5916,22.0,22.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,JSS,JSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,21.0,0,13.8226,1,1,1.5193,21.0,21.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,23.0,0,44.9236,2,2,0.512,11.5,11.5,0,0,1,0,0,2,33.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,41.4679,2,2,0.5305,11.0,11.0,0,0,1,0,0,2,33.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,41.4679,1,1,0.5305,22.0,22.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,21.0,0,38.0123,1,1,0.5525,21.0,21.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,38.0123,1,1,0.5788,22.0,22.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,38.0123,1,1,0.5788,22.0,22.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,12.0,15,6.9113,1,1,1.7363,12.0,12.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,SSS,SSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,11.0,14,6.9113,1,1,1.5916,11.0,11.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,SSS,SSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,10.0,13,6.9113,1,1,1.4469,10.0,10.0,0,0,1,0,0,1,33.2
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,0.0,1,1,0.0,0.0,0.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,14.5522,1,1,0.0,0.0,0.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,20.0,0,14.5522,1,1,1.3744,20.0,20.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,JSS,JSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,19.0,0,14.5522,1,1,1.3056,19.0,19.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,JSS,JSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,19.0,0,14.5522,1,1,1.3056,19.0,19.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,43.6566,2,2,0.5039,11.0,11.0,0,0,1,0,0,2,33.2
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,21.0,0,40.0186,2,2,0.5248,10.5,10.5,0,0,1,0,0,2,33.2
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,21.0,0,40.0186,1,1,0.5248,21.0,21.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,20.0,0,40.0186,1,1,0.4998,20.0,20.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,21.0,0,40.0186,1,1,0.5248,21.0,21.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,20.0,0,40.0186,1,1,0.4998,20.0,20.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,11.0,14,10.9142,1,1,1.0079,11.0,11.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,SSS,SSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,10.0,13,10.9142,1,1,0.9162,10.0,10.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,SSS,SSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,10.0,12,10.9142,1,1,0.9162,10.0,10.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,3.6381,1,1,0.0,0.0,0.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,34.5566,1,1,0.0,0.0,0.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,23.0,0,13.8226,1,1,1.6639,23.0,23.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,JSS,JSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,13.8226,1,1,1.5916,22.0,22.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,JSS,JSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,21.0,0,13.8226,1,1,1.5193,21.0,21.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,24.0,0,41.4679,2,2,0.5788,12.0,12.0,0,0,1,0,0,2,33.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,23.0,0,41.4679,2,2,0.5546,11.5,11.5,0,0,1,0,0,2,33.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,38.0123,1,1,0.5788,22.0,22.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,38.0123,1,1,0.5788,22.0,22.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,38.0123,1,1,0.5788,22.0,22.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,22.0,0,38.0123,1,1,0.5788,22.0,22.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,12.0,15,6.9113,1,1,1.7363,12.0,12.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,SSS,SSS2,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,11.0,14,6.9113,1,1,1.5916,11.0,11.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,SSS,SSS3,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,10.0,13,6.9113,1,1,1.4469,10.0,10.0,0,0,1,0,0,1,33.2
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,ward,Ago Oko,South West,Ogun,Abeokuta North,Ago Oko,,0.0,0,0.0,1,1,0.0,0.0,0.0,0,0,1,0,0,1,33.2
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Elega,South West,Ogun,Abeokuta North,Elega,,0.0,0,731.2486,8,2,0.0,0.0,0.0,2,1,1,1,1,6,33.2
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Elega,South West,Ogun,Abeokuta North,Elega,,1313.0,0,978.6362,24,14,1.3417,54.7083,93.7857,5,2,9,3,3,19,33.2
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Elega,South West,Ogun,Abeokuta North,Elega,,1239.0,0,924.0654,22,13,1.3408,56.3182,95.3077,5,2,8,3,3,18,33.2
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Elega,South West,Ogun,Abeokuta North,Elega,,1201.0,0,894.9609,22,12,1.342,54.5909,100.0833,5,2,8,3,3,18,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Elega,South West,Ogun,Abeokuta North,Elega,,1324.0,0,2750.3678,76,27,0.4814,17.4211,49.037,16,6,17,11,9,61,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Elega,South West,Ogun,Abeokuta North,Elega,,1272.0,0,2641.2262,73,26,0.4816,17.4247,48.9231,16,5,16,10,9,59,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Elega,South West,Ogun,Abeokuta North,Elega,,1235.0,0,2564.8271,71,25,0.4815,17.3944,49.4,15,5,16,10,9,57,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Elega,South West,Ogun,Abeokuta North,Elega,,1198.0,0,2484.7899,69,25,0.4821,17.3623,47.92,15,5,16,10,8,56,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Elega,South West,Ogun,Abeokuta North,Elega,,1205.0,0,2502.9802,69,25,0.4814,17.4638,48.2,15,5,16,10,8,56,33.2
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Elega,South West,Ogun,Abeokuta North,Elega,,1205.0,0,2502.9802,69,25,0.4814,17.4638,48.2,15,5,16,10,8,56,33.2
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Elega,South West,Ogun,Abeokuta North,Elega,,669.0,842,716.6964,21,15,0.9334,31.8571,44.6,5,2,9,3,3,17,33.2
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Elega,South West,Ogun,Abeokuta North,Elega,,614.0,772,658.4875,19,14,0.9324,32.3158,43.8571,4,1,9,3,2,15,33.2
