session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,696,0,2.0776,16,9,335.0019,43.5,77.3333,15,1,3,2,0,3,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,2161,0,6.4515,57,20,334.9609,37.9123,108.05,54,7,6,7,1,10,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,2076,0,6.1978,55,20,334.9576,37.7455,103.8,44,6,6,7,1,6,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,2016,0,6.0166,53,19,335.073,38.0377,106.1053,37,6,7,10,1,6,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1955,0,5.8354,51,19,335.0242,38.3333,102.8947,33,3,4,6,1,6,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1967,0,5.8716,52,19,335.0024,37.8269,103.5263,49,5,5,5,0,6,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1967,0,5.8716,52,19,335.0024,37.8269,103.5263,49,3,8,10,0,4,14.4
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,631,631,1.8836,15,11,334.9968,42.0667,57.3636,16,1,4,3,0,2,14.4
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,578,578,1.7254,14,11,334.9948,41.2857,52.5455,11,1,4,1,0,2,14.4
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,543,543,1.6209,13,10,334.9991,41.7692,54.3,11,1,3,1,0,1,14.4
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,74,0,0.2209,3,2,334.9932,24.6667,37.0,4,0,1,1,0,1,14.4
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,224,0,0.8889,7,2,251.9969,32.0,112.0,6,1,1,1,0,1,14.4
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,661,0,2.623,15,9,252.0015,44.0667,73.4444,9,2,2,2,0,3,14.4
2024/2025,Male,ALL,Private,JSS,JSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,623,0,2.4722,14,8,252.0023,44.5,77.875,12,2,3,2,0,1,14.4
2024/2025,Male,ALL,Private,JSS,JSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,604,0,2.3968,14,8,252.0027,43.1429,75.5,8,1,2,2,0,2,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1969,0,7.8129,52,19,252.0191,37.8654,103.6316,36,3,5,8,1,4,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1891,0,7.5057,49,18,251.9419,38.5918,105.0556,36,4,5,8,1,9,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1836,0,7.2862,48,18,251.9832,38.25,102.0,29,4,4,6,0,7,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1781,0,7.0668,47,17,252.0235,37.8936,104.7647,43,2,5,5,1,4,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1792,0,7.1106,47,17,252.0181,38.1277,105.4118,41,3,3,8,0,4,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,1792,0,7.1106,47,17,252.0181,38.1277,105.4118,43,4,6,5,1,6,14.4
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,601,601,2.3849,15,11,252.0022,40.0667,54.6364,8,1,4,1,0,2,14.4
2024/2025,Male,ALL,Private,SSS,SSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,551,551,2.1865,13,10,252.0009,42.3846,55.1,9,1,2,2,0,2,14.4
2024/2025,Male,ALL,Private,SSS,SSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,517,517,2.0516,13,9,251.9984,39.7692,57.4444,12,1,3,2,0,1,14.4
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,118,0,0.4683,4,3,251.9752,29.5,39.3333,3,0,1,1,0,1,14.4
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,253,0,0.7552,8,2,335.0106,31.625,126.5,6,0,1,1,0,1,14.4
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,745,0,2.2239,17,10,334.9971,43.8235,74.5,12,2,4,2,0,2,14.4
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,703,0,2.0985,16,9,335.0012,43.9375,78.1111,16,2,2,2,0,2,14.4
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,682,0,2.0358,16,9,335.0034,42.625,75.7778,15,1,3,2,0,3,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,2220,0,6.6269,59,21,334.9983,37.6271,105.7143,54,7,6,7,1,10,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,2133,0,6.3663,56,21,335.0455,38.0893,101.5714,44,6,6,7,1,6,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,2070,0,6.1801,55,20,334.946,37.6364,103.5,37,6,7,10,1,6,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,2008,0,5.994,53,19,335.0017,37.8868,105.6842,33,3,4,6,1,6,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,2020,0,6.0312,53,19,334.9251,38.1132,106.3158,49,5,5,5,0,6,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,2021,0,6.0312,53,19,335.0909,38.1321,106.3684,49,3,8,10,0,4,14.4
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,677,677,2.0209,17,12,334.9993,39.8235,56.4167,16,1,4,3,0,2,14.4
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,621,621,1.8537,15,11,335.0057,41.4,56.4545,11,1,4,1,0,2,14.4
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,583,583,1.7403,14,11,334.9997,41.6429,53.0,11,1,3,1,0,1,14.4
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,133,0,0.397,5,4,335.0126,26.6,33.25,4,0,1,1,0,1,14.4
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,11,0,0.0437,1,1,251.7162,11.0,11.0,6,1,1,1,0,1,14.4
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,44,0,0.1746,1,1,252.0046,44.0,44.0,9,2,2,2,0,3,14.4
2024/2025,Female,Disabled,Private,JSS,JSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,41,0,0.1627,1,1,251.9975,41.0,41.0,12,2,3,2,0,1,14.4
2024/2025,Female,Disabled,Private,JSS,JSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,40,0,0.1587,1,1,252.0479,40.0,40.0,8,1,2,2,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,124,0,0.4937,3,2,251.1647,41.3333,62.0,36,3,5,8,1,4,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,120,0,0.4743,3,2,253.0044,40.0,60.0,36,4,5,8,1,9,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,116,0,0.4605,3,1,251.9001,38.6667,116.0,29,4,4,6,0,7,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,113,0,0.4466,3,1,253.0228,37.6667,113.0,43,2,5,5,1,4,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,113,0,0.4494,3,1,251.4464,37.6667,113.0,41,3,3,8,0,4,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,113,0,0.4494,3,1,251.4464,37.6667,113.0,43,4,6,5,1,6,14.4
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,36,36,0.1429,1,1,251.9244,36.0,36.0,8,1,4,1,0,2,14.4
2024/2025,Female,Disabled,Private,SSS,SSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,33,33,0.131,1,1,251.9084,33.0,33.0,9,1,2,2,0,2,14.4
2024/2025,Female,Disabled,Private,SSS,SSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,31,31,0.123,1,1,252.0325,31.0,31.0,12,1,3,2,0,1,14.4
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,4,0,0.0159,1,1,251.5723,4.0,4.0,3,0,1,1,0,1,14.4
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,12,0,0.0358,1,1,335.1955,12.0,12.0,6,0,1,1,0,1,14.4
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,50,0,0.1493,1,1,334.8962,50.0,50.0,12,2,4,2,0,2,14.4
2024/2025,Female,Disabled,Public,JSS,JSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,47,0,0.1403,1,1,334.9964,47.0,47.0,16,2,2,2,0,2,14.4
2024/2025,Female,Disabled,Public,JSS,JSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,45,0,0.1343,1,1,335.0707,45.0,45.0,15,1,3,2,0,3,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,141,0,0.4198,4,2,335.8742,35.25,70.5,54,7,6,7,1,10,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,135,0,0.4033,4,2,334.7384,33.75,67.5,44,6,6,7,1,6,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,131,0,0.3915,4,1,334.6105,32.75,131.0,37,6,7,10,1,6,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,127,0,0.3797,3,1,334.4746,42.3333,127.0,33,3,4,6,1,6,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,128,0,0.382,4,1,335.0785,32.0,128.0,49,5,5,5,0,6,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,128,0,0.382,3,1,335.0785,42.6667,128.0,49,3,8,10,0,4,14.4
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,41,41,0.1224,1,1,334.9673,41.0,41.0,16,1,4,3,0,2,14.4
2024/2025,Female,Disabled,Public,SSS,SSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,38,38,0.1134,1,1,335.097,38.0,38.0,11,1,4,1,0,2,14.4
2024/2025,Female,Disabled,Public,SSS,SSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,35,35,0.1045,1,1,334.9282,35.0,35.0,11,1,3,1,0,1,14.4
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,5,0,0.0149,1,1,335.5705,5.0,5.0,4,0,1,1,0,1,14.4
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,15,0,0.0595,1,1,252.1008,15.0,15.0,6,1,1,1,0,1,14.4
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,43,0,0.1706,1,1,252.0516,43.0,43.0,9,2,2,2,0,3,14.4
2024/2025,Male,Disabled,Private,JSS,JSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,40,0,0.1587,1,1,252.0479,40.0,40.0,12,2,3,2,0,1,14.4
2024/2025,Male,Disabled,Private,JSS,JSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,39,0,0.1548,1,1,251.938,39.0,39.0,8,1,2,2,0,2,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,128,0,0.5078,4,2,252.0677,32.0,64.0,36,3,5,8,1,4,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,123,0,0.4879,3,2,252.1008,41.0,61.5,36,4,5,8,1,9,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,119,0,0.4736,3,1,251.2669,39.6667,119.0,29,4,4,6,0,7,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,116,0,0.4593,3,1,252.5582,38.6667,116.0,43,2,5,5,1,4,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,117,0,0.4622,3,1,253.1372,39.0,117.0,41,3,3,8,0,4,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,116,0,0.4622,3,1,250.9736,38.6667,116.0,43,4,6,5,1,6,14.4
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,39,39,0.1548,1,1,251.938,39.0,39.0,8,1,4,1,0,2,14.4
2024/2025,Male,Disabled,Private,SSS,SSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,36,36,0.1429,1,1,251.9244,36.0,36.0,9,1,2,2,0,2,14.4
2024/2025,Male,Disabled,Private,SSS,SSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,34,34,0.1349,1,1,252.0385,34.0,34.0,12,1,3,2,0,1,14.4
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,8,0,0.0317,1,1,252.3659,8.0,8.0,3,0,1,1,0,1,14.4
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,16,0,0.0478,1,1,334.728,16.0,16.0,6,0,1,1,0,1,14.4
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,48,0,0.1433,1,1,334.9616,48.0,48.0,12,2,4,2,0,2,14.4
2024/2025,Male,Disabled,Public,JSS,JSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,46,0,0.1373,1,1,335.0328,46.0,46.0,16,2,2,2,0,2,14.4
2024/2025,Male,Disabled,Public,JSS,JSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,44,0,0.1313,1,1,335.1104,44.0,44.0,15,1,3,2,0,3,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,144,0,0.4299,4,2,334.9616,36.0,72.0,54,7,6,7,1,10,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,139,0,0.4129,4,2,336.6433,34.75,69.5,44,6,6,7,1,6,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,134,0,0.4009,4,1,334.2479,33.5,134.0,37,6,7,10,1,6,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,130,0,0.3888,3,1,334.3621,43.3333,130.0,33,3,4,6,1,6,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,131,0,0.3912,4,1,334.8671,32.75,131.0,49,5,5,5,0,6,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,131,0,0.3912,3,1,334.8671,43.6667,131.0,49,3,8,10,0,4,14.4
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,44,44,0.1313,1,1,335.1104,44.0,44.0,16,1,4,3,0,2,14.4
2024/2025,Male,Disabled,Public,SSS,SSS2,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,40,40,0.1194,1,1,335.0084,40.0,40.0,11,1,4,1,0,2,14.4
2024/2025,Male,Disabled,Public,SSS,SSS3,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,38,38,0.1134,1,1,335.097,38.0,38.0,11,1,3,1,0,1,14.4
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,ward,Ward II Court/ Ada Allison,South South,Rivers,Bonny,Ward II Court/ Ada Allison,,9,0,0.0269,1,1,334.5725,9.0,9.0,4,0,1,1,0,1,14.4
