session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1211.0,0,1669.0837,27,9,0.7255,44.8519,134.5556,21,19,1,21,20,5,55.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1163.0,0,1603.4261,26,9,0.7253,44.7308,129.2222,21,19,1,20,20,5,55.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1130.0,0,1558.5026,25,9,0.7251,45.2,125.5556,20,18,1,19,19,5,55.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1096.0,0,1510.1233,24,9,0.7258,45.6667,121.7778,19,17,1,18,18,5,55.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1101.0,0,1520.4903,25,9,0.7241,44.04,122.3333,20,18,1,19,19,5,55.95
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1101.0,0,1520.4903,25,9,0.7241,44.04,122.3333,20,18,1,19,19,5,55.95
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,289.0,300,272.9971,7,5,1.0586,41.2857,57.8,6,5,1,5,5,1,55.95
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,265.0,275,248.8075,7,5,1.0651,37.8571,53.0,6,5,1,5,5,1,55.95
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,248.0,258,234.9849,6,5,1.0554,41.3333,49.6,5,4,1,5,5,1,55.95
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,27.6453,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,542.0698,2,1,0.0,0.0,0.0,2,1,0,2,2,0,55.95
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,179.0,0,542.0698,3,2,0.3302,59.6667,89.5,2,2,0,2,2,1,55.95
2024/2025,Male,ALL,Private,JSS,JSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,168.0,0,509.3274,3,2,0.3298,56.0,84.0,2,2,0,2,2,1,55.95
2024/2025,Male,ALL,Private,JSS,JSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,164.0,0,494.7752,3,2,0.3315,54.6667,82.0,2,2,0,2,2,1,55.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,539.0,0,1593.4671,12,4,0.3383,44.9167,134.75,10,9,0,9,9,2,55.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,517.0,0,1531.6202,11,4,0.3376,47.0,129.25,9,8,0,8,8,2,55.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,503.0,0,1487.9635,11,4,0.338,45.7273,125.75,9,8,0,8,8,2,55.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,488.0,0,1444.3069,10,3,0.3379,48.8,162.6667,8,7,0,8,8,2,55.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,491.0,0,1451.583,11,4,0.3383,44.6364,122.75,9,8,0,8,8,2,55.95
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,491.0,0,1451.583,11,3,0.3383,44.6364,163.6667,9,8,0,8,8,2,55.95
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,110.0,135,436.5663,3,2,0.252,36.6667,55.0,2,2,0,2,2,1,55.95
2024/2025,Male,ALL,Private,SSS,SSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,101.0,124,400.1858,3,2,0.2524,33.6667,50.5,2,2,0,2,2,1,55.95
2024/2025,Male,ALL,Private,SSS,SSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,94.0,116,374.7194,3,2,0.2509,31.3333,47.0,2,2,0,2,2,1,55.95
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,94.5894,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,1147.279,3,1,0.0,0.0,0.0,2,2,0,2,2,1,55.95
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,380.0,0,507.982,7,4,0.7481,54.2857,95.0,6,5,0,5,5,1,55.95
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,359.0,0,480.3367,7,4,0.7474,51.2857,89.75,6,5,0,5,5,1,55.95
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,348.0,0,466.5141,7,4,0.746,49.7143,87.0,6,5,0,5,5,1,55.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1146.0,0,1527.4016,25,9,0.7503,45.84,127.3333,20,18,1,19,19,5,55.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1100.0,0,1468.6554,24,9,0.749,45.8333,122.2222,19,17,1,18,18,5,55.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1069.0,0,1427.1875,23,8,0.749,46.4783,133.625,18,17,1,18,17,5,55.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1036.0,0,1382.2639,22,8,0.7495,47.0909,129.5,17,16,1,17,17,4,55.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1043.0,0,1392.6309,22,8,0.7489,47.4091,130.375,17,16,1,17,17,4,55.95
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,1043.0,0,1392.6309,22,8,0.7489,47.4091,130.375,17,16,1,17,17,4,55.95
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,233.0,287,259.1745,7,5,0.899,33.2857,46.6,6,5,1,5,5,1,55.95
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,214.0,263,238.4405,6,5,0.8975,35.6667,42.8,5,4,1,5,5,1,55.95
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,201.0,247,224.6179,6,4,0.8949,33.5,50.25,5,4,0,5,5,1,55.95
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,41.4679,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,32.7425,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,14.0,0,40.0186,1,1,0.3498,14.0,14.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,JSS,JSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,12.0,0,36.3805,1,1,0.3298,12.0,12.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,JSS,JSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,12.0,0,36.3805,1,1,0.3298,12.0,12.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,38.0,0,112.7796,2,2,0.3369,19.0,19.0,2,1,0,2,2,0,55.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,35.0,0,109.1416,2,2,0.3207,17.5,17.5,2,1,0,2,2,0,55.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,34.0,0,105.5035,1,1,0.3223,34.0,34.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,34.0,0,101.8655,1,1,0.3338,34.0,34.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,34.0,0,101.8655,1,1,0.3338,34.0,34.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,34.0,0,101.8655,1,1,0.3338,34.0,34.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,9.0,9,29.1044,1,1,0.3092,9.0,9.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,SSS,SSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,8.0,8,25.4664,1,1,0.3141,8.0,8.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,SSS,SSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,8.0,8,25.4664,1,1,0.3141,8.0,8.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,7.2761,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,65.6575,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,30.0,0,38.0123,1,1,0.7892,30.0,30.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,JSS,JSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,28.0,0,34.5566,1,1,0.8103,28.0,28.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,JSS,JSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,28.0,0,34.5566,1,1,0.8103,28.0,28.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,79.0,0,110.5811,2,2,0.7144,39.5,39.5,2,1,0,2,2,0,55.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,75.0,0,103.6698,2,2,0.7235,37.5,37.5,2,1,0,2,2,0,55.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,74.0,0,100.2141,1,1,0.7384,74.0,74.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,72.0,0,100.2141,1,1,0.7185,72.0,72.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,72.0,0,100.2141,1,1,0.7185,72.0,72.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,72.0,0,100.2141,1,1,0.7185,72.0,72.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,19.0,20,17.2783,1,1,1.0996,19.0,19.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,SSS,SSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,17.0,18,17.2783,1,1,0.9839,17.0,17.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,SSS,SSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,16.0,17,13.8226,1,1,1.1575,16.0,16.0,1,1,0,1,1,0,55.95
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,3.4557,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,32.7425,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,12.0,0,36.3805,1,1,0.3298,12.0,12.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,JSS,JSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,11.0,0,32.7425,1,1,0.336,11.0,11.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,JSS,JSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,11.0,0,32.7425,1,1,0.336,11.0,11.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,35.0,0,101.8655,2,2,0.3436,17.5,17.5,2,1,0,2,2,0,55.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,33.0,0,98.2274,2,2,0.336,16.5,16.5,2,1,0,2,2,0,55.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,33.0,0,94.5894,1,1,0.3489,33.0,33.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,32.0,0,94.5894,1,1,0.3383,32.0,32.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,32.0,0,94.5894,1,1,0.3383,32.0,32.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,32.0,0,94.5894,1,1,0.3383,32.0,32.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,7.0,9,29.1044,1,1,0.2405,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,SSS,SSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,7.0,8,25.4664,1,1,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,SSS,SSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,7.0,8,25.4664,1,1,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,7.2761,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,76.0245,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,25.0,0,34.5566,1,1,0.7235,25.0,25.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,JSS,JSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,23.0,0,31.1009,1,1,0.7395,23.0,23.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,JSS,JSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,23.0,0,31.1009,1,1,0.7395,23.0,23.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,74.0,0,100.2141,2,2,0.7384,37.0,37.0,2,1,0,2,2,0,55.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,72.0,0,96.7585,2,2,0.7441,36.0,36.0,2,1,0,2,2,0,55.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,69.0,0,93.3028,1,1,0.7395,69.0,69.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,67.0,0,89.8472,1,1,0.7457,67.0,67.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,67.0,0,89.8472,1,1,0.7457,67.0,67.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,68.0,0,89.8472,1,1,0.7568,68.0,68.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,15.0,19,17.2783,1,1,0.8681,15.0,15.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,SSS,SSS2,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,14.0,17,13.8226,1,1,1.0128,14.0,14.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,SSS,SSS3,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,13.0,16,13.8226,1,1,0.9405,13.0,13.0,1,1,0,1,1,0,55.95
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,ward,Abakpa,South East,Ebonyi,Abakaliki,Abakpa,,0.0,0,3.4557,1,1,0.0,0.0,0.0,1,1,0,1,1,0,55.95
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,0.0,0,563.8982,2,1,0.0,0.0,0.0,2,1,0,2,2,0,55.95
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,259.0,0,756.7149,5,3,0.3423,51.8,86.3333,4,4,0,4,4,1,55.95
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,245.0,0,716.6964,5,3,0.3418,49.0,81.6667,4,4,0,4,4,1,55.95
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,237.0,0,694.8681,4,3,0.3411,59.25,79.0,3,3,0,3,3,1,55.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,694.0,0,2120.9847,16,6,0.3272,43.375,115.6667,13,12,1,12,12,3,55.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,667.0,0,2037.3095,15,5,0.3274,44.4667,133.4,12,11,1,11,11,3,55.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,648.0,0,1979.1006,15,5,0.3274,43.2,129.6,12,11,1,11,11,3,55.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,628.0,0,1920.8918,14,5,0.3269,44.8571,125.6,11,10,1,11,11,3,55.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,631.0,0,1931.8059,14,5,0.3266,45.0714,126.2,11,10,1,11,11,3,55.95
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,631.0,0,1931.8059,14,5,0.3266,45.0714,126.2,11,10,1,11,11,3,55.95
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,166.0,172,552.984,4,3,0.3002,41.5,55.3333,3,3,0,3,3,1,55.95
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Abaomege,South East,Ebonyi,Abakaliki,Abaomege,,151.0,157,505.6893,4,3,0.2986,37.75,50.3333,3,3,0,3,3,1,55.95
