session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,110,0,0.3284,3,1,334.9574,36.6667,110.0,3,1,0,1,0,0,14.4
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,104,0,0.3104,2,1,335.0515,52.0,104.0,2,0,1,0,0,0,14.4
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,100,0,0.2985,2,1,335.0084,50.0,100.0,2,1,1,0,0,1,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,312,0,0.9304,8,3,335.3396,39.0,104.0,7,2,2,1,0,1,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,299,0,0.8938,8,3,334.5267,37.375,99.6667,4,3,2,1,0,2,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,291,0,0.8676,8,3,335.408,36.375,97.0,7,3,3,2,0,2,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,282,0,0.8415,7,2,335.1159,40.2857,141.0,5,3,1,2,0,2,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,284,0,0.8467,8,3,335.4199,35.5,94.6667,5,2,3,1,0,1,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,283,0,0.8467,8,2,334.2388,35.375,141.5,3,3,2,1,0,2,14.4
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,91,91,0.2716,2,2,335.0515,45.5,45.5,1,1,2,1,0,0,14.4
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,83,83,0.2478,2,2,334.9475,41.5,41.5,1,1,1,1,0,0,14.4
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,78,78,0.2328,2,1,335.0515,39.0,78.0,2,1,1,1,0,1,14.4
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,8,0,0.0239,1,1,334.728,8.0,8.0,1,0,1,0,0,0,14.4
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,27,0,0.1071,1,1,252.1008,27.0,27.0,1,0,1,0,0,0,14.4
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,81,0,0.3214,2,1,252.0224,40.5,81.0,2,1,1,1,0,0,14.4
2024/2025,Male,ALL,Private,JSS,JSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,76,0,0.3016,2,1,251.9894,38.0,76.0,2,0,0,0,0,1,14.4
2024/2025,Male,ALL,Private,JSS,JSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,74,0,0.2937,2,1,251.9578,37.0,74.0,1,0,0,1,0,0,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,240,0,0.9535,6,3,251.7042,40.0,80.0,2,2,1,2,0,1,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,231,0,0.916,6,3,252.1834,38.5,77.0,3,3,2,1,0,1,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,224,0,0.8893,6,2,251.8835,37.3333,112.0,4,1,2,2,0,2,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,217,0,0.8625,6,2,251.5942,36.1667,108.5,6,1,2,1,0,1,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,219,0,0.8678,6,2,252.3623,36.5,109.5,2,1,2,2,0,1,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,219,0,0.8678,6,2,252.3623,36.5,109.5,4,1,2,2,0,1,14.4
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,73,73,0.2897,2,1,251.9848,36.5,73.0,2,1,1,0,0,0,14.4
2024/2025,Male,ALL,Private,SSS,SSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,67,67,0.2659,2,1,251.9744,33.5,67.0,2,1,1,0,0,1,14.4
2024/2025,Male,ALL,Private,SSS,SSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,63,63,0.25,2,1,252.0,31.5,63.0,1,1,1,1,0,0,14.4
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,11,0,0.0437,1,1,251.7162,11.0,11.0,1,0,1,0,0,0,14.4
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,36,0,0.1075,1,1,334.8837,36.0,36.0,1,0,1,0,0,0,14.4
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,107,0,0.3194,2,1,335.0031,53.5,107.0,3,1,0,1,0,0,14.4
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,101,0,0.3015,2,1,334.9917,50.5,101.0,2,0,1,0,0,0,14.4
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,98,0,0.2925,2,1,335.0427,49.0,98.0,2,1,1,0,0,1,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,319,0,0.9516,8,3,335.2249,39.875,106.3333,7,2,2,1,0,1,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,306,0,0.9142,8,3,334.7189,38.25,102.0,4,3,2,1,0,2,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,297,0,0.8875,8,3,334.6479,37.125,99.0,7,3,3,2,0,2,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,289,0,0.8608,8,2,335.7342,36.125,144.5,5,3,1,2,0,2,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,290,0,0.8661,8,3,334.8343,36.25,96.6667,5,2,3,1,0,1,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,290,0,0.8661,8,2,334.8343,36.25,145.0,3,3,2,1,0,2,14.4
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,97,97,0.2896,2,2,334.9448,48.5,48.5,1,1,2,1,0,0,14.4
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,89,89,0.2657,2,2,334.9642,44.5,44.5,1,1,1,1,0,0,14.4
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,84,84,0.2507,2,2,335.0618,42.0,42.0,2,1,1,1,0,1,14.4
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,14,0,0.0418,1,1,334.9282,14.0,14.0,1,0,1,0,0,0,14.4
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,1,0,0.004,1,1,250.0,1.0,1.0,1,0,1,0,0,0,14.4
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,5,0,0.0198,1,1,252.5253,5.0,5.0,2,1,1,1,0,0,14.4
2024/2025,Female,Disabled,Private,JSS,JSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,5,0,0.0198,1,1,252.5253,5.0,5.0,2,0,0,0,0,1,14.4
2024/2025,Female,Disabled,Private,JSS,JSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,5,0,0.0198,1,1,252.5253,5.0,5.0,1,0,0,1,0,0,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,16,0,0.0615,2,2,260.1626,8.0,8.0,2,2,1,2,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,15,0,0.059,2,2,254.2373,7.5,7.5,3,3,2,1,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,14,0,0.0573,1,1,244.3281,14.0,14.0,4,1,2,2,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,14,0,0.0556,1,1,251.7986,14.0,14.0,6,1,2,1,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,14,0,0.0559,1,1,250.4472,14.0,14.0,2,1,2,2,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,14,0,0.0559,1,1,250.4472,14.0,14.0,4,1,2,2,0,1,14.4
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,4,4,0.0159,1,1,251.5723,4.0,4.0,2,1,1,0,0,0,14.4
2024/2025,Female,Disabled,Private,SSS,SSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,4,4,0.0159,1,1,251.5723,4.0,4.0,2,1,1,0,0,1,14.4
2024/2025,Female,Disabled,Private,SSS,SSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,4,4,0.0159,1,1,251.5723,4.0,4.0,1,1,1,1,0,0,14.4
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,0,0,0.0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,14.4
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,2,0,0.006,1,1,333.3333,2.0,2.0,1,0,1,0,0,0,14.4
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,7,0,0.0209,1,1,334.9282,7.0,7.0,3,1,0,1,0,0,14.4
2024/2025,Female,Disabled,Public,JSS,JSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,7,0,0.0209,1,1,334.9282,7.0,7.0,2,0,1,0,0,0,14.4
2024/2025,Female,Disabled,Public,JSS,JSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,6,0,0.0179,1,1,335.1955,6.0,6.0,2,1,1,0,0,1,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,20,0,0.06,2,2,333.3333,10.0,10.0,7,2,2,1,0,1,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,20,0,0.0577,2,2,346.6205,10.0,10.0,4,3,2,1,0,2,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,19,0,0.056,1,1,339.2857,19.0,19.0,7,3,3,2,0,2,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,18,0,0.0543,1,1,331.4917,18.0,18.0,5,3,1,2,0,2,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,18,0,0.0546,1,1,329.6703,18.0,18.0,5,2,3,1,0,1,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,18,0,0.0546,1,1,329.6703,18.0,18.0,3,3,2,1,0,2,14.4
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,6,6,0.0179,1,1,335.1955,6.0,6.0,1,1,2,1,0,0,14.4
2024/2025,Female,Disabled,Public,SSS,SSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,5,5,0.0149,1,1,335.5705,5.0,5.0,1,1,1,1,0,0,14.4
2024/2025,Female,Disabled,Public,SSS,SSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,5,5,0.0149,1,1,335.5705,5.0,5.0,2,1,1,1,0,1,14.4
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,1,0,0.003,1,1,333.3333,1.0,1.0,1,0,1,0,0,0,14.4
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,2,0,0.0079,1,1,253.1646,2.0,2.0,1,0,1,0,0,0,14.4
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,5,0,0.0198,1,1,252.5253,5.0,5.0,2,1,1,1,0,0,14.4
2024/2025,Male,Disabled,Private,JSS,JSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,5,0,0.0198,1,1,252.5253,5.0,5.0,2,0,0,0,0,1,14.4
2024/2025,Male,Disabled,Private,JSS,JSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,5,0,0.0198,1,1,252.5253,5.0,5.0,1,0,0,1,0,0,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,16,0,0.0622,2,2,257.2347,8.0,8.0,2,2,1,2,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,15,0,0.0597,2,2,251.2563,7.5,7.5,3,3,2,1,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,15,0,0.058,1,1,258.6207,15.0,15.0,4,1,2,2,0,2,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,14,0,0.0562,1,1,249.1103,14.0,14.0,6,1,2,1,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,14,0,0.0566,1,1,247.3498,14.0,14.0,2,1,2,2,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,14,0,0.0566,1,1,247.3498,14.0,14.0,4,1,2,2,0,1,14.4
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,5,5,0.0198,1,1,252.5253,5.0,5.0,2,1,1,0,0,0,14.4
2024/2025,Male,Disabled,Private,SSS,SSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,4,4,0.0159,1,1,251.5723,4.0,4.0,2,1,1,0,0,1,14.4
2024/2025,Male,Disabled,Private,SSS,SSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,4,4,0.0159,1,1,251.5723,4.0,4.0,1,1,1,1,0,0,14.4
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,1,0,0.004,1,1,250.0,1.0,1.0,1,0,1,0,0,0,14.4
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,2,0,0.006,1,1,333.3333,2.0,2.0,1,0,1,0,0,0,14.4
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,7,0,0.0209,1,1,334.9282,7.0,7.0,3,1,0,1,0,0,14.4
2024/2025,Male,Disabled,Public,JSS,JSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,7,0,0.0209,1,1,334.9282,7.0,7.0,2,0,1,0,0,0,14.4
2024/2025,Male,Disabled,Public,JSS,JSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,6,0,0.0179,1,1,335.1955,6.0,6.0,2,1,1,0,0,1,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,21,0,0.0627,2,2,334.9282,10.5,10.5,7,2,2,1,0,1,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,20,0,0.0602,2,2,332.2259,10.0,10.0,4,3,2,1,0,2,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,20,0,0.0585,1,1,341.8803,20.0,20.0,7,3,3,2,0,2,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,19,0,0.0567,1,1,335.097,19.0,19.0,5,3,1,2,0,2,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,19,0,0.0571,1,1,332.7496,19.0,19.0,5,2,3,1,0,1,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,19,0,0.0571,1,1,332.7496,19.0,19.0,3,3,2,1,0,2,14.4
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,6,6,0.0179,1,1,335.1955,6.0,6.0,1,1,2,1,0,0,14.4
2024/2025,Male,Disabled,Public,SSS,SSS2,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,6,6,0.0179,1,1,335.1955,6.0,6.0,1,1,1,1,0,0,14.4
2024/2025,Male,Disabled,Public,SSS,SSS3,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,5,5,0.0149,1,1,335.5705,5.0,5.0,2,1,1,1,0,1,14.4
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,ward,Achalla  I,South East,Anambra,Awka North,Achalla  I,,1,0,0.003,1,1,333.3333,1.0,1.0,1,0,1,0,0,0,14.4
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,20,0,0.0794,1,1,251.8892,20.0,20.0,1,0,1,0,0,0,14.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,80,0,0.3175,2,1,251.9685,40.0,80.0,2,1,1,0,0,0,14.4
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,76,0,0.3016,2,1,251.9894,38.0,76.0,2,0,1,0,0,1,14.4
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,74,0,0.2937,2,1,251.9578,37.0,74.0,1,1,1,1,0,0,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,228,0,0.9069,6,3,251.4059,38.0,76.0,4,2,3,1,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,220,0,0.8713,6,3,252.4963,36.6667,73.3333,3,2,2,1,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,213,0,0.8458,6,2,251.8326,35.5,106.5,4,2,1,2,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,207,0,0.8203,5,2,252.3467,41.4,103.5,3,2,1,1,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,208,0,0.8254,5,2,251.999,41.6,104.0,3,2,2,1,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,208,0,0.8254,5,2,251.999,41.6,104.0,2,1,2,1,0,1,14.4
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,67,67,0.2659,2,1,251.9744,33.5,67.0,2,0,1,0,0,0,14.4
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,61,61,0.2421,1,1,251.962,61.0,61.0,2,1,1,1,0,0,14.4
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,57,57,0.2262,1,1,251.9894,57.0,57.0,1,0,1,0,0,0,14.4
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,6,0,0.0238,1,1,252.1008,6.0,6.0,0,0,0,0,0,0,14.4
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,27,0,0.0806,1,1,334.9876,27.0,27.0,1,0,1,0,0,0,14.4
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,107,0,0.3194,2,1,335.0031,53.5,107.0,1,1,1,0,0,0,14.4
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,101,0,0.3015,2,1,334.9917,50.5,101.0,1,1,1,1,0,0,14.4
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Achalla  II,South East,Anambra,Awka North,Achalla  II,,98,0,0.2925,2,1,335.0427,49.0,98.0,2,1,1,1,0,0,14.4
