session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1079,0,3.221,29,10,334.9891,37.2069,107.9,6,12,7,14,0,21,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1086,0,3.241,29,10,335.0818,37.4483,108.6,4,10,9,14,0,8,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1086,0,3.241,29,10,335.0818,37.4483,108.6,8,11,9,20,0,12,14.4
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,348,348,1.0388,8,6,335.0019,43.5,58.0,2,4,5,6,0,3,14.4
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,319,319,0.9522,8,6,335.0137,39.875,53.1667,2,3,6,5,0,5,14.4
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,299,299,0.8925,7,5,335.014,42.7143,59.8,2,3,4,3,0,4,14.4
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,30,0,0.0896,1,1,334.8214,30.0,30.0,1,1,2,1,0,1,14.4
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,65,0,0.2579,2,1,252.0357,32.5,65.0,0,1,1,1,0,1,14.4
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,191,0,0.7579,4,3,252.0121,47.75,63.6667,2,2,3,2,0,3,14.4
2024/2025,Male,ALL,Private,JSS,JSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,180,0,0.7143,4,2,251.995,45.0,90.0,1,1,2,2,0,2,14.4
2024/2025,Male,ALL,Private,JSS,JSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,175,0,0.6944,4,2,252.0161,43.75,87.5,1,1,2,1,0,1,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,570,0,2.2603,15,5,252.1789,38.0,114.0,2,6,5,6,0,8,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,547,0,2.1714,14,5,251.9112,39.0714,109.4,2,6,3,5,1,9,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,531,0,2.1079,14,5,251.9095,37.9286,106.2,2,3,5,8,1,10,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,515,0,2.0444,13,5,251.9077,39.6154,103.0,2,3,5,4,0,4,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,519,0,2.0571,14,5,252.2969,37.0714,103.8,4,6,5,7,0,10,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,518,0,2.0571,14,5,251.8108,37.0,103.6,2,6,5,9,0,4,14.4
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,174,174,0.6905,4,3,251.9913,43.5,58.0,1,1,3,2,0,2,14.4
2024/2025,Male,ALL,Private,SSS,SSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,159,159,0.631,4,3,251.981,39.75,53.0,1,2,3,2,0,2,14.4
2024/2025,Male,ALL,Private,SSS,SSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,149,149,0.5913,4,3,251.9871,37.25,49.6667,1,2,3,3,0,3,14.4
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,25,0,0.0992,1,1,252.0161,25.0,25.0,0,0,1,1,0,0,14.4
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,138,0,0.4119,4,1,335.0328,34.5,138.0,1,2,1,1,0,1,14.4
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,406,0,1.2119,9,5,335.0111,45.1111,81.2,3,3,4,3,0,6,14.4
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,383,0,1.1433,9,5,334.9952,42.5556,76.6,1,4,3,6,0,5,14.4
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,372,0,1.1104,9,5,335.0144,41.3333,74.4,2,2,4,7,0,5,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1212,0,3.6174,32,11,335.0473,37.875,110.1818,8,15,9,14,1,17,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1164,0,3.4751,30,11,334.9544,38.8,105.8182,8,8,10,10,0,8,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1130,0,3.3735,29,11,334.9637,38.9655,102.7273,4,10,10,15,1,17,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1096,0,3.2719,29,10,334.9736,37.7931,109.6,6,12,7,14,0,21,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1103,0,3.2922,29,10,335.0343,38.0345,110.3,4,10,9,14,0,8,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1103,0,3.2922,29,10,335.0343,38.0345,110.3,8,11,9,20,0,12,14.4
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,369,369,1.1015,9,7,334.9977,41.0,52.7143,2,4,5,6,0,3,14.4
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,339,339,1.0119,8,6,335.0133,42.375,56.5,2,3,6,5,0,5,14.4
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,318,318,0.9493,8,6,334.9837,39.75,53.0,2,3,4,3,0,4,14.4
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,53,0,0.1582,2,2,335.019,26.5,26.5,1,1,2,1,0,1,14.4
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,3,0,0.0119,1,1,252.1008,3.0,3.0,0,1,1,1,0,1,14.4
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,13,0,0.0516,1,1,251.938,13.0,13.0,2,2,3,2,0,3,14.4
2024/2025,Female,Disabled,Private,JSS,JSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,12,0,0.0476,1,1,252.1008,12.0,12.0,1,1,2,2,0,2,14.4
2024/2025,Female,Disabled,Private,JSS,JSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,12,0,0.0476,1,1,252.1008,12.0,12.0,1,1,2,1,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,37,0,0.1455,2,2,254.2955,18.5,18.5,2,6,5,6,0,8,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,35,0,0.1398,2,2,250.3577,17.5,17.5,2,6,3,5,1,9,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,34,0,0.1357,1,1,250.5527,34.0,34.0,2,3,5,8,1,10,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,33,0,0.1316,1,1,250.7599,33.0,33.0,2,3,5,4,0,4,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,34,0,0.1324,1,1,256.7976,34.0,34.0,4,6,5,7,0,10,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,33,0,0.1324,1,1,249.2447,33.0,33.0,2,6,5,9,0,4,14.4
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,11,11,0.0437,1,1,251.7162,11.0,11.0,1,1,3,2,0,2,14.4
2024/2025,Female,Disabled,Private,SSS,SSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,10,10,0.0397,1,1,251.8892,10.0,10.0,1,2,3,2,0,2,14.4
2024/2025,Female,Disabled,Private,SSS,SSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,9,9,0.0357,1,1,252.1008,9.0,9.0,1,2,3,3,0,3,14.4
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1,0,0.004,1,1,250.0,1.0,1.0,0,0,1,1,0,0,14.4
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,7,0,0.0209,1,1,334.9282,7.0,7.0,1,2,1,1,0,1,14.4
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,27,0,0.0806,1,1,334.9876,27.0,27.0,3,3,4,3,0,6,14.4
2024/2025,Female,Disabled,Public,JSS,JSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,26,0,0.0776,1,1,335.0515,26.0,26.0,1,4,3,6,0,5,14.4
2024/2025,Female,Disabled,Public,JSS,JSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,25,0,0.0746,1,1,335.1206,25.0,25.0,2,2,4,7,0,5,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,78,0,0.2316,2,2,336.7876,39.0,39.0,8,15,9,14,1,17,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,74,0,0.2225,2,2,332.5843,37.0,37.0,8,8,10,10,0,8,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,72,0,0.216,2,1,333.3333,36.0,72.0,4,10,10,15,1,17,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,70,0,0.2095,2,1,334.1289,35.0,70.0,6,12,7,14,0,21,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,71,0,0.2108,2,1,336.8121,35.5,71.0,4,10,9,14,0,8,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,71,0,0.2108,2,1,336.8121,35.5,71.0,8,11,9,20,0,12,14.4
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,23,23,0.0687,1,1,334.7889,23.0,23.0,2,4,5,6,0,3,14.4
2024/2025,Female,Disabled,Public,SSS,SSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,21,21,0.0627,1,1,334.9282,21.0,21.0,2,3,6,5,0,5,14.4
2024/2025,Female,Disabled,Public,SSS,SSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,19,19,0.0567,1,1,335.097,19.0,19.0,2,3,4,3,0,4,14.4
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,2,0,0.006,1,1,333.3333,2.0,2.0,1,1,2,1,0,1,14.4
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,4,0,0.0159,1,1,251.5723,4.0,4.0,0,1,1,1,0,1,14.4
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,12,0,0.0476,1,1,252.1008,12.0,12.0,2,2,3,2,0,3,14.4
2024/2025,Male,Disabled,Private,JSS,JSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,12,0,0.0476,1,1,252.1008,12.0,12.0,1,1,2,2,0,2,14.4
2024/2025,Male,Disabled,Private,JSS,JSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,11,0,0.0437,1,1,251.7162,11.0,11.0,1,1,2,1,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,37,0,0.1469,2,2,251.872,18.5,18.5,2,6,5,6,0,8,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,36,0,0.1411,2,2,255.1382,18.0,18.0,2,6,3,5,1,9,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,34,0,0.137,1,1,248.1752,34.0,34.0,2,3,5,8,1,10,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,33,0,0.1329,1,1,248.307,33.0,33.0,2,3,5,4,0,4,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,34,0,0.1337,1,1,254.3007,34.0,34.0,4,6,5,7,0,10,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,34,0,0.1337,1,1,254.3007,34.0,34.0,2,6,5,9,0,4,14.4
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,11,11,0.0437,1,1,251.7162,11.0,11.0,1,1,3,2,0,2,14.4
2024/2025,Male,Disabled,Private,SSS,SSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,10,10,0.0397,1,1,251.8892,10.0,10.0,1,2,3,2,0,2,14.4
2024/2025,Male,Disabled,Private,SSS,SSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,10,10,0.0397,1,1,251.8892,10.0,10.0,1,2,3,3,0,3,14.4
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,2,0,0.0079,1,1,253.1646,2.0,2.0,0,0,1,1,0,0,14.4
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,9,0,0.0269,1,1,334.5725,9.0,9.0,1,2,1,1,0,1,14.4
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,26,0,0.0776,1,1,335.0515,26.0,26.0,3,3,4,3,0,6,14.4
2024/2025,Male,Disabled,Public,JSS,JSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,25,0,0.0746,1,1,335.1206,25.0,25.0,1,4,3,6,0,5,14.4
2024/2025,Male,Disabled,Public,JSS,JSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,24,0,0.0716,1,1,335.1955,24.0,24.0,2,2,4,7,0,5,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,79,0,0.2348,2,2,336.4566,39.5,39.5,8,15,9,14,1,17,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,75,0,0.2256,2,2,332.4468,37.5,37.5,8,8,10,10,0,8,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,73,0,0.219,2,1,333.3333,36.5,73.0,4,10,10,15,1,17,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,71,0,0.2124,2,1,334.275,35.5,71.0,6,12,7,14,0,21,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,72,0,0.2137,2,1,336.9209,36.0,72.0,4,10,9,14,0,8,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,72,0,0.2137,2,1,336.9209,36.0,72.0,8,11,9,20,0,12,14.4
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,ward,Brass I,South South,Bayelsa,Brass,Brass I,,24,24,0.0716,1,1,335.1955,24.0,24.0,2,4,5,6,0,3,14.4
2024/2025,Male,Disabled,Public,SSS,SSS2,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,22,22,0.0657,1,1,334.8554,22.0,22.0,2,3,6,5,0,5,14.4
2024/2025,Male,Disabled,Public,SSS,SSS3,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,21,21,0.0627,1,1,334.9282,21.0,21.0,2,3,4,3,0,4,14.4
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,ward,Brass I,South South,Bayelsa,Brass,Brass I,,3,0,0.009,1,1,333.3333,3.0,3.0,1,1,2,1,0,1,14.4
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,46,0,0.1825,1,1,252.0548,46.0,46.0,0,0,1,1,0,1,14.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,182,0,0.7222,4,2,252.0078,45.5,91.0,1,1,2,2,0,3,14.4
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,172,0,0.6825,4,2,252.0147,43.0,86.0,1,2,1,2,0,1,14.4
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,166,0,0.6587,4,2,252.0115,41.5,83.0,1,1,2,2,0,3,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,517,0,2.0498,14,5,252.2197,36.9286,103.4,2,3,5,6,0,8,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,496,0,1.9692,13,5,251.8789,38.1538,99.2,4,5,4,4,0,4,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,482,0,1.9116,13,5,252.1448,37.0769,96.4,3,4,5,7,0,5,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,467,0,1.8541,12,4,251.8742,38.9167,116.75,2,5,5,6,0,6,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,470,0,1.8656,13,5,251.9297,36.1538,94.0,4,4,3,5,0,6,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,470,0,1.8656,13,4,251.9297,36.1538,117.5,2,3,3,8,0,8,14.4
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,151,151,0.5992,4,3,252.0027,37.75,50.3333,1,1,3,3,0,3,14.4
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,138,138,0.5476,3,3,252.0088,46.0,46.0,1,1,3,2,0,2,14.4
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,130,130,0.5159,3,2,251.9868,43.3333,65.0,1,1,2,2,0,1,14.4
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,13,0,0.0516,1,1,251.938,13.0,13.0,0,0,1,1,0,0,14.4
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,98,0,0.2925,3,1,335.0427,32.6667,98.0,1,1,1,3,0,2,14.4
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,387,0,1.1552,9,5,335.0069,43.0,77.4,1,4,5,3,0,5,14.4
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,365,0,1.0896,8,5,334.9853,45.625,73.0,2,4,5,6,0,4,14.4
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,354,0,1.0567,8,5,335.0052,44.25,70.8,1,3,5,4,0,3,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,1098,0,3.2779,29,10,334.9706,37.8621,109.8,8,10,9,11,0,11,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,1055,0,3.149,28,10,335.027,37.6786,105.5,5,13,9,22,1,20,14.4
