session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,966,0,2.8836,22,13,334.9979,43.9091,74.3077,8,4,7,15,0,10,14.4
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,910,0,2.7164,21,12,335.0022,43.3333,75.8333,8,10,7,8,0,8,14.4
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,883,0,2.6358,21,12,335.0027,42.0476,73.5833,10,8,5,9,0,8,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dagona,North East,Yobe,Bade,Dagona,,2740,0,8.1784,72,26,335.0289,38.0556,105.3846,32,29,13,30,0,54,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Dagona,North East,Yobe,Bade,Dagona,,2632,0,7.8568,70,25,334.9964,37.6,105.28,39,31,10,19,1,48,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Dagona,North East,Yobe,Bade,Dagona,,2555,0,7.6271,67,24,334.9897,38.1343,106.4583,33,15,16,34,1,46,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Dagona,North East,Yobe,Bade,Dagona,,2478,0,7.3973,65,24,334.9871,38.1231,103.25,28,31,19,42,0,27,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Dagona,North East,Yobe,Bade,Dagona,,2494,0,7.4433,66,24,335.0664,37.7879,103.9167,22,23,10,43,1,42,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Dagona,North East,Yobe,Bade,Dagona,,2493,0,7.4433,66,24,334.9321,37.7727,103.875,24,31,11,19,2,30,14.4
2024/2025,Female,ALL,Public,SSS,SSS1,SSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,640,640,1.9104,16,12,335.0084,40.0,53.3333,9,3,5,6,0,5,14.4
2024/2025,Female,ALL,Public,SSS,SSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,587,587,1.7522,14,11,335.0074,41.9286,53.3636,3,6,5,7,0,5,14.4
2024/2025,Female,ALL,Public,SSS,SSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,551,551,1.6448,13,10,334.9951,42.3846,55.1,7,5,4,5,0,5,14.4
2024/2025,Female,ALL,Public,Vocational,Tech/Voc,,ward,Dagona,North East,Yobe,Bade,Dagona,,68,0,0.203,2,2,334.9754,34.0,34.0,2,1,2,1,0,2,14.4
2024/2025,Male,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Dagona,North East,Yobe,Bade,Dagona,,197,0,0.7817,6,2,252.0148,32.8333,98.5,4,2,2,2,0,3,14.4
2024/2025,Male,ALL,Private,JSS,JSS1,JSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,221,0,0.877,5,3,251.9954,44.2,73.6667,1,2,3,3,0,3,14.4
2024/2025,Male,ALL,Private,JSS,JSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,208,0,0.8254,5,3,251.999,41.6,69.3333,3,2,1,3,0,3,14.4
2024/2025,Male,ALL,Private,JSS,JSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,202,0,0.8016,5,3,251.996,40.4,67.3333,4,2,2,4,0,2,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dagona,North East,Yobe,Bade,Dagona,,658,0,2.6107,17,6,252.0397,38.7059,109.6667,11,7,5,14,0,13,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Dagona,North East,Yobe,Bade,Dagona,,632,0,2.508,17,6,251.9936,37.1765,105.3333,9,5,5,12,0,13,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Dagona,North East,Yobe,Bade,Dagona,,613,0,2.4347,16,6,251.7764,38.3125,102.1667,6,5,4,6,0,10,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Dagona,North East,Yobe,Bade,Dagona,,595,0,2.3614,16,6,251.9692,37.1875,99.1667,11,7,3,11,0,7,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Dagona,North East,Yobe,Bade,Dagona,,599,0,2.376,16,6,252.1044,37.4375,99.8333,10,5,5,8,0,12,14.4
2024/2025,Male,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Dagona,North East,Yobe,Bade,Dagona,,599,0,2.376,16,6,252.1044,37.4375,99.8333,6,7,3,11,0,8,14.4
2024/2025,Male,ALL,Private,SSS,SSS1,SSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,161,161,0.6389,4,3,251.9956,40.25,53.6667,1,1,2,3,0,1,14.4
2024/2025,Male,ALL,Private,SSS,SSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,147,147,0.5833,4,3,252.0144,36.75,49.0,2,1,2,2,0,1,14.4
2024/2025,Male,ALL,Private,SSS,SSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,138,138,0.5476,3,3,252.0088,46.0,46.0,2,2,1,2,0,1,14.4
2024/2025,Male,ALL,Private,Vocational,Tech/Voc,,ward,Dagona,North East,Yobe,Bade,Dagona,,28,0,0.1111,1,1,252.0252,28.0,28.0,0,0,1,0,0,1,14.4
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Dagona,North East,Yobe,Bade,Dagona,,699,0,2.0866,22,7,334.9947,31.7727,99.8571,7,8,6,14,0,6,14.4
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,783,0,2.3373,18,10,335.0019,43.5,78.3,8,4,7,15,0,10,14.4
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,738,0,2.203,17,10,334.9977,43.4118,73.8,8,10,7,8,0,8,14.4
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,715,0,2.1343,17,10,335.0045,42.0588,71.5,10,8,5,9,0,8,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dagona,North East,Yobe,Bade,Dagona,,2331,0,6.9585,61,22,334.986,38.2131,105.9545,32,29,13,30,0,54,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Dagona,North East,Yobe,Bade,Dagona,,2239,0,6.6848,59,21,334.939,37.9492,106.619,39,31,10,19,1,48,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Dagona,North East,Yobe,Bade,Dagona,,2174,0,6.4894,57,21,335.0079,38.1404,103.5238,33,15,16,34,1,46,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Dagona,North East,Yobe,Bade,Dagona,,2108,0,6.2939,55,20,334.9275,38.3273,105.4,28,31,19,42,0,27,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Dagona,North East,Yobe,Bade,Dagona,,2122,0,6.333,56,20,335.0703,37.8929,106.1,22,23,10,43,1,42,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Dagona,North East,Yobe,Bade,Dagona,,2122,0,6.333,56,20,335.0703,37.8929,106.1,24,31,11,19,2,30,14.4
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,569,569,1.6985,14,10,335.0015,40.6429,56.9,9,3,5,6,0,5,14.4
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,522,522,1.5582,13,9,335.0019,40.1538,58.0,3,6,5,7,0,5,14.4
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,490,490,1.4627,12,9,334.9969,40.8333,54.4444,7,5,4,5,0,5,14.4
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Dagona,North East,Yobe,Bade,Dagona,,101,0,0.3015,4,3,334.9917,25.25,33.6667,2,1,2,1,0,2,14.4
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Dagona,North East,Yobe,Bade,Dagona,,12,0,0.0476,1,1,252.1008,12.0,12.0,4,2,2,2,0,3,14.4
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,18,0,0.0714,1,1,252.1008,18.0,18.0,1,2,3,3,0,3,14.4
2024/2025,Female,Disabled,Private,JSS,JSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,17,0,0.0675,1,1,251.8519,17.0,17.0,3,2,1,3,0,3,14.4
2024/2025,Female,Disabled,Private,JSS,JSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,16,0,0.0635,1,1,251.9685,16.0,16.0,4,2,2,4,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dagona,North East,Yobe,Bade,Dagona,,50,0,0.1992,2,2,251.004,25.0,25.0,11,7,5,14,0,13,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Dagona,North East,Yobe,Bade,Dagona,,48,0,0.1913,2,2,250.9148,24.0,24.0,9,5,5,12,0,13,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Dagona,North East,Yobe,Bade,Dagona,,47,0,0.1858,1,1,252.9602,47.0,47.0,6,5,4,6,0,10,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Dagona,North East,Yobe,Bade,Dagona,,45,0,0.1802,1,1,249.7225,45.0,45.0,11,7,3,11,0,7,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Dagona,North East,Yobe,Bade,Dagona,,46,0,0.1813,1,1,253.7231,46.0,46.0,10,5,5,8,0,12,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Dagona,North East,Yobe,Bade,Dagona,,46,0,0.1813,1,1,253.7231,46.0,46.0,6,7,3,11,0,8,14.4
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,12,12,0.0476,1,1,252.1008,12.0,12.0,1,1,2,3,0,1,14.4
2024/2025,Female,Disabled,Private,SSS,SSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,11,11,0.0437,1,1,251.7162,11.0,11.0,2,1,2,2,0,1,14.4
2024/2025,Female,Disabled,Private,SSS,SSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,10,10,0.0397,1,1,251.8892,10.0,10.0,2,2,1,2,0,1,14.4
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,ward,Dagona,North East,Yobe,Bade,Dagona,,1,0,0.004,1,1,250.0,1.0,1.0,0,0,1,0,0,1,14.4
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Dagona,North East,Yobe,Bade,Dagona,,42,0,0.1254,1,1,334.9282,42.0,42.0,7,8,6,14,0,6,14.4
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,63,0,0.1881,1,1,334.9282,63.0,63.0,8,4,7,15,0,10,14.4
2024/2025,Female,Disabled,Public,JSS,JSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,59,0,0.1761,1,1,335.0369,59.0,59.0,8,10,7,8,0,8,14.4
2024/2025,Female,Disabled,Public,JSS,JSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,57,0,0.1701,1,1,335.097,57.0,57.0,10,8,5,9,0,8,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dagona,North East,Yobe,Bade,Dagona,,178,0,0.5313,5,2,335.0273,35.6,89.0,32,29,13,30,0,54,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Dagona,North East,Yobe,Bade,Dagona,,171,0,0.5104,5,2,335.0313,34.2,85.5,39,31,10,19,1,48,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Dagona,North East,Yobe,Bade,Dagona,,166,0,0.4955,5,1,335.0151,33.2,166.0,33,15,16,34,1,46,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Dagona,North East,Yobe,Bade,Dagona,,161,0,0.4806,4,1,334.9979,40.25,161.0,28,31,19,42,0,27,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Dagona,North East,Yobe,Bade,Dagona,,162,0,0.4836,4,1,334.9876,40.5,162.0,22,23,10,43,1,42,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Dagona,North East,Yobe,Bade,Dagona,,162,0,0.4836,4,1,334.9876,40.5,162.0,24,31,11,19,2,30,14.4
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,42,42,0.1254,1,1,334.9282,42.0,42.0,9,3,5,6,0,5,14.4
2024/2025,Female,Disabled,Public,SSS,SSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,38,38,0.1134,1,1,335.097,38.0,38.0,3,6,5,7,0,5,14.4
2024/2025,Female,Disabled,Public,SSS,SSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,36,36,0.1075,1,1,334.8837,36.0,36.0,7,5,4,5,0,5,14.4
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,ward,Dagona,North East,Yobe,Bade,Dagona,,4,0,0.0119,1,1,336.1345,4.0,4.0,2,1,2,1,0,2,14.4
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Dagona,North East,Yobe,Bade,Dagona,,13,0,0.0516,1,1,251.938,13.0,13.0,4,2,2,2,0,3,14.4
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,14,0,0.0556,1,1,251.7986,14.0,14.0,1,2,3,3,0,3,14.4
2024/2025,Male,Disabled,Private,JSS,JSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,14,0,0.0556,1,1,251.7986,14.0,14.0,3,2,1,3,0,3,14.4
2024/2025,Male,Disabled,Private,JSS,JSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,13,0,0.0516,1,1,251.938,13.0,13.0,4,2,2,4,0,2,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dagona,North East,Yobe,Bade,Dagona,,43,0,0.1695,2,2,253.6873,21.5,21.5,11,7,5,14,0,13,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Dagona,North East,Yobe,Bade,Dagona,,41,0,0.1628,2,2,251.8428,20.5,20.5,9,5,5,12,0,13,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Dagona,North East,Yobe,Bade,Dagona,,40,0,0.1581,1,1,253.0044,40.0,40.0,6,5,4,6,0,10,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Dagona,North East,Yobe,Bade,Dagona,,38,0,0.1533,1,1,247.88,38.0,38.0,11,7,3,11,0,7,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Dagona,North East,Yobe,Bade,Dagona,,39,0,0.1543,1,1,252.7544,39.0,39.0,10,5,5,8,0,12,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Dagona,North East,Yobe,Bade,Dagona,,39,0,0.1543,1,1,252.7544,39.0,39.0,6,7,3,11,0,8,14.4
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,10,10,0.0397,1,1,251.8892,10.0,10.0,1,1,2,3,0,1,14.4
2024/2025,Male,Disabled,Private,SSS,SSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,10,10,0.0397,1,1,251.8892,10.0,10.0,2,1,2,2,0,1,14.4
2024/2025,Male,Disabled,Private,SSS,SSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,9,9,0.0357,1,1,252.1008,9.0,9.0,2,2,1,2,0,1,14.4
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,ward,Dagona,North East,Yobe,Bade,Dagona,,2,0,0.0079,1,1,253.1646,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Dagona,North East,Yobe,Bade,Dagona,,45,0,0.1343,1,1,335.0707,45.0,45.0,7,8,6,14,0,6,14.4
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,51,0,0.1522,1,1,335.0854,51.0,51.0,8,4,7,15,0,10,14.4
2024/2025,Male,Disabled,Public,JSS,JSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,48,0,0.1433,1,1,334.9616,48.0,48.0,8,10,7,8,0,8,14.4
2024/2025,Male,Disabled,Public,JSS,JSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,46,0,0.1373,1,1,335.0328,46.0,46.0,10,8,5,9,0,8,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Dagona,North East,Yobe,Bade,Dagona,,151,0,0.4516,4,2,334.3667,37.75,75.5,32,29,13,30,0,54,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Dagona,North East,Yobe,Bade,Dagona,,145,0,0.4339,4,2,334.1784,36.25,72.5,39,31,10,19,1,48,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Dagona,North East,Yobe,Bade,Dagona,,141,0,0.4212,4,1,334.7578,35.25,141.0,33,15,16,34,1,46,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Dagona,North East,Yobe,Bade,Dagona,,137,0,0.4085,3,1,335.3733,45.6667,137.0,28,31,19,42,0,27,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Dagona,North East,Yobe,Bade,Dagona,,138,0,0.411,4,1,335.7664,34.5,138.0,22,23,10,43,1,42,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Dagona,North East,Yobe,Bade,Dagona,,138,0,0.411,3,1,335.7664,46.0,138.0,24,31,11,19,2,30,14.4
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,ward,Dagona,North East,Yobe,Bade,Dagona,,37,37,0.1104,1,1,335.1449,37.0,37.0,9,3,5,6,0,5,14.4
2024/2025,Male,Disabled,Public,SSS,SSS2,,ward,Dagona,North East,Yobe,Bade,Dagona,,34,34,0.1015,1,1,334.9754,34.0,34.0,3,6,5,7,0,5,14.4
2024/2025,Male,Disabled,Public,SSS,SSS3,,ward,Dagona,North East,Yobe,Bade,Dagona,,32,32,0.0955,1,1,335.0785,32.0,32.0,7,5,4,5,0,5,14.4
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,ward,Dagona,North East,Yobe,Bade,Dagona,,7,0,0.0209,1,1,334.9282,7.0,7.0,2,1,2,1,0,2,14.4
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,165,0,0.6548,5,2,251.9853,33.0,82.5,2,2,1,4,0,4,14.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,249,0,0.9881,6,3,251.9988,41.5,83.0,3,2,1,3,0,4,14.4
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,235,0,0.9325,5,3,252.0107,47.0,78.3333,3,2,2,2,0,2,14.4
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,228,0,0.9048,5,3,251.9894,45.6,76.0,3,2,1,3,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,706,0,2.8014,18,7,252.0168,39.2222,100.8571,10,3,3,11,0,8,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,678,0,2.6912,18,7,251.9322,37.6667,96.8571,7,8,5,6,0,13,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,658,0,2.6125,17,6,251.866,38.7059,109.6667,10,5,4,12,0,7,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,639,0,2.5339,17,6,252.1804,37.5882,106.5,6,7,3,8,0,5,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,642,0,2.5496,17,6,251.8042,37.7647,107.0,10,6,2,12,0,7,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,643,0,2.5496,17,6,252.1964,37.8235,107.1667,7,3,4,5,0,12,14.4
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,165,165,0.6548,4,3,251.9853,41.25,55.0,2,1,2,2,0,3,14.4
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,151,151,0.5992,4,3,252.0027,37.75,50.3333,1,2,2,2,0,2,14.4
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,142,142,0.5635,3,3,251.9965,47.3333,47.3333,2,1,1,2,0,1,14.4
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,17,0,0.0675,1,1,251.8519,17.0,17.0,0,0,1,1,0,1,14.4
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,585,0,1.7463,18,6,334.994,32.5,97.5,12,9,3,6,0,14,14.4
2024/2025,Female,ALL,Public,JSS,JSS1,JSS1,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,882,0,2.6328,21,12,335.0046,42.0,73.5,11,4,7,15,0,13,14.4
2024/2025,Female,ALL,Public,JSS,JSS2,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,831,0,2.4806,19,11,334.9996,43.7368,75.5455,9,6,5,12,0,7,14.4
2024/2025,Female,ALL,Public,JSS,JSS3,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,806,0,2.406,19,11,334.9958,42.4211,73.2727,7,8,6,7,0,5,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,2501,0,7.467,66,24,334.9404,37.8939,104.2083,39,18,10,33,1,48,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,2403,0,7.1733,63,23,334.9923,38.1429,104.4783,27,28,16,19,0,36,14.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Gwio-Kura,North East,Yobe,Bade,Gwio-Kura,,2333,0,6.9636,61,22,335.0279,38.2459,106.0455,33,25,14,40,1,36,14.4
