session,gender,disability,school_type,school_level,class_grade,key_entry_level,loc_level,loc_label,zone,state,lga,ward,school,student_count,is_o_level_student,school_count,classroom_count,computer_count,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,Male,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,548,0,1.6358,17,5,335.0043,32.2353,109.6,12,4,2,8,0,2,14.4
2024/2025,Male,ALL,Public,JSS,JSS1,JSS1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,614,0,1.8328,14,8,335.0065,43.8571,76.75,7,3,3,6,0,1,14.4
2024/2025,Male,ALL,Public,JSS,JSS2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,579,0,1.7284,13,8,334.9919,44.5385,72.375,7,5,2,10,0,1,14.4
2024/2025,Male,ALL,Public,JSS,JSS3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,561,0,1.6746,13,7,335.0054,43.1538,80.1429,11,5,2,7,1,1,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,1828,0,5.4569,48,17,334.9887,38.0833,107.5294,20,18,8,24,1,4,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,1756,0,5.2423,46,17,334.9675,38.1739,103.2941,23,8,6,18,1,3,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,1705,0,5.089,45,16,335.0364,37.8889,106.5625,19,15,5,30,2,4,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,1653,0,4.9357,43,16,334.9069,38.4419,103.3125,22,8,6,18,1,2,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,1664,0,4.9664,44,16,335.0515,37.8182,104.0,38,10,7,14,1,4,14.4
2024/2025,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,1664,0,4.9664,44,16,335.0515,37.8182,104.0,34,15,7,32,2,5,14.4
2024/2025,Male,ALL,Public,SSS,SSS1,SSS1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,446,446,1.3313,11,8,335.0109,40.5455,55.75,8,2,4,8,0,1,14.4
2024/2025,Male,ALL,Public,SSS,SSS2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,409,409,1.2209,10,7,334.9988,40.9,58.4286,7,2,2,4,0,1,14.4
2024/2025,Male,ALL,Public,SSS,SSS3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,384,384,1.1463,9,7,334.9908,42.6667,54.8571,3,3,2,4,0,1,14.4
2024/2025,Male,ALL,Public,Vocational,Tech/Voc,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,79,0,0.2358,3,2,335.0297,26.3333,39.5,2,0,1,1,0,0,14.4
2024/2025,Female,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,7,0,0.0278,1,1,251.7986,7.0,7.0,4,1,0,2,0,0,14.4
2024/2025,Female,Disabled,Private,JSS,JSS1,JSS1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,10,0,0.0397,1,1,251.8892,10.0,10.0,3,1,0,2,0,0,14.4
2024/2025,Female,Disabled,Private,JSS,JSS2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,10,0,0.0397,1,1,251.8892,10.0,10.0,2,1,0,3,0,0,14.4
2024/2025,Female,Disabled,Private,JSS,JSS3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,9,0,0.0357,1,1,252.1008,9.0,9.0,2,1,1,3,0,0,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,30,0,0.118,2,2,254.2373,15.0,15.0,10,3,2,12,1,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,28,0,0.1133,2,2,247.1315,14.0,14.0,9,2,2,7,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,28,0,0.11,1,1,254.5455,28.0,28.0,5,5,2,4,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,27,0,0.1067,1,1,253.0459,27.0,27.0,5,3,2,10,0,1,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,27,0,0.1074,1,1,251.3966,27.0,27.0,11,4,2,4,0,2,14.4
2024/2025,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,27,0,0.1074,1,1,251.3966,27.0,27.0,5,4,2,5,1,1,14.4
2024/2025,Female,Disabled,Private,SSS,SSS1,SSS1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,7,7,0.0278,1,1,251.7986,7.0,7.0,1,1,1,2,0,0,14.4
2024/2025,Female,Disabled,Private,SSS,SSS2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,6,6,0.0238,1,1,252.1008,6.0,6.0,3,1,1,2,0,0,14.4
2024/2025,Female,Disabled,Private,SSS,SSS3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,6,6,0.0238,1,1,252.1008,6.0,6.0,2,1,1,2,0,0,14.4
2024/2025,Female,Disabled,Private,Vocational,Tech/Voc,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,1,0,0.004,1,1,250.0,1.0,1.0,1,0,0,0,0,0,14.4
2024/2025,Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,25,0,0.0746,1,1,335.1206,25.0,25.0,12,4,2,8,0,2,14.4
2024/2025,Female,Disabled,Public,JSS,JSS1,JSS1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,37,0,0.1104,1,1,335.1449,37.0,37.0,7,3,3,6,0,1,14.4
2024/2025,Female,Disabled,Public,JSS,JSS2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,35,0,0.1045,1,1,334.9282,35.0,35.0,7,5,2,10,0,1,14.4
2024/2025,Female,Disabled,Public,JSS,JSS3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,34,0,0.1015,1,1,334.9754,34.0,34.0,11,5,2,7,1,1,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,105,0,0.313,3,2,335.4633,35.0,52.5,20,18,8,24,1,4,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,101,0,0.3007,3,2,335.8829,33.6667,50.5,23,8,6,18,1,3,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,98,0,0.2919,3,1,335.7314,32.6667,98.0,19,15,5,30,2,4,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,95,0,0.2831,2,1,335.5705,47.5,95.0,22,8,6,18,1,2,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,95,0,0.2848,3,1,333.5674,31.6667,95.0,38,10,7,14,1,4,14.4
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,95,0,0.2848,2,1,333.5674,47.5,95.0,34,15,7,32,2,5,14.4
2024/2025,Female,Disabled,Public,SSS,SSS1,SSS1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,24,24,0.0716,1,1,335.1955,24.0,24.0,8,2,4,8,0,1,14.4
2024/2025,Female,Disabled,Public,SSS,SSS2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,22,22,0.0657,1,1,334.8554,22.0,22.0,7,2,2,4,0,1,14.4
2024/2025,Female,Disabled,Public,SSS,SSS3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,21,21,0.0627,1,1,334.9282,21.0,21.0,3,3,2,4,0,1,14.4
2024/2025,Female,Disabled,Public,Vocational,Tech/Voc,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,3,0,0.009,1,1,333.3333,3.0,3.0,2,0,1,1,0,0,14.4
2024/2025,Male,Disabled,Private,Adult & Non-Formal,IQS/IQTE,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,10,0,0.0397,1,1,251.8892,10.0,10.0,4,1,0,2,0,0,14.4
2024/2025,Male,Disabled,Private,JSS,JSS1,JSS1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,11,0,0.0437,1,1,251.7162,11.0,11.0,3,1,0,2,0,0,14.4
2024/2025,Male,Disabled,Private,JSS,JSS2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,11,0,0.0437,1,1,251.7162,11.0,11.0,2,1,0,3,0,0,14.4
2024/2025,Male,Disabled,Private,JSS,JSS3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,10,0,0.0397,1,1,251.8892,10.0,10.0,2,1,1,3,0,0,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,34,0,0.1335,2,2,254.6816,17.0,17.0,10,3,2,12,1,2,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,32,0,0.1282,2,2,249.61,16.0,16.0,9,2,2,7,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,31,0,0.1245,1,1,248.996,31.0,31.0,5,5,2,4,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,30,0,0.1207,1,1,248.5501,30.0,30.0,5,3,2,10,0,1,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,31,0,0.1215,1,1,255.144,31.0,31.0,11,4,2,4,0,2,14.4
2024/2025,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,31,0,0.1215,1,1,255.144,31.0,31.0,5,4,2,5,1,1,14.4
2024/2025,Male,Disabled,Private,SSS,SSS1,SSS1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,8,8,0.0317,1,1,252.3659,8.0,8.0,1,1,1,2,0,0,14.4
2024/2025,Male,Disabled,Private,SSS,SSS2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,7,7,0.0278,1,1,251.7986,7.0,7.0,3,1,1,2,0,0,14.4
2024/2025,Male,Disabled,Private,SSS,SSS3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,7,7,0.0278,1,1,251.7986,7.0,7.0,2,1,1,2,0,0,14.4
2024/2025,Male,Disabled,Private,Vocational,Tech/Voc,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,1,0,0.004,1,1,250.0,1.0,1.0,1,0,0,0,0,0,14.4
2024/2025,Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,36,0,0.1075,1,1,334.8837,36.0,36.0,12,4,2,8,0,2,14.4
2024/2025,Male,Disabled,Public,JSS,JSS1,JSS1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,40,0,0.1194,1,1,335.0084,40.0,40.0,7,3,3,6,0,1,14.4
2024/2025,Male,Disabled,Public,JSS,JSS2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,38,0,0.1134,1,1,335.097,38.0,38.0,7,5,2,10,0,1,14.4
2024/2025,Male,Disabled,Public,JSS,JSS3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,36,0,0.1075,1,1,334.8837,36.0,36.0,11,5,2,7,1,1,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,119,0,0.3544,3,2,335.7788,39.6667,59.5,20,18,8,24,1,4,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,114,0,0.3405,3,2,334.8018,38.0,57.0,23,8,6,18,1,3,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,111,0,0.3305,3,1,335.8548,37.0,111.0,19,15,5,30,2,4,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,107,0,0.3206,2,1,333.7492,53.5,107.0,22,8,6,18,1,2,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,108,0,0.3226,3,1,334.7799,36.0,108.0,38,10,7,14,1,4,14.4
2024/2025,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,108,0,0.3226,3,1,334.7799,36.0,108.0,34,15,7,32,2,5,14.4
2024/2025,Male,Disabled,Public,SSS,SSS1,SSS1,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,29,29,0.0866,1,1,334.873,29.0,29.0,8,2,4,8,0,1,14.4
2024/2025,Male,Disabled,Public,SSS,SSS2,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,27,27,0.0806,1,1,334.9876,27.0,27.0,7,2,2,4,0,1,14.4
2024/2025,Male,Disabled,Public,SSS,SSS3,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,25,25,0.0746,1,1,335.1206,25.0,25.0,3,3,2,4,0,1,14.4
2024/2025,Male,Disabled,Public,Vocational,Tech/Voc,,ward,Lafiagi I,North Central,Kwara,Edu,Lafiagi I,,5,0,0.0149,1,1,335.5705,5.0,5.0,2,0,1,1,0,0,14.4
2024/2025,Female,ALL,Private,Adult & Non-Formal,IQS/IQTE,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,113,0,0.4484,4,1,252.0071,28.25,113.0,3,1,1,4,0,0,14.4
2024/2025,Female,ALL,Private,JSS,JSS1,JSS1,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,170,0,0.6746,4,2,252.0012,42.5,85.0,2,1,1,3,0,0,14.4
2024/2025,Female,ALL,Private,JSS,JSS2,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,161,0,0.6389,4,2,251.9956,40.25,80.5,2,1,1,2,0,0,14.4
2024/2025,Female,ALL,Private,JSS,JSS3,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,156,0,0.619,4,2,252.0194,39.0,78.0,3,1,1,3,0,0,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,483,0,1.9177,13,5,251.8642,37.1538,96.6,7,5,2,11,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,464,0,1.8423,12,5,251.8591,38.6667,92.8,9,5,2,8,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,451,0,1.7885,12,4,252.1666,37.5833,112.75,8,2,2,7,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 4,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,437,0,1.7346,11,4,251.9313,39.7273,109.25,8,3,2,5,0,2,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,440,0,1.7454,11,4,252.0912,40.0,110.0,5,3,2,6,0,1,14.4
2024/2025,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,440,0,1.7454,12,4,252.0912,36.6667,110.0,9,3,2,9,0,1,14.4
2024/2025,Female,ALL,Private,SSS,SSS1,SSS1,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,113,113,0.4484,3,2,252.0071,37.6667,56.5,3,1,1,2,0,0,14.4
2024/2025,Female,ALL,Private,SSS,SSS2,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,103,103,0.4087,3,2,252.0186,34.3333,51.5,2,1,1,2,0,0,14.4
2024/2025,Female,ALL,Private,SSS,SSS3,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,97,97,0.3849,2,2,252.0135,48.5,48.5,2,1,1,2,0,0,14.4
2024/2025,Female,ALL,Private,Vocational,Tech/Voc,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,12,0,0.0476,1,1,252.1008,12.0,12.0,1,0,0,1,0,0,14.4
2024/2025,Female,ALL,Public,Adult & Non-Formal,IQS/IQTE,,ward,Lafiagi II,North Central,Kwara,Edu,Lafiagi II,,401,0,1.197,13,4,335.0042,30.8462,100.25,15,6,2,11,0,2,14.4
