session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Female,Disabled,Public,SSS,SSS2,,0.0,6.9113,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Female,Disabled,Public,SSS,SSS3,,0.0,6.9113,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,1.0,1226.0237,0,0,0,0.0008,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,1.0,1178.7291,0,0,0,0.0008,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,1.0,1145.9866,0,0,0,0.0009,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,1.0,1109.6061,0,0,0,0.0009,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,1.0,1116.8822,0,0,0,0.0009,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,1.0,1116.8822,0,0,0,0.0009,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,JSS,JSS1,JSS1,1.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,JSS,JSS2,,1.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,JSS,JSS3,,1.0,1375.3526,0,0,0,0.0007,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.0,528.7159,0,0,0,0.0019,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,1.0,507.982,0,0,0,0.002,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,1.0,494.1593,0,0,0,0.002,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,1.0,480.3367,0,0,0,0.0021,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,1.0,480.3367,0,0,0,0.0021,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,1.0,483.7924,0,0,0,0.0021,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,SSS,SSS1,SSS1,0.0,6.9113,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,SSS,SSS2,,0.0,6.9113,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Community Secondary School, Adadama",Male,Disabled,Public,SSS,SSS3,,0.0,6.9113,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,JSS,JSS1,JSS1,3.0,5638.9816,14,4,0,0.0005,0.2143,0.75,10,11,1,7,10,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,JSS,JSS2,,3.0,5638.9816,9,3,0,0.0005,0.3333,1.0,7,7,1,4,6,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,JSS,JSS3,,4.0,5638.9816,14,5,0,0.0007,0.2857,0.8,10,11,1,7,10,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,3776.2986,8,5,0,0.0008,0.375,0.6,6,6,1,4,6,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,3.0,3627.1385,8,5,0,0.0008,0.375,0.6,6,6,1,4,6,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,3.0,3521.6349,7,5,0,0.0009,0.4286,0.6,5,6,1,3,5,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,3.0,3416.1314,8,5,0,0.0009,0.375,0.6,6,6,1,4,6,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,3.0,3437.9597,10,5,0,0.0009,0.3,0.6,7,8,1,5,7,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,3.0,3434.3217,9,5,0,0.0009,0.3333,0.6,7,7,1,4,6,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,SSS,SSS1,SSS1,0.0,374.7194,5,3,0,0.0,0.0,0.0,4,4,1,2,3,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,SSS,SSS2,,0.0,374.7194,4,3,0,0.0,0.0,0.0,3,3,1,2,3,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Private,SSS,SSS3,,0.0,374.7194,7,3,1,0.0,0.0,0.0,5,6,1,3,5,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,7.0,5428.8415,19,5,0,0.0013,0.3684,1.4,14,15,1,9,13,3,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,7.0,5214.5906,12,4,0,0.0013,0.5833,1.75,9,9,1,6,8,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,7.0,5062.5416,13,4,0,0.0014,0.5385,1.75,10,10,1,6,9,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,7.0,4910.4925,14,4,0,0.0014,0.5,1.75,10,11,1,7,10,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,7.0,4941.5935,16,4,0,0.0014,0.4375,1.75,12,13,1,8,11,3,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,7.0,4941.5935,15,4,0,0.0014,0.4667,1.75,11,12,1,7,10,3,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,JSS,JSS1,JSS1,3.0,5635.3435,14,4,0,0.0005,0.2143,0.75,10,11,1,7,10,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,JSS,JSS2,,3.0,5635.3435,9,3,0,0.0005,0.3333,1.0,7,7,1,4,6,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,JSS,JSS3,,4.0,5635.3435,14,5,0,0.0007,0.2857,0.8,10,11,1,7,10,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,3.0,3776.2986,7,5,0,0.0008,0.4286,0.6,5,6,1,3,5,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,3.0,3627.1385,7,4,0,0.0008,0.4286,0.75,5,6,1,3,5,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,3.0,3521.6349,6,4,0,0.0009,0.5,0.75,4,5,1,3,4,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,3.0,3416.1314,7,4,0,0.0009,0.4286,0.75,5,6,1,3,5,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,3.0,3434.3217,9,4,0,0.0009,0.3333,0.75,7,7,1,4,6,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,3.0,3437.9597,8,4,0,0.0009,0.375,0.75,6,6,1,4,6,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,SSS,SSS1,SSS1,0.0,374.7194,5,3,0,0.0,0.0,0.0,4,4,1,2,3,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,SSS,SSS2,,0.0,374.7194,4,3,0,0.0,0.0,0.0,3,3,1,2,3,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Private,SSS,SSS3,,0.0,374.7194,7,3,1,0.0,0.0,0.0,5,6,1,3,5,1,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,7.0,5428.8415,19,5,0,0.0013,0.3684,1.4,14,15,1,9,13,3,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,7.0,5214.5906,13,5,0,0.0013,0.5385,1.4,10,10,1,6,9,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,7.0,5062.5416,14,4,0,0.0014,0.5,1.75,10,11,1,7,10,2,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,7.0,4910.4925,15,4,0,0.0014,0.4667,1.75,11,12,1,7,10,3,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,7.0,4941.5935,16,4,0,0.0014,0.4375,1.75,12,13,1,8,11,3,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,7.0,4941.5935,16,4,0,0.0014,0.4375,1.75,12,13,1,8,11,3,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,JSS,JSS1,JSS1,1.0,367.4433,0,0,0,0.0027,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,JSS,JSS2,,1.0,367.4433,0,0,0,0.0027,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,JSS,JSS3,,1.0,367.4433,0,0,0,0.0027,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,1.0,247.3876,0,0,0,0.004,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,1.0,236.4734,0,0,0,0.0042,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,1.0,229.1973,0,0,0,0.0044,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,1.0,221.9212,0,0,0,0.0045,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,1.0,221.9212,0,0,0,0.0045,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,1.0,221.9212,0,0,0,0.0045,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,SSS,SSS1,SSS1,0.0,25.4664,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,SSS,SSS2,,0.0,25.4664,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Private,SSS,SSS3,,0.0,25.4664,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,51.62
2024/2025,South South,Cross River,Abi,Adadama,"Comprehensive High School, Adadama",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,1.0,352.4773,0,0,0,0.0028,0.0,0.0,0,0,0,0,0,0,51.62
