session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,234,0.0,5,2,0,0.0,46.8,117.0,3,1,10,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,227,0.0,4,2,0,0.0,56.75,113.5,4,1,11,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,229,0.0,4,2,0,0.0,57.25,114.5,5,1,10,5,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,228,0.0,3,2,0,0.0,76.0,114.0,7,1,13,8,0,4,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,ALL,Public,SSS,SSS1,SSS1,408,0.0,7,6,0,0.0,58.2857,68.0,3,1,9,3,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,ALL,Public,SSS,SSS2,,387,2.0,8,6,0,193.5,48.375,64.5,6,2,10,9,0,8,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,ALL,Public,SSS,SSS3,,439,2.0,8,7,37,219.5,54.875,62.7143,5,2,14,10,0,10,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,104,1.068,3,2,0,97.3783,34.6667,52.0,3,1,17,3,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,100,1.026,2,2,0,97.4659,50.0,50.0,5,1,11,3,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,97,0.996,3,2,0,97.3896,32.3333,48.5,6,0,20,4,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,94,0.966,2,1,0,97.3085,47.0,94.0,3,1,17,4,0,4,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,95,0.972,2,1,0,97.7366,47.5,95.0,4,1,11,6,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,95,0.972,3,1,0,97.7366,31.6667,95.0,3,1,12,2,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,JSS,JSS1,JSS1,398,2.0,5,4,0,199.0,79.6,99.5,5,2,15,7,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,JSS,JSS2,,370,2.0,5,4,0,185.0,74.0,92.5,8,1,17,4,0,11,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,JSS,JSS3,,343,0.0,5,3,0,0.0,68.6,114.3333,4,1,15,5,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,239,0.0,4,2,0,0.0,59.75,119.5,4,1,19,9,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,229,0.0,4,2,0,0.0,57.25,114.5,5,1,12,7,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,223,0.0,5,2,0,0.0,44.6,111.5,3,1,10,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,216,0.0,4,2,0,0.0,54.0,108.0,4,1,11,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,217,0.0,4,2,0,0.0,54.25,108.5,5,1,10,5,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,217,0.0,3,2,0,0.0,72.3333,108.5,7,1,13,8,0,4,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,SSS,SSS1,SSS1,367,0.0,6,6,0,0.0,61.1667,61.1667,3,1,9,3,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,SSS,SSS2,,379,2.0,8,6,0,189.5,47.375,63.1667,6,2,10,9,0,8,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,ALL,Public,SSS,SSS3,,428,2.0,8,6,37,214.0,53.5,71.3333,5,2,14,10,0,10,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,10,1.068,1,1,0,9.3633,10.0,10.0,3,1,17,3,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,10,1.026,1,1,0,9.7466,10.0,10.0,5,1,11,3,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,10,0.996,1,1,0,10.0402,10.0,10.0,6,0,20,4,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,9,0.966,1,1,0,9.3168,9.0,9.0,3,1,17,4,0,4,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,9,0.972,1,1,0,9.2593,9.0,9.0,4,1,11,6,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,9,0.972,1,1,0,9.2593,9.0,9.0,3,1,12,2,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,JSS,JSS1,JSS1,41,2.0,1,1,0,20.5,41.0,41.0,5,2,15,7,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,JSS,JSS2,,35,2.0,1,1,0,17.5,35.0,35.0,8,1,17,4,0,11,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,JSS,JSS3,,26,0.0,1,1,0,0.0,26.0,26.0,4,1,15,5,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,20,0.0,1,1,0,0.0,20.0,20.0,4,1,19,9,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,20,0.0,1,1,0,0.0,20.0,20.0,5,1,12,7,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,19,0.0,1,1,0,0.0,19.0,19.0,3,1,10,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,18,0.0,1,1,0,0.0,18.0,18.0,4,1,11,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,18,0.0,1,1,0,0.0,18.0,18.0,5,1,10,5,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,19,0.0,1,1,0,0.0,19.0,19.0,7,1,13,8,0,4,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,SSS,SSS1,SSS1,31,0.0,1,1,0,0.0,31.0,31.0,3,1,9,3,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,SSS,SSS2,,35,2.0,1,1,0,17.5,35.0,35.0,6,2,10,9,0,8,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Female,Disabled,Public,SSS,SSS3,,31,2.0,1,1,3,15.5,31.0,31.0,5,2,14,10,0,10,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,10,1.068,1,1,0,9.3633,10.0,10.0,3,1,17,3,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,10,1.026,1,1,0,9.7466,10.0,10.0,5,1,11,3,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,10,0.996,1,1,0,10.0402,10.0,10.0,6,0,20,4,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,9,0.966,1,1,0,9.3168,9.0,9.0,3,1,17,4,0,4,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,9,0.972,1,1,0,9.2593,9.0,9.0,4,1,11,6,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,9,0.972,1,1,0,9.2593,9.0,9.0,3,1,12,2,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,JSS,JSS1,JSS1,31,2.0,1,1,0,15.5,31.0,31.0,5,2,15,7,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,JSS,JSS2,,26,2.0,1,1,0,13.0,26.0,26.0,8,1,17,4,0,11,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,JSS,JSS3,,26,0.0,1,1,0,0.0,26.0,26.0,4,1,15,5,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18,0.0,1,1,0,0.0,18.0,18.0,4,1,19,9,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,18,0.0,1,1,0,0.0,18.0,18.0,5,1,12,7,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,17,0.0,1,1,0,0.0,17.0,17.0,3,1,10,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,17,0.0,1,1,0,0.0,17.0,17.0,4,1,11,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,17,0.0,1,1,0,0.0,17.0,17.0,5,1,10,5,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,17,0.0,1,1,0,0.0,17.0,17.0,7,1,13,8,0,4,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,SSS,SSS1,SSS1,31,0.0,1,1,0,0.0,31.0,31.0,3,1,9,3,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,SSS,SSS2,,26,2.0,1,1,0,13.0,26.0,26.0,6,2,10,9,0,8,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Community Secondary School, Agyaga",Male,Disabled,Public,SSS,SSS3,,31,2.0,1,1,3,15.5,31.0,31.0,5,2,14,10,0,10,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,JSS,JSS1,JSS1,469,2.0,10,6,0,234.5,46.9,78.1667,14,2,9,11,0,11,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,JSS,JSS2,,475,2.0,8,6,0,237.5,59.375,79.1667,11,2,21,13,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,JSS,JSS3,,326,2.0,6,4,0,163.0,54.3333,81.5,4,1,8,8,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,106,1.068,3,2,0,99.2509,35.3333,53.0,3,1,20,6,0,6,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,102,1.026,2,2,0,99.4152,51.0,51.0,5,1,21,4,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,99,0.996,2,2,0,99.3976,49.5,49.5,3,0,11,5,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,96,0.966,2,2,0,99.3789,48.0,48.0,2,1,13,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,97,0.972,2,2,0,99.7942,48.5,48.5,4,1,17,4,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,97,0.972,2,2,0,99.7942,48.5,48.5,4,1,20,5,0,6,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,SSS,SSS1,SSS1,408,2.0,11,5,0,204.0,37.0909,81.6,5,2,15,7,0,8,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,SSS,SSS2,,387,2.0,10,4,0,193.5,38.7,96.75,8,1,9,13,0,15,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Private,SSS,SSS3,,439,2.0,8,5,37,219.5,54.875,87.8,9,2,14,13,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,244,0.0,4,2,0,0.0,61.0,122.0,5,1,20,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,235,0.0,4,1,0,0.0,58.75,235.0,5,1,19,8,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,228,0.0,5,1,0,0.0,45.6,228.0,7,1,19,3,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,221,0.0,4,1,0,0.0,55.25,221.0,6,1,17,6,0,4,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,223,0.0,4,1,0,0.0,55.75,223.0,8,1,9,4,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,223,0.0,4,1,0,0.0,55.75,223.0,3,1,19,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,JSS,JSS1,JSS1,398,2.0,8,5,0,199.0,49.75,79.6,14,2,9,11,0,11,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,JSS,JSS2,,370,2.0,6,5,0,185.0,61.6667,74.0,11,2,21,13,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,JSS,JSS3,,343,2.0,6,4,0,171.5,57.1667,85.75,4,1,8,8,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,104,1.068,3,2,0,97.3783,34.6667,52.0,3,1,20,6,0,6,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,100,1.026,2,2,0,97.4659,50.0,50.0,5,1,21,4,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,97,0.996,2,2,0,97.3896,48.5,48.5,3,0,11,5,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,94,0.966,2,2,0,97.3085,47.0,47.0,2,1,13,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,95,0.972,2,2,0,97.7366,47.5,47.5,4,1,17,4,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,95,0.972,2,2,0,97.7366,47.5,47.5,4,1,20,5,0,6,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,SSS,SSS1,SSS1,367,2.0,10,4,0,183.5,36.7,91.75,5,2,15,7,0,8,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,SSS,SSS2,,379,2.0,10,4,0,189.5,37.9,94.75,8,1,9,13,0,15,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Private,SSS,SSS3,,428,2.0,8,5,37,214.0,53.5,85.6,9,2,14,13,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,235,0.0,4,1,0,0.0,58.75,235.0,5,1,20,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,226,0.0,4,1,0,0.0,56.5,226.0,5,1,19,8,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,220,0.0,4,1,0,0.0,55.0,220.0,7,1,19,3,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,213,0.0,4,1,0,0.0,53.25,213.0,6,1,17,6,0,4,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,214,0.0,4,1,0,0.0,53.5,214.0,8,1,9,4,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,214,0.0,4,1,0,0.0,53.5,214.0,3,1,19,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,Private,JSS,JSS1,JSS1,41,2.0,1,1,0,20.5,41.0,41.0,14,2,9,11,0,11,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,Private,JSS,JSS2,,35,2.0,1,1,0,17.5,35.0,35.0,11,2,21,13,0,7,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,Private,JSS,JSS3,,26,2.0,1,1,0,13.0,26.0,26.0,4,1,8,8,0,9,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,10,1.068,1,1,0,9.3633,10.0,10.0,3,1,20,6,0,6,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,10,1.026,1,1,0,9.7466,10.0,10.0,5,1,21,4,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,10,0.996,1,1,0,10.0402,10.0,10.0,3,0,11,5,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,9,0.966,1,1,0,9.3168,9.0,9.0,2,1,13,6,0,5,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,9,0.972,1,1,0,9.2593,9.0,9.0,4,1,17,4,0,3,14.4
2024/2025,North Central,Nasarawa,Akwanga,Agyaga,"Comprehensive High School, Agyaga",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,9,0.972,1,1,0,9.2593,9.0,9.0,4,1,20,5,0,6,14.4
