session,zone,state,lga,ward,school,gender,disability_scope,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,infrastructure_score,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count
2019/2020,South East,Enugu,Aninri,Ndeabo,REGNUM ADVENIAT SECONDARY SCHOOL NENWE,Female,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,REGNUM ADVENIAT SECONDARY SCHOOL NENWE,Male,all,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,REGNUM ADVENIAT SECONDARY SCHOOL NENWE,Male,all,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,REGNUM ADVENIAT SECONDARY SCHOOL NENWE,Male,all,Public,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,REGNUM ADVENIAT SECONDARY SCHOOL NENWE,Male,all,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,REGNUM ADVENIAT SECONDARY SCHOOL NENWE,Male,disabled,Private,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,REGNUM ADVENIAT SECONDARY SCHOOL NENWE,Male,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,REGNUM ADVENIAT SECONDARY SCHOOL NENWE,Male,disabled,Public,JSS,JSS1,JSS1,1.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,REGNUM ADVENIAT SECONDARY SCHOOL NENWE,Male,disabled,Public,SSS,SSS1,SSS1,1.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,SKOLUBBI NURSERY AND PRIMARY SCHOOL AMAOGUDU OPKANKU,Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,70.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,SKOLUBBI NURSERY AND PRIMARY SCHOOL AMAOGUDU OPKANKU,Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,70.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,UHUGO TECHNICAL COLLEGE,Female,all,Private,JSS,JSS1,JSS1,21.0,0.0,1.0,0.0,72.8,0.0,0.0,21.0,0.0,0.47,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,UHUGO TECHNICAL COLLEGE,Female,all,Private,SSS,SSS1,SSS1,14.0,0.0,0.0,0.0,74.8,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,UHUGO TECHNICAL COLLEGE,Female,all,Public,JSS,JSS1,JSS1,47.0,0.0,1.0,1.0,72.8,0.0,0.0,47.0,47.0,0.26,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,UHUGO TECHNICAL COLLEGE,Female,all,Public,SSS,SSS1,SSS1,32.0,0.0,1.0,1.0,74.8,1.0,0.0,32.0,32.0,0.34,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,UHUGO TECHNICAL COLLEGE,Male,all,Private,JSS,JSS1,JSS1,18.0,0.0,1.0,0.0,72.8,0.0,0.0,18.0,0.0,0.54,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,UHUGO TECHNICAL COLLEGE,Male,all,Private,SSS,SSS1,SSS1,15.0,0.0,0.0,0.0,74.8,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,UHUGO TECHNICAL COLLEGE,Male,all,Public,JSS,JSS1,JSS1,46.0,0.0,1.0,1.0,72.8,0.0,0.0,46.0,46.0,0.26,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,UHUGO TECHNICAL COLLEGE,Male,all,Public,SSS,SSS1,SSS1,34.0,0.0,1.0,1.0,74.8,1.0,0.0,34.0,34.0,0.32,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Ndeabo,"UNIVERSAL PRIMARY SCHOOL, AGUGWU OHOFIA",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,49.0,0.0,1.0,1.0,70.8,0.0,0.0,49.0,49.0,0.25,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY PRIMARY SCHOOL, IZIZIK UMUORJI EMUDO",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,1.0,0.0,0.0,70.8,0.0,2.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY PRIMARY SCHOOL, IZIZIK UMUORJI EMUDO",Female,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,1.0,0.0,0.0,70.8,0.0,2.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SCHOOL, UMURAH NDEABOH",Female,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,62.0,1.0,2.0,1.0,70.8,0.0,62.0,31.0,62.0,0.83,0.29,0.2,0.66,0.48,0.46
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Female,all,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Female,all,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Female,all,Public,JSS,JSS1,JSS1,2.0,1.0,0.0,0.0,72.8,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Female,all,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,74.8,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Female,disabled,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Female,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Female,disabled,Public,JSS,JSS1,JSS1,2.0,1.0,0.0,0.0,72.8,0.0,2.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Female,disabled,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,74.8,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Male,all,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Male,all,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Male,all,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,72.8,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Male,all,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,74.8,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Male,disabled,Private,JSS,JSS1,JSS1,0.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Male,disabled,Private,SSS,SSS1,SSS1,0.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Male,disabled,Public,JSS,JSS1,JSS1,1.0,1.0,0.0,0.0,72.8,0.0,1.0,0.0,0.0,0,0.51,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, AGBADA NENWE",Male,disabled,Public,SSS,SSS1,SSS1,1.0,1.0,0.0,0.0,74.8,0.0,1.0,0.0,0.0,0,0.57,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, EMUDO NENWE",Female,all,Private,JSS,JSS1,JSS1,14.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, EMUDO NENWE",Female,all,Private,SSS,SSS1,SSS1,13.0,0.0,0.0,0.0,74.8,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, EMUDO NENWE",Female,all,Public,JSS,JSS1,JSS1,68.0,1.0,2.0,1.0,72.8,0.0,68.0,34.0,68.0,0.79,0.38,0.2,0.65,0.47,0.46
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, EMUDO NENWE",Female,all,Public,SSS,SSS1,SSS1,43.0,1.0,1.0,1.0,74.8,1.0,43.0,43.0,43.0,0.27,0.45,0.24,0.62,0.45,0.43
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, EMUDO NENWE",Male,all,Private,JSS,JSS1,JSS1,13.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, EMUDO NENWE",Male,all,Private,SSS,SSS1,SSS1,12.0,0.0,0.0,0.0,74.8,1.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, EMUDO NENWE",Male,all,Public,JSS,JSS1,JSS1,58.0,1.0,1.0,1.0,72.8,0.0,58.0,58.0,58.0,0.22,0.38,0.21,0.6,0.44,0.42
2019/2020,South East,Enugu,Aninri,Nnenwe I,"COMMUNITY SECONDARY SCHOOL, EMUDO NENWE",Male,all,Public,SSS,SSS1,SSS1,42.0,1.0,1.0,1.0,74.8,1.0,42.0,42.0,42.0,0.28,0.45,0.24,0.62,0.45,0.43
2019/2020,South East,Enugu,Aninri,Nnenwe I,"DIVINE PRIMARY SCHOOL, EZINESI ODUMNA",Female,all,Public,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,70.8,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"DIVINE PRIMARY SCHOOL, EZINESI ODUMNA",Female,disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,6.0,1.0,0.0,0.0,70.8,0.0,6.0,0.0,0.0,0,0.41,0.84,0.88,0.63,0.58
2019/2020,South East,Enugu,Aninri,Nnenwe I,"DIVINE PRIMARY SCHOOL, EZINESI ODUMNA",Male,all,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,70.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2019/2020,South East,Enugu,Aninri,Nnenwe I,"DIVINE PRIMARY SCHOOL, EZINESI ODUMNA",Male,disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,2.0,0.0,0.0,0.0,70.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0
