session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,ALL,Public,SSS,SSS1,SSS1,184.0,76.0245,3,1,0,2.4203,61.3333,184.0,2,1,0,1,1,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,ALL,Public,SSS,SSS2,,167.0,76.0245,4,1,0,2.1967,41.75,167.0,2,1,0,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,ALL,Public,SSS,SSS3,,181.0,76.0245,3,1,164,2.3808,60.3333,181.0,2,1,0,1,1,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,378.0,378.3575,8,2,0,0.9991,47.25,189.0,5,2,1,4,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,363.0,363.8053,6,2,0,0.9978,60.5,181.5,4,2,1,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,353.0,352.8911,8,2,0,1.0003,44.125,176.5,5,2,1,4,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,342.0,341.9769,9,2,0,1.0001,38.0,171.0,5,3,1,4,4,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,343.0,341.9769,8,2,0,1.003,42.875,171.5,5,2,1,4,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,343.0,341.9769,7,2,0,1.003,49.0,171.5,4,2,1,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,JSS,JSS1,JSS1,297.0,158.9603,5,5,0,1.8684,59.4,59.4,3,2,2,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,JSS,JSS2,,255.0,158.9603,4,5,0,1.6042,63.75,51.0,2,1,2,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,JSS,JSS3,,228.0,158.9603,4,4,0,1.4343,57.0,57.0,2,1,2,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,881.0,362.8443,13,5,0,2.428,67.7692,176.2,8,4,2,6,5,3,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,846.0,345.566,15,5,0,2.4482,56.4,169.2,9,5,2,7,6,4,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,821.0,338.6547,13,4,0,2.4243,63.1538,205.25,8,4,2,6,5,3,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,796.0,328.2877,15,4,0,2.4247,53.0667,199.0,9,5,2,7,6,4,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,802.0,328.2877,14,4,0,2.443,57.2857,200.5,8,4,2,7,6,4,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,802.0,328.2877,12,4,0,2.443,66.8333,200.5,7,4,2,6,5,3,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,SSS,SSS1,SSS1,259.0,76.0245,4,1,0,3.4068,64.75,259.0,2,1,0,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,SSS,SSS2,,225.0,76.0245,5,1,0,2.9596,45.0,225.0,3,2,0,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,ALL,Public,SSS,SSS3,,333.0,76.0245,6,2,301,4.3802,55.5,166.5,4,2,1,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,17.0,25.4664,1,1,0,0.6675,17.0,17.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,16.0,25.4664,1,1,0,0.6283,16.0,16.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,16.0,21.8283,1,1,0,0.733,16.0,16.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,15.0,21.8283,1,1,0,0.6872,15.0,15.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,15.0,21.8283,1,1,0,0.6872,15.0,15.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,16.0,21.8283,1,1,0,0.733,16.0,16.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,JSS,JSS1,JSS1,14.0,10.367,1,1,0,1.3504,14.0,14.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,JSS,JSS2,,13.0,10.367,1,1,0,1.254,13.0,13.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,JSS,JSS3,,11.0,10.367,1,1,0,1.0611,11.0,11.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,39.0,24.1896,1,1,0,1.6123,39.0,39.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,37.0,24.1896,1,1,0,1.5296,37.0,37.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,36.0,20.734,1,1,0,1.7363,36.0,36.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,35.0,20.734,1,1,0,1.688,35.0,35.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,35.0,20.734,1,1,0,1.688,35.0,35.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,35.0,20.734,1,1,0,1.688,35.0,35.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,SSS,SSS1,SSS1,12.0,6.9113,1,1,0,1.7363,12.0,12.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,SSS,SSS2,,11.0,6.9113,1,1,0,1.5916,11.0,11.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Female,Disabled,Public,SSS,SSS3,,11.0,6.9113,1,1,13,1.5916,11.0,11.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,24.0,25.4664,1,1,0,0.9424,24.0,24.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,23.0,25.4664,1,1,0,0.9032,23.0,23.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,23.0,21.8283,1,1,0,1.0537,23.0,23.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,22.0,21.8283,1,1,0,1.0079,22.0,22.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,23.0,21.8283,1,1,0,1.0537,23.0,23.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,23.0,21.8283,1,1,0,1.0537,23.0,23.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,JSS,JSS1,JSS1,19.0,10.367,1,1,0,1.8327,19.0,19.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,JSS,JSS2,,16.0,10.367,1,1,0,1.5434,16.0,16.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,JSS,JSS3,,15.0,10.367,1,1,0,1.4469,15.0,15.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,58.0,24.1896,1,1,0,2.3977,58.0,58.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,55.0,24.1896,1,1,0,2.2737,55.0,55.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,53.0,20.734,1,1,0,2.5562,53.0,53.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,52.0,20.734,1,1,0,2.508,52.0,52.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,52.0,20.734,1,1,0,2.508,52.0,52.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,52.0,20.734,1,1,0,2.508,52.0,52.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,SSS,SSS1,SSS1,17.0,6.9113,1,1,0,2.4597,17.0,17.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,SSS,SSS2,,15.0,6.9113,1,1,0,2.1704,15.0,15.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Community Secondary School, Bingi North",Male,Disabled,Public,SSS,SSS3,,22.0,6.9113,1,1,24,3.1832,22.0,22.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,JSS,JSS1,JSS1,220.0,502.0513,4,2,0,0.4382,55.0,110.0,2,1,1,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,JSS,JSS2,,198.0,502.0513,5,2,0,0.3944,39.6,99.0,3,2,1,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,JSS,JSS3,,168.0,502.0513,4,2,0,0.3346,42.0,84.0,2,1,1,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,257.0,378.3575,6,2,0,0.6793,42.8333,128.5,4,2,1,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,248.0,363.8053,5,2,0,0.6817,49.6,124.0,3,2,1,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,240.0,352.8911,4,1,0,0.6801,60.0,240.0,2,1,0,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,233.0,341.9769,5,1,0,0.6813,46.6,233.0,3,2,0,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,235.0,341.9769,6,1,0,0.6872,39.1667,235.0,4,2,0,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,235.0,341.9769,6,1,0,0.6872,39.1667,235.0,4,2,0,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,SSS,SSS1,SSS1,184.0,374.7194,4,2,0,0.491,46.0,92.0,2,1,1,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,SSS,SSS2,,167.0,374.7194,4,1,0,0.4457,41.75,167.0,2,1,0,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Private,SSS,SSS3,,181.0,374.7194,5,1,164,0.483,36.2,181.0,3,2,0,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,601.0,362.8443,13,8,0,1.6564,46.2308,75.125,8,4,4,6,5,3,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,578.0,345.566,10,7,0,1.6726,57.8,82.5714,6,3,3,5,4,3,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,561.0,338.6547,9,7,0,1.6566,62.3333,80.1429,5,3,3,4,4,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,544.0,328.2877,10,7,0,1.6571,54.4,77.7143,6,3,3,5,4,3,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,547.0,328.2877,9,7,0,1.6662,60.7778,78.1429,5,3,3,4,4,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,547.0,328.2877,12,7,0,1.6662,45.5833,78.1429,7,4,3,6,5,3,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,JSS,JSS1,JSS1,297.0,502.0513,5,3,0,0.5916,59.4,99.0,3,2,1,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,JSS,JSS2,,255.0,502.0513,6,2,0,0.5079,42.5,127.5,4,2,1,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,JSS,JSS3,,228.0,502.0513,5,2,0,0.4541,45.6,114.0,3,2,1,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,378.0,378.3575,8,2,0,0.9991,47.25,189.0,5,2,1,4,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,363.0,363.8053,7,2,0,0.9978,51.8571,181.5,4,2,1,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,353.0,352.8911,6,2,0,1.0003,58.8333,176.5,4,2,1,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,342.0,341.9769,7,2,0,1.0001,48.8571,171.0,4,2,1,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,343.0,341.9769,8,2,0,1.003,42.875,171.5,5,2,1,4,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,343.0,341.9769,8,2,0,1.003,42.875,171.5,5,2,1,4,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,SSS,SSS1,SSS1,259.0,374.7194,5,2,0,0.6912,51.8,129.5,3,2,1,2,2,1,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,SSS,SSS2,,225.0,374.7194,6,2,0,0.6004,37.5,112.5,4,2,1,3,3,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Private,SSS,SSS3,,333.0,374.7194,9,3,301,0.8887,37.0,111.0,5,3,1,4,4,2,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,881.0,362.8443,19,11,0,2.428,46.3684,80.0909,11,6,5,9,8,5,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,846.0,345.566,15,11,0,2.4482,56.4,76.9091,9,5,5,7,6,4,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,821.0,338.6547,13,10,0,2.4243,63.1538,82.1,8,4,4,6,5,3,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,796.0,328.2877,15,10,0,2.4247,53.0667,79.6,9,5,4,7,6,4,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,802.0,328.2877,12,10,0,2.443,66.8333,80.2,7,4,4,6,5,3,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,801.0,328.2877,18,10,0,2.4399,44.5,80.1,11,6,4,9,8,5,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,Disabled,Private,JSS,JSS1,JSS1,14.0,32.7425,1,1,0,0.4276,14.0,14.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,Disabled,Private,JSS,JSS2,,13.0,32.7425,1,1,0,0.397,13.0,13.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,Disabled,Private,JSS,JSS3,,11.0,32.7425,1,1,0,0.336,11.0,11.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,17.0,25.4664,1,1,0,0.6675,17.0,17.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,16.0,25.4664,1,1,0,0.6283,16.0,16.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,16.0,21.8283,1,1,0,0.733,16.0,16.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,15.0,21.8283,1,1,0,0.6872,15.0,15.0,1,0,0,0,0,0,41.8
2024/2025,North West,Zamfara,Bungudu,Bingi North,"Comprehensive High School, Bingi North",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,15.0,21.8283,1,1,0,0.6872,15.0,15.0,1,0,0,0,0,0,41.8
