session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,62,2.822,2,2,0,21.9702,31.0,31.0,27,8,18,9,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,60,2.737,2,2,0,21.9218,30.0,30.0,23,11,21,11,0,9,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,61,2.754,2,2,0,22.1496,30.5,30.5,27,5,21,7,0,8,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,61,2.754,2,2,0,22.1496,30.5,30.5,24,5,21,10,0,11,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,JSS,JSS1,JSS1,58,1.0,1,1,0,58.0,58.0,58.0,12,3,21,2,0,8,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,JSS,JSS2,,57,1.0,1,1,0,57.0,57.0,57.0,11,7,29,5,0,9,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,JSS,JSS3,,54,1.0,1,1,0,54.0,54.0,54.0,12,4,23,6,0,10,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,155,2.136,4,4,0,72.5655,38.75,38.75,42,15,52,13,0,26,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,149,2.052,5,4,0,72.6121,29.8,37.25,43,8,33,13,0,23,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,145,1.992,4,4,0,72.7912,36.25,36.25,42,16,36,8,0,15,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,141,1.932,3,4,0,72.9814,47.0,35.25,40,14,47,8,0,24,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,141,1.944,4,4,0,72.5309,35.25,35.25,40,19,27,9,0,16,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,141,1.944,4,4,0,72.5309,35.25,35.25,39,16,47,10,0,16,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,SSS,SSS1,SSS1,66,1.0,2,1,0,66.0,33.0,66.0,10,3,29,6,0,8,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,SSS,SSS2,,53,1.0,1,1,0,53.0,53.0,53.0,13,5,29,4,0,8,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Female,Disabled,Public,SSS,SSS3,,54,1.0,2,1,44,54.0,27.0,54.0,13,4,20,3,0,5,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,62,3.026,2,2,0,20.4891,31.0,31.0,29,13,24,6,0,9,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,60,2.907,2,2,0,20.6398,30.0,30.0,28,11,23,12,0,15,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,58,2.822,1,1,0,20.5528,58.0,58.0,27,8,18,9,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,56,2.737,1,1,0,20.4604,56.0,56.0,23,11,21,11,0,9,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,56,2.754,2,1,0,20.3341,28.0,56.0,27,5,21,7,0,8,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,57,2.754,2,1,0,20.6972,28.5,57.0,24,5,21,10,0,11,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,JSS,JSS1,JSS1,56,1.0,1,1,0,56.0,56.0,56.0,12,3,21,2,0,8,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,JSS,JSS2,,51,1.0,1,1,0,51.0,51.0,51.0,11,7,29,5,0,9,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,JSS,JSS3,,52,1.0,1,1,0,52.0,52.0,52.0,12,4,23,6,0,10,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,145,2.136,4,4,0,67.8839,36.25,36.25,42,15,52,13,0,26,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,140,2.052,5,4,0,68.2261,28.0,35.0,43,8,33,13,0,23,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,135,1.992,3,4,0,67.7711,45.0,33.75,42,16,36,8,0,15,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,131,1.932,3,4,0,67.8054,43.6667,32.75,40,14,47,8,0,24,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,132,1.944,4,4,0,67.9012,33.0,33.0,40,19,27,9,0,16,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,132,1.944,3,4,0,67.9012,44.0,33.0,39,16,47,10,0,16,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,SSS,SSS1,SSS1,61,1.0,2,1,0,61.0,30.5,61.0,10,3,29,6,0,8,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,SSS,SSS2,,55,1.0,1,1,0,55.0,55.0,55.0,13,5,29,4,0,8,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Community Secondary School, Ward I N2",Male,Disabled,Public,SSS,SSS3,,52,1.0,2,1,42,52.0,26.0,52.0,13,4,20,3,0,5,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,JSS,JSS1,JSS1,725,2.0,21,4,0,362.5,34.5238,181.25,11,7,25,5,0,11,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,JSS,JSS2,,718,3.0,18,4,0,239.3333,39.8889,179.5,18,5,29,7,0,9,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,JSS,JSS3,,683,3.0,21,4,0,227.6667,32.5238,170.75,17,6,26,4,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,832,3.026,27,4,0,274.9504,30.8148,208.0,17,12,17,6,0,7,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,800,2.907,28,4,0,275.1978,28.5714,200.0,18,10,19,11,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,776,2.822,30,4,0,274.9823,25.8667,194.0,15,8,16,8,0,18,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,753,2.737,20,4,0,275.1187,37.65,188.25,18,6,15,11,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,757,2.754,18,4,0,274.8729,42.0556,189.25,26,10,15,4,0,16,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,758,2.754,25,4,0,275.236,30.32,189.5,24,9,21,8,0,11,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,SSS,SSS1,SSS1,829,3.0,23,5,0,276.3333,36.0435,165.8,16,8,27,6,0,7,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,SSS,SSS2,,670,3.0,21,4,0,223.3333,31.9048,167.5,23,7,29,5,0,9,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Private,SSS,SSS3,,675,2.0,18,4,547,337.5,37.5,168.75,15,8,24,7,0,8,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1941,2.136,38,9,0,908.7079,51.0789,215.6667,45,9,52,13,0,19,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,1865,2.052,45,9,0,908.8694,41.4444,207.2222,24,15,30,15,0,25,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,1810,1.992,45,8,0,908.6345,40.2222,226.25,42,8,30,11,0,19,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,1756,1.932,33,8,0,908.9027,53.2121,219.5,38,17,31,6,0,11,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,1766,1.944,43,8,0,908.4362,41.0698,220.75,40,15,47,16,0,26,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,1767,1.944,48,8,0,908.9506,36.8125,220.875,23,10,31,13,0,28,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,JSS,JSS1,JSS1,705,2.0,20,4,0,352.5,35.25,176.25,11,7,25,5,0,11,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,JSS,JSS2,,637,3.0,16,4,0,212.3333,39.8125,159.25,18,5,29,7,0,9,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,JSS,JSS3,,656,3.0,20,4,0,218.6667,32.8,164.0,17,6,26,4,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,777,3.026,25,4,0,256.7746,31.08,194.25,17,12,17,6,0,7,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,746,2.907,26,4,0,256.6219,28.6923,186.5,18,10,19,11,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,724,2.822,28,3,0,256.5556,25.8571,241.3333,15,8,16,8,0,18,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,703,2.737,18,3,0,256.8506,39.0556,234.3333,18,6,15,11,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,707,2.754,17,3,0,256.7175,41.5882,235.6667,26,10,15,4,0,16,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,707,2.754,24,3,0,256.7175,29.4583,235.6667,24,9,21,8,0,11,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,SSS,SSS1,SSS1,756,3.0,21,5,0,252.0,36.0,151.2,16,8,27,6,0,7,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,SSS,SSS2,,690,3.0,22,4,0,230.0,31.3636,172.5,23,7,29,5,0,9,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Private,SSS,SSS3,,652,2.0,17,4,528,326.0,38.3529,163.0,15,8,24,7,0,8,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1812,2.136,35,8,0,848.3146,51.7714,226.5,45,9,52,13,0,19,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,1741,2.052,42,8,0,848.4405,41.4524,217.625,24,15,30,15,0,25,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,1690,1.992,42,8,0,848.3936,40.2381,211.25,42,8,30,11,0,19,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,1639,1.932,31,8,0,848.3437,52.871,204.875,38,17,31,6,0,11,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,1649,1.944,41,8,0,848.251,40.2195,206.125,40,15,47,16,0,26,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,1649,1.944,45,8,0,848.251,36.6444,206.125,23,10,31,13,0,28,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,Disabled,Private,JSS,JSS1,JSS1,58,2.0,2,1,0,29.0,29.0,58.0,11,7,25,5,0,11,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,Disabled,Private,JSS,JSS2,,57,3.0,1,1,0,19.0,57.0,57.0,18,5,29,7,0,9,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,Disabled,Private,JSS,JSS3,,54,3.0,2,1,0,18.0,27.0,54.0,17,6,26,4,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,66,3.026,2,1,0,21.811,33.0,66.0,17,12,17,6,0,7,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,64,2.907,2,1,0,22.0158,32.0,64.0,18,10,19,11,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,62,2.822,2,1,0,21.9702,31.0,62.0,15,8,16,8,0,18,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,60,2.737,2,1,0,21.9218,30.0,60.0,18,6,15,11,0,14,14.4
2024/2025,South West,Oyo,Ibadan North,Ward I N2,"Comprehensive High School, Ward I N2",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,61,2.754,1,1,0,22.1496,61.0,61.0,26,10,15,4,0,16,14.4
