session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,JSS,JSS1,JSS1,366,0.0,6,5,0,0.0,61.0,73.2,3,3,6,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,JSS,JSS2,,377,0.0,6,5,0,0.0,62.8333,75.4,6,3,4,7,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,JSS,JSS3,,317,0.0,5,4,0,0.0,63.4,79.25,4,2,3,7,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,269,0.0,5,4,0,0.0,53.8,67.25,6,3,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,258,0.0,6,4,0,0.0,43.0,64.5,5,1,3,6,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,251,0.0,5,4,0,0.0,50.2,62.75,3,2,2,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,243,0.0,6,4,0,0.0,40.5,60.75,6,3,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,244,0.0,4,4,0,0.0,61.0,61.0,6,2,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,245,0.0,5,4,0,0.0,49.0,61.25,5,1,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,SSS,SSS1,SSS1,329,0.0,6,3,0,0.0,54.8333,109.6667,4,3,5,4,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,SSS,SSS2,,283,1.0,5,2,0,283.0,56.6,141.5,13,3,6,9,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,ALL,Public,SSS,SSS3,,294,0.0,7,2,262,0.0,42.0,147.0,6,1,4,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,119,0.0,3,3,0,0.0,39.6667,39.6667,4,2,2,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,115,0.0,3,3,0,0.0,38.3333,38.3333,3,1,2,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,111,0.0,2,2,0,0.0,55.5,55.5,4,2,2,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,108,0.0,3,2,0,0.0,36.0,54.0,2,1,1,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,108,0.0,2,2,0,0.0,54.0,54.0,4,1,1,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,108,0.0,3,2,0,0.0,36.0,54.0,1,1,1,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,JSS,JSS1,JSS1,365,0.0,6,5,0,0.0,60.8333,73.0,3,3,6,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,JSS,JSS2,,384,0.0,6,5,0,0.0,64.0,76.8,6,3,4,7,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,JSS,JSS3,,314,0.0,5,4,0,0.0,62.8,78.5,4,2,3,7,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,277,0.0,5,4,0,0.0,55.4,69.25,6,3,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,267,0.0,6,4,0,0.0,44.5,66.75,5,1,3,6,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,259,0.0,5,4,0,0.0,51.8,64.75,3,2,2,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,251,0.0,6,4,0,0.0,41.8333,62.75,6,3,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,252,0.0,4,4,0,0.0,63.0,63.0,6,2,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,252,0.0,5,4,0,0.0,50.4,63.0,5,1,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,SSS,SSS1,SSS1,325,0.0,6,2,0,0.0,54.1667,162.5,4,3,5,4,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,SSS,SSS2,,850,1.0,16,6,0,850.0,53.125,141.6667,13,3,6,9,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,ALL,Public,SSS,SSS3,,301,0.0,7,2,270,0.0,43.0,150.5,6,1,4,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9,0.0,1,1,0,0.0,9.0,9.0,4,2,2,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,9,0.0,1,1,0,0.0,9.0,9.0,3,1,2,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,9,0.0,1,1,0,0.0,9.0,9.0,4,2,2,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,9,0.0,1,1,0,0.0,9.0,9.0,2,1,1,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,9,0.0,1,1,0,0.0,9.0,9.0,4,1,1,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,9,0.0,1,1,0,0.0,9.0,9.0,1,1,1,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,JSS,JSS1,JSS1,29,0.0,1,1,0,0.0,29.0,29.0,3,3,6,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,JSS,JSS2,,30,0.0,1,1,0,0.0,30.0,30.0,6,3,4,7,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,JSS,JSS3,,25,0.0,1,1,0,0.0,25.0,25.0,4,2,3,7,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,21,0.0,1,1,0,0.0,21.0,21.0,6,3,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,21,0.0,1,1,0,0.0,21.0,21.0,5,1,3,6,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,20,0.0,1,1,0,0.0,20.0,20.0,3,2,2,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,19,0.0,1,1,0,0.0,19.0,19.0,6,3,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,20,0.0,1,1,0,0.0,20.0,20.0,6,2,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,20,0.0,1,1,0,0.0,20.0,20.0,5,1,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,SSS,SSS1,SSS1,26,0.0,1,1,0,0.0,26.0,26.0,4,3,5,4,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,SSS,SSS2,,23,1.0,1,1,0,23.0,23.0,23.0,13,3,6,9,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Female,Disabled,Public,SSS,SSS3,,23,0.0,1,1,20,0.0,23.0,23.0,6,1,4,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,10,0.0,1,1,0,0.0,10.0,10.0,4,2,2,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,9,0.0,1,1,0,0.0,9.0,9.0,3,1,2,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,9,0.0,1,1,0,0.0,9.0,9.0,4,2,2,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,9,0.0,1,1,0,0.0,9.0,9.0,2,1,1,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,9,0.0,1,1,0,0.0,9.0,9.0,4,1,1,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,9,0.0,1,1,0,0.0,9.0,9.0,1,1,1,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,JSS,JSS1,JSS1,29,0.0,1,1,0,0.0,29.0,29.0,3,3,6,3,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,JSS,JSS2,,31,0.0,1,1,0,0.0,31.0,31.0,6,3,4,7,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,JSS,JSS3,,25,0.0,1,1,0,0.0,25.0,25.0,4,2,3,7,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,22,0.0,1,1,0,0.0,22.0,22.0,6,3,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,21,0.0,1,1,0,0.0,21.0,21.0,5,1,3,6,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,20,0.0,1,1,0,0.0,20.0,20.0,3,2,2,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,20,0.0,1,1,0,0.0,20.0,20.0,6,3,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,20,0.0,1,1,0,0.0,20.0,20.0,6,2,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,20,0.0,1,1,0,0.0,20.0,20.0,5,1,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,SSS,SSS1,SSS1,26,0.0,1,1,0,0.0,26.0,26.0,4,3,5,4,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,SSS,SSS2,,68,1.0,1,1,0,68.0,68.0,68.0,13,3,6,9,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Community Secondary School, Lafiagi I",Male,Disabled,Public,SSS,SSS3,,24,0.0,1,1,22,0.0,24.0,24.0,6,1,4,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,JSS,JSS1,JSS1,366,1.0,8,2,0,366.0,45.75,183.0,10,3,3,8,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,JSS,JSS2,,377,1.0,9,2,0,377.0,41.8889,188.5,9,3,4,6,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,JSS,JSS3,,317,1.0,6,2,0,317.0,52.8333,158.5,9,4,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,115,0.0,3,1,0,0.0,38.3333,115.0,4,2,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,111,0.0,3,1,0,0.0,37.0,111.0,3,2,1,4,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,108,0.0,3,1,0,0.0,36.0,108.0,2,1,1,4,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,104,0.0,2,1,0,0.0,52.0,104.0,2,2,1,2,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,105,0.0,2,1,0,0.0,52.5,105.0,3,1,1,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,105,0.0,3,1,0,0.0,35.0,105.0,2,1,1,2,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,SSS,SSS1,SSS1,329,1.0,10,2,0,329.0,32.9,164.5,8,3,6,7,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,SSS,SSS2,,283,3.0,7,2,0,94.3333,40.4286,141.5,8,6,8,11,0,2,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Private,SSS,SSS3,,294,1.0,6,2,262,294.0,49.0,147.0,5,2,3,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,269,0.0,4,2,0,0.0,67.25,134.5,3,2,3,6,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,258,0.0,4,1,0,0.0,64.5,258.0,5,2,2,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,251,0.0,4,1,0,0.0,62.75,251.0,4,1,4,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,243,0.0,4,1,0,0.0,60.75,243.0,6,2,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,244,0.0,5,1,0,0.0,48.8,244.0,6,2,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,244,0.0,5,1,0,0.0,48.8,244.0,4,2,3,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,JSS,JSS1,JSS1,365,1.0,8,2,0,365.0,45.625,182.5,10,3,3,8,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,JSS,JSS2,,384,1.0,9,2,0,384.0,42.6667,192.0,9,3,4,6,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,JSS,JSS3,,314,1.0,6,2,0,314.0,52.3333,157.0,9,4,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,119,0.0,3,1,0,0.0,39.6667,119.0,4,2,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,114,0.0,3,1,0,0.0,38.0,114.0,3,2,1,4,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,111,0.0,3,1,0,0.0,37.0,111.0,2,1,1,4,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,108,0.0,2,1,0,0.0,54.0,108.0,2,2,1,2,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,108,0.0,2,1,0,0.0,54.0,108.0,3,1,1,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,108,0.0,3,1,0,0.0,36.0,108.0,2,1,1,2,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,SSS,SSS1,SSS1,325,1.0,9,2,0,325.0,36.1111,162.5,8,3,6,7,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,SSS,SSS2,,850,3.0,20,5,0,283.3333,42.5,170.0,8,6,8,11,0,2,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Private,SSS,SSS3,,301,1.0,6,2,270,301.0,50.1667,150.5,5,2,3,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,277,0.0,5,2,0,0.0,55.4,138.5,3,2,3,6,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,266,0.0,5,2,0,0.0,53.2,133.0,5,2,2,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,258,0.0,4,1,0,0.0,64.5,258.0,4,1,4,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,251,0.0,4,1,0,0.0,62.75,251.0,6,2,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,252,0.0,5,1,0,0.0,50.4,252.0,6,2,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,252,0.0,6,1,0,0.0,42.0,252.0,4,2,3,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,Private,JSS,JSS1,JSS1,29,1.0,1,1,0,29.0,29.0,29.0,10,3,3,8,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,Private,JSS,JSS2,,30,1.0,1,1,0,30.0,30.0,30.0,9,3,4,6,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,Private,JSS,JSS3,,25,1.0,1,1,0,25.0,25.0,25.0,9,4,3,5,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,9,0.0,1,1,0,0.0,9.0,9.0,4,2,2,3,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,9,0.0,1,1,0,0.0,9.0,9.0,3,2,1,4,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,9,0.0,1,1,0,0.0,9.0,9.0,2,1,1,4,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,9,0.0,1,1,0,0.0,9.0,9.0,2,2,1,2,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,9,0.0,1,1,0,0.0,9.0,9.0,3,1,1,2,0,1,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,9,0.0,1,1,0,0.0,9.0,9.0,2,1,1,2,0,0,14.4
2024/2025,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,Private,SSS,SSS1,SSS1,26,1.0,1,1,0,26.0,26.0,26.0,8,3,6,7,0,1,14.4
