session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Adult & Non-Formal Centre, Auyakayi",Female,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,9,0.56904,0,2,0,15.8161,0.0,4.5,0,0,2,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Adult & Non-Formal Centre, Auyakayi",Male,Disabled,Public,Adult & Non-Formal,IQS/IQTE,,17,0.736954,0,2,0,23.0679,0.0,8.5,0,0,2,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.067194,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,0.081203,1,1,0,24.6296,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,2,0.081203,1,1,0,24.6296,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,1,0.081203,1,1,0,12.3148,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.072181,1,1,0,27.708,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,1,0.072181,1,1,0,13.854,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.067194,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,0.081416,1,1,0,24.5651,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,1,0.081416,1,1,0,12.2826,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,2,0.081416,1,1,0,24.5651,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Afiyo Nomadic Primary School, Afiyau",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.067194,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,0.081203,1,1,0,24.6296,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,2,0.081203,1,1,0,24.6296,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,1,0.081203,1,1,0,12.3148,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.072181,1,1,0,27.708,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,1,0.072181,1,1,0,13.854,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.067194,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,0.081416,1,1,0,24.5651,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,1,0.081416,1,1,0,12.2826,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,1,0.081416,1,1,0,12.2826,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,1,0.07237,1,1,0,13.8178,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Bankada Nomadic Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.067194,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,0.081203,1,1,0,24.6296,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,2,0.081203,1,1,0,24.6296,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,1,0.081203,1,1,0,12.3148,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.072181,1,1,0,27.708,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,1,0.072181,1,1,0,13.854,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.067194,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,0.081416,1,1,0,24.5651,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,1,0.081416,1,1,0,12.2826,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,1,0.081416,1,1,0,12.2826,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,1,0.07237,1,1,0,13.8178,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,Ganuwar Kuka Islamiya Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.067194,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,2,0.081203,1,1,0,24.6296,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,2,0.081203,1,1,0,24.6296,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,1,0.081203,1,1,0,12.3148,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.072181,1,1,0,27.708,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,1,0.072181,1,1,0,13.854,1.0,1.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.07237,1,1,0,27.6357,2.0,2.0,1,1,1,1,1,1,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,0,0.067194,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
2024/2025,North West,Jigawa,Auyo,Auyakayi,"Gidado Nomadic Primary School, Kure",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,0,0.057594,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,51.73
