session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,259.0,342.1103,7,3,0,0.7571,37.0,86.3333,6,5,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,257.0,342.1103,7,3,0,0.7512,36.7143,85.6667,6,5,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,ALL,Public,SSS,SSS1,SSS1,81.0,76.0245,3,1,0,1.0654,27.0,81.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,ALL,Public,SSS,SSS2,,76.0,76.0245,2,1,0,0.9997,38.0,76.0,2,1,0,2,2,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,ALL,Public,SSS,SSS3,,110.0,76.0245,3,1,101,1.4469,36.6667,110.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,115.0,356.5292,2,2,0,0.3226,57.5,57.5,2,1,0,2,2,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,110.0,356.5292,3,2,0,0.3085,36.6667,55.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,108.0,356.5292,4,2,0,0.3029,27.0,54.0,3,3,0,3,3,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,104.0,356.5292,2,2,0,0.2917,52.0,52.0,2,1,0,2,2,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,104.0,356.5292,3,2,0,0.2917,34.6667,52.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,104.0,356.5292,2,2,0,0.2917,52.0,52.0,2,1,0,2,2,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,JSS,JSS1,JSS1,128.0,158.9603,3,2,0,0.8052,42.6667,64.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,JSS,JSS2,,118.0,158.9603,3,2,0,0.7423,39.3333,59.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,JSS,JSS3,,118.0,158.9603,3,2,0,0.7423,39.3333,59.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,268.0,342.1103,5,3,0,0.7834,53.6,89.3333,4,4,0,4,4,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,257.0,342.1103,4,3,0,0.7512,64.25,85.6667,3,3,0,3,3,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,250.0,342.1103,4,3,0,0.7308,62.5,83.3333,3,3,0,3,3,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,242.0,342.1103,4,3,0,0.7074,60.5,80.6667,3,3,0,3,3,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,245.0,342.1103,7,3,0,0.7161,35.0,81.6667,6,5,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,243.0,342.1103,7,3,0,0.7103,34.7143,81.0,6,5,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,SSS,SSS1,SSS1,70.0,76.0245,2,1,0,0.9208,35.0,70.0,2,1,0,2,2,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,SSS,SSS2,,60.0,76.0245,2,1,0,0.7892,30.0,60.0,2,1,0,2,2,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,ALL,Public,SSS,SSS3,,87.0,76.0245,2,1,81,1.1444,43.5,87.0,2,1,0,2,2,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,25.4664,1,1,0,0.3141,8.0,8.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,8.0,25.4664,1,1,0,0.3141,8.0,8.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,7.0,25.4664,1,1,0,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,7.0,25.4664,1,1,0,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,7.0,25.4664,1,1,0,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,7.0,25.4664,1,1,0,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,JSS,JSS1,JSS1,10.0,10.367,1,1,0,0.9646,10.0,10.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,JSS,JSS2,,9.0,10.367,1,1,0,0.8681,9.0,9.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,JSS,JSS3,,9.0,10.367,1,1,0,0.8681,9.0,9.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.0,24.1896,1,1,0,0.7441,18.0,18.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,17.0,24.1896,1,1,0,0.7028,17.0,17.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,18.0,24.1896,1,1,0,0.7441,18.0,18.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,17.0,24.1896,1,1,0,0.7028,17.0,17.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,17.0,24.1896,1,1,0,0.7028,17.0,17.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,17.0,24.1896,1,1,0,0.7028,17.0,17.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,SSS,SSS1,SSS1,5.0,6.9113,1,1,0,0.7235,5.0,5.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,SSS,SSS2,,5.0,6.9113,1,1,0,0.7235,5.0,5.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Female,Disabled,Public,SSS,SSS3,,7.0,6.9113,1,1,9,1.0128,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,7.0,25.4664,1,1,0,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,7.0,25.4664,1,1,0,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,7.0,25.4664,1,1,0,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,6.0,25.4664,1,1,0,0.2356,6.0,6.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,7.0,25.4664,1,1,0,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,7.0,25.4664,1,1,0,0.2749,7.0,7.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,JSS,JSS1,JSS1,8.0,10.367,1,1,0,0.7717,8.0,8.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,JSS,JSS2,,8.0,10.367,1,1,0,0.7717,8.0,8.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,JSS,JSS3,,8.0,10.367,1,1,0,0.7717,8.0,8.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,18.0,24.1896,1,1,0,0.7441,18.0,18.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,16.0,24.1896,1,1,0,0.6614,16.0,16.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,16.0,24.1896,1,1,0,0.6614,16.0,16.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,16.0,24.1896,1,1,0,0.6614,16.0,16.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,16.0,24.1896,1,1,0,0.6614,16.0,16.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,16.0,24.1896,1,1,0,0.6614,16.0,16.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,SSS,SSS1,SSS1,4.0,6.9113,1,1,0,0.5788,4.0,4.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,SSS,SSS2,,4.0,6.9113,1,1,0,0.5788,4.0,4.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Community Secondary School, Abakpa",Male,Disabled,Public,SSS,SSS3,,6.0,6.9113,1,1,6,0.8681,6.0,6.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,JSS,JSS1,JSS1,157.0,502.0513,4,1,0,0.3127,39.25,157.0,3,3,0,3,3,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,JSS,JSS2,,135.0,502.0513,3,1,0,0.2689,45.0,135.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,JSS,JSS3,,140.0,502.0513,4,1,0,0.2789,35.0,140.0,3,3,0,3,3,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,121.0,356.5292,3,1,0,0.3394,40.3333,121.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,116.0,356.5292,4,1,0,0.3254,29.0,116.0,3,3,0,3,3,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,113.0,356.5292,3,1,0,0.3169,37.6667,113.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,109.0,356.5292,3,1,0,0.3057,36.3333,109.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,110.0,356.5292,3,1,0,0.3085,36.6667,110.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,110.0,356.5292,3,1,0,0.3085,36.6667,110.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,SSS,SSS1,SSS1,81.0,374.7194,3,1,0,0.2162,27.0,81.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,SSS,SSS2,,76.0,374.7194,3,1,0,0.2028,25.3333,76.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Private,SSS,SSS3,,110.0,374.7194,3,1,101,0.2936,36.6667,110.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,283.0,342.1103,7,1,0,0.8272,40.4286,283.0,6,5,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,272.0,342.1103,5,1,0,0.7951,54.4,272.0,4,4,0,4,4,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,264.0,342.1103,6,1,0,0.7717,44.0,264.0,5,4,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,256.0,342.1103,6,1,0,0.7483,42.6667,256.0,5,4,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,257.0,342.1103,6,1,0,0.7512,42.8333,257.0,5,4,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,257.0,342.1103,6,1,0,0.7512,42.8333,257.0,5,4,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,JSS,JSS1,JSS1,128.0,502.0513,3,1,0,0.255,42.6667,128.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,JSS,JSS2,,118.0,502.0513,3,1,0,0.235,39.3333,118.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,JSS,JSS3,,118.0,502.0513,4,1,0,0.235,29.5,118.0,3,3,0,3,3,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,114.0,356.5292,3,1,0,0.3197,38.0,114.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,110.0,356.5292,3,1,0,0.3085,36.6667,110.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,106.0,356.5292,3,1,0,0.2973,35.3333,106.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,104.0,356.5292,3,1,0,0.2917,34.6667,104.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,104.0,356.5292,2,1,0,0.2917,52.0,104.0,2,1,0,2,2,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,104.0,356.5292,3,1,0,0.2917,34.6667,104.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,SSS,SSS1,SSS1,70.0,374.7194,3,1,0,0.1868,23.3333,70.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,SSS,SSS2,,60.0,374.7194,2,1,0,0.1601,30.0,60.0,2,1,0,2,2,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Private,SSS,SSS3,,87.0,374.7194,3,1,81,0.2322,29.0,87.0,2,2,0,2,2,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,268.0,342.1103,7,1,0,0.7834,38.2857,268.0,6,5,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,257.0,342.1103,5,1,0,0.7512,51.4,257.0,4,4,0,4,4,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,250.0,342.1103,6,1,0,0.7308,41.6667,250.0,5,4,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,242.0,342.1103,6,1,0,0.7074,40.3333,242.0,5,4,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,245.0,342.1103,6,1,0,0.7161,40.8333,245.0,5,4,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,243.0,342.1103,6,1,0,0.7103,40.5,243.0,5,4,0,5,5,1,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Disabled,Private,JSS,JSS1,JSS1,10.0,32.7425,1,1,0,0.3054,10.0,10.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Disabled,Private,JSS,JSS2,,9.0,32.7425,1,1,0,0.2749,9.0,9.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Disabled,Private,JSS,JSS3,,9.0,32.7425,1,1,0,0.2749,9.0,9.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,25.4664,1,1,0,0.3141,8.0,8.0,1,1,0,1,1,0,55.95
2024/2025,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,8.0,25.4664,1,1,0,0.3141,8.0,8.0,1,1,0,1,1,0,55.95
