session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,JSS,JSS2,,187,0.0,4,1,0,0.0,46.75,187.0,3,0,5,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,JSS,JSS3,,178,0.0,4,1,0,0.0,44.5,178.0,5,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,211,0.0,5,1,0,0.0,42.2,211.0,6,0,4,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,203,0.0,4,1,0,0.0,50.75,203.0,3,0,4,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,197,0.0,4,1,0,0.0,49.25,197.0,4,1,4,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,191,0.0,4,1,0,0.0,47.75,191.0,4,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,192,0.0,3,1,0,0.0,64.0,192.0,5,0,4,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,192,0.0,4,1,0,0.0,48.0,192.0,4,1,4,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,SSS,SSS1,SSS1,193,0.0,3,1,0,0.0,64.3333,193.0,5,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,SSS,SSS2,,151,0.0,3,1,0,0.0,50.3333,151.0,4,0,5,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,ALL,Public,SSS,SSS3,,202,0.0,4,1,177,0.0,50.5,202.0,3,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8,0.0,1,1,0,0.0,8.0,8.0,2,0,1,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,7,0.0,1,1,0,0.0,7.0,7.0,2,0,2,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,7,0.0,1,1,0,0.0,7.0,7.0,4,0,3,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,7,0.0,1,1,0,0.0,7.0,7.0,2,0,1,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,7,0.0,1,1,0,0.0,7.0,7.0,4,0,1,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,7,0.0,1,1,0,0.0,7.0,7.0,2,0,1,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,JSS,JSS1,JSS1,20,0.0,1,1,0,0.0,20.0,20.0,6,1,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,JSS,JSS2,,15,0.0,1,1,0,0.0,15.0,15.0,3,0,5,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,JSS,JSS3,,14,0.0,1,1,0,0.0,14.0,14.0,5,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,16,0.0,1,1,0,0.0,16.0,16.0,6,0,4,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,16,0.0,1,1,0,0.0,16.0,16.0,3,0,4,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,15,0.0,1,1,0,0.0,15.0,15.0,4,1,4,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,15,0.0,1,1,0,0.0,15.0,15.0,4,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,15,0.0,1,1,0,0.0,15.0,15.0,5,0,4,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,15,0.0,1,1,0,0.0,15.0,15.0,4,1,4,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,SSS,SSS1,SSS1,16,0.0,1,1,0,0.0,16.0,16.0,5,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,SSS,SSS2,,12,0.0,1,1,0,0.0,12.0,12.0,4,0,5,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Female,Disabled,Public,SSS,SSS3,,13,0.0,1,1,12,0.0,13.0,13.0,3,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8,0.0,1,1,0,0.0,8.0,8.0,2,0,1,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,7,0.0,1,1,0,0.0,7.0,7.0,2,0,2,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,7,0.0,1,1,0,0.0,7.0,7.0,4,0,3,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,7,0.0,1,1,0,0.0,7.0,7.0,2,0,1,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,7,0.0,1,1,0,0.0,7.0,7.0,4,0,1,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,7,0.0,1,1,0,0.0,7.0,7.0,2,0,1,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,JSS,JSS1,JSS1,19,0.0,1,1,0,0.0,19.0,19.0,6,1,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,JSS,JSS2,,15,0.0,1,1,0,0.0,15.0,15.0,3,0,5,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,JSS,JSS3,,14,0.0,1,1,0,0.0,14.0,14.0,5,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,17,0.0,1,1,0,0.0,17.0,17.0,6,0,4,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,16,0.0,1,1,0,0.0,16.0,16.0,3,0,4,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,15,0.0,1,1,0,0.0,15.0,15.0,4,1,4,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,15,0.0,1,1,0,0.0,15.0,15.0,4,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,15,0.0,1,1,0,0.0,15.0,15.0,5,0,4,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,15,0.0,1,1,0,0.0,15.0,15.0,4,1,4,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,SSS,SSS1,SSS1,16,0.0,1,1,0,0.0,16.0,16.0,5,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,SSS,SSS2,,12,0.0,1,1,0,0.0,12.0,12.0,4,0,5,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Community Secondary School, Gbk/Central Market",Male,Disabled,Public,SSS,SSS3,,16,0.0,1,1,14,0.0,16.0,16.0,3,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,JSS,JSS1,JSS1,245,1.0,5,6,0,245.0,49.0,40.8333,7,1,4,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,JSS,JSS2,,188,1.0,5,5,0,188.0,37.6,37.6,6,1,4,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,JSS,JSS3,,183,1.0,5,5,0,183.0,36.6,36.6,5,0,4,2,0,2,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,89,0.0,2,1,0,0.0,44.5,89.0,3,0,3,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,86,0.0,2,1,0,0.0,43.0,86.0,4,0,2,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,83,0.0,2,1,0,0.0,41.5,83.0,3,0,2,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,81,0.0,2,1,0,0.0,40.5,81.0,2,0,1,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,81,0.0,2,1,0,0.0,40.5,81.0,3,0,2,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,81,0.0,3,1,0,0.0,27.0,81.0,2,0,1,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,SSS,SSS1,SSS1,194,1.0,5,2,0,194.0,38.8,97.0,3,1,3,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,SSS,SSS2,,147,1.0,3,1,0,147.0,49.0,147.0,5,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Private,SSS,SSS3,,166,1.0,5,1,144,166.0,33.2,166.0,6,0,5,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,207,0.0,3,2,0,0.0,69.0,103.5,3,0,4,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,199,0.0,5,2,0,0.0,39.8,99.5,5,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,193,0.0,3,2,0,0.0,64.3333,96.5,4,0,4,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,187,0.0,4,2,0,0.0,46.75,93.5,5,0,4,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,189,0.0,3,2,0,0.0,63.0,94.5,3,0,2,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,188,0.0,3,2,0,0.0,62.6667,94.0,6,1,2,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,JSS,JSS1,JSS1,236,1.0,5,6,0,236.0,47.2,39.3333,7,1,4,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,JSS,JSS2,,187,1.0,5,5,0,187.0,37.4,37.4,6,1,4,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,JSS,JSS3,,178,1.0,5,4,0,178.0,35.6,44.5,5,0,4,2,0,2,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,91,0.0,2,1,0,0.0,45.5,91.0,3,0,3,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,87,0.0,2,1,0,0.0,43.5,87.0,4,0,2,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,84,0.0,2,1,0,0.0,42.0,84.0,3,0,2,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,82,0.0,2,1,0,0.0,41.0,82.0,2,0,1,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,82,0.0,2,1,0,0.0,41.0,82.0,3,0,2,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,82,0.0,3,1,0,0.0,27.3333,82.0,2,0,1,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,SSS,SSS1,SSS1,193,1.0,5,2,0,193.0,38.6,96.5,3,1,3,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,SSS,SSS2,,151,1.0,3,1,0,151.0,50.3333,151.0,5,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Private,SSS,SSS3,,202,1.0,6,2,177,202.0,33.6667,101.0,6,0,5,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,211,0.0,3,2,0,0.0,70.3333,105.5,3,0,4,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,202,0.0,5,2,0,0.0,40.4,101.0,5,0,3,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,196,0.0,3,2,0,0.0,65.3333,98.0,4,0,4,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,191,0.0,4,2,0,0.0,47.75,95.5,5,0,4,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,192,0.0,3,2,0,0.0,64.0,96.0,3,0,2,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,192,0.0,3,2,0,0.0,64.0,96.0,6,1,2,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,Private,JSS,JSS1,JSS1,20,1.0,1,1,0,20.0,20.0,20.0,7,1,4,3,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,Private,JSS,JSS2,,15,1.0,1,1,0,15.0,15.0,15.0,6,1,4,2,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,Private,JSS,JSS3,,14,1.0,1,1,0,14.0,14.0,14.0,5,0,4,2,0,2,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8,0.0,1,1,0,0.0,8.0,8.0,3,0,3,1,0,0,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,7,0.0,1,1,0,0.0,7.0,7.0,4,0,2,1,0,1,14.4
2024/2025,North Central,Benue,Gboko,Gbk/Central Market,"Comprehensive High School, Gbk/Central Market",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,7,0.0,1,1,0,0.0,7.0,7.0,3,0,2,1,0,1,14.4
