session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,ALL,Public,SSS,SSS1,SSS1,282,0.0,6,2,0,0.0,47.0,141.0,6,1,7,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,ALL,Public,SSS,SSS2,,235,0.0,6,2,0,0.0,39.1667,117.5,5,3,5,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,ALL,Public,SSS,SSS3,,236,0.0,5,2,203,0.0,47.2,118.0,6,1,5,2,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,262,1.068,7,2,0,245.3184,37.4286,131.0,6,2,5,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,252,1.026,8,2,0,245.614,31.5,126.0,8,3,2,4,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,244,0.996,8,2,0,244.9799,30.5,122.0,6,3,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,237,0.966,9,2,0,245.3416,26.3333,118.5,6,2,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,238,0.972,7,2,0,244.856,34.0,119.0,6,2,3,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,239,0.972,8,2,0,245.8848,29.875,119.5,6,3,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,JSS,JSS1,JSS1,536,1.0,13,3,0,536.0,41.2308,178.6667,10,4,9,6,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,JSS,JSS2,,399,0.0,10,2,0,0.0,39.9,199.5,8,2,10,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,JSS,JSS3,,366,0.0,7,2,0,0.0,52.2857,183.0,8,1,8,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,610,0.89,14,3,0,685.3933,43.5714,203.3333,14,2,9,10,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,586,0.855,18,3,0,685.3801,32.5556,195.3333,13,5,6,8,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,569,0.83,18,3,0,685.5422,31.6111,189.6667,13,2,10,6,1,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,551,0.805,16,3,0,684.472,34.4375,183.6667,12,4,6,4,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,555,0.81,17,3,0,685.1852,32.6471,185.0,12,4,9,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,555,0.81,13,3,0,685.1852,42.6923,185.0,12,4,9,7,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,SSS,SSS1,SSS1,372,0.0,8,3,0,0.0,46.5,124.0,6,1,7,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,SSS,SSS2,,310,0.0,8,3,0,0.0,38.75,103.3333,5,3,5,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,ALL,Public,SSS,SSS3,,321,0.0,7,3,276,0.0,45.8571,107.0,6,1,5,2,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,16,1.068,1,1,0,14.9813,16.0,16.0,6,2,5,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,15,1.026,1,1,0,14.6199,15.0,15.0,8,3,2,4,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,15,0.996,1,1,0,15.0602,15.0,15.0,6,3,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,14,0.966,1,1,0,14.4928,14.0,14.0,6,2,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,14,0.972,1,1,0,14.4033,14.0,14.0,6,2,3,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,15,0.972,1,1,0,15.4321,15.0,15.0,6,3,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,JSS,JSS1,JSS1,30,1.0,1,1,0,30.0,30.0,30.0,10,4,9,6,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,JSS,JSS2,,25,0.0,1,1,0,0.0,25.0,25.0,8,2,10,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,JSS,JSS3,,24,0.0,1,1,0,0.0,24.0,24.0,8,1,8,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,37,0.89,1,1,0,41.573,37.0,37.0,14,2,9,10,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,35,0.855,1,1,0,40.9357,35.0,35.0,13,5,6,8,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,34,0.83,1,1,0,40.9639,34.0,34.0,13,2,10,6,1,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,33,0.805,1,1,0,40.9938,33.0,33.0,12,4,6,4,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,34,0.81,1,1,0,41.9753,34.0,34.0,12,4,9,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,34,0.81,1,1,0,41.9753,34.0,34.0,12,4,9,7,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,SSS,SSS1,SSS1,22,0.0,1,1,0,0.0,22.0,22.0,6,1,7,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,SSS,SSS2,,19,0.0,1,1,0,0.0,19.0,19.0,5,3,5,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Female,Disabled,Public,SSS,SSS3,,19,0.0,1,1,16,0.0,19.0,19.0,6,1,5,2,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,21,1.068,1,1,0,19.6629,21.0,21.0,6,2,5,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,21,1.026,1,1,0,20.4678,21.0,21.0,8,3,2,4,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,20,0.996,1,1,0,20.0803,20.0,20.0,6,3,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,19,0.966,1,1,0,19.6687,19.0,19.0,6,2,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,19,0.972,1,1,0,19.5473,19.0,19.0,6,2,3,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,19,0.972,1,1,0,19.5473,19.0,19.0,6,3,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,JSS,JSS1,JSS1,43,1.0,1,1,0,43.0,43.0,43.0,10,4,9,6,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,JSS,JSS2,,32,0.0,1,1,0,0.0,32.0,32.0,8,2,10,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,JSS,JSS3,,29,0.0,1,1,0,0.0,29.0,29.0,8,1,8,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,49,0.89,1,1,0,55.0562,49.0,49.0,14,2,9,10,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,47,0.855,1,1,0,54.9708,47.0,47.0,13,5,6,8,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,46,0.83,1,1,0,55.4217,46.0,46.0,13,2,10,6,1,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,44,0.805,1,1,0,54.6584,44.0,44.0,12,4,6,4,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,44,0.81,1,1,0,54.321,44.0,44.0,12,4,9,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,44,0.81,1,1,0,54.321,44.0,44.0,12,4,9,7,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,SSS,SSS1,SSS1,30,0.0,1,1,0,0.0,30.0,30.0,6,1,7,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,SSS,SSS2,,25,0.0,1,1,0,0.0,25.0,25.0,5,3,5,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Community Secondary School, Alwasa/Gotomo",Male,Disabled,Public,SSS,SSS3,,26,0.0,1,1,22,0.0,26.0,26.0,6,1,5,2,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,JSS,JSS1,JSS1,382,2.0,10,5,0,191.0,38.2,76.4,11,3,8,10,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,JSS,JSS2,,317,1.0,13,4,0,317.0,24.3846,79.25,7,2,6,4,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,JSS,JSS3,,305,1.0,9,4,0,305.0,33.8889,76.25,8,3,8,3,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,198,1.068,8,1,0,185.3933,24.75,198.0,8,2,2,4,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,191,1.026,5,1,0,186.1598,38.2,191.0,8,1,4,6,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,185,0.996,8,1,0,185.743,23.125,185.0,8,3,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,179,0.966,5,1,0,185.3002,35.8,179.0,7,2,4,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,180,0.972,7,1,0,185.1852,25.7143,180.0,7,1,2,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,180,0.972,5,1,0,185.1852,36.0,180.0,8,3,2,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,SSS,SSS1,SSS1,282,1.0,8,2,0,282.0,35.25,141.0,10,4,4,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,SSS,SSS2,,235,1.0,8,2,0,235.0,29.375,117.5,9,3,8,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Private,SSS,SSS3,,236,1.0,7,2,203,236.0,33.7143,118.0,6,3,4,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,462,0.89,16,12,0,519.1011,28.875,38.5,12,3,8,6,1,3,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,443,0.855,12,11,0,518.1287,36.9167,40.2727,13,4,10,8,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,430,0.83,14,11,0,518.0723,30.7143,39.0909,13,2,9,7,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,418,0.805,9,10,0,519.2547,46.4444,41.8,10,3,6,8,1,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,420,0.81,11,10,0,518.5185,38.1818,42.0,12,2,8,6,1,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,420,0.81,13,10,0,518.5185,32.3077,42.0,12,4,6,8,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,JSS,JSS1,JSS1,536,2.0,15,7,0,268.0,35.7333,76.5714,11,3,8,10,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,JSS,JSS2,,399,1.0,16,5,0,399.0,24.9375,79.8,7,2,6,4,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,JSS,JSS3,,366,1.0,11,5,0,366.0,33.2727,73.2,8,3,8,3,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,262,1.068,11,1,0,245.3184,23.8182,262.0,8,2,2,4,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,251,1.026,7,1,0,244.6394,35.8571,251.0,8,1,4,6,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,244,0.996,11,1,0,244.9799,22.1818,244.0,8,3,4,3,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,237,0.966,7,1,0,245.3416,33.8571,237.0,7,2,4,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,238,0.972,9,1,0,244.856,26.4444,238.0,7,1,2,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,238,0.972,7,1,0,244.856,34.0,238.0,8,3,2,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,SSS,SSS1,SSS1,372,1.0,11,3,0,372.0,33.8182,124.0,10,4,4,4,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,SSS,SSS2,,310,1.0,10,3,0,310.0,31.0,103.3333,9,3,8,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Private,SSS,SSS3,,321,1.0,10,3,276,321.0,32.1,107.0,6,3,4,5,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,610,0.89,21,15,0,685.3933,29.0476,40.6667,12,3,8,6,1,3,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,586,0.855,16,15,0,685.3801,36.625,39.0667,13,4,10,8,0,2,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,569,0.83,19,14,0,685.5422,29.9474,40.6429,13,2,9,7,0,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,551,0.805,12,14,0,684.472,45.9167,39.3571,10,3,6,8,1,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,555,0.81,14,14,0,685.1852,39.6429,39.6429,12,2,8,6,1,1,14.4
2024/2025,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,555,0.81,17,14,0,685.1852,32.6471,39.6429,12,4,6,8,0,2,14.4
