session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,ALL,Public,JSS,JSS3,,172.0,158.9603,3,1,0,1.082,57.3333,172.0,3,3,0,3,3,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1182.0,362.8443,20,18,0,3.2576,59.1,65.6667,17,20,0,17,17,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,1135.0,345.566,20,17,0,3.2845,56.75,66.7647,17,20,0,17,17,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,1103.0,338.6547,25,17,0,3.257,44.12,64.8824,21,24,0,22,21,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,1070.0,328.2877,27,16,0,3.2593,39.6296,66.875,23,26,0,24,23,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,1076.0,328.2877,26,16,0,3.2776,41.3846,67.25,22,25,0,23,22,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,1076.0,328.2877,18,16,0,3.2776,59.7778,67.25,15,18,0,16,15,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,ALL,Public,SSS,SSS1,SSS1,77.0,76.0245,1,1,0,1.0128,77.0,77.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,ALL,Public,SSS,SSS2,,59.0,76.0245,1,1,0,0.7761,59.0,59.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,ALL,Public,SSS,SSS3,,63.0,76.0245,1,1,49,0.8287,63.0,63.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,30.0,25.4664,1,1,0,1.178,30.0,30.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,29.0,25.4664,1,1,0,1.1388,29.0,29.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,28.0,21.8283,1,1,0,1.2827,28.0,28.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,28.0,21.8283,1,1,0,1.2827,28.0,28.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,28.0,21.8283,1,1,0,1.2827,28.0,28.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,28.0,21.8283,1,1,0,1.2827,28.0,28.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,JSS,JSS1,JSS1,14.0,10.367,1,1,0,1.3504,14.0,14.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,JSS,JSS2,,11.0,10.367,1,1,0,1.0611,11.0,11.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,JSS,JSS3,,10.0,10.367,1,1,0,0.9646,10.0,10.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,71.0,24.1896,1,1,0,2.9351,71.0,71.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,68.0,24.1896,1,1,0,2.8111,68.0,68.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,66.0,20.734,2,1,0,3.1832,33.0,66.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,63.0,20.734,2,1,0,3.0385,31.5,63.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,65.0,20.734,2,1,0,3.1349,32.5,65.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,63.0,20.734,1,1,0,3.0385,63.0,63.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,SSS,SSS1,SSS1,4.0,6.9113,1,1,0,0.5788,4.0,4.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,SSS,SSS2,,3.0,6.9113,1,1,0,0.4341,3.0,3.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Female,Disabled,Public,SSS,SSS3,,4.0,6.9113,1,1,3,0.5788,4.0,4.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,33.0,25.4664,1,1,0,1.2958,33.0,33.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,31.0,25.4664,1,1,0,1.2173,31.0,31.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,31.0,21.8283,1,1,0,1.4202,31.0,31.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,30.0,21.8283,1,1,0,1.3744,30.0,30.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,30.0,21.8283,1,1,0,1.3744,30.0,30.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,30.0,21.8283,1,1,0,1.3744,30.0,30.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,JSS,JSS1,JSS1,16.0,10.367,1,1,0,1.5434,16.0,16.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,JSS,JSS2,,12.0,10.367,1,1,0,1.1575,12.0,12.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,JSS,JSS3,,10.0,10.367,1,1,0,0.9646,10.0,10.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,77.0,24.1896,2,1,0,3.1832,38.5,77.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,74.0,24.1896,2,1,0,3.0592,37.0,74.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,72.0,20.734,2,1,0,3.4726,36.0,72.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,70.0,20.734,2,1,0,3.3761,35.0,70.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,70.0,20.734,2,1,0,3.3761,35.0,70.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,70.0,20.734,1,1,0,3.3761,70.0,70.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,SSS,SSS1,SSS1,5.0,6.9113,1,1,0,0.7235,5.0,5.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,SSS,SSS2,,4.0,6.9113,1,1,0,0.5788,4.0,4.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Community Secondary School, Alim-Gora",Male,Disabled,Public,SSS,SSS3,,4.0,6.9113,1,1,4,0.5788,4.0,4.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,JSS,JSS1,JSS1,210.0,753.0769,5,2,0,0.2789,42.0,105.0,4,5,0,4,4,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,JSS,JSS2,,176.0,753.0769,4,1,0,0.2337,44.0,176.0,3,4,0,3,3,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,JSS,JSS3,,158.0,0.0,4,1,0,0.0,39.5,158.0,3,4,0,3,3,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,466.0,378.3575,11,2,0,1.2316,42.3636,233.0,9,11,0,10,9,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,447.0,363.8053,10,2,0,1.2287,44.7,223.5,8,10,0,9,9,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,434.0,352.8911,11,2,0,1.2298,39.4545,217.0,9,11,0,10,9,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,422.0,341.9769,12,2,0,1.234,35.1667,211.0,10,12,0,10,10,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,424.0,341.9769,12,2,0,1.2398,35.3333,212.0,10,12,0,10,10,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,424.0,341.9769,11,2,0,1.2398,38.5455,212.0,9,11,0,10,9,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,SSS,SSS1,SSS1,67.0,374.7194,2,1,0,0.1788,33.5,67.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,SSS,SSS2,,52.0,374.7194,2,1,0,0.1388,26.0,52.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Private,SSS,SSS3,,53.0,374.7194,2,1,41,0.1414,26.5,53.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1086.0,362.8443,25,7,0,2.993,43.44,155.1429,21,24,0,22,21,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,1043.0,345.566,18,6,0,3.0182,57.9444,173.8333,15,18,0,16,15,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,1013.0,338.6547,21,6,0,2.9912,48.2381,168.8333,18,20,0,18,18,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,982.0,328.2877,26,6,0,2.9913,37.7692,163.6667,22,25,0,23,22,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,988.0,328.2877,23,6,0,3.0096,42.9565,164.6667,19,22,0,20,20,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,988.0,328.2877,19,6,0,3.0096,52.0,164.6667,16,19,0,17,16,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,JSS,JSS1,JSS1,238.0,753.0769,6,2,0,0.316,39.6667,119.0,5,6,0,5,5,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,JSS,JSS2,,191.0,753.0769,4,2,0,0.2536,47.75,95.5,3,4,0,3,3,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,JSS,JSS3,,172.0,0.0,4,1,0,0.0,43.0,172.0,3,4,0,3,3,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,507.0,378.3575,12,3,0,1.34,42.25,169.0,10,12,0,10,10,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,487.0,363.8053,11,3,0,1.3386,44.2727,162.3333,9,11,0,10,9,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,473.0,352.8911,12,3,0,1.3404,39.4167,157.6667,10,12,0,10,10,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,458.0,341.9769,13,2,0,1.3393,35.2308,229.0,11,13,0,11,11,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,462.0,341.9769,13,2,0,1.351,35.5385,231.0,11,13,0,11,11,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,462.0,341.9769,12,2,0,1.351,38.5,231.0,10,12,0,10,10,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,SSS,SSS1,SSS1,77.0,374.7194,2,1,0,0.2055,38.5,77.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,SSS,SSS2,,59.0,374.7194,2,1,0,0.1575,29.5,59.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Private,SSS,SSS3,,63.0,374.7194,2,1,49,0.1681,31.5,63.0,2,2,0,2,2,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1182.0,362.8443,27,7,0,3.2576,43.7778,168.8571,23,26,0,24,23,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,1135.0,345.566,20,7,0,3.2845,56.75,162.1429,17,20,0,17,17,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,1103.0,338.6547,23,7,0,3.257,47.9565,157.5714,19,22,0,20,20,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,1070.0,328.2877,28,7,0,3.2593,38.2143,152.8571,24,27,0,24,24,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,1076.0,328.2877,25,7,0,3.2776,43.04,153.7143,21,24,0,22,21,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,1076.0,328.2877,20,7,0,3.2776,53.8,153.7143,17,20,0,17,17,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,Disabled,Private,JSS,JSS1,JSS1,14.0,50.9327,1,1,0,0.2749,14.0,14.0,1,1,0,1,1,0,59.27
2024/2025,North East,Taraba,Ardo-Kola,Alim-Gora,"Comprehensive High School, Alim-Gora",Female,Disabled,Private,JSS,JSS2,,11.0,50.9327,1,1,0,0.216,11.0,11.0,1,1,0,1,1,0,59.27
