session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,253,1.026,5,3,0,246.5887,50.6,84.3333,5,3,4,5,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,245,0.996,6,3,0,245.9839,40.8333,81.6667,3,4,4,5,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,238,0.966,5,3,0,246.3768,47.6,79.3333,4,3,3,3,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,240,0.972,8,3,0,246.9136,30.0,80.0,3,4,4,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,240,0.972,7,3,0,246.9136,34.2857,80.0,2,3,3,5,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,JSS,JSS1,JSS1,435,0.0,8,3,0,0.0,54.375,145.0,4,3,9,7,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,JSS,JSS2,,414,0.0,6,3,0,0.0,69.0,138.0,3,2,8,6,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,JSS,JSS3,,366,1.0,7,2,0,366.0,52.2857,183.0,6,4,14,7,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,614,0.89,12,3,0,689.8876,51.1667,204.6667,8,4,8,7,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,589,0.855,9,3,0,688.8889,65.4444,196.3333,7,3,8,6,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,572,0.83,13,3,0,689.1566,44.0,190.6667,5,6,8,7,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,555,0.805,8,3,0,689.441,69.375,185.0,4,4,9,8,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,558,0.81,11,3,0,688.8889,50.7273,186.0,6,4,9,6,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,558,0.81,10,3,0,688.8889,55.8,186.0,7,4,5,7,0,7,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,SSS,SSS1,SSS1,202,0.0,3,1,0,0.0,67.3333,202.0,1,1,3,1,0,2,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,SSS,SSS2,,171,0.0,3,1,0,0.0,57.0,171.0,2,2,5,1,0,3,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,ALL,Public,SSS,SSS3,,202,0.0,3,1,166,0.0,67.3333,202.0,1,2,3,1,0,2,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,21,1.068,1,1,0,19.6629,21.0,21.0,4,2,3,5,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,21,1.026,1,1,0,20.4678,21.0,21.0,5,3,4,5,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,20,0.996,1,1,0,20.0803,20.0,20.0,3,4,4,5,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,19,0.966,1,1,0,19.6687,19.0,19.0,4,3,3,3,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,19,0.972,1,1,0,19.5473,19.0,19.0,3,4,4,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,20,0.972,1,1,0,20.5761,20.0,20.0,2,3,3,5,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,JSS,JSS1,JSS1,39,0.0,1,1,0,0.0,39.0,39.0,4,3,9,7,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,JSS,JSS2,,35,0.0,1,1,0,0.0,35.0,35.0,3,2,8,6,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,JSS,JSS3,,88,1.0,2,1,0,88.0,44.0,88.0,6,4,14,7,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,50,0.89,1,1,0,56.1798,50.0,50.0,8,4,8,7,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,48,0.855,1,1,0,56.1404,48.0,48.0,7,3,8,6,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,47,0.83,1,1,0,56.6265,47.0,47.0,5,6,8,7,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,45,0.805,1,1,0,55.9006,45.0,45.0,4,4,9,8,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,46,0.81,1,1,0,56.7901,46.0,46.0,6,4,9,6,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,46,0.81,1,1,0,56.7901,46.0,46.0,7,4,5,7,0,7,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,SSS,SSS1,SSS1,18,0.0,1,1,0,0.0,18.0,18.0,1,1,3,1,0,2,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,SSS,SSS2,,14,0.0,1,1,0,0.0,14.0,14.0,2,2,5,1,0,3,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Female,Disabled,Public,SSS,SSS3,,17,0.0,1,1,14,0.0,17.0,17.0,1,2,3,1,0,2,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,21,1.068,1,1,0,19.6629,21.0,21.0,4,2,3,5,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,20,1.026,1,1,0,19.4932,20.0,20.0,5,3,4,5,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,20,0.996,1,1,0,20.0803,20.0,20.0,3,4,4,5,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,19,0.966,1,1,0,19.6687,19.0,19.0,4,3,3,3,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,19,0.972,1,1,0,19.5473,19.0,19.0,3,4,4,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,19,0.972,1,1,0,19.5473,19.0,19.0,2,3,3,5,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,JSS,JSS1,JSS1,34,0.0,1,1,0,0.0,34.0,34.0,4,3,9,7,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,JSS,JSS2,,33,0.0,1,1,0,0.0,33.0,33.0,3,2,8,6,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,JSS,JSS3,,29,1.0,1,1,0,29.0,29.0,29.0,6,4,14,7,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,49,0.89,1,1,0,55.0562,49.0,49.0,8,4,8,7,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,47,0.855,1,1,0,54.9708,47.0,47.0,7,3,8,6,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,46,0.83,1,1,0,55.4217,46.0,46.0,5,6,8,7,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,44,0.805,1,1,0,54.6584,44.0,44.0,4,4,9,8,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,44,0.81,1,1,0,54.321,44.0,44.0,6,4,9,6,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,45,0.81,1,1,0,55.5556,45.0,45.0,7,4,5,7,0,7,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,SSS,SSS1,SSS1,16,0.0,1,1,0,0.0,16.0,16.0,1,1,3,1,0,2,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,SSS,SSS2,,14,0.0,1,1,0,0.0,14.0,14.0,2,2,5,1,0,3,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Community Secondary School, Dagona",Male,Disabled,Public,SSS,SSS3,,16,0.0,1,1,13,0.0,16.0,16.0,1,2,3,1,0,2,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,JSS,JSS1,JSS1,489,1.0,10,7,0,489.0,48.9,69.8571,3,2,6,6,0,7,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,JSS,JSS2,,445,2.0,7,7,0,222.5,63.5714,63.5714,8,3,5,8,0,9,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,JSS,JSS3,,1106,4.0,27,16,0,276.5,40.963,69.125,8,7,12,13,1,11,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,267,1.068,7,2,0,250.0,38.1429,133.5,2,2,5,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,257,1.026,6,2,0,250.4873,42.8333,128.5,2,2,5,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,249,0.996,6,2,0,250.0,41.5,124.5,2,4,5,6,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,242,0.966,5,2,0,250.5176,48.4,121.0,3,2,4,3,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,243,0.972,6,2,0,250.0,40.5,121.5,4,3,2,5,0,3,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,243,0.972,5,2,0,250.0,48.6,121.5,3,2,3,5,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,SSS,SSS1,SSS1,225,1.0,5,2,0,225.0,45.0,112.5,3,2,5,2,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,SSS,SSS2,,185,1.0,4,2,0,185.0,46.25,92.5,2,3,3,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Private,SSS,SSS3,,212,1.0,4,2,175,212.0,53.0,106.0,2,3,3,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,623,0.89,11,4,0,700.0,56.6364,155.75,7,6,7,8,0,9,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,599,0.855,11,4,0,700.5848,54.4545,149.75,7,3,9,4,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,581,0.83,12,4,0,700.0,48.4167,145.25,6,3,7,9,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,564,0.805,10,4,0,700.6211,56.4,141.0,5,4,9,6,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,567,0.81,10,4,0,700.0,56.7,141.75,5,5,9,8,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,567,0.81,9,4,0,700.0,63.0,141.75,7,5,8,9,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,JSS,JSS1,JSS1,435,1.0,9,6,0,435.0,48.3333,72.5,3,2,6,6,0,7,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,JSS,JSS2,,414,2.0,7,6,0,207.0,59.1429,69.0,8,3,5,8,0,9,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,JSS,JSS3,,366,4.0,9,5,0,91.5,40.6667,73.2,8,7,12,13,1,11,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,263,1.068,7,2,0,246.2547,37.5714,131.5,2,2,5,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,252,1.026,6,2,0,245.614,42.0,126.0,2,2,5,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,245,0.996,6,2,0,245.9839,40.8333,122.5,2,4,5,6,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,237,0.966,5,2,0,245.3416,47.4,118.5,3,2,4,3,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,239,0.972,5,2,0,245.8848,47.8,119.5,4,3,2,5,0,3,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,239,0.972,5,2,0,245.8848,47.8,119.5,3,2,3,5,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,SSS,SSS1,SSS1,202,1.0,5,2,0,202.0,40.4,101.0,3,2,5,2,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,SSS,SSS2,,171,1.0,4,1,0,171.0,42.75,171.0,2,3,3,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Private,SSS,SSS3,,202,1.0,4,2,166,202.0,50.5,101.0,2,3,3,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,613,0.89,11,4,0,688.764,55.7273,153.25,7,6,7,8,0,9,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,589,0.855,11,4,0,688.8889,53.5455,147.25,7,3,9,4,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,572,0.83,12,4,0,689.1566,47.6667,143.0,6,3,7,9,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,555,0.805,10,4,0,689.441,55.5,138.75,5,4,9,6,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,558,0.81,10,4,0,688.8889,55.8,139.5,5,5,9,8,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,558,0.81,9,4,0,688.8889,62.0,139.5,7,5,8,9,0,8,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,JSS,JSS1,JSS1,39,1.0,1,1,0,39.0,39.0,39.0,3,2,6,6,0,7,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,JSS,JSS2,,35,2.0,1,1,0,17.5,35.0,35.0,8,3,5,8,0,9,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,JSS,JSS3,,88,4.0,2,1,0,22.0,44.0,88.0,8,7,12,13,1,11,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,21,1.068,1,1,0,19.6629,21.0,21.0,2,2,5,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,21,1.026,1,1,0,20.4678,21.0,21.0,2,2,5,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,20,0.996,1,1,0,20.0803,20.0,20.0,2,4,5,6,0,5,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,19,0.966,1,1,0,19.6687,19.0,19.0,3,2,4,3,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,19,0.972,1,1,0,19.5473,19.0,19.0,4,3,2,5,0,3,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,20,0.972,1,1,0,20.5761,20.0,20.0,3,2,3,5,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,SSS,SSS1,SSS1,18,1.0,1,1,0,18.0,18.0,18.0,3,2,5,2,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,SSS,SSS2,,14,1.0,1,1,0,14.0,14.0,14.0,2,3,3,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Private,SSS,SSS3,,17,1.0,1,1,14,17.0,17.0,17.0,2,3,3,4,0,4,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,50,0.89,1,1,0,56.1798,50.0,50.0,7,6,7,8,0,9,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,48,0.855,1,1,0,56.1404,48.0,48.0,7,3,9,4,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,47,0.83,1,1,0,56.6265,47.0,47.0,6,3,7,9,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,45,0.805,1,1,0,55.9006,45.0,45.0,5,4,9,6,0,6,14.4
2024/2025,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,46,0.81,1,1,0,56.7901,46.0,46.0,5,5,9,8,0,6,14.4
