session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,418.0,342.1103,9,5,0,1.2218,46.4444,83.6,6,5,1,5,5,3,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,404.0,342.1103,9,5,0,1.1809,44.8889,80.8,6,5,1,5,5,3,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,407.0,342.1103,10,5,0,1.1897,40.7,81.4,7,6,1,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,407.0,342.1103,11,5,0,1.1897,37.0,81.4,7,6,1,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,ALL,Public,SSS,SSS1,SSS1,68.0,76.0245,4,1,0,0.8944,17.0,68.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,ALL,Public,SSS,SSS2,,54.0,76.0245,3,1,0,0.7103,18.0,54.0,2,2,0,2,2,1,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,ALL,Public,SSS,SSS3,,59.0,76.0245,3,1,101,0.7761,19.6667,59.0,2,2,0,2,2,1,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,189.0,407.4619,4,1,0,0.4638,47.25,189.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,182.0,392.9097,4,1,0,0.4632,45.5,182.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,177.0,381.9955,7,1,0,0.4634,25.2857,177.0,5,4,0,4,4,3,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,171.0,371.0814,4,1,0,0.4608,42.75,171.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,172.0,371.0814,4,1,0,0.4635,43.0,172.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,172.0,371.0814,4,1,0,0.4635,43.0,172.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,JSS,JSS1,JSS1,139.0,158.9603,5,1,0,0.8744,27.8,139.0,3,3,0,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,JSS,JSS2,,124.0,158.9603,5,1,0,0.7801,24.8,124.0,3,3,0,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,JSS,JSS3,,125.0,158.9603,6,1,0,0.7864,20.8333,125.0,4,3,0,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,442.0,342.1103,9,5,0,1.292,49.1111,88.4,6,5,1,5,5,3,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,424.0,342.1103,11,5,0,1.2394,38.5455,84.8,7,6,1,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,411.0,342.1103,9,5,0,1.2014,45.6667,82.2,6,5,1,5,5,3,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,399.0,342.1103,9,5,0,1.1663,44.3333,79.8,6,5,1,5,5,3,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,401.0,342.1103,10,5,0,1.1721,40.1,80.2,7,6,1,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,401.0,342.1103,11,5,0,1.1721,36.4545,80.2,7,6,1,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,SSS,SSS1,SSS1,61.0,76.0245,3,1,0,0.8024,20.3333,61.0,2,2,0,2,2,1,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,SSS,SSS2,,49.0,76.0245,2,1,0,0.6445,24.5,49.0,1,1,0,1,1,1,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,ALL,Public,SSS,SSS3,,53.0,76.0245,3,1,97,0.6971,17.6667,53.0,2,2,0,2,2,1,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,12.0,25.4664,1,1,0,0.4712,12.0,12.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,12.0,25.4664,1,1,0,0.4712,12.0,12.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,11.0,25.4664,1,1,0,0.4319,11.0,11.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,11.0,21.8283,1,1,0,0.5039,11.0,11.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,11.0,25.4664,1,1,0,0.4319,11.0,11.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,11.0,25.4664,1,1,0,0.4319,11.0,11.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,JSS,JSS1,JSS1,10.0,10.367,1,1,0,0.9646,10.0,10.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,JSS,JSS2,,9.0,10.367,1,1,0,0.8681,9.0,9.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,JSS,JSS3,,9.0,10.367,1,1,0,0.8681,9.0,9.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.0,24.1896,1,1,0,1.1989,29.0,29.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,28.0,24.1896,1,1,0,1.1575,28.0,28.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,27.0,24.1896,1,1,0,1.1162,27.0,27.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,26.0,24.1896,1,1,0,1.0748,26.0,26.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,27.0,24.1896,1,1,0,1.1162,27.0,27.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,27.0,24.1896,1,1,0,1.1162,27.0,27.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,SSS,SSS1,SSS1,4.0,6.9113,1,1,0,0.5788,4.0,4.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,SSS,SSS2,,3.0,6.9113,1,1,0,0.4341,3.0,3.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Female,Disabled,Public,SSS,SSS3,,4.0,6.9113,1,1,9,0.5788,4.0,4.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,12.0,25.4664,1,1,0,0.4712,12.0,12.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,12.0,25.4664,1,1,0,0.4712,12.0,12.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,12.0,25.4664,1,1,0,0.4712,12.0,12.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,12.0,25.4664,1,1,0,0.4712,12.0,12.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,12.0,25.4664,1,1,0,0.4712,12.0,12.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,11.0,25.4664,1,1,0,0.4319,11.0,11.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,JSS,JSS1,JSS1,10.0,10.367,1,1,0,0.9646,10.0,10.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,JSS,JSS2,,8.0,10.367,1,1,0,0.7717,8.0,8.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,JSS,JSS3,,8.0,10.367,1,1,0,0.7717,8.0,8.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,29.0,24.1896,1,1,0,1.1989,29.0,29.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,27.0,24.1896,1,1,0,1.1162,27.0,27.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,27.0,24.1896,1,1,0,1.1162,27.0,27.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,26.0,24.1896,1,1,0,1.0748,26.0,26.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,26.0,24.1896,1,1,0,1.0748,26.0,26.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,26.0,24.1896,1,1,0,1.0748,26.0,26.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,SSS,SSS1,SSS1,4.0,6.9113,1,1,0,0.5788,4.0,4.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,SSS,SSS2,,3.0,6.9113,1,1,0,0.4341,3.0,3.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Community Secondary School, Barakin Ladi",Male,Disabled,Public,SSS,SSS3,,3.0,6.9113,1,1,8,0.4341,3.0,3.0,1,1,0,1,1,0,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,JSS,JSS1,JSS1,152.0,502.0513,6,1,0,0.3028,25.3333,152.0,4,3,0,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,JSS,JSS2,,137.0,502.0513,5,1,0,0.2729,27.4,137.0,3,3,0,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,JSS,JSS3,,140.0,502.0513,5,1,0,0.2789,28.0,140.0,3,3,0,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,192.0,407.4619,6,3,0,0.4712,32.0,64.0,4,3,1,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,184.0,392.9097,8,2,0,0.4683,23.0,92.0,5,4,1,4,5,3,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,178.0,381.9955,6,2,0,0.466,29.6667,89.0,4,3,1,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,174.0,371.0814,5,2,0,0.4689,34.8,87.0,3,3,1,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,174.0,371.0814,5,2,0,0.4689,34.8,87.0,3,3,1,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,175.0,371.0814,4,2,0,0.4716,43.75,87.5,3,2,1,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,SSS,SSS1,SSS1,68.0,374.7194,4,1,0,0.1815,17.0,68.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,SSS,SSS2,,54.0,374.7194,3,1,0,0.1441,18.0,54.0,2,2,0,2,2,1,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Private,SSS,SSS3,,59.0,374.7194,4,1,101,0.1575,14.75,59.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,447.0,342.1103,10,8,0,1.3066,44.7,55.875,7,6,2,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,429.0,342.1103,8,8,0,1.254,53.625,53.625,5,4,2,4,5,3,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,416.0,342.1103,10,8,0,1.216,41.6,52.0,7,6,2,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,404.0,342.1103,10,7,0,1.1809,40.4,57.7143,7,6,2,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,407.0,342.1103,10,7,0,1.1897,40.7,58.1429,7,6,2,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,407.0,342.1103,10,7,0,1.1897,40.7,58.1429,7,6,2,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,JSS,JSS1,JSS1,139.0,502.0513,6,1,0,0.2769,23.1667,139.0,4,3,0,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,JSS,JSS2,,124.0,502.0513,5,1,0,0.247,24.8,124.0,3,3,0,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,JSS,JSS3,,125.0,502.0513,4,1,0,0.249,31.25,125.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,189.0,407.4619,6,2,0,0.4638,31.5,94.5,4,3,1,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,182.0,392.9097,7,2,0,0.4632,26.0,91.0,5,4,1,4,4,3,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,177.0,381.9955,6,2,0,0.4634,29.5,88.5,4,3,1,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,171.0,367.4433,5,2,0,0.4654,34.2,85.5,3,3,1,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,172.0,371.0814,5,2,0,0.4635,34.4,86.0,3,3,1,3,3,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,172.0,371.0814,4,2,0,0.4635,43.0,86.0,3,2,1,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,SSS,SSS1,SSS1,61.0,374.7194,4,1,0,0.1628,15.25,61.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,SSS,SSS2,,49.0,374.7194,3,1,0,0.1308,16.3333,49.0,2,2,0,2,2,1,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Private,SSS,SSS3,,53.0,374.7194,4,1,97,0.1414,13.25,53.0,3,2,0,2,2,2,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,441.0,342.1103,10,8,0,1.2891,44.1,55.125,7,6,2,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,423.0,342.1103,8,8,0,1.2364,52.875,52.875,5,4,2,4,5,3,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,411.0,342.1103,10,7,0,1.2014,41.1,58.7143,7,6,2,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,398.0,342.1103,10,7,0,1.1634,39.8,56.8571,7,6,2,6,6,4,50.3
2024/2025,North Central,Plateau,Barkin Ladi,Barakin Ladi,"Comprehensive High School, Barakin Ladi",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,401.0,342.1103,10,7,0,1.1721,40.1,57.2857,7,6,2,6,6,4,50.3
