session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,JSS,JSS1,JSS1,946.0,158.9603,30,15,0,5.9512,31.5333,63.0667,5,6,19,4,5,22,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,JSS,JSS2,,864.0,158.9603,25,13,0,5.4353,34.56,66.4615,5,5,16,4,4,19,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,JSS,JSS3,,767.0,158.9603,19,12,0,4.8251,40.3684,63.9167,3,4,15,3,3,14,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,288.0,362.8443,23,4,0,0.7937,12.5217,72.0,4,4,5,3,4,17,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,277.0,345.566,16,4,0,0.8016,17.3125,69.25,3,3,5,2,3,12,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,269.0,338.6547,21,4,0,0.7943,12.8095,67.25,4,4,5,3,3,16,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,261.0,328.2877,16,4,0,0.795,16.3125,65.25,3,3,5,2,3,12,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,262.0,328.2877,20,4,0,0.7981,13.1,65.5,4,4,5,3,3,15,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,262.0,328.2877,16,4,0,0.7981,16.375,65.5,3,3,5,2,3,12,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,SSS,SSS1,SSS1,908.0,76.0245,29,8,0,11.9435,31.3103,113.5,5,6,10,4,5,22,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,SSS,SSS2,,718.0,76.0245,20,7,0,9.4443,35.9,102.5714,4,4,9,3,3,15,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,SSS,SSS3,,644.0,76.0245,27,6,762,8.471,23.8519,107.3333,5,5,8,4,4,20,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,127.0,378.3575,8,3,0,0.3357,15.875,42.3333,1,2,4,1,1,6,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,122.0,363.8053,9,3,0,0.3353,13.5556,40.6667,2,2,4,1,1,7,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,119.0,352.8911,10,3,0,0.3372,11.9,39.6667,2,2,4,1,2,7,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,115.0,341.9769,7,3,0,0.3363,16.4286,38.3333,1,1,4,1,1,5,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,116.0,341.9769,12,3,0,0.3392,9.6667,38.6667,2,2,4,2,2,9,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,116.0,341.9769,7,3,0,0.3392,16.5714,38.6667,1,1,4,1,1,5,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,JSS,JSS1,JSS1,922.0,158.9603,29,14,0,5.8002,31.7931,65.8571,5,6,18,4,5,22,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,JSS,JSS2,,835.0,158.9603,24,13,0,5.2529,34.7917,64.2308,4,5,16,4,4,18,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,JSS,JSS3,,732.0,158.9603,18,11,0,4.6049,40.6667,66.5455,3,3,14,3,3,13,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,297.0,362.8443,23,4,0,0.8185,12.913,74.25,4,4,5,3,4,17,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,285.0,345.566,16,4,0,0.8247,17.8125,71.25,3,3,5,2,3,12,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,277.0,338.6547,21,4,0,0.8179,13.1905,69.25,4,4,5,3,3,16,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,268.0,328.2877,16,4,0,0.8164,16.75,67.0,3,3,5,2,3,12,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,270.0,328.2877,19,4,0,0.8224,14.2105,67.5,3,4,5,3,3,14,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,270.0,328.2877,16,4,0,0.8224,16.875,67.5,3,3,5,2,3,12,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,SSS,SSS1,SSS1,971.0,76.0245,32,9,0,12.7722,30.3438,107.8889,6,6,11,5,5,24,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,SSS,SSS2,,670.0,76.0245,19,6,0,8.8129,35.2632,111.6667,3,4,8,3,3,14,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,ALL,Public,SSS,SSS3,,564.0,76.0245,24,5,682,7.4187,23.5,112.8,4,5,6,4,4,18,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,25.4664,1,1,0,0.3141,8.0,8.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,8.0,25.4664,1,1,0,0.3141,8.0,8.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,8.0,21.8283,1,1,0,0.3665,8.0,8.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,7.0,21.8283,1,1,0,0.3207,7.0,7.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,7.0,21.8283,1,1,0,0.3207,7.0,7.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,7.0,21.8283,1,1,0,0.3207,7.0,7.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,JSS,JSS1,JSS1,61.0,10.367,2,1,0,5.8841,30.5,61.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,JSS,JSS2,,56.0,10.367,2,1,0,5.4018,28.0,56.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,JSS,JSS3,,50.0,10.367,1,1,0,4.823,50.0,50.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.0,24.1896,2,1,0,0.7855,9.5,19.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,18.0,24.1896,1,1,0,0.7441,18.0,18.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,18.0,20.734,2,1,0,0.8681,9.0,18.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,17.0,20.734,1,1,0,0.8199,17.0,17.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,17.0,20.734,2,1,0,0.8199,8.5,17.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,17.0,20.734,1,1,0,0.8199,17.0,17.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,SSS,SSS1,SSS1,59.0,6.9113,2,1,0,8.5367,29.5,59.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,SSS,SSS2,,46.0,6.9113,2,1,0,6.6558,23.0,46.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Female,Disabled,Public,SSS,SSS3,,42.0,6.9113,2,1,61,6.077,21.0,42.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,25.4664,1,1,0,0.3141,8.0,8.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,8.0,25.4664,1,1,0,0.3141,8.0,8.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,8.0,21.8283,1,1,0,0.3665,8.0,8.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,7.0,21.8283,1,1,0,0.3207,7.0,7.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,8.0,21.8283,1,1,0,0.3665,8.0,8.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,8.0,21.8283,1,1,0,0.3665,8.0,8.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,JSS,JSS1,JSS1,59.0,10.367,2,1,0,5.6911,29.5,59.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,JSS,JSS2,,54.0,10.367,2,1,0,5.2088,27.0,54.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,JSS,JSS3,,48.0,10.367,1,1,0,4.6301,48.0,48.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,19.0,24.1896,2,1,0,0.7855,9.5,19.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,19.0,24.1896,1,1,0,0.7855,19.0,19.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,18.0,20.734,2,1,0,0.8681,9.0,18.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,17.0,20.734,1,1,0,0.8199,17.0,17.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,17.0,20.734,2,1,0,0.8199,8.5,17.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,17.0,20.734,1,1,0,0.8199,17.0,17.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,SSS,SSS1,SSS1,63.0,6.9113,3,1,0,9.1155,21.0,63.0,1,1,1,0,0,2,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,SSS,SSS2,,44.0,6.9113,2,1,0,6.3664,22.0,44.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Community Secondary School, Abule-Egba/Aboru/Meiran/Alagbado",Male,Disabled,Public,SSS,SSS3,,36.0,6.9113,2,1,55,5.2089,18.0,36.0,0,0,1,0,0,1,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,JSS,JSS1,JSS1,946.0,502.0513,39,10,0,1.8843,24.2564,94.6,7,7,13,6,6,29,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,JSS,JSS2,,864.0,502.0513,25,10,0,1.7209,34.56,86.4,5,5,13,4,4,19,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,JSS,JSS3,,767.0,502.0513,22,8,0,1.5277,34.8636,95.875,4,4,10,3,4,16,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,124.0,378.3575,12,3,0,0.3277,10.3333,41.3333,2,2,4,2,2,9,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,118.0,363.8053,10,3,0,0.3243,11.8,39.3333,2,2,4,1,2,7,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,115.0,352.8911,11,3,0,0.3259,10.4545,38.3333,2,2,4,2,2,8,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,112.0,341.9769,10,3,0,0.3275,11.2,37.3333,2,2,4,1,2,7,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,113.0,341.9769,10,3,0,0.3304,11.3,37.6667,2,2,4,1,2,7,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,113.0,341.9769,9,3,0,0.3304,12.5556,37.6667,2,2,4,1,1,7,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,SSS,SSS1,SSS1,908.0,407.4619,45,18,0,2.2284,20.1778,50.4444,8,9,23,7,7,33,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,SSS,SSS2,,718.0,407.4619,26,14,0,1.7621,27.6154,51.2857,5,5,18,4,4,19,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Private,SSS,SSS3,,644.0,305.5964,20,13,762,2.1074,32.2,49.5385,4,4,16,3,3,15,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,288.0,362.8443,22,6,0,0.7937,13.0909,48.0,4,4,8,3,4,16,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,277.0,345.566,21,6,0,0.8016,13.1905,46.1667,4,4,8,3,3,16,40.33
2024/2025,South West,Lagos,Alimosho,Abule-Egba/Aboru/Meiran/Alagbado,"Comprehensive High School, Abule-Egba/Aboru/Meiran/Alagbado",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,269.0,338.6547,14,5,0,0.7943,19.2143,53.8,3,3,6,2,2,10,40.33
