session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,743.0,338.6547,14,6,0,2.194,53.0714,123.8333,10,5,2,5,6,3,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,721.0,328.2877,19,6,0,2.1962,37.9474,120.1667,13,7,2,7,9,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,725.0,328.2877,19,6,0,2.2084,38.1579,120.8333,13,7,2,7,9,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,725.0,328.2877,14,6,0,2.2084,51.7857,120.8333,10,5,2,5,6,3,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,ALL,Public,SSS,SSS1,SSS1,223.0,76.0245,4,2,0,2.9333,55.75,111.5,3,1,1,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,ALL,Public,SSS,SSS2,,172.0,76.0245,4,2,0,2.2624,43.0,86.0,3,1,1,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,ALL,Public,SSS,SSS3,,203.0,76.0245,4,2,160,2.6702,50.75,101.5,3,1,1,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,411.0,378.3575,9,3,0,1.0863,45.6667,137.0,6,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,395.0,363.8053,8,3,0,1.0857,49.375,131.6667,5,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,384.0,352.8911,11,2,0,1.0882,34.9091,192.0,8,4,1,4,5,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,372.0,341.9769,9,2,0,1.0878,41.3333,186.0,6,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,374.0,341.9769,10,2,0,1.0936,37.4,187.0,7,4,1,4,5,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,374.0,341.9769,10,2,0,1.0936,37.4,187.0,7,4,1,4,5,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,JSS,JSS1,JSS1,327.0,158.9603,5,5,0,2.0571,65.4,65.4,3,2,2,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,JSS,JSS2,,283.0,158.9603,5,4,0,1.7803,56.6,70.75,3,2,2,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,JSS,JSS3,,261.0,158.9603,4,4,0,1.6419,65.25,65.25,3,1,2,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,958.0,362.8443,17,8,0,2.6403,56.3529,119.75,12,6,3,6,8,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,921.0,345.566,20,8,0,2.6652,46.05,115.125,14,7,3,8,9,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,894.0,338.6547,17,8,0,2.6399,52.5882,111.75,12,6,3,6,8,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,867.0,328.2877,22,7,0,2.641,39.4091,123.8571,15,8,3,8,10,5,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,872.0,328.2877,23,7,0,2.6562,37.913,124.5714,16,8,3,9,11,5,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,872.0,328.2877,17,7,0,2.6562,51.2941,124.5714,12,6,3,6,8,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,SSS,SSS1,SSS1,219.0,76.0245,4,2,0,2.8807,54.75,109.5,3,1,1,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,SSS,SSS2,,212.0,76.0245,5,2,0,2.7886,42.4,106.0,3,2,1,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,ALL,Public,SSS,SSS3,,229.0,76.0245,5,2,189,3.0122,45.8,114.5,3,2,1,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,22.0,25.4664,1,1,0,0.8639,22.0,22.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,21.0,25.4664,1,1,0,0.8246,21.0,21.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,21.0,21.8283,1,1,0,0.9621,21.0,21.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,21.0,21.8283,1,1,0,0.9621,21.0,21.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,20.0,21.8283,1,1,0,0.9162,20.0,20.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,20.0,21.8283,1,1,0,0.9162,20.0,20.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,JSS,JSS1,JSS1,27.0,10.367,1,1,0,2.6044,27.0,27.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,JSS,JSS2,,16.0,10.367,1,1,0,1.5434,16.0,16.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,JSS,JSS3,,15.0,10.367,1,1,0,1.4469,15.0,15.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,52.0,24.1896,1,1,0,2.1497,52.0,52.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,50.0,24.1896,1,1,0,2.067,50.0,50.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,48.0,20.734,1,1,0,2.315,48.0,48.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,46.0,20.734,1,1,0,2.2186,46.0,46.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,47.0,20.734,2,1,0,2.2668,23.5,47.0,1,1,0,1,1,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,47.0,20.734,1,1,0,2.2668,47.0,47.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,SSS,SSS1,SSS1,14.0,6.9113,1,1,0,2.0257,14.0,14.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,SSS,SSS2,,11.0,6.9113,1,1,0,1.5916,11.0,11.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Female,Disabled,Public,SSS,SSS3,,13.0,6.9113,1,1,13,1.881,13.0,13.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,27.0,25.4664,1,1,0,1.0602,27.0,27.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,26.0,25.4664,1,1,0,1.021,26.0,26.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,25.0,21.8283,1,1,0,1.1453,25.0,25.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,24.0,21.8283,1,1,0,1.0995,24.0,24.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,24.0,21.8283,1,1,0,1.0995,24.0,24.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,25.0,21.8283,1,1,0,1.1453,25.0,25.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,JSS,JSS1,JSS1,21.0,10.367,1,1,0,2.0257,21.0,21.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,JSS,JSS2,,18.0,10.367,1,1,0,1.7363,18.0,18.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,JSS,JSS3,,17.0,10.367,1,1,0,1.6398,17.0,17.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,62.0,24.1896,1,1,0,2.5631,62.0,62.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,59.0,24.1896,2,1,0,2.4391,29.5,59.0,1,1,0,1,1,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,58.0,20.734,1,1,0,2.7973,58.0,58.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,56.0,20.734,2,1,0,2.7009,28.0,56.0,1,1,0,1,1,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,56.0,20.734,2,1,0,2.7009,28.0,56.0,1,1,0,1,1,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,56.0,20.734,1,1,0,2.7009,56.0,56.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,SSS,SSS1,SSS1,14.0,6.9113,1,1,0,2.0257,14.0,14.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,SSS,SSS2,,14.0,6.9113,1,1,0,2.0257,14.0,14.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Community Secondary School, Badau/Darhela",Male,Disabled,Public,SSS,SSS3,,15.0,6.9113,1,1,15,2.1704,15.0,15.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,JSS,JSS1,JSS1,420.0,502.0513,11,2,0,0.8366,38.1818,210.0,8,4,1,4,5,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,JSS,JSS2,,247.0,502.0513,7,1,0,0.492,35.2857,247.0,5,3,0,3,3,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,JSS,JSS3,,223.0,502.0513,5,1,0,0.4442,44.6,223.0,3,2,0,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,342.0,378.3575,10,2,0,0.9039,34.2,171.0,7,4,1,4,5,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,328.0,363.8053,9,2,0,0.9016,36.4444,164.0,6,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,318.0,352.8911,8,2,0,0.9011,39.75,159.0,5,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,309.0,341.9769,8,2,0,0.9036,38.625,154.5,5,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,311.0,341.9769,9,2,0,0.9094,34.5556,155.5,6,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,311.0,341.9769,6,2,0,0.9094,51.8333,155.5,4,2,1,2,3,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,SSS,SSS1,SSS1,223.0,374.7194,7,1,0,0.5951,31.8571,223.0,5,3,0,3,3,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,SSS,SSS2,,172.0,374.7194,5,1,0,0.459,34.4,172.0,3,2,0,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Private,SSS,SSS3,,203.0,374.7194,5,1,160,0.5417,40.6,203.0,3,2,0,2,2,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,796.0,362.8443,20,5,0,2.1938,39.8,159.2,14,7,2,8,9,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,766.0,345.566,14,5,0,2.2167,54.7143,153.2,10,5,2,5,6,3,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,743.0,338.6547,19,5,0,2.194,39.1053,148.6,13,7,2,7,9,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,721.0,328.2877,14,5,0,2.1962,51.5,144.2,10,5,2,5,6,3,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,725.0,328.2877,15,5,0,2.2084,48.3333,145.0,10,5,2,6,7,3,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,725.0,328.2877,13,5,0,2.2084,55.7692,145.0,9,5,2,5,6,3,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,JSS,JSS1,JSS1,327.0,502.0513,8,2,0,0.6513,40.875,163.5,5,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,JSS,JSS2,,284.0,502.0513,8,2,0,0.5657,35.5,142.0,5,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,JSS,JSS3,,261.0,502.0513,6,1,0,0.5199,43.5,261.0,4,2,0,2,3,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,411.0,378.3575,12,2,0,1.0863,34.25,205.5,8,4,1,4,6,3,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,395.0,363.8053,10,2,0,1.0857,39.5,197.5,7,4,1,4,5,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,383.0,352.8911,10,2,0,1.0853,38.3,191.5,7,4,1,4,5,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,371.0,341.9769,9,2,0,1.0849,41.2222,185.5,6,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,373.0,341.9769,11,2,0,1.0907,33.9091,186.5,8,4,1,4,5,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,373.0,341.9769,8,2,0,1.0907,46.625,186.5,5,3,1,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,SSS,SSS1,SSS1,219.0,374.7194,8,1,0,0.5844,27.375,219.0,5,3,0,3,4,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,SSS,SSS2,,213.0,374.7194,7,1,0,0.5684,30.4286,213.0,5,3,0,3,3,2,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Private,SSS,SSS3,,229.0,374.7194,6,2,189,0.6111,38.1667,114.5,4,2,1,2,3,1,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,958.0,362.8443,24,6,0,2.6403,39.9167,159.6667,16,9,2,9,11,5,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,921.0,345.566,17,6,0,2.6652,54.1765,153.5,12,6,2,6,8,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,894.0,338.6547,23,6,0,2.6399,38.8696,149.0,16,8,2,9,11,5,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,867.0,328.2877,17,6,0,2.641,51.0,144.5,12,6,2,6,8,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,872.0,328.2877,18,6,0,2.6562,48.4444,145.3333,12,7,2,7,8,4,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,872.0,328.2877,16,6,0,2.6562,54.5,145.3333,11,6,2,6,7,3,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,Disabled,Private,JSS,JSS1,JSS1,27.0,32.7425,1,1,0,0.8246,27.0,27.0,1,0,0,0,0,0,41.9
2024/2025,North West,Sokoto,Bodinga,Badau/Darhela,"Comprehensive High School, Badau/Darhela",Female,Disabled,Private,JSS,JSS2,,16.0,32.7425,1,1,0,0.4887,16.0,16.0,1,0,0,0,0,0,41.9
