session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,25,0.192666,0,1,0,129.7582,0.0,25.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,24,0.184442,1,1,0,130.1222,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,24,0.179743,1,1,0,133.524,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,24,0.175044,1,1,0,137.1084,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,24,0.175044,1,1,0,137.1084,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,26,0.190284,0,1,0,136.6378,0.0,26.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,25,0.183236,1,1,0,136.436,25.0,25.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,25,0.177363,0,1,0,140.9538,0.0,25.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0.172665,1,1,0,138.9975,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,25,0.192666,0,1,0,129.7582,0.0,25.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,24,0.184442,1,1,0,130.1222,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,24,0.179743,1,1,0,133.524,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,24,0.175044,1,1,0,137.1084,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,24,0.175044,1,1,0,137.1084,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Private,JSS,JSS1,JSS1,12,0.201257,0,0,0,59.6253,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Private,JSS,JSS2,,6,0.24054,1,0,0,24.9439,6.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Public,JSS,JSS1,JSS1,35,0.257227,0,0,0,136.0666,0.0,0.0,0,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Public,JSS,JSS2,,33,0.243689,0,0,0,135.4186,0.0,0.0,0,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Private,JSS,JSS1,JSS1,13,0.191477,0,0,0,67.8933,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Public,JSS,JSS1,JSS1,37,0.243689,1,0,0,151.8329,37.0,0.0,0,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Public,JSS,JSS2,,34,0.230226,1,0,0,147.681,34.0,0.0,0,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Private,JSS,JSS1,JSS1,12,0.201257,0,0,0,59.6253,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Private,JSS,JSS2,,5,0.24054,0,0,0,20.7866,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Public,JSS,JSS1,JSS1,35,0.257227,0,0,0,136.0666,0.0,0.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Public,JSS,JSS2,,33,0.243689,0,1,0,135.4186,0.0,33.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Private,JSS,JSS1,JSS1,11,0.191477,0,0,0,57.4482,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Public,JSS,JSS1,JSS1,37,0.243689,0,1,0,151.8329,0.0,37.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Public,JSS,JSS2,,34,0.230226,0,1,0,147.681,0.0,34.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,26,0.190284,0,1,0,136.6378,0.0,26.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,24,0.183236,1,1,0,130.9786,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,25,0.177363,0,1,0,140.9538,0.0,25.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0.172665,1,1,0,138.9975,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,25,0.192666,0,1,0,129.7582,0.0,25.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,24,0.184442,1,1,0,130.1222,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,24,0.179743,1,1,0,133.524,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,24,0.175044,1,1,0,137.1084,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,24,0.175044,1,1,0,137.1084,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Female,ALL,Private,JSS,JSS1,JSS1,8,0.201257,0,0,0,39.7502,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Female,ALL,Private,JSS,JSS2,,5,0.24054,0,0,0,20.7866,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Female,ALL,Public,JSS,JSS1,JSS1,35,0.257227,0,1,0,136.0666,0.0,35.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Female,ALL,Public,JSS,JSS2,,33,0.243689,1,1,0,135.4186,33.0,33.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Male,ALL,Private,JSS,JSS1,JSS1,11,0.191477,0,0,0,57.4482,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Male,ALL,Public,JSS,JSS1,JSS1,37,0.243689,0,1,0,151.8329,0.0,37.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Male,ALL,Public,JSS,JSS2,,34,0.230226,0,1,0,147.681,0.0,34.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondary School Guruntun,Female,ALL,Private,JSS,JSS1,JSS1,8,0.201257,0,0,0,39.7502,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondary School Guruntun,Female,ALL,Private,JSS,JSS2,,5,0.24054,0,0,0,20.7866,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondary School Guruntun,Female,ALL,Public,JSS,JSS1,JSS1,35,0.257227,1,1,0,136.0666,35.0,35.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondary School Guruntun,Female,ALL,Public,JSS,JSS2,,33,0.243689,0,1,0,135.4186,0.0,33.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondary School Guruntun,Male,ALL,Private,JSS,JSS1,JSS1,11,0.191477,0,0,0,57.4482,0.0,0.0,0,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondary School Guruntun,Male,ALL,Public,JSS,JSS1,JSS1,35,0.243689,0,1,0,143.6257,0.0,35.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondary School Guruntun,Male,ALL,Public,JSS,JSS2,,34,0.230226,0,1,0,147.681,0.0,34.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,26,0.190284,0,1,0,136.6378,0.0,26.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,24,0.183236,1,1,0,130.9786,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,25,0.177363,0,1,0,140.9538,0.0,25.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0.172665,1,1,0,138.9975,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,25,0.192666,0,1,0,129.7582,0.0,25.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,24,0.184442,1,1,0,130.1222,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Male,ALL,Public,Pre-Primary/Primary,Primary 3,,24,0.179743,1,1,0,133.524,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Male,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Male,ALL,Public,Pre-Primary/Primary,Primary 5,,24,0.175044,1,1,0,137.1084,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Government Junior Secondry School Kumbala,Male,ALL,Public,Pre-Primary/Primary,Primary 6,,24,0.175044,1,1,0,137.1084,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Gumli Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,26,0.190284,0,1,0,136.6378,0.0,26.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Gumli Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 2,,24,0.183236,1,1,0,130.9786,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Gumli Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 3,,25,0.177363,0,1,0,140.9538,0.0,25.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Gumli Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 4,,24,0.172665,1,1,0,138.9975,24.0,24.0,1,1,1,1,1,1,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Gumli Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 5,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Gumli Nomadic Primary School,Female,ALL,Public,Pre-Primary/Primary,Primary 6,,24,0.173869,1,1,0,138.0349,24.0,24.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Gumli Nomadic Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,25,0.192666,0,1,0,129.7582,0.0,25.0,1,0,1,0,0,0,47.0
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Gumli Nomadic Primary School,Male,ALL,Public,Pre-Primary/Primary,Primary 2,,24,0.184442,1,1,0,130.1222,24.0,24.0,1,1,1,1,1,1,47.0
