session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Ambassadors Academy,Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,1,0.0,1,1,0,0.0,1.0,1.0,0,0,2,1,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Ambassadors Academy,Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,1,0.0,1,1,0,0.0,1.0,1.0,0,1,1,1,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Ambassadors Academy,Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,1,0.0,1,1,0,0.0,1.0,1.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Ambassadors Academy,Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,1,0.0,1,1,0,0.0,1.0,1.0,0,0,0,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Ambassadors Academy,Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,1,0.0,1,1,0,0.0,1.0,1.0,0,1,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Ambassadors Academy,Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,1,0.0,1,1,0,0.0,1.0,1.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,3,0.0,1,1,0,0.0,3.0,3.0,0,0,2,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,0,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.0,1,1,0,0.0,2.0,2.0,0,1,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,3,0.0,1,1,0,0.0,3.0,3.0,0,0,2,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,0,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bayan Banki Primary School Alkaleri,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.0,1,1,0,0.0,2.0,2.0,0,1,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,3,0.0,1,1,0,0.0,3.0,3.0,0,0,2,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,0,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,3,0.0,1,1,0,0.0,3.0,3.0,0,0,2,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,0,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Bunga Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Private,JSS,JSS3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Private,SSS,SSS1,SSS1,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Private,SSS,SSS2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Private,SSS,SSS3,,2,0.0,1,1,2,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Public,JSS,JSS3,,35,0.0,1,1,0,0.0,35.0,35.0,0,0,0,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Public,SSS,SSS1,SSS1,26,0.0,1,1,0,0.0,26.0,26.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Public,SSS,SSS2,,19,0.0,1,1,0,0.0,19.0,19.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,ALL,Public,SSS,SSS3,,20,0.0,1,1,19,0.0,20.0,20.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Private,JSS,JSS2,,3,0.0,1,1,0,0.0,3.0,3.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Private,JSS,JSS3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Private,SSS,SSS1,SSS1,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Private,SSS,SSS2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Private,SSS,SSS3,,2,0.0,1,1,2,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Public,JSS,JSS3,,34,0.0,1,1,0,0.0,34.0,34.0,0,0,0,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Public,SSS,SSS1,SSS1,25,0.0,1,1,0,0.0,25.0,25.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Public,SSS,SSS2,,21,0.0,1,1,0,0.0,21.0,21.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,ALL,Public,SSS,SSS3,,24,0.0,1,1,23,0.0,24.0,24.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,Disabled,Private,JSS,JSS1,JSS1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,Disabled,Public,JSS,JSS1,JSS1,4,0.0,1,1,0,0.0,4.0,4.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Female,Disabled,Public,JSS,JSS2,,3,0.0,1,1,0,0.0,3.0,3.0,0,0,2,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,Disabled,Private,JSS,JSS1,JSS1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Central Junior Secondary School Alkaleri,Male,Disabled,Public,JSS,JSS1,JSS1,4,0.0,1,1,0,0.0,4.0,4.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Private,JSS,JSS3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Private,SSS,SSS1,SSS1,2,0.0,1,1,0,0.0,2.0,2.0,0,1,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Private,SSS,SSS2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Private,SSS,SSS3,,2,0.0,1,1,2,0.0,2.0,2.0,0,1,0,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Public,JSS,JSS3,,34,0.0,1,1,0,0.0,34.0,34.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Public,SSS,SSS1,SSS1,26,0.0,1,1,0,0.0,26.0,26.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Public,SSS,SSS2,,19,0.0,1,1,0,0.0,19.0,19.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,ALL,Public,SSS,SSS3,,20,0.0,1,1,19,0.0,20.0,20.0,0,1,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Private,JSS,JSS2,,3,0.0,1,1,0,0.0,3.0,3.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Private,JSS,JSS3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Private,SSS,SSS1,SSS1,2,0.0,1,1,0,0.0,2.0,2.0,0,1,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Private,SSS,SSS2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Private,SSS,SSS3,,2,0.0,1,1,2,0.0,2.0,2.0,0,1,0,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Public,JSS,JSS3,,34,0.0,1,1,0,0.0,34.0,34.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Public,SSS,SSS1,SSS1,25,0.0,1,1,0,0.0,25.0,25.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Public,SSS,SSS2,,21,0.0,1,1,0,0.0,21.0,21.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,ALL,Public,SSS,SSS3,,24,0.0,1,1,23,0.0,24.0,24.0,0,1,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,Disabled,Private,JSS,JSS1,JSS1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,Disabled,Public,JSS,JSS1,JSS1,4,0.0,1,1,0,0.0,4.0,4.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Female,Disabled,Public,JSS,JSS2,,3,0.0,1,1,0,0.0,3.0,3.0,0,1,2,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,Disabled,Private,JSS,JSS1,JSS1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,College For Arabic And Higher Islamic Studies Alkaleri,Male,Disabled,Public,JSS,JSS1,JSS1,4,0.0,1,1,0,0.0,4.0,4.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,3,0.0,1,1,0,0.0,3.0,3.0,0,0,2,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,2,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,3,0.0,1,1,0,0.0,3.0,3.0,0,0,2,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,2,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,Federal Low Cost Primary School,Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Female,ALL,Private,JSS,JSS3,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,0,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Female,ALL,Private,SSS,SSS1,SSS1,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Female,ALL,Private,SSS,SSS2,,2,0.0,1,1,0,0.0,2.0,2.0,0,0,1,0,0,0,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Female,ALL,Private,SSS,SSS3,,1,0.0,1,1,1,0.0,1.0,1.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Female,ALL,Public,JSS,JSS3,,34,0.0,1,1,0,0.0,34.0,34.0,0,0,1,0,0,1,14.4
2024/2025,North East,Bauchi,Alkaleri,Alkaleri,"Government Day Senior Secondary School, Mainamaji",Female,ALL,Public,SSS,SSS1,SSS1,26,0.0,1,1,0,0.0,26.0,26.0,0,0,1,0,0,1,14.4
