session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,JSS,JSS2,,785.0,545.9942,9,11,0,1.4377,87.2222,71.3636,5,3,6,4,5,3,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,JSS,JSS3,,573.0,0.0,7,8,0,0.0,81.8571,71.625,4,2,4,3,4,2,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,973.0,425.0462,24,18,0,2.2892,40.5417,54.0556,13,8,9,10,13,8,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,935.0,411.2235,21,18,0,2.2737,44.5238,51.9444,11,7,9,9,11,7,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,908.0,397.4009,27,17,0,2.2848,33.6296,53.4118,15,9,9,12,14,9,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,880.0,387.0339,19,17,0,2.2737,46.3158,51.7647,10,6,9,8,10,6,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,886.0,387.0339,21,17,0,2.2892,42.1905,52.1176,11,7,9,9,11,7,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,886.0,387.0339,23,17,0,2.2892,38.5217,52.1176,13,8,9,10,12,8,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,SSS,SSS1,SSS1,667.0,86.3915,11,3,0,7.7207,60.6364,222.3333,6,4,2,5,6,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,SSS,SSS2,,554.0,86.3915,9,2,0,6.4127,61.5556,277.0,5,3,1,4,5,3,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,ALL,Public,SSS,SSS3,,591.0,86.3915,8,3,539,6.841,73.875,197.0,4,3,2,3,4,3,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,26.0,29.1044,1,1,0,0.8933,26.0,26.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,25.0,29.1044,1,1,0,0.859,25.0,25.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,24.0,29.1044,1,1,0,0.8246,24.0,24.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,24.0,25.4664,1,1,0,0.9424,24.0,24.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,24.0,25.4664,1,1,0,0.9424,24.0,24.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,24.0,25.4664,1,1,0,0.9424,24.0,24.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,JSS,JSS1,JSS1,47.0,0.0,1,1,0,0.0,47.0,47.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,JSS,JSS2,,40.0,38.0123,1,1,0,1.0523,40.0,40.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,JSS,JSS3,,36.0,0.0,1,1,0,0.0,36.0,36.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,61.0,27.6453,2,1,0,2.2065,30.5,61.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,58.0,27.6453,2,1,0,2.098,29.0,58.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,56.0,27.6453,2,1,0,2.0257,28.0,56.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,55.0,24.1896,2,1,0,2.2737,27.5,55.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,55.0,24.1896,2,1,0,2.2737,27.5,55.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,55.0,24.1896,2,1,0,2.2737,27.5,55.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,SSS,SSS1,SSS1,42.0,6.9113,1,1,0,6.077,42.0,42.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,SSS,SSS2,,33.0,6.9113,1,1,0,4.7748,33.0,33.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Female,Disabled,Public,SSS,SSS3,,39.0,6.9113,1,1,44,5.6429,39.0,39.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,27.0,29.1044,1,1,0,0.9277,27.0,27.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,26.0,29.1044,1,1,0,0.8933,26.0,26.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,25.0,29.1044,1,1,0,0.859,25.0,25.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,24.0,25.4664,1,1,0,0.9424,24.0,24.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,25.0,25.4664,1,1,0,0.9817,25.0,25.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,25.0,25.4664,1,1,0,0.9817,25.0,25.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,JSS,JSS1,JSS1,48.0,0.0,1,1,0,0.0,48.0,48.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,JSS,JSS2,,50.0,38.0123,1,1,0,1.3154,50.0,50.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,JSS,JSS3,,38.0,0.0,1,1,0,0.0,38.0,38.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,63.0,27.6453,2,1,0,2.2789,31.5,63.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,61.0,27.6453,2,1,0,2.2065,30.5,61.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,59.0,27.6453,2,1,0,2.1342,29.5,59.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,57.0,24.1896,2,1,0,2.3564,28.5,57.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,57.0,24.1896,2,1,0,2.3564,28.5,57.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,57.0,24.1896,2,1,0,2.3564,28.5,57.0,1,1,1,1,1,1,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,SSS,SSS1,SSS1,43.0,6.9113,1,1,0,6.2217,43.0,43.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,SSS,SSS2,,36.0,6.9113,1,1,0,5.2089,36.0,36.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Community Secondary School, Bahuli",Male,Disabled,Public,SSS,SSS3,,38.0,6.9113,1,1,43,5.4982,38.0,38.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,JSS,JSS1,JSS1,674.0,578.4504,15,13,0,1.1652,44.9333,51.8462,8,5,7,6,8,5,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,JSS,JSS2,,561.0,578.4504,10,11,0,0.9698,56.1,51.0,5,3,6,4,5,3,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,JSS,JSS3,,508.0,578.4504,10,10,0,0.8782,50.8,50.8,5,3,5,4,5,3,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,400.0,443.8424,14,3,0,0.9012,28.5714,133.3333,8,5,2,6,7,5,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,385.0,425.6522,11,3,0,0.9045,35.0,128.3333,6,4,2,5,6,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,374.0,414.738,13,3,0,0.9018,28.7692,124.6667,7,4,2,6,7,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,362.0,403.8238,10,3,0,0.8964,36.2,120.6667,5,3,2,4,5,3,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,364.0,403.8238,15,3,0,0.9014,24.2667,121.3333,8,5,2,6,8,5,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,364.0,403.8238,12,3,0,0.9014,30.3333,121.3333,7,4,2,5,6,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,SSS,SSS1,SSS1,600.0,469.3088,11,4,0,1.2785,54.5455,150.0,6,4,2,5,6,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,SSS,SSS2,,454.0,469.3088,10,3,0,0.9674,45.4,151.3333,5,3,2,4,5,3,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Private,SSS,SSS3,,561.0,469.3088,11,4,515,1.1954,51.0,140.25,6,4,2,5,6,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,934.0,425.0462,28,8,0,2.1974,33.3571,116.75,15,9,4,12,15,9,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,898.0,407.7679,26,8,0,2.2022,34.5385,112.25,14,9,4,11,14,9,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,871.0,397.4009,26,8,0,2.1917,33.5,108.875,14,9,4,11,14,9,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,845.0,387.0339,25,7,0,2.1833,33.8,120.7143,14,8,4,11,13,8,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,850.0,387.0339,21,7,0,2.1962,40.4762,121.4286,11,7,4,9,11,7,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,850.0,387.0339,25,7,0,2.1962,34.0,121.4286,14,8,4,11,13,8,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,JSS,JSS1,JSS1,675.0,578.4504,15,13,0,1.1669,45.0,51.9231,8,5,7,6,8,5,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,JSS,JSS2,,724.0,578.4504,12,14,0,1.2516,60.3333,51.7143,7,4,7,5,6,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,JSS,JSS3,,528.0,578.4504,10,10,0,0.9128,52.8,52.8,5,3,5,4,5,3,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,418.0,443.8424,14,3,0,0.9418,29.8571,139.3333,8,5,2,6,7,5,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,401.0,425.6522,11,3,0,0.9421,36.4545,133.6667,6,4,2,5,6,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,389.0,414.738,13,3,0,0.9379,29.9231,129.6667,7,4,2,6,7,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,377.0,403.8238,10,3,0,0.9336,37.7,125.6667,5,3,2,4,5,3,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,380.0,403.8238,15,3,0,0.941,25.3333,126.6667,8,5,2,6,8,5,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,380.0,403.8238,12,3,0,0.941,31.6667,126.6667,7,4,2,5,6,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,SSS,SSS1,SSS1,615.0,469.3088,11,4,0,1.3104,55.9091,153.75,6,4,2,5,6,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,SSS,SSS2,,512.0,469.3088,11,4,0,1.091,46.5455,128.0,6,4,2,5,6,4,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Private,SSS,SSS3,,545.0,469.3088,10,4,498,1.1613,54.5,136.25,5,3,2,4,5,3,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,973.0,425.0462,28,8,0,2.2892,34.75,121.625,15,9,4,12,15,9,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,935.0,411.2235,26,8,0,2.2737,35.9615,116.875,14,9,4,11,14,9,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,908.0,397.4009,26,8,0,2.2848,34.9231,113.5,14,9,4,11,14,9,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,880.0,387.0339,25,7,0,2.2737,35.2,125.7143,14,8,4,11,13,8,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,886.0,387.0339,22,8,0,2.2892,40.2727,110.75,12,7,4,9,12,7,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,885.0,387.0339,25,8,0,2.2866,35.4,110.625,14,8,4,11,13,8,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,Private,JSS,JSS1,JSS1,44.0,40.0186,1,1,0,1.0995,44.0,44.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,Private,JSS,JSS2,,36.0,40.0186,1,1,0,0.8996,36.0,36.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,Private,JSS,JSS3,,33.0,40.0186,1,1,0,0.8246,33.0,33.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,26.0,29.1044,1,1,0,0.8933,26.0,26.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,25.0,29.1044,1,1,0,0.859,25.0,25.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,24.0,25.4664,1,1,0,0.9424,24.0,24.0,1,0,1,0,1,0,44.93
2024/2025,North East,Adamawa,Mubi North,Bahuli,"Comprehensive High School, Bahuli",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,24.0,25.4664,1,1,0,0.9424,24.0,24.0,1,0,1,0,1,0,44.93
