session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,ALL,Public,SSS,SSS1,SSS1,108.0,76.0245,7,5,0,1.4206,15.4286,21.6,3,2,4,2,2,4,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,ALL,Public,SSS,SSS2,,82.0,76.0245,5,4,0,1.0786,16.4,20.5,2,2,3,2,1,3,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,ALL,Public,SSS,SSS3,,93.0,76.0245,5,4,71,1.2233,18.6,23.25,2,2,3,2,1,3,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,99.0,356.5292,1,1,0,0.2777,99.0,99.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,91.0,356.5292,1,1,0,0.2552,91.0,91.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,91.0,356.5292,1,1,0,0.2552,91.0,91.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,84.0,356.5292,1,1,0,0.2356,84.0,84.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,84.0,356.5292,1,1,0,0.2356,84.0,84.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,84.0,356.5292,1,1,0,0.2356,84.0,84.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,JSS,JSS1,JSS1,79.0,1409.9092,5,3,0,0.056,15.8,26.3333,2,2,2,2,1,3,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,JSS,JSS2,,68.0,0.0,5,2,0,0.0,13.6,34.0,2,2,1,2,1,3,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,JSS,JSS3,,69.0,0.0,5,2,0,0.0,13.8,34.5,2,2,1,2,1,3,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,197.0,342.1103,1,1,0,0.5758,197.0,197.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,190.0,342.1103,1,1,0,0.5554,190.0,190.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,190.0,342.1103,1,1,0,0.5554,190.0,190.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,182.0,342.1103,1,1,0,0.532,182.0,182.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,182.0,342.1103,1,1,0,0.532,182.0,182.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,182.0,342.1103,1,1,0,0.532,182.0,182.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,SSS,SSS1,SSS1,106.0,76.0245,6,5,0,1.3943,17.6667,21.2,3,2,4,2,2,4,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,SSS,SSS2,,82.0,76.0245,5,4,0,1.0786,16.4,20.5,2,2,3,2,1,3,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,ALL,Public,SSS,SSS3,,97.0,76.0245,5,4,73,1.2759,19.4,24.25,2,2,3,2,1,3,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,JSS,JSS1,JSS1,5.0,93.3028,1,1,0,0.0536,5.0,5.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,JSS,JSS2,,5.0,0.0,1,1,0,0.0,5.0,5.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,JSS,JSS3,,5.0,0.0,1,1,0,0.0,5.0,5.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,SSS,SSS1,SSS1,7.0,6.9113,1,1,0,1.0128,7.0,7.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,SSS,SSS2,,6.0,6.9113,1,1,0,0.8681,6.0,6.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Female,Disabled,Public,SSS,SSS3,,6.0,6.9113,1,1,5,0.8681,6.0,6.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,JSS,JSS1,JSS1,5.0,89.8472,1,1,0,0.0557,5.0,5.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,JSS,JSS2,,5.0,0.0,1,1,0,0.0,5.0,5.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,JSS,JSS3,,5.0,0.0,1,1,0,0.0,5.0,5.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,8.0,24.1896,0,0,0,0.3307,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,SSS,SSS1,SSS1,6.0,6.9113,1,1,0,0.8681,6.0,6.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,SSS,SSS2,,6.0,6.9113,1,1,0,0.8681,6.0,6.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Community Secondary School, Ankpa I",Male,Disabled,Public,SSS,SSS3,,6.0,6.9113,1,1,5,0.8681,6.0,6.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,JSS,JSS1,JSS1,84.0,727.6105,7,2,0,0.1154,12.0,42.0,3,2,1,2,2,4,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,JSS,JSS2,,68.0,363.8053,5,1,0,0.1869,13.6,68.0,2,2,1,2,1,3,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,JSS,JSS3,,68.0,727.6105,6,1,0,0.0935,11.3333,68.0,3,2,1,2,2,4,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,64.0,356.5292,1,1,0,0.1795,64.0,64.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,64.0,356.5292,1,1,0,0.1795,64.0,64.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,64.0,356.5292,1,1,0,0.1795,64.0,64.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,64.0,356.5292,1,1,0,0.1795,64.0,64.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,64.0,356.5292,1,1,0,0.1795,64.0,64.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,65.0,356.5292,1,1,0,0.1823,65.0,65.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,SSS,SSS1,SSS1,108.0,374.7194,8,2,0,0.2882,13.5,54.0,4,3,1,2,2,5,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,SSS,SSS2,,82.0,374.7194,10,2,0,0.2188,8.2,41.0,5,4,1,3,3,6,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Private,SSS,SSS3,,93.0,374.7194,8,2,71,0.2482,11.625,46.5,4,3,1,2,2,5,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,172.0,342.1103,1,1,0,0.5028,172.0,172.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,165.0,342.1103,1,1,0,0.4823,165.0,165.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,157.0,342.1103,1,1,0,0.4589,157.0,157.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,157.0,342.1103,1,1,0,0.4589,157.0,157.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,157.0,342.1103,1,1,0,0.4589,157.0,157.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,157.0,342.1103,1,1,0,0.4589,157.0,157.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,JSS,JSS1,JSS1,79.0,727.6105,6,1,0,0.1086,13.1667,79.0,3,2,1,2,2,4,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,JSS,JSS2,,68.0,363.8053,5,1,0,0.1869,13.6,68.0,2,2,1,2,1,3,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,JSS,JSS3,,69.0,727.6105,6,1,0,0.0948,11.5,69.0,3,2,1,2,2,4,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,76.0,356.5292,1,1,0,0.2132,76.0,76.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,76.0,356.5292,1,1,0,0.2132,76.0,76.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,76.0,356.5292,1,1,0,0.2132,76.0,76.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,68.0,356.5292,1,1,0,0.1907,68.0,68.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,68.0,356.5292,1,1,0,0.1907,68.0,68.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,76.0,356.5292,1,1,0,0.2132,76.0,76.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,SSS,SSS1,SSS1,106.0,374.7194,8,2,0,0.2829,13.25,53.0,4,3,1,2,2,5,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,SSS,SSS2,,82.0,374.7194,10,2,0,0.2188,8.2,41.0,5,4,1,3,3,6,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Private,SSS,SSS3,,97.0,374.7194,8,2,73,0.2589,12.125,48.5,4,3,1,2,2,5,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,182.0,342.1103,1,1,0,0.532,182.0,182.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,175.0,342.1103,1,1,0,0.5115,175.0,175.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,167.0,342.1103,1,1,0,0.4881,167.0,167.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,167.0,342.1103,1,1,0,0.4881,167.0,167.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,167.0,342.1103,1,1,0,0.4881,167.0,167.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,167.0,342.1103,1,1,0,0.4881,167.0,167.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,Disabled,Private,JSS,JSS1,JSS1,5.0,47.2947,1,1,0,0.1057,5.0,5.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,Disabled,Private,JSS,JSS2,,5.0,25.4664,1,1,0,0.1963,5.0,5.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,Disabled,Private,JSS,JSS3,,5.0,47.2947,1,1,0,0.1057,5.0,5.0,0,0,1,0,0,1,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
2024/2025,North Central,Kogi,Ankpa,Ankpa I,"Comprehensive High School, Ankpa I",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,8.0,25.4664,0,0,0,0.3141,0.0,0.0,0,0,1,0,0,0,45.67
