session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,ALL,Public,JSS,JSS3,,403,0.0,9,2,0,0.0,44.7778,201.5,7,4,15,6,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1054,1.78,27,6,0,592.1348,39.037,175.6667,29,5,51,10,1,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,1012,1.71,33,5,0,591.8129,30.6667,202.4,16,5,49,10,1,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,983,1.66,23,5,0,592.1687,42.7391,196.6,28,5,47,22,1,5,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,953,1.61,24,5,0,591.9255,39.7083,190.6,27,5,40,10,0,8,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,959,1.62,25,5,0,591.9753,38.36,191.8,27,6,46,14,1,10,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,959,1.62,23,5,0,591.9753,41.6957,191.8,27,10,46,15,1,8,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,ALL,Public,SSS,SSS1,SSS1,12,0.0,1,1,0,0.0,12.0,12.0,4,2,21,2,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,ALL,Public,SSS,SSS2,,10,0.0,1,1,0,0.0,10.0,10.0,5,2,19,3,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,ALL,Public,SSS,SSS3,,12,0.0,1,1,1,0.0,12.0,12.0,4,1,21,4,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,466,1.78,15,3,0,261.7978,31.0667,155.3333,20,5,29,11,0,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,448,1.71,15,3,0,261.9883,29.8667,149.3333,19,5,28,9,1,6,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,435,1.66,19,3,0,262.0482,22.8947,145.0,18,6,21,15,0,5,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,422,1.61,15,3,0,262.1118,28.1333,140.6667,14,5,17,9,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,424,1.62,18,3,0,261.7284,23.5556,141.3333,16,4,21,9,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,424,1.62,16,3,0,261.7284,26.5,141.3333,17,4,27,6,0,5,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,JSS,JSS1,JSS1,409,0.0,9,2,0,0.0,45.4444,204.5,9,3,21,3,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,JSS,JSS2,,343,0.0,10,2,0,0.0,34.3,171.5,9,2,14,3,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,JSS,JSS3,,312,0.0,7,1,0,0.0,44.5714,312.0,7,4,15,6,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1079,1.78,28,6,0,606.1798,38.5357,179.8333,29,5,51,10,1,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,1036,1.71,34,5,0,605.848,30.4706,207.2,16,5,49,10,1,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,1006,1.66,24,5,0,606.0241,41.9167,201.2,28,5,47,22,1,5,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,976,1.61,24,5,0,606.2112,40.6667,195.2,27,5,40,10,0,8,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,982,1.62,26,5,0,606.1728,37.7692,196.4,27,6,46,14,1,10,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,982,1.62,24,5,0,606.1728,40.9167,196.4,27,10,46,15,1,8,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,SSS,SSS1,SSS1,35,0.0,1,1,0,0.0,35.0,35.0,4,2,21,2,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,SSS,SSS2,,30,0.0,1,1,0,0.0,30.0,30.0,5,2,19,3,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,ALL,Public,SSS,SSS3,,12,0.0,1,1,1,0.0,12.0,12.0,4,1,21,4,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,38,1.78,1,1,0,21.3483,38.0,38.0,20,5,29,11,0,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,37,1.71,1,1,0,21.6374,37.0,37.0,19,5,28,9,1,6,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,36,1.66,2,1,0,21.6867,18.0,36.0,18,6,21,15,0,5,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,34,1.61,1,1,0,21.118,34.0,34.0,14,5,17,9,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,35,1.62,1,1,0,21.6049,35.0,35.0,16,4,21,9,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,35,1.62,1,1,0,21.6049,35.0,35.0,17,4,27,6,0,5,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,JSS,JSS1,JSS1,35,0.0,1,1,0,0.0,35.0,35.0,9,3,21,3,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,JSS,JSS2,,30,0.0,1,1,0,0.0,30.0,30.0,9,2,14,3,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,JSS,JSS3,,30,0.0,1,1,0,0.0,30.0,30.0,7,4,15,6,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,83,1.78,2,1,0,46.6292,41.5,83.0,29,5,51,10,1,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,Pre-Primary/Primary,Primary 2,,80,1.71,3,1,0,46.7836,26.6667,80.0,16,5,49,10,1,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,Pre-Primary/Primary,Primary 3,,77,1.66,2,1,0,46.3855,38.5,77.0,28,5,47,22,1,5,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,Pre-Primary/Primary,Primary 4,,75,1.61,2,1,0,46.5839,37.5,75.0,27,5,40,10,0,8,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,Pre-Primary/Primary,Primary 5,,75,1.62,2,1,0,46.2963,37.5,75.0,27,6,46,14,1,10,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,Pre-Primary/Primary,Primary 6,,75,1.62,2,1,0,46.2963,37.5,75.0,27,10,46,15,1,8,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,SSS,SSS1,SSS1,0,0.0,0,0,0,0.0,0.0,0.0,4,2,21,2,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,SSS,SSS2,,0,0.0,0,0,0,0.0,0.0,0.0,5,2,19,3,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Female,Disabled,Public,SSS,SSS3,,0,0.0,0,0,0,0.0,0.0,0.0,4,1,21,4,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,38,1.78,1,1,0,21.3483,38.0,38.0,20,5,29,11,0,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,37,1.71,1,1,0,21.6374,37.0,37.0,19,5,28,9,1,6,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,36,1.66,2,1,0,21.6867,18.0,36.0,18,6,21,15,0,5,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,34,1.61,1,1,0,21.118,34.0,34.0,14,5,17,9,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,35,1.62,1,1,0,21.6049,35.0,35.0,16,4,21,9,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,35,1.62,1,1,0,21.6049,35.0,35.0,17,4,27,6,0,5,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,JSS,JSS1,JSS1,35,0.0,1,1,0,0.0,35.0,35.0,9,3,21,3,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,JSS,JSS2,,30,0.0,1,1,0,0.0,30.0,30.0,9,2,14,3,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,JSS,JSS3,,20,0.0,1,1,0,0.0,20.0,20.0,7,4,15,6,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,85,1.78,2,1,0,47.7528,42.5,85.0,29,5,51,10,1,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,82,1.71,3,1,0,47.9532,27.3333,82.0,16,5,49,10,1,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,79,1.66,2,1,0,47.5904,39.5,79.0,28,5,47,22,1,5,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,77,1.61,2,1,0,47.8261,38.5,77.0,27,5,40,10,0,8,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,77,1.62,2,1,0,47.5309,38.5,77.0,27,6,46,14,1,10,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,77,1.62,2,1,0,47.5309,38.5,77.0,27,10,46,15,1,8,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,SSS,SSS1,SSS1,0,0.0,0,0,0,0.0,0.0,0.0,4,2,21,2,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,SSS,SSS2,,0,0.0,0,0,0,0.0,0.0,0.0,5,2,19,3,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Community Secondary School, Achalla  I",Male,Disabled,Public,SSS,SSS3,,0,0.0,0,0,0,0.0,0.0,0.0,4,1,21,4,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,JSS,JSS1,JSS1,444,2.0,13,2,0,222.0,34.1538,222.0,11,5,15,7,0,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,JSS,JSS2,,403,2.0,13,2,0,201.5,31.0,201.5,13,5,18,7,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,JSS,JSS3,,403,2.0,10,2,0,201.5,40.3,201.5,13,5,18,8,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,453,1.78,16,2,0,254.4944,28.3125,226.5,11,6,25,8,0,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,435,1.71,15,2,0,254.386,29.0,217.5,19,5,28,11,0,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,422,1.66,12,2,0,254.2169,35.1667,211.0,18,4,27,8,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,410,1.61,16,2,0,254.6584,25.625,205.0,17,5,22,7,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,412,1.62,18,2,0,254.321,22.8889,206.0,18,7,24,14,1,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,412,1.62,13,2,0,254.321,31.6923,206.0,18,7,21,12,0,6,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,SSS,SSS1,SSS1,12,0.0,1,1,0,0.0,12.0,12.0,6,2,17,3,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,SSS,SSS2,,10,0.0,1,1,0,0.0,10.0,10.0,5,2,17,4,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Private,SSS,SSS3,,12,0.0,1,1,1,0.0,12.0,12.0,6,2,21,5,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1050,1.78,29,18,0,589.8876,36.2069,58.3333,29,11,35,22,0,10,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,1009,1.71,26,18,0,590.0585,38.8077,56.0556,16,6,49,18,1,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,979,1.66,34,17,0,589.759,28.7941,57.5882,23,5,36,19,0,8,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,950,1.61,34,17,0,590.0621,27.9412,55.8824,25,5,34,9,0,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,956,1.62,27,17,0,590.1235,35.4074,56.2353,24,7,32,21,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,956,1.62,26,17,0,590.1235,36.7692,56.2353,24,9,46,15,0,10,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,JSS,JSS1,JSS1,409,2.0,12,2,0,204.5,34.0833,204.5,11,5,15,7,0,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,JSS,JSS2,,343,2.0,11,2,0,171.5,31.1818,171.5,13,5,18,7,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,JSS,JSS3,,312,2.0,8,2,0,156.0,39.0,156.0,13,5,18,8,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,466,1.78,16,2,0,261.7978,29.125,233.0,11,6,25,8,0,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,448,1.71,16,2,0,261.9883,28.0,224.0,19,5,28,11,0,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,435,1.66,13,2,0,262.0482,33.4615,217.5,18,4,27,8,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,422,1.61,16,2,0,262.1118,26.375,211.0,17,5,22,7,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,424,1.62,18,2,0,261.7284,23.5556,212.0,18,7,24,14,1,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,424,1.62,13,2,0,261.7284,32.6154,212.0,18,7,21,12,0,6,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,SSS,SSS1,SSS1,35,0.0,1,1,0,0.0,35.0,35.0,6,2,17,3,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,SSS,SSS2,,30,0.0,1,1,0,0.0,30.0,30.0,5,2,17,4,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Private,SSS,SSS3,,12,0.0,1,1,1,0.0,12.0,12.0,6,2,21,5,0,1,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,1075,1.78,30,19,0,603.9326,35.8333,56.5789,29,11,35,22,0,10,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,1033,1.71,26,18,0,604.0936,39.7308,57.3889,16,6,49,18,1,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,1002,1.66,35,17,0,603.6145,28.6286,58.9412,23,5,36,19,0,8,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,972,1.61,35,17,0,603.7267,27.7714,57.1765,25,5,34,9,0,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,978,1.62,27,17,0,603.7037,36.2222,57.5294,24,7,32,21,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,978,1.62,27,17,0,603.7037,36.2222,57.5294,24,9,46,15,0,10,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,JSS,JSS1,JSS1,35,2.0,1,1,0,17.5,35.0,35.0,11,5,15,7,0,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,JSS,JSS2,,30,2.0,1,1,0,15.0,30.0,30.0,13,5,18,7,0,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,JSS,JSS3,,30,2.0,1,1,0,15.0,30.0,30.0,13,5,18,8,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,36,1.78,1,1,0,20.2247,36.0,36.0,11,6,25,8,0,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,35,1.71,1,1,0,20.4678,35.0,35.0,19,5,28,11,0,7,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,34,1.66,1,1,0,20.4819,34.0,34.0,18,4,27,8,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,32,1.61,1,1,0,19.8758,32.0,32.0,17,5,22,7,1,4,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,33,1.62,1,1,0,20.3704,33.0,33.0,18,7,24,14,1,3,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,33,1.62,1,1,0,20.3704,33.0,33.0,18,7,21,12,0,6,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,SSS,SSS1,SSS1,0,0.0,0,0,0,0.0,0.0,0.0,6,2,17,3,0,2,14.4
2024/2025,South East,Anambra,Awka North,Achalla  I,"Comprehensive High School, Achalla  I",Female,Disabled,Private,SSS,SSS2,,0,0.0,0,0,0,0.0,0.0,0.0,5,2,17,4,0,2,14.4
