session,zone,state,lga,ward,school,gender,disability,school_type,school_level,class_grade,key_entry_level,student_count,school_count,classroom_count,computer_count,is_o_level_student,avg_students_per_school,learners_per_classroom,students_per_computer,usable_classroom_count,laboratory_count,computer_access_count,water_source_count,handwashing_facility_count,toilet_count,infrastructure_score
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Female,Disabled,Public,SSS,SSS1,SSS1,92.0,6.9113,2,1,0,13.3115,46.0,92.0,1,1,1,1,1,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Female,Disabled,Public,SSS,SSS2,,71.0,3.4557,1,1,0,20.5458,71.0,71.0,1,0,1,1,1,0,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Female,Disabled,Public,SSS,SSS3,,80.0,3.4557,3,1,86,23.1502,26.6667,80.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,118.0,25.4664,3,1,0,4.6336,39.3333,118.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Private,Pre-Primary/Primary,Primary 2,,114.0,25.4664,3,1,0,4.4765,38.0,114.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Private,Pre-Primary/Primary,Primary 3,,110.0,21.8283,3,1,0,5.0393,36.6667,110.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Private,Pre-Primary/Primary,Primary 4,,107.0,21.8283,3,1,0,4.9019,35.6667,107.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Private,Pre-Primary/Primary,Primary 5,,108.0,21.8283,3,1,0,4.9477,36.0,108.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Private,Pre-Primary/Primary,Primary 6,,108.0,21.8283,3,1,0,4.9477,36.0,108.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,JSS,JSS1,JSS1,93.0,10.367,2,1,0,8.9708,46.5,93.0,1,1,1,1,1,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,JSS,JSS2,,79.0,10.367,2,1,0,7.6203,39.5,79.0,1,1,1,1,1,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,JSS,JSS3,,71.0,10.367,2,1,0,6.8487,35.5,71.0,1,1,1,1,1,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,Pre-Primary/Primary,Primary 1,Primary 1,276.0,24.1896,6,3,0,11.4099,46.0,92.0,4,2,2,3,3,2,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,Pre-Primary/Primary,Primary 2,,265.0,24.1896,7,2,0,10.9551,37.8571,132.5,5,3,2,4,4,2,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,Pre-Primary/Primary,Primary 3,,257.0,20.734,6,2,0,12.3951,42.8333,128.5,4,2,2,3,3,2,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,Pre-Primary/Primary,Primary 4,,251.0,20.734,5,2,0,12.1057,50.2,125.5,3,2,2,3,3,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,Pre-Primary/Primary,Primary 5,,251.0,20.734,6,2,0,12.1057,41.8333,125.5,4,2,2,3,3,2,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,Pre-Primary/Primary,Primary 6,,251.0,20.734,6,2,0,12.1057,41.8333,125.5,4,2,2,3,3,2,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,SSS,SSS1,SSS1,74.0,6.9113,2,1,0,10.7071,37.0,74.0,1,1,1,1,1,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,SSS,SSS2,,60.0,3.4557,1,1,0,17.3626,60.0,60.0,1,0,1,1,1,0,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Community Secondary School, Adakawa",Male,Disabled,Public,SSS,SSS3,,70.0,3.4557,2,1,80,20.2564,35.0,70.0,1,1,1,1,1,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,JSS,JSS1,JSS1,1737.0,502.0513,42,8,0,3.4598,41.3571,217.125,28,15,6,24,23,11,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,JSS,JSS2,,1567.0,502.0513,27,8,0,3.1212,58.037,195.875,18,10,6,16,14,7,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,JSS,JSS3,,1450.0,502.0513,34,7,0,2.8882,42.6471,207.1429,23,12,5,20,18,9,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,1965.0,378.3575,49,8,0,5.1935,40.102,245.625,33,18,6,28,26,12,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,Pre-Primary/Primary,Primary 2,,1888.0,363.8053,40,7,0,5.1896,47.2,269.7143,27,14,5,23,21,10,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,Pre-Primary/Primary,Primary 3,,1833.0,352.8911,48,7,0,5.1942,38.1875,261.8571,32,17,5,28,26,12,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,Pre-Primary/Primary,Primary 4,,1779.0,341.9769,44,7,0,5.2021,40.4318,254.1429,29,16,5,25,24,11,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,Pre-Primary/Primary,Primary 5,,1790.0,341.9769,39,7,0,5.2343,45.8974,255.7143,26,14,5,23,21,10,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,Pre-Primary/Primary,Primary 6,,1790.0,341.9769,50,7,0,5.2343,35.8,255.7143,33,18,5,29,27,13,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,SSS,SSS1,SSS1,1406.0,374.7194,28,7,0,3.7521,50.2143,200.8571,19,10,5,16,15,7,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,SSS,SSS2,,1095.0,374.7194,32,5,0,2.9222,34.2188,219.0,21,12,4,18,17,8,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Private,SSS,SSS3,,1230.0,374.7194,32,6,1080,3.2825,38.4375,205.0,21,12,5,18,17,8,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,4587.0,362.8443,84,21,0,12.6418,54.6071,218.4286,56,30,16,48,45,21,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Public,Pre-Primary/Primary,Primary 2,,4406.0,345.566,98,20,0,12.7501,44.9592,220.3,65,35,15,57,53,25,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Public,Pre-Primary/Primary,Primary 3,,4278.0,338.6547,73,20,0,12.6323,58.6027,213.9,49,26,15,42,39,19,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Public,Pre-Primary/Primary,Primary 4,,4149.0,328.2877,76,19,0,12.6383,54.5921,218.3684,51,28,14,44,41,19,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Public,Pre-Primary/Primary,Primary 5,,4174.0,328.2877,71,19,0,12.7145,58.7887,219.6842,47,26,14,41,38,18,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,ALL,Public,Pre-Primary/Primary,Primary 6,,4174.0,328.2877,94,19,0,12.7145,44.4043,219.6842,63,34,14,54,50,24,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,JSS,JSS1,JSS1,1437.0,502.0513,36,7,0,2.8623,39.9167,205.2857,24,13,5,21,19,9,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,JSS,JSS2,,1219.0,502.0513,22,6,0,2.428,55.4091,203.1667,15,8,5,13,12,6,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,JSS,JSS3,,1089.0,502.0513,27,5,0,2.1691,40.3333,217.8,18,10,4,16,14,7,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,Pre-Primary/Primary,Primary 1,Primary 1,1822.0,378.3575,45,7,0,4.8156,40.4889,260.2857,30,16,5,26,24,11,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,Pre-Primary/Primary,Primary 2,,1750.0,363.8053,38,7,0,4.8103,46.0526,250.0,25,14,5,22,20,10,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,Pre-Primary/Primary,Primary 3,,1699.0,352.8911,44,7,0,4.8145,38.6136,242.7143,29,16,5,25,24,11,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,Pre-Primary/Primary,Primary 4,,1647.0,341.9769,41,6,0,4.8161,40.1707,274.5,27,15,5,24,22,10,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,Pre-Primary/Primary,Primary 5,,1658.0,341.9769,36,7,0,4.8483,46.0556,236.8571,24,13,5,21,19,9,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,Pre-Primary/Primary,Primary 6,,1657.0,341.9769,46,7,0,4.8454,36.0217,236.7143,31,17,5,27,25,12,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,SSS,SSS1,SSS1,1149.0,374.7194,24,6,0,3.0663,47.875,191.5,16,9,5,14,13,6,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,SSS,SSS2,,919.0,374.7194,28,5,0,2.4525,32.8214,183.8,19,10,4,16,15,7,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Private,SSS,SSS3,,1079.0,374.7194,30,5,993,2.8795,35.9667,215.8,20,11,4,17,16,8,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Public,Pre-Primary/Primary,Primary 1,Primary 1,4250.0,362.8443,78,20,0,11.713,54.4872,212.5,52,28,15,45,42,20,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Public,Pre-Primary/Primary,Primary 2,,4082.0,345.566,91,19,0,11.8125,44.8571,214.8421,61,33,14,53,49,23,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Public,Pre-Primary/Primary,Primary 3,,3964.0,338.6547,67,18,0,11.7051,59.1642,220.2222,45,24,14,39,36,17,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Public,Pre-Primary/Primary,Primary 4,,3844.0,328.2877,70,18,0,11.7092,54.9143,213.5556,47,25,14,40,38,18,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Public,Pre-Primary/Primary,Primary 5,,3868.0,328.2877,66,18,0,11.7823,58.6061,214.8889,44,24,14,38,35,17,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Male,ALL,Public,Pre-Primary/Primary,Primary 6,,3868.0,328.2877,87,18,0,11.7823,44.4598,214.8889,58,31,14,50,47,22,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,Private,JSS,JSS1,JSS1,113.0,32.7425,3,1,0,3.4512,37.6667,113.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,Private,JSS,JSS2,,101.0,32.7425,2,1,0,3.0847,50.5,101.0,1,1,1,1,1,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,Private,JSS,JSS3,,94.0,32.7425,3,1,0,2.8709,31.3333,94.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,Private,Pre-Primary/Primary,Primary 1,Primary 1,128.0,25.4664,4,1,0,5.0262,32.0,128.0,3,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,Private,Pre-Primary/Primary,Primary 2,,123.0,25.4664,3,1,0,4.8299,41.0,123.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,Private,Pre-Primary/Primary,Primary 3,,119.0,21.8283,4,1,0,5.4516,29.75,119.0,3,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,Private,Pre-Primary/Primary,Primary 4,,116.0,21.8283,4,1,0,5.3142,29.0,116.0,3,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,Private,Pre-Primary/Primary,Primary 5,,116.0,21.8283,3,1,0,5.3142,38.6667,116.0,2,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,Private,Pre-Primary/Primary,Primary 6,,117.0,21.8283,4,1,0,5.36,29.25,117.0,3,1,1,2,2,1,52.57
2024/2025,North West,Kano,Dala,Adakawa,"Comprehensive High School, Adakawa",Female,Disabled,Private,SSS,SSS1,SSS1,92.0,25.4664,2,1,0,3.6126,46.0,92.0,1,1,1,1,1,1,52.57
