session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,NECO,University,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,188,564,408,171,157,9,0,156,237,14,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,85,256,185,78,71,4,0,71,107,7,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,68,205,148,62,57,3,0,57,86,5,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,58,175,127,53,49,3,0,48,74,4,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,26,79,58,24,22,1,0,21,34,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,21,64,46,19,18,1,0,18,27,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,26,78,57,24,22,1,0,21,33,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,9,28,21,9,8,0,0,7,12,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,12,37,26,11,10,1,0,11,15,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Bare-Bare/Bauya/Lalai Dumbulwa,North East,Yobe,Potiskum,Bare-Bare/Bauya/Lalai Dumbulwa,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,243,728,527,221,203,11,0,201,306,18,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,110,331,239,100,92,5,0,92,139,8,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,88,265,192,80,74,4,0,73,112,6,1.8
2022/2023,Female,ALL,NECO,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,114,341,246,103,95,5,0,95,143,8,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,52,155,112,47,43,2,0,43,65,4,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,41,124,90,38,35,2,0,34,52,3,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,35,106,76,32,29,2,0,30,44,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,16,48,35,15,13,1,0,13,20,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Bolewa 'A',North East,Yobe,Potiskum,Bolewa 'A',,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,342,1026,742,311,286,16,0,284,431,25,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,155,466,337,141,130,7,0,129,196,11,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,124,373,270,113,104,6,0,103,157,9,1.8
2022/2023,Female,ALL,NECO,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,160,480,347,145,134,7,0,133,202,11,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,73,218,158,66,61,3,0,60,92,5,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,58,174,126,53,49,3,0,48,73,4,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,50,149,108,45,41,2,0,41,63,4,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,23,68,49,21,19,1,0,19,28,2,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,22,67,48,20,19,1,0,19,28,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,8,24,18,7,7,0,0,6,11,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,10,31,23,9,9,0,0,8,14,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Bolewa 'B',North East,Yobe,Potiskum,Bolewa 'B',,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,275,824,596,250,229,13,0,228,346,21,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,125,374,271,113,104,6,0,103,158,9,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,100,299,217,91,83,5,0,82,126,8,1.8
2022/2023,Female,ALL,NECO,University,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,128,385,279,117,107,6,0,106,162,10,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,58,175,127,53,49,3,0,48,74,4,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,47,140,101,42,39,2,0,39,59,3,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,40,120,87,36,33,2,0,33,51,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,8,24,18,7,7,0,0,6,11,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Bulabulin,North East,Yobe,Nguru,Bulabulin,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,162,487,353,148,136,7,0,134,205,12,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,74,221,160,67,62,3,0,61,93,5,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,59,177,128,54,49,3,0,49,74,5,1.8
2022/2023,Female,ALL,NECO,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,76,228,165,69,63,3,0,63,96,6,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,35,104,75,31,29,2,0,29,44,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,28,83,60,25,23,1,0,23,35,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,24,71,51,21,20,1,0,20,30,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,4,12,8,3,3,0,0,4,5,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Bulanguwa,North East,Yobe,Nguru,Bulanguwa,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,ALL,WAEC,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,227,682,494,207,190,10,0,188,287,17,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,103,310,224,94,86,5,0,86,130,8,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Dabule,North East,Yobe,Nguru,Dabule,,83,248,180,75,69,4,0,68,105,6,1.8
2022/2023,Female,ALL,NECO,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,106,319,231,97,89,5,0,88,134,8,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,48,145,105,44,40,2,0,40,61,4,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Dabule,North East,Yobe,Nguru,Dabule,,39,116,84,35,32,2,0,32,49,3,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,33,99,72,30,28,2,0,27,42,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,15,45,33,14,13,1,0,12,19,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Dabule,North East,Yobe,Nguru,Dabule,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,15,44,32,13,12,1,0,12,19,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Dabule,North East,Yobe,Nguru,Dabule,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Dabule,North East,Yobe,Nguru,Dabule,,3,8,5,2,2,0,0,3,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Dabule,North East,Yobe,Nguru,Dabule,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Dabule,North East,Yobe,Nguru,Dabule,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Dabule,North East,Yobe,Nguru,Dabule,,1,2,2,1,1,0,0,0,1,0,1.8
