session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Eight (8),South South,Cross River,Calabar South,Eight (8),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,2,5,3,2,1,0,0,2,1,1,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Eleven (11),South South,Cross River,Calabar South,Eleven (11),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Five (5),South South,Cross River,Calabar South,Five (5),,3,8,5,2,2,0,0,3,3,0,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Five (5),South South,Cross River,Calabar South,Five (5),,1,4,2,1,1,0,0,2,1,0,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Five (5),South South,Cross River,Calabar South,Five (5),,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,NECO,University,ward,Five (5),South South,Cross River,Calabar South,Five (5),,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Five (5),South South,Cross River,Calabar South,Five (5),,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Five (5),South South,Cross River,Calabar South,Five (5),,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Adadama,South South,Cross River,Abi,Adadama,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Adadama,South South,Cross River,Abi,Adadama,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Adadama,South South,Cross River,Abi,Adadama,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,NECO,University,ward,Adadama,South South,Cross River,Abi,Adadama,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Adadama,South South,Cross River,Abi,Adadama,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Adadama,South South,Cross River,Abi,Adadama,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Adadama,South South,Cross River,Abi,Adadama,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Adadama,South South,Cross River,Abi,Adadama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,NECO,University,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Afafanyi/Igonigoni,South South,Cross River,Abi,Afafanyi/Igonigoni,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ebom,South South,Cross River,Abi,Ebom,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ebom,South South,Cross River,Abi,Ebom,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ebom,South South,Cross River,Abi,Ebom,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,NECO,University,ward,Ebom,South South,Cross River,Abi,Ebom,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ebom,South South,Cross River,Abi,Ebom,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ebom,South South,Cross River,Abi,Ebom,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ebom,South South,Cross River,Abi,Ebom,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ebom,South South,Cross River,Abi,Ebom,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,NECO,University,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Abuochiche,South South,Cross River,Bekwarra,Abuochiche,,0,0,0,0,0,0,0,0,0,0,1.8
