session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NABTEB,College of Education,ward,"Ward III, N4",South West,Oyo,Ibadan North,"Ward III, N4",,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,916,2749,1989,833,766,42,0,760,1156,67,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,416,1250,904,379,348,19,0,346,525,31,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,333,1000,723,303,278,15,0,277,420,25,1.8
2022/2023,Female,ALL,NECO,University,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,429,1286,931,390,358,20,0,355,541,32,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,195,584,423,177,163,9,0,161,246,14,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,156,468,338,142,130,7,0,130,196,12,1.8
2022/2023,Female,ALL,NABTEB,University,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,133,399,289,121,111,6,0,110,168,10,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,60,181,131,55,51,3,0,50,76,4,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,48,145,105,44,40,2,0,40,61,4,1.8
2022/2023,Female,Disabled,WAEC,University,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,60,179,129,54,50,3,0,50,75,4,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,27,81,59,25,23,1,0,22,34,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,22,65,47,20,18,1,0,18,27,2,1.8
2022/2023,Female,Disabled,NECO,University,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,28,84,60,25,23,1,0,24,35,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,13,38,27,12,11,1,0,11,15,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,"Ward II, N3",South West,Oyo,Ibadan North,"Ward II, N3",,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,720,2158,1562,654,601,33,0,596,908,53,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,327,981,710,297,273,15,0,271,413,24,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,262,785,568,238,219,12,0,217,330,19,1.8
2022/2023,Female,ALL,NECO,University,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,337,1009,731,306,281,15,0,278,425,25,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,153,459,332,139,128,7,0,127,193,11,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,122,367,266,111,102,6,0,101,155,9,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,104,313,227,95,87,5,0,86,132,8,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,47,142,103,43,40,2,0,39,60,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,38,114,82,35,32,2,0,32,47,3,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,47,140,102,43,39,2,0,38,59,4,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,21,64,46,19,18,1,0,18,27,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,17,51,37,15,14,1,0,14,22,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,22,66,47,20,18,1,0,19,27,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ward I N2,South West,Oyo,Ibadan North,Ward I N2,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,1345,4036,2921,1223,1124,62,0,1115,1698,99,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,611,1835,1328,556,511,28,0,507,772,45,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,489,1468,1062,445,409,22,0,406,617,36,1.8
2022/2023,Female,ALL,NECO,University,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,629,1888,1366,572,526,29,0,522,794,46,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,286,858,621,260,239,13,0,237,361,21,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,229,686,497,208,191,11,0,189,289,17,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,195,586,424,178,163,9,0,162,246,15,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,89,266,193,81,74,4,0,73,112,7,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,71,213,154,65,59,3,0,59,89,6,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,87,262,190,80,73,4,0,72,110,7,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,40,119,86,36,33,2,0,33,50,3,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,32,95,69,29,27,1,0,26,40,2,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,41,123,89,37,34,2,0,34,52,3,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,19,56,40,17,16,1,0,16,23,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,15,45,32,14,12,1,0,13,18,2,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ward 08 SW7,South West,Oyo,Ibadan South West,Ward 08 SW7,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,659,1977,1431,599,551,30,0,546,832,48,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,300,899,650,272,250,14,0,249,378,22,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,240,719,520,218,200,11,0,199,302,18,1.8
2022/2023,Female,ALL,NECO,University,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,308,925,669,280,258,14,0,256,389,22,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,140,420,304,127,117,6,0,116,177,10,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,112,336,243,102,94,5,0,93,141,8,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,96,287,208,87,80,4,0,79,121,7,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,43,130,94,40,36,2,0,36,54,4,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,35,104,76,32,29,2,0,28,44,3,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,43,129,93,39,36,2,0,36,54,3,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,19,58,42,18,16,1,0,16,24,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,20,60,44,18,17,1,0,16,26,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,3,8,6,3,2,0,0,2,3,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ward 10 SW8 II,South West,Oyo,Ibadan South West,Ward 10 SW8 II,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,516,1547,1119,469,431,24,0,428,650,38,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,234,703,509,213,196,11,0,194,296,17,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,187,562,407,170,157,9,0,155,237,13,1.8
2022/2023,Female,ALL,NECO,University,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,241,723,523,219,202,11,0,200,304,17,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,110,329,238,100,92,5,0,91,138,8,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,88,263,190,80,73,4,0,73,110,7,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,75,225,162,68,63,3,0,63,94,5,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,34,102,74,31,28,2,0,28,43,3,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,27,82,59,25,23,1,0,23,34,2,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,34,101,73,30,28,2,0,28,43,2,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,15,46,33,14,13,1,0,13,19,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,12,37,26,11,10,1,0,11,15,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ward 11 SW9(1),South West,Oyo,Ibadan South West,Ward 11 SW9(1),,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,ALL,WAEC,University,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,972,2915,2109,884,812,45,0,806,1225,72,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,442,1325,959,402,369,20,0,366,557,33,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,353,1060,767,321,295,16,0,293,446,26,1.8
2022/2023,Female,ALL,NECO,University,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,454,1363,987,413,380,21,0,376,574,33,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,207,620,448,188,173,10,0,172,260,15,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,165,496,359,150,138,8,0,137,209,12,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,141,423,306,128,118,6,0,117,178,10,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,64,192,139,58,54,3,0,53,81,4,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,51,154,111,47,43,2,0,43,64,4,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,63,189,137,57,53,3,0,52,80,4,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,29,86,62,26,24,1,0,24,36,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,23,69,50,21,19,1,0,19,29,2,1.8
2022/2023,Female,Disabled,NECO,University,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,30,89,64,27,25,1,0,25,37,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,4,13,9,4,3,0,0,4,5,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Aaje/Ogunbado,South West,Oyo,Ogbomosho North,Aaje/Ogunbado,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,727,2181,1578,661,607,33,0,603,917,54,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,330,992,717,301,276,15,0,275,416,25,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,264,793,574,240,221,12,0,219,334,19,1.8
2022/2023,Female,ALL,NECO,University,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,340,1020,738,309,284,16,0,282,429,25,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,155,464,336,141,129,7,0,128,195,12,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,124,371,268,112,103,6,0,103,156,9,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,106,317,229,96,88,5,0,88,133,8,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,48,144,104,44,40,2,0,40,60,4,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,38,115,83,35,32,2,0,32,48,3,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,47,142,103,43,39,2,0,39,60,4,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,21,64,47,20,18,1,0,17,27,2,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,17,52,37,16,14,1,0,15,21,2,1.8
2022/2023,Female,Disabled,NECO,University,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,22,66,48,20,18,1,0,18,28,2,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Abogunde,South West,Oyo,Ogbomosho North,Abogunde,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,760,2281,1650,691,635,35,0,631,959,56,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,346,1037,750,314,289,16,0,287,436,25,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,277,829,600,251,231,13,0,229,349,20,1.8
2022/2023,Female,ALL,NECO,University,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,356,1067,772,323,297,16,0,295,449,26,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,162,485,351,147,135,7,0,134,204,12,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,129,388,281,118,108,6,0,107,163,10,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,110,331,240,100,92,5,0,91,140,8,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,50,151,109,46,42,2,0,42,63,4,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,40,120,87,36,34,2,0,33,51,2,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,49,148,107,45,41,2,0,41,62,4,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,22,67,49,20,19,1,0,18,29,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Aguodo/ Masifa,South West,Oyo,Ogbomosho North,Aguodo/ Masifa,,23,69,50,21,19,1,0,19,29,2,1.8
