session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,NECO,University,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,3,8,6,3,2,0,0,2,3,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Gwaram,North East,Bauchi,Alkaleri,Gwaram,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,24,73,53,22,20,1,0,20,31,2,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,9,27,19,8,7,0,0,8,11,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,11,34,25,10,10,1,0,9,15,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Maimadi,North East,Bauchi,Alkaleri,Maimadi,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,23,69,50,21,19,1,0,19,29,2,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,11,31,23,10,9,0,0,8,13,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,2,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Dan Kungibar,North East,Bauchi,Alkaleri,Dan Kungibar,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,44,132,95,40,37,2,0,37,55,3,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,16,48,35,15,13,1,0,13,20,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,21,62,45,19,17,1,0,17,26,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,7,23,16,7,6,0,0,7,9,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Birin/ Gigara/ Yankari,North East,Bauchi,Alkaleri,Birin/ Gigara/ Yankari,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,29,87,63,26,24,1,0,24,37,2,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,13,39,29,12,11,1,0,10,17,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,11,31,23,10,9,0,0,8,13,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,14,41,29,12,11,1,0,12,17,1,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,6,18,13,6,5,0,0,5,7,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Yuli/ Lim,North East,Bauchi,Alkaleri,Yuli/ Lim,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,44,132,95,40,36,2,0,37,55,4,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,16,48,35,15,13,1,0,13,20,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,20,62,45,19,17,1,0,17,26,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Futuk,North East,Bauchi,Alkaleri,Futuk,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Yalo,North East,Bauchi,Alkaleri,Yalo,,33,99,71,30,27,1,0,28,41,3,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Yalo,North East,Bauchi,Alkaleri,Yalo,,15,45,32,13,12,1,0,13,19,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Yalo,North East,Bauchi,Alkaleri,Yalo,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Yalo,North East,Bauchi,Alkaleri,Yalo,,15,46,33,14,13,1,0,13,19,1,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Yalo,North East,Bauchi,Alkaleri,Yalo,,7,21,15,6,6,0,0,6,9,0,1.8
