session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ayama,North West,Jigawa,Auyo,Ayama,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ayama,North West,Jigawa,Auyo,Ayama,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ayama,North West,Jigawa,Auyo,Ayama,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ayama,North West,Jigawa,Auyo,Ayama,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ayama,North West,Jigawa,Auyo,Ayama,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ayama,North West,Jigawa,Auyo,Ayama,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ayama,North West,Jigawa,Auyo,Ayama,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ayama,North West,Jigawa,Auyo,Ayama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ayama,North West,Jigawa,Auyo,Ayama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ayama,North West,Jigawa,Auyo,Ayama,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ayan,North West,Jigawa,Auyo,Ayan,,18,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ayan,North West,Jigawa,Auyo,Ayan,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ayan,North West,Jigawa,Auyo,Ayan,,7,20,14,6,6,0,0,6,8,0,1.8
2022/2023,Female,ALL,NECO,University,ward,Ayan,North West,Jigawa,Auyo,Ayan,,8,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ayan,North West,Jigawa,Auyo,Ayan,,4,12,8,4,3,0,0,4,4,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ayan,North West,Jigawa,Auyo,Ayan,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ayan,North West,Jigawa,Auyo,Ayan,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ayan,North West,Jigawa,Auyo,Ayan,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ayan,North West,Jigawa,Auyo,Ayan,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ayan,North West,Jigawa,Auyo,Ayan,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ayan,North West,Jigawa,Auyo,Ayan,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ayan,North West,Jigawa,Auyo,Ayan,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ayan,North West,Jigawa,Auyo,Ayan,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ayan,North West,Jigawa,Auyo,Ayan,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ayan,North West,Jigawa,Auyo,Ayan,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ayan,North West,Jigawa,Auyo,Ayan,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ayan,North West,Jigawa,Auyo,Ayan,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ayan,North West,Jigawa,Auyo,Ayan,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,12,35,25,11,10,1,0,10,14,1,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,ALL,NECO,University,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,5,16,12,5,5,0,0,4,7,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Gamafoi,North West,Jigawa,Auyo,Gamafoi,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,27,79,58,24,22,1,0,21,34,2,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,4,12,8,3,3,0,0,4,5,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Gamsarka,North West,Jigawa,Auyo,Gamsarka,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,12,34,25,11,10,1,0,9,14,1,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,4,13,9,4,3,0,0,4,5,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Gatafa,North West,Jigawa,Auyo,Gatafa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Kafur,North West,Jigawa,Auyo,Kafur,,12,35,25,11,10,1,0,10,14,1,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Kafur,North West,Jigawa,Auyo,Kafur,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Kafur,North West,Jigawa,Auyo,Kafur,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,ALL,NECO,University,ward,Kafur,North West,Jigawa,Auyo,Kafur,,5,16,12,5,5,0,0,4,7,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Kafur,North West,Jigawa,Auyo,Kafur,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Kafur,North West,Jigawa,Auyo,Kafur,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Kafur,North West,Jigawa,Auyo,Kafur,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Kafur,North West,Jigawa,Auyo,Kafur,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Kafur,North West,Jigawa,Auyo,Kafur,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Kafur,North West,Jigawa,Auyo,Kafur,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Kafur,North West,Jigawa,Auyo,Kafur,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Kafur,North West,Jigawa,Auyo,Kafur,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Kafur,North West,Jigawa,Auyo,Kafur,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Kafur,North West,Jigawa,Auyo,Kafur,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Kafur,North West,Jigawa,Auyo,Kafur,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Kafur,North West,Jigawa,Auyo,Kafur,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Kafur,North West,Jigawa,Auyo,Kafur,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Kafur,North West,Jigawa,Auyo,Kafur,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,17,51,37,15,14,1,0,14,22,1,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,8,23,17,7,7,0,0,6,10,0,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,6,18,13,6,5,0,0,5,7,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Tsidir,North West,Jigawa,Auyo,Tsidir,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Unik,North West,Jigawa,Auyo,Unik,,13,38,27,12,11,1,0,11,15,1,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Unik,North West,Jigawa,Auyo,Unik,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Unik,North West,Jigawa,Auyo,Unik,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,ALL,NECO,University,ward,Unik,North West,Jigawa,Auyo,Unik,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Unik,North West,Jigawa,Auyo,Unik,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Unik,North West,Jigawa,Auyo,Unik,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Unik,North West,Jigawa,Auyo,Unik,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Unik,North West,Jigawa,Auyo,Unik,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Unik,North West,Jigawa,Auyo,Unik,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Unik,North West,Jigawa,Auyo,Unik,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Unik,North West,Jigawa,Auyo,Unik,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Unik,North West,Jigawa,Auyo,Unik,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Unik,North West,Jigawa,Auyo,Unik,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Unik,North West,Jigawa,Auyo,Unik,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Unik,North West,Jigawa,Auyo,Unik,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Unik,North West,Jigawa,Auyo,Unik,,0,0,0,0,0,0,0,0,0,0,1.8
