session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NECO,College of Education,ward,Eziama,South East,Abia,Aba North,Eziama,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Eziama,South East,Abia,Aba North,Eziama,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Eziama,South East,Abia,Aba North,Eziama,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Eziama,South East,Abia,Aba North,Eziama,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,71,213,154,65,59,3,0,59,89,6,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,32,97,70,29,27,1,0,27,41,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,26,78,56,24,22,1,0,22,32,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,33,100,72,30,28,2,0,28,42,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,15,45,33,14,13,1,0,12,19,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Industrial Area,South East,Abia,Aba North,Industrial Area,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Aba River,South East,Abia,Aba South,Aba River,,56,168,122,51,47,3,0,46,71,4,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Aba River,South East,Abia,Aba South,Aba River,,26,77,55,23,21,1,0,22,32,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Aba River,South East,Abia,Aba South,Aba River,,20,61,44,19,17,1,0,17,25,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Aba River,South East,Abia,Aba South,Aba River,,26,79,57,24,22,1,0,22,33,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Aba River,South East,Abia,Aba South,Aba River,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Aba River,South East,Abia,Aba South,Aba River,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Aba River,South East,Abia,Aba South,Aba River,,8,24,18,7,7,0,0,6,11,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Aba River,South East,Abia,Aba South,Aba River,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Aba River,South East,Abia,Aba South,Aba River,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Aba River,South East,Abia,Aba South,Aba River,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Aba River,South East,Abia,Aba South,Aba River,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Aba River,South East,Abia,Aba South,Aba River,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Aba River,South East,Abia,Aba South,Aba River,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Aba River,South East,Abia,Aba South,Aba River,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Aba River,South East,Abia,Aba South,Aba River,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Aba River,South East,Abia,Aba South,Aba River,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Aba River,South East,Abia,Aba South,Aba River,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Aba River,South East,Abia,Aba South,Aba River,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,48,145,105,44,41,2,0,40,61,3,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,22,66,48,20,18,1,0,18,28,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,18,53,38,16,15,1,0,15,22,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,23,68,49,21,19,1,0,19,28,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,8,25,18,7,7,0,0,7,11,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Aba Town Hall,South East,Abia,Aba South,Aba Town Hall,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Asa,South East,Abia,Aba South,Asa,,37,110,80,33,31,2,0,30,47,2,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Asa,South East,Abia,Aba South,Asa,,17,50,36,15,14,1,0,14,21,1,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Asa,South East,Abia,Aba South,Asa,,13,40,29,12,11,1,0,11,17,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Asa,South East,Abia,Aba South,Asa,,17,52,37,16,14,1,0,15,21,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Asa,South East,Abia,Aba South,Asa,,8,23,17,7,7,0,0,6,10,0,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Asa,South East,Abia,Aba South,Asa,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Asa,South East,Abia,Aba South,Asa,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Asa,South East,Abia,Aba South,Asa,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Asa,South East,Abia,Aba South,Asa,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Asa,South East,Abia,Aba South,Asa,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Asa,South East,Abia,Aba South,Asa,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Asa,South East,Abia,Aba South,Asa,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Asa,South East,Abia,Aba South,Asa,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Asa,South East,Abia,Aba South,Asa,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Asa,South East,Abia,Aba South,Asa,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Asa,South East,Abia,Aba South,Asa,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Asa,South East,Abia,Aba South,Asa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Asa,South East,Abia,Aba South,Asa,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,61,184,133,56,51,3,0,51,77,5,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,28,84,61,25,23,1,0,23,36,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,22,67,48,20,19,1,0,19,28,1,1.8
2022/2023,Female,ALL,NECO,University,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,29,86,62,26,24,1,0,24,36,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,10,31,23,10,9,0,0,8,13,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,9,27,19,8,7,0,0,8,11,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Afugiri,South East,Abia,Umuahia North,Afugiri,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,72,217,157,66,60,3,0,60,91,6,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,33,99,71,30,27,1,0,28,41,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,26,79,57,24,22,1,0,22,33,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,34,102,74,31,28,2,0,28,43,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,15,46,33,14,13,1,0,13,19,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,10,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ibeku East I,South East,Abia,Umuahia North,Ibeku East I,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,66,198,144,60,55,3,0,54,84,5,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,30,90,65,27,25,1,0,25,38,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,31,93,67,28,26,1,0,26,39,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,14,42,31,13,12,1,0,11,18,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,11,34,24,10,9,0,0,10,14,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,3,10,8,3,3,0,0,2,5,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ibeku East II,South East,Abia,Umuahia North,Ibeku East II,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,51,152,110,46,42,2,0,42,64,4,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,23,69,50,21,19,1,0,19,29,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,18,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,24,71,52,22,20,1,0,19,30,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,2,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ahiaukwu  I,South East,Abia,Umuahia South,Ahiaukwu  I,,2,5,3,1,1,0,0,2,2,0,1.8
