session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,WAEC,University,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,7,20,14,6,6,0,0,6,8,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Birnin Kebbi Dangaladima,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Dangaladima,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,191,573,414,174,160,9,0,159,240,14,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,87,260,188,79,73,4,0,72,109,6,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,69,208,151,63,58,3,0,57,88,5,1.8
2022/2023,Female,ALL,NECO,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,89,268,194,81,75,4,0,74,113,6,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,41,122,88,37,34,2,0,34,51,3,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,32,97,70,30,27,1,0,27,40,3,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,28,83,60,25,23,1,0,23,35,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,13,38,27,11,11,1,0,11,16,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Birnin Kebbi Mafara,North West,Kebbi,Birnin Kebbi,Birnin Kebbi Mafara,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,154,463,336,140,129,7,0,127,196,11,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,70,211,153,64,59,3,0,58,89,5,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,56,169,122,51,47,3,0,47,71,4,1.8
2022/2023,Female,ALL,NECO,University,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,72,217,157,66,60,3,0,60,91,6,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,33,99,71,30,27,1,0,28,41,3,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,26,79,57,24,22,1,0,22,33,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,22,67,49,20,19,1,0,18,29,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,8,24,18,7,7,0,0,6,11,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Alwasa/Gotomo,North West,Kebbi,Argungu,Alwasa/Gotomo,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,240,721,522,219,201,11,0,199,303,18,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,109,328,237,99,91,5,0,91,138,8,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,87,262,190,79,73,4,0,72,111,6,1.8
2022/2023,Female,ALL,NECO,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,112,337,244,102,94,5,0,93,142,8,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,51,153,111,46,43,2,0,42,65,3,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,41,123,89,37,34,2,0,34,52,3,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,35,105,76,32,29,2,0,29,44,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,16,48,34,14,13,1,0,14,20,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Dikko,North West,Kebbi,Argungu,Dikko,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Dikko,North West,Kebbi,Argungu,Dikko,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Dikko,North West,Kebbi,Argungu,Dikko,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Felande,North West,Kebbi,Argungu,Felande,,220,662,478,201,184,10,0,184,277,17,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,100,301,217,91,84,5,0,84,126,7,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,80,241,174,73,67,4,0,67,101,6,1.8
2022/2023,Female,ALL,NECO,University,ward,Felande,North West,Kebbi,Argungu,Felande,,103,309,224,94,86,5,0,85,130,8,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,47,141,102,43,39,2,0,39,59,4,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,37,113,81,34,31,2,0,32,47,3,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Felande,North West,Kebbi,Argungu,Felande,,32,96,69,29,27,1,0,27,40,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,15,44,32,13,12,1,0,12,19,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,12,35,25,11,10,1,0,10,14,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Felande,North West,Kebbi,Argungu,Felande,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,7,20,14,6,5,0,0,6,8,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,5,16,11,5,4,0,0,5,6,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Felande,North West,Kebbi,Argungu,Felande,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Felande,North West,Kebbi,Argungu,Felande,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Felande,North West,Kebbi,Argungu,Felande,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Felande,North West,Kebbi,Argungu,Felande,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,181,543,393,165,151,8,0,150,228,14,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,82,247,179,75,69,4,0,68,104,6,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,66,198,143,60,55,3,0,55,83,5,1.8
2022/2023,Female,ALL,NECO,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,85,254,184,77,71,4,0,70,107,6,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,38,115,84,35,32,2,0,31,49,3,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,31,92,67,28,26,1,0,25,39,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,26,79,57,24,22,1,0,22,33,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,12,35,26,11,10,1,0,9,15,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,3,8,5,2,2,0,0,3,3,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Chulu/Koma,North West,Kebbi,Yauri,Chulu/Koma,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,271,813,588,246,226,12,0,225,342,20,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,123,370,267,112,103,6,0,103,155,9,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,98,296,214,90,82,5,0,82,124,8,1.8
2022/2023,Female,ALL,NECO,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,127,380,275,115,106,6,0,105,160,9,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,58,173,125,52,48,3,0,48,73,4,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,46,138,100,42,38,2,0,38,58,4,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,39,118,85,36,33,2,0,33,49,3,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,14,43,31,13,12,1,0,12,18,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,18,53,38,16,15,1,0,15,22,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,8,24,17,7,7,0,0,7,10,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,6,19,14,6,5,0,0,5,8,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,8,25,18,7,7,0,0,7,11,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,3,9,7,3,2,0,0,2,4,1,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,1,3,3,1,1,0,0,0,2,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Gungun Sarki,North West,Kebbi,Yauri,Gungun Sarki,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,137,412,298,125,115,6,0,114,173,10,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,62,187,135,57,52,3,0,52,78,5,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Jijima,North West,Kebbi,Yauri,Jijima,,50,150,108,45,42,2,0,42,63,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,64,193,139,58,54,3,0,54,81,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,29,88,63,27,24,1,0,25,36,3,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Jijima,North West,Kebbi,Yauri,Jijima,,23,70,51,21,19,1,0,19,30,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,9,27,20,8,8,0,0,7,12,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Jijima,North West,Kebbi,Yauri,Jijima,,7,22,16,7,6,0,0,6,9,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,9,27,19,8,7,0,0,8,11,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Jijima,North West,Kebbi,Yauri,Jijima,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,4,13,9,4,3,0,0,4,5,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Jijima,North West,Kebbi,Yauri,Jijima,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Jijima,North West,Kebbi,Yauri,Jijima,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Jijima,North West,Kebbi,Yauri,Jijima,,1,2,1,1,0,0,0,1,0,1,1.8
