session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NABTEB,University,ward,Bolorunduro,South West,Osun,Ilesha East,Bolorunduro,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Bolorunduro,South West,Osun,Ilesha East,Bolorunduro,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Bolorunduro,South West,Osun,Ilesha East,Bolorunduro,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,66,198,144,60,55,3,0,54,84,5,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,30,90,65,27,25,1,0,25,38,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,24,72,52,22,20,1,0,20,30,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,31,93,67,28,26,1,0,26,39,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,14,42,31,13,12,1,0,11,18,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,11,34,24,10,9,0,0,10,14,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,3,10,8,3,3,0,0,2,5,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ifosan/Oke-Eso,South West,Osun,Ilesha East,Ifosan/Oke-Eso,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,88,264,191,80,73,4,0,73,111,7,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,40,120,87,36,33,2,0,33,51,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,32,96,69,29,27,1,0,27,40,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,41,123,89,37,34,2,0,34,52,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,19,56,41,17,16,1,0,15,24,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,15,45,32,14,12,1,0,13,18,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ayeso,South West,Osun,Ilesha West,Ayeso,,3,8,6,2,2,0,0,2,4,0,1.8
