session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Attissa I,South South,Bayelsa,Yenegoa,Attissa I,,0,0,0,0,0,0,0,0,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,105,315,228,95,88,5,0,87,133,7,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,48,143,104,43,40,2,0,39,61,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,38,114,83,35,32,2,0,31,48,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,49,147,107,45,41,2,0,40,62,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,22,67,48,20,19,1,0,19,28,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,15,46,33,14,13,1,0,13,19,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,7,20,15,6,6,0,0,5,9,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,1,3,3,1,1,0,0,0,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Attissa II,South South,Bayelsa,Yenegoa,Attissa II,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,134,403,292,122,112,6,0,111,170,10,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,61,183,133,55,51,3,0,50,78,4,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,49,147,106,44,41,2,0,41,62,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,63,189,136,57,52,3,0,53,79,5,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,29,86,62,26,24,1,0,24,36,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,23,69,50,21,19,1,0,19,29,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,20,59,42,18,16,1,0,17,24,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,9,27,19,8,7,0,0,8,11,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Attissa III,South South,Bayelsa,Yenegoa,Attissa III,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Brass I,South South,Bayelsa,Brass,Brass I,,130,390,283,118,109,6,0,107,165,9,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Brass I,South South,Bayelsa,Brass,Brass I,,59,177,128,54,49,3,0,49,74,5,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Brass I,South South,Bayelsa,Brass,Brass I,,47,142,103,43,40,2,0,39,60,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Brass I,South South,Bayelsa,Brass,Brass I,,61,183,132,55,51,3,0,51,77,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Brass I,South South,Bayelsa,Brass,Brass I,,28,83,60,25,23,1,0,23,35,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Brass I,South South,Bayelsa,Brass,Brass I,,22,66,48,20,19,1,0,18,28,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Brass I,South South,Bayelsa,Brass,Brass I,,19,57,41,17,16,1,0,16,24,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Brass I,South South,Bayelsa,Brass,Brass I,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Brass I,South South,Bayelsa,Brass,Brass I,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Brass I,South South,Bayelsa,Brass,Brass I,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Brass I,South South,Bayelsa,Brass,Brass I,,4,12,8,3,3,0,0,4,5,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Brass I,South South,Bayelsa,Brass,Brass I,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Brass I,South South,Bayelsa,Brass,Brass I,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Brass I,South South,Bayelsa,Brass,Brass I,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Brass I,South South,Bayelsa,Brass,Brass I,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Brass I,South South,Bayelsa,Brass,Brass I,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,76,228,165,70,64,4,0,63,95,6,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,35,104,75,32,29,2,0,29,43,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,28,83,60,25,23,1,0,23,35,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,36,107,77,33,30,2,0,30,44,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,16,49,35,15,14,1,0,14,20,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Brass ward II,South South,Bayelsa,Brass,Brass ward II,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,57,172,124,52,48,3,0,48,72,4,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,26,78,57,24,22,1,0,21,33,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,21,62,45,19,17,1,0,17,26,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,27,80,58,24,22,1,0,22,34,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,12,37,26,11,10,1,0,11,15,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Cafe Farmosa,South South,Bayelsa,Brass,Cafe Farmosa,,0,1,0,0,0,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,90,269,195,81,75,4,0,74,114,6,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,41,122,89,37,34,2,0,33,52,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,33,98,71,30,27,1,0,27,41,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,42,126,91,38,35,2,0,35,53,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,19,57,41,17,16,1,0,16,24,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,15,46,33,14,13,1,0,13,19,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,6,18,13,5,5,0,0,5,8,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,6,17,13,5,5,0,0,4,8,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Igbedi,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,74,222,160,67,62,3,0,62,93,5,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,34,101,73,31,28,2,0,28,42,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,27,81,58,24,22,1,0,23,34,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,35,104,75,31,29,2,0,29,44,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,13,38,27,11,10,1,0,11,16,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,4,12,8,4,3,0,0,4,4,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Kaiama,South South,Bayelsa,Kolokuma/Opokuma,Kaiama,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,77,231,167,70,64,4,0,64,97,6,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,35,105,76,32,29,2,0,29,44,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,28,84,61,25,23,1,0,23,36,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,36,108,78,33,30,2,0,30,45,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,16,49,36,15,14,1,0,13,21,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,13,39,28,12,11,1,0,11,16,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,11,34,24,10,9,0,0,10,14,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Kaiama/Olobiri,South South,Bayelsa,Kolokuma/Opokuma,Kaiama/Olobiri,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,170,511,370,155,142,8,0,141,215,13,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Bassambiri I,South South,Bayelsa,Nembe,Bassambiri I,,77,232,168,70,65,4,0,64,98,5,1.8
