session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NECO,College of Education,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,2,5,4,1,1,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Agbeyangi/Gbadamu/Osin,North Central,Kwara,Ilorin East,Agbeyangi/Gbadamu/Osin,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Apado,North Central,Kwara,Ilorin East,Apado,,161,483,350,146,134,7,0,133,204,12,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Apado,North Central,Kwara,Ilorin East,Apado,,73,220,159,66,61,3,0,61,93,5,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Apado,North Central,Kwara,Ilorin East,Apado,,59,176,127,53,49,3,0,49,74,4,1.8
2022/2023,Female,ALL,NECO,University,ward,Apado,North Central,Kwara,Ilorin East,Apado,,75,226,163,68,63,3,0,63,95,5,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Apado,North Central,Kwara,Ilorin East,Apado,,34,103,74,31,29,2,0,29,43,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Apado,North Central,Kwara,Ilorin East,Apado,,27,82,59,25,23,1,0,23,34,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Apado,North Central,Kwara,Ilorin East,Apado,,23,70,51,21,20,1,0,19,30,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Apado,North Central,Kwara,Ilorin East,Apado,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Apado,North Central,Kwara,Ilorin East,Apado,,8,26,18,8,7,0,0,8,10,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Apado,North Central,Kwara,Ilorin East,Apado,,10,31,23,10,9,0,0,8,13,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Apado,North Central,Kwara,Ilorin East,Apado,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Apado,North Central,Kwara,Ilorin East,Apado,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Apado,North Central,Kwara,Ilorin East,Apado,,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Apado,North Central,Kwara,Ilorin East,Apado,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Apado,North Central,Kwara,Ilorin East,Apado,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Apado,North Central,Kwara,Ilorin East,Apado,,2,5,3,1,1,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Apado,North Central,Kwara,Ilorin East,Apado,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Apado,North Central,Kwara,Ilorin East,Apado,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,ALL,WAEC,University,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,187,561,406,170,156,9,0,155,236,14,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,85,255,185,77,71,4,0,70,108,6,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,68,204,148,62,57,3,0,56,86,5,1.8
2022/2023,Female,ALL,NECO,University,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,87,263,190,80,73,4,0,73,110,7,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,40,119,86,36,33,2,0,33,50,3,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,32,95,69,29,27,1,0,26,40,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,27,81,59,25,23,1,0,22,34,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,10,30,21,9,8,0,0,9,12,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Balogun Gambari II,North Central,Kwara,Ilorin East,Balogun Gambari II,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,146,439,317,133,122,7,0,122,184,11,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,66,199,144,60,55,3,0,55,84,5,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,53,159,115,48,44,2,0,44,67,4,1.8
2022/2023,Female,ALL,NECO,University,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,68,205,148,62,57,3,0,57,86,5,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,31,93,67,28,26,1,0,26,39,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,21,64,46,19,18,1,0,18,27,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,2,5,4,1,1,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Adewole,North Central,Kwara,Ilorin West,Adewole,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,94,282,204,86,79,4,0,78,118,7,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,43,128,93,39,36,2,0,35,54,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,34,103,74,31,29,2,0,29,43,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,44,132,96,40,37,2,0,36,56,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,16,48,35,15,13,1,0,13,20,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,14,41,30,12,11,1,0,11,18,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,6,19,13,6,5,0,0,6,7,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,6,18,13,6,5,0,0,5,7,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,3,8,6,3,2,0,0,2,3,1,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,3,9,6,3,2,0,0,3,3,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ajikobi,North Central,Kwara,Ilorin West,Ajikobi,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,188,564,408,171,157,9,0,156,237,14,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,85,257,186,78,71,4,0,71,108,7,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,68,205,148,62,57,3,0,57,86,5,1.8
2022/2023,Female,ALL,NECO,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,88,264,191,80,74,4,0,73,111,6,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,40,120,87,36,33,2,0,33,51,3,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,32,96,69,29,27,1,0,27,40,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,27,82,59,25,23,1,0,23,34,2,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,10,30,22,9,8,0,0,8,13,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,12,37,27,11,10,1,0,10,16,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Baboko,North Central,Kwara,Ilorin West,Baboko,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,107,321,233,98,90,5,0,88,135,8,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Balogun,North Central,Kwara,Offa,Balogun,,49,146,106,44,41,2,0,40,62,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Balogun,North Central,Kwara,Offa,Balogun,,39,117,85,35,33,2,0,32,50,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,50,150,109,46,42,2,0,41,63,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Balogun,North Central,Kwara,Offa,Balogun,,23,68,49,21,19,1,0,19,28,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Balogun,North Central,Kwara,Offa,Balogun,,18,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Balogun,North Central,Kwara,Offa,Balogun,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Balogun,North Central,Kwara,Offa,Balogun,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Balogun,North Central,Kwara,Offa,Balogun,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Balogun,North Central,Kwara,Offa,Balogun,,3,8,5,2,2,0,0,3,3,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Balogun,North Central,Kwara,Offa,Balogun,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Balogun,North Central,Kwara,Offa,Balogun,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Balogun,North Central,Kwara,Offa,Balogun,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Balogun,North Central,Kwara,Offa,Balogun,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,130,389,281,118,108,6,0,108,163,10,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,59,177,128,54,49,3,0,49,74,5,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,47,141,102,43,39,2,0,39,59,4,1.8
2022/2023,Female,ALL,NECO,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,61,182,132,55,51,3,0,50,77,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,28,83,60,25,23,1,0,23,35,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,22,66,48,20,18,1,0,18,28,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,19,56,41,17,16,1,0,15,24,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,9,26,19,8,7,0,0,7,11,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,8,25,18,8,7,0,0,7,10,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,1,2,1,1,0,0,0,1,0,1,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Essa-A,North Central,Kwara,Offa,Essa-A,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,147,440,318,133,122,7,0,122,185,11,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,67,200,145,61,56,3,0,55,84,5,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,53,160,116,48,45,2,0,44,68,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,69,206,149,62,57,3,0,57,87,5,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,31,94,68,28,26,1,0,26,40,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,21,64,46,19,18,1,0,18,27,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,10,29,21,9,8,0,0,8,12,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,3,10,8,3,3,0,0,2,5,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,4,13,10,4,4,0,0,3,6,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,2,5,4,1,1,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Essa-B,North Central,Kwara,Offa,Essa-B,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,206,619,448,188,172,9,0,171,260,16,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,94,281,204,85,78,4,0,77,119,7,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,75,225,163,68,63,3,0,62,95,5,1.8
2022/2023,Female,ALL,NECO,University,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,96,289,209,88,81,4,0,80,121,7,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,44,132,95,40,37,2,0,37,55,3,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,35,105,76,32,29,2,0,29,44,3,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Eruku,North Central,Kwara,Ekiti,Eruku,,30,90,65,27,25,1,0,25,38,2,1.8
