session,gender,disability,exam_body,institution_type,loc_level,loc_label,zone,state,lga,ward,school,ss3_total,o_level_candidates,utme_participants,admitted_students,matriculated_students,delayed_transition_students,loss_ss3_to_olevel,loss_olevel_to_utme,loss_utme_to_admitted,loss_admitted_to_matriculated,median_time_to_matriculation_years
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Gbk/Central Market,North Central,Benue,Gboko,Gbk/Central Market,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,83,248,180,75,69,4,0,68,105,6,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,38,113,82,34,31,2,0,31,48,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,30,90,65,27,25,1,0,25,38,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,39,116,84,35,32,2,0,32,49,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,18,53,38,16,15,1,0,15,22,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,14,42,31,13,12,1,0,11,18,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,5,16,12,5,5,0,0,4,7,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,4,13,9,4,4,0,0,4,5,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,5,16,12,5,4,0,0,4,7,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,2,6,4,2,2,0,0,2,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,3,8,5,2,2,0,0,3,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Gboko East,North Central,Benue,Gboko,Gboko East,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,70,211,152,64,59,3,0,59,88,5,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,32,96,69,29,27,1,0,27,40,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,26,77,55,23,21,1,0,22,32,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,33,99,71,30,27,1,0,28,41,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,15,45,32,14,12,1,0,13,18,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,12,36,26,11,10,1,0,10,15,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,10,31,22,9,9,0,0,9,13,0,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,2,6,5,2,2,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,1,2,1,1,1,0,0,1,0,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Gboko North West,North Central,Benue,Gboko,Gboko North West,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Agan,North Central,Benue,Makurdi,Agan,,107,322,233,98,90,5,0,89,135,8,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,49,146,106,44,41,2,0,40,62,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Agan,North Central,Benue,Makurdi,Agan,,39,117,85,35,33,2,0,32,50,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Agan,North Central,Benue,Makurdi,Agan,,50,151,109,46,42,2,0,42,63,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,23,68,50,21,19,1,0,18,29,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Agan,North Central,Benue,Makurdi,Agan,,18,55,40,17,15,1,0,15,23,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Agan,North Central,Benue,Makurdi,Agan,,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Agan,North Central,Benue,Makurdi,Agan,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Agan,North Central,Benue,Makurdi,Agan,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Agan,North Central,Benue,Makurdi,Agan,,3,8,6,2,2,0,0,2,4,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Agan,North Central,Benue,Makurdi,Agan,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Agan,North Central,Benue,Makurdi,Agan,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Agan,North Central,Benue,Makurdi,Agan,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Agan,North Central,Benue,Makurdi,Agan,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Agan,North Central,Benue,Makurdi,Agan,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,105,316,229,96,88,5,0,87,133,8,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,48,144,104,44,40,2,0,40,60,4,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,38,115,83,35,32,2,0,32,48,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,49,148,107,45,41,2,0,41,62,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,22,67,49,20,19,1,0,18,29,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,18,54,39,16,15,1,0,15,23,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,15,46,33,14,13,1,0,13,19,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,6,17,12,5,5,0,0,5,7,0,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,7,21,15,6,6,0,0,6,9,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,3,9,7,3,3,0,0,2,4,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,3,10,7,3,3,0,0,3,4,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,1,3,3,1,1,0,0,0,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Ankpa/Wadata,North Central,Benue,Makurdi,Ankpa/Wadata,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Bar,North Central,Benue,Makurdi,Bar,,74,223,161,68,62,3,0,62,93,6,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Bar,North Central,Benue,Makurdi,Bar,,34,101,73,31,28,2,0,28,42,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Bar,North Central,Benue,Makurdi,Bar,,27,81,59,25,23,1,0,22,34,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Bar,North Central,Benue,Makurdi,Bar,,35,104,75,32,29,2,0,29,43,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Bar,North Central,Benue,Makurdi,Bar,,16,47,34,14,13,1,0,13,20,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Bar,North Central,Benue,Makurdi,Bar,,13,38,27,11,11,1,0,11,16,0,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Bar,North Central,Benue,Makurdi,Bar,,11,32,23,10,9,0,0,9,13,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Bar,North Central,Benue,Makurdi,Bar,,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Bar,North Central,Benue,Makurdi,Bar,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Bar,North Central,Benue,Makurdi,Bar,,5,14,10,4,4,0,0,4,6,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Bar,North Central,Benue,Makurdi,Bar,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Bar,North Central,Benue,Makurdi,Bar,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Bar,North Central,Benue,Makurdi,Bar,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Bar,North Central,Benue,Makurdi,Bar,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Bar,North Central,Benue,Makurdi,Bar,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Bar,North Central,Benue,Makurdi,Bar,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Bar,North Central,Benue,Makurdi,Bar,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Bar,North Central,Benue,Makurdi,Bar,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,77,232,168,70,64,4,0,64,98,6,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,35,105,76,32,29,2,0,29,44,3,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,28,84,61,26,23,1,0,23,35,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,36,108,78,33,30,2,0,30,45,3,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,16,49,36,15,14,1,0,13,21,1,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,13,39,29,12,11,1,0,10,17,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,11,34,24,10,9,0,0,10,14,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,2,5,4,2,2,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NECO,University,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Adoka-Haje,North Central,Benue,Oturkpo,Adoka-Haje,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,118,353,255,107,98,5,0,98,148,9,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,53,160,116,49,45,2,0,44,67,4,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,43,128,93,39,36,2,0,35,54,3,1.8
2022/2023,Female,ALL,NECO,University,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,55,165,119,50,46,3,0,46,69,4,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,25,75,54,23,21,1,0,21,31,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,20,60,43,18,17,1,0,17,25,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,17,51,37,15,14,1,0,14,22,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,6,19,13,6,5,0,0,6,7,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,8,23,17,7,6,0,0,6,10,1,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,3,10,8,3,3,0,0,2,5,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,3,8,6,3,2,0,0,2,3,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,4,11,8,3,3,0,0,3,5,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,2,5,4,1,1,0,0,1,3,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,1,4,3,1,1,0,0,1,2,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,1,2,1,0,0,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Adoka-Icho,North Central,Benue,Oturkpo,Adoka-Icho,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Allan,North Central,Benue,Oturkpo,Allan,,75,226,163,69,63,3,0,63,94,6,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Allan,North Central,Benue,Oturkpo,Allan,,34,103,74,31,29,2,0,29,43,2,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Allan,North Central,Benue,Oturkpo,Allan,,27,82,59,25,23,1,0,23,34,2,1.8
2022/2023,Female,ALL,NECO,University,ward,Allan,North Central,Benue,Oturkpo,Allan,,35,106,76,32,30,2,0,30,44,2,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Allan,North Central,Benue,Oturkpo,Allan,,16,48,35,15,13,1,0,13,20,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Allan,North Central,Benue,Oturkpo,Allan,,13,38,28,12,11,1,0,10,16,1,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Allan,North Central,Benue,Oturkpo,Allan,,11,33,24,10,9,0,0,9,14,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Allan,North Central,Benue,Oturkpo,Allan,,5,15,11,5,4,0,0,4,6,1,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Allan,North Central,Benue,Oturkpo,Allan,,4,12,9,4,3,0,0,3,5,1,1.8
2022/2023,Female,Disabled,WAEC,University,ward,Allan,North Central,Benue,Oturkpo,Allan,,5,15,11,4,4,0,0,4,7,0,1.8
2022/2023,Female,Disabled,WAEC,Polytechnic,ward,Allan,North Central,Benue,Oturkpo,Allan,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,WAEC,College of Education,ward,Allan,North Central,Benue,Oturkpo,Allan,,2,5,4,2,1,0,0,1,2,1,1.8
2022/2023,Female,Disabled,NECO,University,ward,Allan,North Central,Benue,Oturkpo,Allan,,2,7,5,2,2,0,0,2,3,0,1.8
2022/2023,Female,Disabled,NECO,Polytechnic,ward,Allan,North Central,Benue,Oturkpo,Allan,,1,3,2,1,1,0,0,1,1,0,1.8
2022/2023,Female,Disabled,NECO,College of Education,ward,Allan,North Central,Benue,Oturkpo,Allan,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,University,ward,Allan,North Central,Benue,Oturkpo,Allan,,1,2,2,1,1,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,Polytechnic,ward,Allan,North Central,Benue,Oturkpo,Allan,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,Disabled,NABTEB,College of Education,ward,Allan,North Central,Benue,Oturkpo,Allan,,0,1,1,0,0,0,0,0,1,0,1.8
2022/2023,Female,ALL,WAEC,University,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,139,417,302,127,116,6,0,115,175,11,1.8
2022/2023,Female,ALL,WAEC,Polytechnic,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,63,190,137,58,53,3,0,53,79,5,1.8
2022/2023,Female,ALL,WAEC,College of Education,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,51,152,110,46,42,2,0,42,64,4,1.8
2022/2023,Female,ALL,NECO,University,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,65,195,141,59,54,3,0,54,82,5,1.8
2022/2023,Female,ALL,NECO,Polytechnic,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,30,89,64,27,25,1,0,25,37,2,1.8
2022/2023,Female,ALL,NECO,College of Education,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,24,71,51,22,20,1,0,20,29,2,1.8
2022/2023,Female,ALL,NABTEB,University,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,20,61,44,18,17,1,0,17,26,1,1.8
2022/2023,Female,ALL,NABTEB,Polytechnic,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,9,28,20,8,8,0,0,8,12,0,1.8
2022/2023,Female,ALL,NABTEB,College of Education,ward,Ikurav Tiev I,North Central,Benue,Katsina-Ala,Ikurav Tiev I,,7,22,16,7,6,0,0,6,9,1,1.8
