session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Ezeke Amasiri,South East,Ebonyi,Afikpo North,Ezeke Amasiri,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,4587,130,35.2846
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,297,8,37.125
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,1617,39,41.4615
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,99,2,49.5
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,1419,45,31.5333
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,99,3,33.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,495,13,38.0769
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,33,1,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,1353,42,32.2143
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,99,3,33.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,462,15,30.8
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,330,8,41.25
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,99,3,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,231,6,38.5
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,99,3,33.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Amaeke Ekoli,South East,Ebonyi,Afikpo South,Amaeke Ekoli,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,5907,145,40.7379
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,396,10,39.6
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,2079,46,45.1957
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,132,3,44.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,1848,40,46.2
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,132,3,44.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,660,16,41.25
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,33,1,33.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,1749,40,43.725
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,99,2,49.5
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,594,17,34.9412
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,396,12,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,33,1,33.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,132,4,33.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,0,0,0.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,297,7,42.4286
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,33,1,33.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,99,3,33.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Amaigbo,South East,Ebonyi,Afikpo South,Amaigbo,,0,0,0.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,3201,83,38.5663
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,198,5,39.6
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,1122,28,40.0714
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,66,2,33.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,990,33,30.0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,66,2,33.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,363,9,40.3333
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,33,2,16.5
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Amangwu,South East,Ebonyi,Afikpo South,Amangwu,,924,23,40.1739
