session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Kachalla Sembe,North East,Taraba,Jalingo,Kachalla Sembe,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Akwana,North East,Taraba,Wukari,Akwana,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Avyi,North East,Taraba,Wukari,Avyi,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Bantaje,North East,Taraba,Wukari,Bantaje,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Gembu 'A',North East,Taraba,Sardauna,Gembu 'A',,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Gembu 'B',North East,Taraba,Sardauna,Gembu 'B',,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Kabri,North East,Taraba,Sardauna,Kabri,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,0,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,0,0,0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,0,0,0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,0,0,0
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Alim-Gora,North East,Taraba,Ardo-Kola,Alim-Gora,,0,0,0
