session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,4478,64,70.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,253,3,84.3
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,2458,38,64.7
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,155,2,77.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,892,13,68.6
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,48,1,48.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,1509,25,60.4
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,90,2,45.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,634,10,63.4
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Fagge A,North West,Kano,Fagge,Fagge A,,49,1,49.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,49385,654,75.5
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,3224,42,76.8
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,18430,249,74.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1174,15,78.3
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,11194,169,66.2
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,799,11,72.6
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,3414,45,75.9
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,233,3,77.7
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,9775,144,67.9
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,630,9,70.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,3055,44,69.4
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,189,3,63.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,2477,38,65.2
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,156,2,78.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,780,12,65.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,48,1,48.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,1288,21,61.3
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,92,2,46.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,598,10,59.8
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Fagge B,North West,Kano,Fagge,Fagge B,,46,1,46.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,33666,461,73.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,2191,29,75.6
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,16917,226,74.9
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1084,14,77.4
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,11010,160,68.8
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,754,10,75.4
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,4611,62,74.4
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,310,4,77.5
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,9998,145,69.0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,640,9,71.1
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,2979,42,70.9
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,259,3,86.3
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,2888,45,64.2
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,233,4,58.2
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,899,13,69.2
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,48,1,48.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,1313,22,59.7
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,87,1,87.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,798,13,61.4
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Fagge C,North West,Kano,Fagge,Fagge C,,47,1,47.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,26179,360,72.7
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,1804,24,75.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,14777,197,75.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,993,13,76.4
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,9734,142,68.5
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,602,8,75.2
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,3202,41,78.1
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,232,3,77.3
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,7229,110,65.7
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,488,7,69.7
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,2267,32,70.8
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,130,2,65.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,2599,42,61.9
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,147,2,73.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,707,10,70.7
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,51,1,51.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,1130,19,59.5
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,88,1,88.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,441,7,63.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Adakawa,North West,Kano,Dala,Adakawa,,48,1,48.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,44616,620,72.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,3052,41,74.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,22706,303,74.9
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,1445,19,76.1
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,11718,174,67.3
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,816,11,74.2
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,5871,78,75.3
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,387,6,64.5
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,10636,158,67.3
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,750,10,75.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,3874,56,69.2
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,252,3,84.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,3974,63,63.1
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,306,5,61.2
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,838,12,69.8
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,48,1,48.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,2284,37,61.7
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,139,2,69.5
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,773,12,64.4
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Bakin Ruwa,North West,Kano,Dala,Bakin Ruwa,,46,1,46.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Dala,North West,Kano,Dala,Dala,,34146,449,76.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Dala,North West,Kano,Dala,Dala,,2226,29,76.8
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,13065,174,75.1
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,813,11,73.9
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Dala,North West,Kano,Dala,Dala,,11268,166,67.9
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Dala,North West,Kano,Dala,Dala,,744,10,74.4
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,3234,43,75.2
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,232,3,77.3
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Dala,North West,Kano,Dala,Dala,,7974,116,68.7
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Dala,North West,Kano,Dala,Dala,,509,7,72.7
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,2689,38,70.8
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,195,3,65.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Dala,North West,Kano,Dala,Dala,,2304,36,64.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Dala,North West,Kano,Dala,Dala,,155,2,77.5
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,506,7,72.3
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,48,1,48.0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Dala,North West,Kano,Dala,Dala,,1046,17,61.5
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Dala,North West,Kano,Dala,Dala,,89,1,89.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,419,7,59.9
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Dala,North West,Kano,Dala,Dala,,46,1,46.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Dakata,North West,Kano,Nasarawa,Dakata,,55714,731,76.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Dakata,North West,Kano,Nasarawa,Dakata,,3684,47,78.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Dakata,North West,Kano,Nasarawa,Dakata,,19732,263,75.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Dakata,North West,Kano,Nasarawa,Dakata,,1355,18,75.3
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Dakata,North West,Kano,Nasarawa,Dakata,,13400,197,68.0
