session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,47,1,24.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,128,2,22.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,MEd or Equivalent,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,35,1,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,210,3,21.6
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,175,2,22.5
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,140,2,24.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,70,1,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,210,3,21.6
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,70,1,18.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,58,1,30.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,NCE,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,47,1,24.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,47,1,24.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,23,1,12.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,58,1,30.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,82,2,14.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,47,1,12.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,117,1,30.0
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,187,3,19.2
2022/2023,Female,ALL,Private,Adult & Non-Formal Education,,PGDE,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,47,1,24.0
2022/2023,Female,ALL,Private,JSS,,,Unqualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,593,5,33.8889
2022/2023,Female,ALL,Private,JSS,,,Unqualified,ward,Madobi A,North West,Katsina,Daura,Madobi A,,1430,14,31.9565
2022/2023,Female,ALL,Private,JSS,,,Unqualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,681,7,31.8182
2022/2023,Female,ALL,Private,JSS,,,Unqualified,ward,Dukke,North West,Katsina,Funtua,Dukke,,663,7,31.0
2022/2023,Female,ALL,Private,JSS,,,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,418,4,30.7143
2022/2023,Female,ALL,Private,JSS,,,Unqualified,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,1292,13,31.619
2022/2023,Female,ALL,Private,JSS,,BEd or Equivalent,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,263,2,33.75
2022/2023,Female,ALL,Private,JSS,,BEd or Equivalent,Qualified,ward,Madobi A,North West,Katsina,Daura,Madobi A,,263,2,33.75
2022/2023,Female,ALL,Private,JSS,,BEd or Equivalent,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,576,5,32.8889
2022/2023,Female,ALL,Private,JSS,,BEd or Equivalent,Qualified,ward,Bagagadi,North West,Katsina,Dutsinma,Bagagadi,,593,6,30.5
2022/2023,Female,ALL,Private,JSS,,BEd or Equivalent,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,245,2,31.5
2022/2023,Female,ALL,Private,JSS,,BEd or Equivalent,Qualified,ward,Dukke,North West,Katsina,Funtua,Dukke,,1169,12,31.6316
2022/2023,Female,ALL,Private,JSS,,BEd or Equivalent,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,506,5,32.5
2022/2023,Female,ALL,Private,JSS,,BEd or Equivalent,Qualified,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,576,5,32.8889
2022/2023,Female,ALL,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,663,7,31.0
2022/2023,Female,ALL,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Bagagadi,North West,Katsina,Dutsinma,Bagagadi,,506,5,32.5
2022/2023,Female,ALL,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,663,7,31.0
2022/2023,Female,ALL,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,1064,10,32.1765
2022/2023,Female,ALL,Private,JSS,,Grade II or Equivalent,Unqualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,296,3,30.4
2022/2023,Female,ALL,Private,JSS,,MEd or Equivalent,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,541,5,30.8889
2022/2023,Female,ALL,Private,JSS,,MEd or Equivalent,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,453,4,33.2857
2022/2023,Female,ALL,Private,JSS,,MEd or Equivalent,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,488,5,31.375
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,ward,Bagagadi,North West,Katsina,Dutsinma,Bagagadi,,296,3,30.4
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,576,5,32.8889
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,296,3,30.4
2022/2023,Female,ALL,Private,JSS,,NCE,Qualified,ward,Doguru 'A',North West,Katsina,Mashi,Doguru 'A',,1082,10,32.7059
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,418,4,30.7143
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,ward,Madobi A,North West,Katsina,Daura,Madobi A,,366,4,31.3333
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,593,6,30.5
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,ward,Bagagadi,North West,Katsina,Dutsinma,Bagagadi,,296,3,30.4
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,488,5,31.375
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,698,7,32.6364
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,296,3,30.4
2022/2023,Female,ALL,Private,JSS,,PGDE,Qualified,ward,Doguru 'B',North West,Katsina,Mashi,Doguru 'B',,576,5,32.8889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,1440,16,27.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,617,7,28.8182
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,1850,21,27.9706
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,ward,Goya,North West,Katsina,Funtua,Goya,,617,7,28.8182
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,1440,16,27.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,1490,16,28.3704
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,,Unqualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,1233,14,27.5652
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,770,9,28.2857
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,977,11,27.8889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,720,8,28.4615
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,1644,18,28.1667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,2056,23,27.8158
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,BEd or Equivalent,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,6015,68,27.6071
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,1850,21,27.9706
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,2313,26,27.6512
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,3443,38,28.0952
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Goya,North West,Katsina,Funtua,Goya,,1850,21,27.9706
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,3136,35,28.2807
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,Grade II or Equivalent,Unqualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,1336,15,27.48
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,2364,26,28.2558
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,463,5,26.4444
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,1080,12,27.75
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,1130,13,27.6667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,NCE,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,2725,30,28.02
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,1130,13,27.6667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,1747,19,28.0625
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,1644,18,28.1667
2022/2023,Female,ALL,Private,Pre-Primary/Primary,,PGDE,Qualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,3033,34,27.8393
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,3085,35,27.8246
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,,Unqualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,2725,30,28.02
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,BEd or Equivalent,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,2725,30,28.02
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,2829,32,27.9615
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,2469,28,27.587
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,Grade II or Equivalent,Unqualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,1749,19,28.0938
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,2366,27,27.6364
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,NCE,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,3085,35,27.8246
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,2572,29,28.1277
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 1,PGDE,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,1749,19,28.0938
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,2056,23,27.8158
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,,Unqualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,2313,26,27.6512
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,2469,28,27.587
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,2572,29,28.1277
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,2673,30,28.0408
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,BEd or Equivalent,Qualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,2313,26,27.6512
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,Grade II or Equivalent,Unqualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,2982,33,27.8727
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,MEd or Equivalent,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,2932,33,27.9074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,NCE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,2109,24,27.7949
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 2,PGDE,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,2469,28,27.587
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,,Unqualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,2572,29,28.1277
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,2673,30,28.0408
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,2982,33,27.8727
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,2572,29,28.1277
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,BEd or Equivalent,Qualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,2313,26,27.6512
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,Grade II or Equivalent,Unqualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,1953,22,27.8889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,2109,24,27.7949
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,2469,28,27.587
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,NCE,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,1850,21,27.9706
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 3,PGDE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,2056,23,27.8158
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,BEd or Equivalent,Qualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,2313,26,27.6512
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,2673,30,28.0408
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,1696,19,28.129
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Goya,North West,Katsina,Funtua,Goya,,2313,26,27.6512
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,2212,25,27.7317
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,Grade II or Equivalent,Unqualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,1490,16,28.3704
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,1953,22,27.8889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,NCE,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,2572,29,28.1277
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,2056,23,27.8158
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 4,PGDE,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,2366,27,27.6364
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,Unqualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,1953,22,27.8889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,Unqualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,1490,16,28.3704
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,,Unqualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,2313,26,27.6512
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,2673,30,28.0408
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,BEd or Equivalent,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,1953,22,27.8889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,MEd or Equivalent,Qualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,2056,23,27.8158
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,1953,22,27.8889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,2109,24,27.7949
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,NCE,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,2109,24,27.7949
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 5,PGDE,Qualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,1953,22,27.8889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,Unqualified,ward,Dutsin-Ma A,North West,Katsina,Dutsinma,Dutsin-Ma A,,2056,23,27.8158
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,,Unqualified,ward,Shinkafi 'B',North West,Katsina,Katsina,Shinkafi 'B',,1953,22,27.8889
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,BEd or Equivalent,Qualified,ward,Kangiwa,North West,Katsina,Katsina,Kangiwa,,2212,25,27.7317
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,Grade II or Equivalent,Unqualified,ward,Madobi B,North West,Katsina,Daura,Madobi B,,1850,21,27.9706
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,ward,Goya,North West,Katsina,Funtua,Goya,,2366,27,27.6364
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,MEd or Equivalent,Qualified,ward,Bamble,North West,Katsina,Mashi,Bamble,,1440,16,27.4074
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Kusugu,North West,Katsina,Daura,Kusugu,,1850,21,27.9706
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Dabawa,North West,Katsina,Dutsinma,Dabawa,,2366,27,27.6364
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,NCE,Qualified,ward,Dandutse,North West,Katsina,Funtua,Dandutse,,1850,21,27.9706
2022/2023,Female,ALL,Private,Pre-Primary/Primary,Primary 6,PGDE,Qualified,ward,Shinkafi 'A,North West,Katsina,Katsina,Shinkafi 'A,,2212,25,27.7317
