session,gender,disability,school_type,school_level,class_grade,qualification_group,qualification_status,loc_level,loc_label,zone,state,lga,ward,school,student_count,teacher_count,pupil_teacher_ratio
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,52,1,52.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,1277,29,44.0
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,80,2,40.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,700,14,50.0
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,40,1,40.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,440,11,40.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,38,1,38.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,168,4,42.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,276,8,34.5
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,30,1,30.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,108,2,54.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Garki,North Central,Abuja Federal Capital Territory,Municipal Area Council,Garki,,7,1,7.0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,5977,116,51.5
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,443,8,55.4
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,2910,51,57.1
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,220,4,55.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,1460,32,45.6
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,104,2,52.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,693,13,53.3
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,51,1,51.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,1352,32,42.2
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,116,3,38.7
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,467,10,46.7
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,37,1,37.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,366,9,40.7
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,40,1,40.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,113,3,37.7
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,251,7,35.9
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,77,2,38.5
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Gui,North Central,Abuja Federal Capital Territory,Municipal Area Council,Gui,,7,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,8585,171,50.2
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,597,11,54.3
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,3169,56,56.6
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,219,4,54.8
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,2204,45,49.0
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,168,3,56.0
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,837,16,52.3
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,50,1,50.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,1950,45,43.3
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,160,3,53.3
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,850,16,53.1
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,40,1,40.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,530,13,40.8
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,38,1,38.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,233,5,46.6
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,326,9,36.2
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,31,1,31.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,73,2,36.5
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Bwari Central,North Central,Abuja Federal Capital Territory,Bwari,Bwari Central,,7,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,5563,110,50.6
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,383,7,54.7
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,1957,34,57.6
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,148,2,74.0
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,1309,27,48.5
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,111,2,55.5
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,564,11,51.3
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,50,1,50.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,1242,28,44.4
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,80,2,40.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,435,9,48.3
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,38,1,38.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,343,8,42.9
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,38,1,38.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,172,4,43.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,175,5,35.0
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,73,2,36.5
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Byazhin,North Central,Abuja Federal Capital Territory,Bwari,Byazhin,,7,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,7012,143,49.0
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,531,10,53.1
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,3667,66,55.6
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,217,4,54.2
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,2460,52,47.3
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,163,3,54.3
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,1193,24,49.7
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,48,1,48.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,1749,42,41.6
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,115,3,38.3
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,702,15,46.8
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,37,1,37.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,568,14,40.6
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,38,1,38.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,285,6,47.5
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,309,8,38.6
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,32,1,32.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,148,3,49.3
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Dutse Alhaji,North Central,Abuja Federal Capital Territory,Bwari,Dutse Alhaji,,6,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,6071,116,52.3
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,393,7,56.1
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,2570,48,53.5
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,211,4,52.8
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,1506,33,45.6
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,157,3,52.3
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,554,11,50.4
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,49,1,49.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,1165,28,41.6
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,75,2,37.5
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,649,13,49.9
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,40,1,40.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,376,8,47.0
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,41,1,41.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,179,4,44.8
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,265,7,37.9
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,72,2,36.0
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Dobi,North Central,Abuja Federal Capital Territory,Gwagwalada,Dobi,,6,0,0
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,10564,215,49.1
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Qualified,Qualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,745,14,53.2
2024/2025,Female,ALL,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,5294,97,54.6
2024/2025,Female,Disabled,Public,Pre-Primary/Primary,,Unqualified,Unqualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,356,6,59.3
2024/2025,Female,ALL,Public,JSS,,Qualified,Qualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,2933,61,48.1
2024/2025,Female,Disabled,Public,JSS,,Qualified,Qualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,163,3,54.3
2024/2025,Female,ALL,Public,JSS,,Unqualified,Unqualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,1469,27,54.4
2024/2025,Female,Disabled,Public,JSS,,Unqualified,Unqualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,104,1,104.0
2024/2025,Female,ALL,Public,SSS,,Qualified,Qualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,2917,66,44.2
2024/2025,Female,Disabled,Public,SSS,,Qualified,Qualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,162,3,54.0
2024/2025,Female,ALL,Public,SSS,,Unqualified,Unqualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,950,18,52.8
2024/2025,Female,Disabled,Public,SSS,,Unqualified,Unqualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,79,1,79.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,542,13,41.7
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Qualified,Qualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,39,1,39.0
2024/2025,Female,ALL,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,234,5,46.8
2024/2025,Female,Disabled,Public,Adult & Non-Formal Education,,Unqualified,Unqualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,0,0,0
2024/2025,Female,ALL,Public,Vocational,,Qualified,Qualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,368,11,33.5
2024/2025,Female,Disabled,Public,Vocational,,Qualified,Qualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,31,1,31.0
2024/2025,Female,ALL,Public,Vocational,,Unqualified,Unqualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,142,3,47.3
2024/2025,Female,Disabled,Public,Vocational,,Unqualified,Unqualified,ward,Gwagwalada Centre,North Central,Abuja Federal Capital Territory,Gwagwalada,Gwagwalada Centre,,6,0,0
