session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,ALL,WAEC,49,38,63,51,92,89,71.4286,35.5932,120.339,95.7746
2022/2023,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Disabled,NABTEB,2,2,2,2,6,5,100.0,50.0,250.0,80.0
2022/2023,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Disabled,NECO,2,1,2,2,4,3,50.0,50.0,150.0,66.6667
2022/2023,South South,Edo,Esan Central,Ewu II,"Unity College, Esan Central",Male,Disabled,WAEC,4,3,5,5,5,4,75.0,40.0,80.0,75.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,ALL,NABTEB,25,21,29,24,29,27,76.0,37.037,81.4815,95.4545
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,ALL,NECO,50,36,61,51,47,44,66.0,36.8421,63.1579,94.4444
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,ALL,WAEC,61,48,75,63,75,69,72.1311,37.1429,82.8571,91.3793
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,Disabled,NABTEB,2,1,2,2,5,4,50.0,50.0,200.0,75.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,Disabled,NECO,4,3,4,5,4,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Female,Disabled,WAEC,5,4,6,5,4,3,80.0,33.3333,50.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,ALL,NABTEB,22,17,27,22,39,35,72.7273,36.0,120.0,90.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,ALL,NECO,43,32,53,43,54,53,67.4419,36.0,84.0,97.619
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,ALL,WAEC,61,48,75,63,100,95,72.1311,37.1429,110.0,94.8052
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,Disabled,NABTEB,2,1,2,2,6,5,50.0,50.0,250.0,80.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,Disabled,NECO,3,2,4,5,4,3,66.6667,50.0,75.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Community Secondary School, Ikekato",Male,Disabled,WAEC,4,3,5,5,5,4,75.0,40.0,80.0,75.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,ALL,NABTEB,21,16,26,22,29,22,71.4286,37.5,91.6667,77.2727
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,ALL,NECO,37,27,48,41,52,51,67.5676,37.7778,88.8889,97.5
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,ALL,WAEC,47,37,61,51,67,63,72.3404,36.8421,91.2281,92.3077
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Disabled,NABTEB,2,1,2,2,5,4,50.0,50.0,200.0,75.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Disabled,NECO,3,2,3,2,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Female,Disabled,WAEC,4,3,5,5,4,3,75.0,40.0,60.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,ALL,NABTEB,20,16,26,22,39,35,75.0,37.5,125.0,90.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,ALL,NECO,35,25,45,36,61,59,65.7143,35.7143,111.9048,95.7447
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,ALL,WAEC,42,33,54,46,75,69,71.4286,37.2549,113.7255,91.3793
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Disabled,NABTEB,2,2,2,2,6,5,100.0,50.0,250.0,80.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Disabled,NECO,3,2,4,5,4,3,66.6667,50.0,75.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Comprehensive High School, Ikekato",Male,Disabled,WAEC,4,3,5,5,5,4,75.0,40.0,80.0,75.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,ALL,NABTEB,21,16,26,22,29,27,71.4286,37.5,91.6667,95.4545
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,ALL,NECO,36,26,44,36,40,37,66.6667,36.5854,75.6098,90.3226
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,ALL,WAEC,46,36,56,46,62,61,71.7391,35.8491,90.566,97.9167
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Disabled,NABTEB,2,1,2,2,5,4,50.0,50.0,200.0,75.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Disabled,NECO,4,3,4,5,4,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Female,Disabled,WAEC,4,3,5,5,4,3,75.0,40.0,60.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,ALL,NABTEB,17,14,23,19,32,25,76.4706,36.3636,113.6364,76.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,ALL,NECO,32,23,43,36,54,53,65.625,37.5,105.0,97.619
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,ALL,WAEC,41,32,51,41,75,69,70.7317,35.4167,120.8333,91.3793
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Disabled,NABTEB,2,1,2,2,6,5,50.0,50.0,250.0,80.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Disabled,NECO,3,2,4,5,4,3,66.6667,50.0,75.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Government Secondary School, Ikekato",Male,Disabled,WAEC,4,3,5,5,5,4,75.0,40.0,80.0,75.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,ALL,NABTEB,37,30,48,39,44,38,72.973,35.5556,75.5556,85.2941
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,ALL,NECO,64,47,83,68,87,76,66.1538,35.8974,85.8974,86.5672
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,ALL,WAEC,94,74,123,101,139,128,71.5789,36.2069,92.2414,91.5888
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Disabled,NABTEB,3,2,4,2,5,4,66.6667,25.0,100.0,75.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Disabled,NECO,6,4,6,5,4,3,66.6667,33.3333,50.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Female,Disabled,WAEC,7,5,10,7,9,8,71.4286,33.3333,77.7778,85.7143
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,ALL,NABTEB,33,27,44,36,56,52,75.7576,36.5854,104.878,93.0233
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,ALL,NECO,63,46,83,70,99,93,65.625,37.1795,97.4359,93.4211
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,ALL,WAEC,87,69,110,92,141,130,71.5909,36.8932,105.8252,91.7431
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Disabled,NABTEB,3,2,4,2,6,5,66.6667,25.0,125.0,80.0
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Disabled,NECO,5,3,6,5,4,3,60.0,33.3333,50.0,66.6667
2022/2023,South South,Edo,Esan Central,Ikekato,"Unity College, Esan Central",Male,Disabled,WAEC,8,7,11,10,9,8,75.0,40.0,70.0,85.7143
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,ALL,NABTEB,27,22,33,29,35,30,74.0741,38.7097,87.0968,85.1852
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,ALL,NECO,43,32,52,43,52,50,67.4419,36.7347,81.6327,95.0
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,ALL,WAEC,60,47,71,58,80,76,71.6667,35.8209,92.5373,93.5484
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Disabled,NABTEB,2,1,2,2,5,4,50.0,50.0,200.0,75.0
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Disabled,NECO,3,2,3,2,4,3,66.6667,33.3333,100.0,66.6667
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Female,Disabled,WAEC,5,4,5,5,4,3,80.0,40.0,60.0,66.6667
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,ALL,NABTEB,22,17,29,24,40,34,72.7273,37.037,114.8148,83.871
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,ALL,NECO,39,28,48,39,61,59,66.6667,35.5556,104.4444,95.7447
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,ALL,WAEC,52,40,63,51,79,74,71.1538,35.5932,103.3898,93.4426
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Disabled,NABTEB,2,2,2,2,6,5,100.0,50.0,250.0,80.0
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Disabled,NECO,2,1,2,2,4,3,50.0,50.0,150.0,66.6667
2022/2023,South South,Edo,Etsako West,Anwain,"Community Secondary School, Anwain",Male,Disabled,WAEC,4,3,5,5,4,3,75.0,40.0,60.0,66.6667
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,ALL,NABTEB,24,20,29,24,29,27,75.0,37.037,81.4815,95.4545
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,ALL,NECO,41,30,49,41,40,37,65.8537,36.9565,67.3913,90.3226
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,ALL,WAEC,61,48,71,58,62,56,72.1311,35.8209,71.6418,89.5833
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Disabled,NABTEB,2,1,2,2,5,4,50.0,50.0,200.0,75.0
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Disabled,NECO,4,3,4,5,4,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Female,Disabled,WAEC,5,4,5,5,4,3,80.0,40.0,60.0,66.6667
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,ALL,NABTEB,25,21,29,24,39,34,76.0,37.037,111.1111,86.6667
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,ALL,NECO,42,31,52,43,54,52,66.6667,36.7347,85.7143,95.2381
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,ALL,WAEC,53,42,61,51,66,61,71.6981,36.8421,89.4737,92.1569
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Disabled,NABTEB,2,2,2,2,6,5,100.0,50.0,250.0,80.0
2022/2023,South South,Edo,Etsako West,Anwain,"Comprehensive High School, Anwain",Male,Disabled,NECO,3,2,4,5,4,3,66.6667,50.0,75.0,66.6667
