session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Female,Disabled,WAEC,11,8,12,12,5,3,66.6667,44.4444,33.3333,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,ALL,NABTEB,63,53,71,63,42,37,75.0,38.8889,48.1481,88.4615
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,ALL,NECO,130,96,165,144,122,113,66.3551,38.4,60.8,92.1053
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,ALL,WAEC,159,128,190,168,126,113,71.7557,38.8889,54.1667,89.7436
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,Disabled,NABTEB,4,3,5,6,5,3,66.6667,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,Disabled,NECO,7,5,9,9,6,5,66.6667,42.8571,57.1429,75.0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Comprehensive High School, Ward II Court/ Ada Allison",Male,Disabled,WAEC,10,8,12,12,5,3,75.0,44.4444,33.3333,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,ALL,NABTEB,38,31,44,39,24,23,74.1935,39.3939,45.4545,93.3333
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,ALL,NECO,64,47,77,66,48,44,66.0377,37.931,51.7241,90.0
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,ALL,WAEC,86,69,107,93,58,57,71.831,38.2716,44.4444,97.2222
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,Disabled,NABTEB,5,4,5,6,5,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,Disabled,NECO,5,4,8,6,5,3,75.0,33.3333,50.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Female,Disabled,WAEC,6,5,9,9,5,3,80.0,42.8571,42.8571,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,ALL,NABTEB,38,31,49,45,34,32,74.1935,40.5405,56.7568,95.2381
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,ALL,NECO,61,45,77,66,50,47,66.0,37.931,53.4483,93.5484
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,ALL,WAEC,96,77,114,99,77,68,72.1519,38.3721,55.814,87.5
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,Disabled,NABTEB,4,3,5,6,5,3,66.6667,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,Disabled,NECO,5,4,7,6,5,3,75.0,40.0,60.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Government Secondary School, Ward II Court/ Ada Allison",Male,Disabled,WAEC,7,5,8,9,5,3,66.6667,50.0,50.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,ALL,NABTEB,53,45,65,57,39,32,75.0,38.7755,48.9796,83.3333
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,ALL,NECO,106,79,126,111,89,79,66.6667,38.9474,57.8947,89.0909
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,ALL,WAEC,138,111,166,147,95,84,71.9298,38.8889,46.8254,88.1356
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,Disabled,NABTEB,5,4,5,6,5,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,Disabled,NECO,6,4,8,6,5,3,60.0,33.3333,50.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Female,Disabled,WAEC,10,8,12,12,5,3,75.0,44.4444,33.3333,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,ALL,NABTEB,56,46,71,63,42,36,73.913,38.8889,48.1481,84.6154
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,ALL,NECO,108,80,136,120,103,96,66.2921,38.835,62.1359,92.1875
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,ALL,WAEC,131,104,166,147,105,99,71.2963,38.8889,51.5873,93.8462
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,Disabled,NABTEB,4,3,5,6,5,3,66.6667,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,Disabled,NECO,7,5,9,9,5,3,66.6667,42.8571,42.8571,66.6667
2022/2023,South South,Rivers,Bonny,Ward II Court/ Ada Allison,"Unity College, Bonny",Male,Disabled,WAEC,10,8,12,12,5,3,75.0,44.4444,33.3333,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NABTEB,78,65,90,81,47,42,75.0,39.7059,42.6471,89.6552
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NECO,149,111,181,159,113,104,66.6667,38.6861,51.0949,91.4286
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,WAEC,185,148,213,186,110,107,71.7105,38.5093,42.236,97.0588
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NABTEB,5,4,5,6,5,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NECO,7,5,9,9,5,3,66.6667,42.8571,42.8571,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,WAEC,12,9,13,12,5,3,70.0,40.0,30.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NABTEB,90,75,103,90,50,45,74.3243,38.4615,39.7436,90.3226
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NECO,144,107,173,153,122,113,66.3866,38.9313,58.0153,92.1053
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,WAEC,200,161,240,210,132,121,72.1212,38.4615,45.0549,91.4634
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NABTEB,4,3,5,6,0,0,66.6667,50.0,0.0,0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NECO,10,7,11,9,6,5,62.5,37.5,50.0,75.0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Community Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,WAEC,11,8,15,12,5,3,66.6667,36.3636,27.2727,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NABTEB,90,75,116,102,71,66,74.3243,38.6364,50.0,93.1818
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NECO,164,122,202,174,145,131,66.6667,37.9085,58.8235,90.0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,ALL,WAEC,226,182,277,243,180,167,72.043,38.5714,53.3333,91.9643
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NABTEB,6,5,8,6,5,3,80.0,33.3333,50.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NECO,11,8,15,12,5,3,66.6667,36.3636,27.2727,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,WAEC,16,12,20,18,13,11,69.2308,40.0,53.3333,87.5
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NABTEB,79,65,98,87,68,65,73.8462,39.1892,56.7568,95.2381
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NECO,158,117,196,171,172,172,66.1538,38.5135,72.2973,99.0654
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,ALL,WAEC,192,153,251,222,172,157,71.519,38.9474,56.3158,90.6542
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NABTEB,6,5,8,6,5,3,80.0,33.3333,50.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NECO,11,8,15,12,13,11,66.6667,36.3636,72.7273,87.5
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Comprehensive High School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,WAEC,15,12,20,18,10,8,75.0,40.0,40.0,83.3333
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NABTEB,38,31,46,42,24,23,74.1935,40.0,42.8571,93.3333
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,NECO,73,54,83,72,56,53,66.6667,38.0952,55.5556,94.2857
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,ALL,WAEC,90,72,116,102,64,57,71.6216,38.6364,45.4545,87.5
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NABTEB,5,4,5,6,5,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,NECO,5,4,4,3,5,3,75.0,33.3333,100.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Female,Disabled,WAEC,6,5,9,9,5,3,80.0,42.8571,42.8571,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NABTEB,32,26,38,36,24,23,73.0769,41.3793,51.7241,93.3333
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,NECO,59,45,69,60,53,47,67.3469,38.4615,63.4615,87.8788
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,ALL,WAEC,84,68,98,84,61,60,72.4638,37.8378,51.3514,97.3684
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NABTEB,4,3,5,6,5,3,66.6667,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,NECO,5,4,4,3,6,5,75.0,33.3333,133.3333,75.0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Government Secondary School, Ward III Dan Jumbo/ Beresiri",Male,Disabled,WAEC,6,5,7,6,5,3,80.0,40.0,60.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,ALL,NABTEB,40,34,50,45,32,31,75.7576,39.4737,52.6316,95.0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,ALL,NECO,73,54,90,78,72,70,66.6667,38.2353,66.1765,95.5556
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,ALL,WAEC,101,81,126,111,77,70,72.2892,38.9474,50.5263,89.5833
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,Disabled,NABTEB,5,4,5,6,5,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,Disabled,NECO,5,4,7,6,5,3,75.0,40.0,60.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Female,Disabled,WAEC,7,5,9,9,5,3,66.6667,42.8571,42.8571,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,ALL,NABTEB,40,34,49,45,34,29,75.7576,40.5405,56.7568,85.7143
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,ALL,NECO,68,50,89,78,69,66,66.0714,38.806,64.1791,95.3488
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,ALL,WAEC,107,85,136,120,90,84,71.5909,38.835,54.3689,92.8571
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,Disabled,NABTEB,4,3,5,6,5,3,66.6667,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,Disabled,NECO,5,4,7,6,6,5,75.0,40.0,80.0,75.0
2022/2023,South South,Rivers,Bonny,Ward III Dan Jumbo/ Beresiri,"Unity College, Bonny",Male,Disabled,WAEC,7,5,8,9,5,3,66.6667,50.0,50.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,ALL,NABTEB,51,42,62,54,39,32,73.8095,38.2979,51.0638,83.3333
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,ALL,NECO,108,80,139,120,95,87,66.2921,38.0952,56.1905,91.5254
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,ALL,WAEC,153,122,194,171,124,112,71.4286,38.7755,52.381,89.6104
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,Disabled,NABTEB,5,4,5,6,5,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,Disabled,NECO,8,7,12,9,5,3,71.4286,33.3333,33.3333,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Female,Disabled,WAEC,13,11,16,15,10,8,72.7273,41.6667,50.0,83.3333
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,ALL,NABTEB,46,38,55,48,43,36,73.6842,38.0952,64.2857,81.4815
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,ALL,NECO,93,69,118,102,93,86,66.2338,38.2022,65.1685,91.3793
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,ALL,WAEC,129,103,172,150,116,113,71.6981,38.4615,55.3846,97.2222
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,Disabled,NABTEB,4,3,5,6,6,5,66.6667,50.0,100.0,75.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,Disabled,NECO,10,7,13,12,5,3,62.5,40.0,30.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Community Secondary School, Ward III Orosiriri",Male,Disabled,WAEC,11,8,16,12,10,8,66.6667,33.3333,50.0,83.3333
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,ALL,NABTEB,58,49,79,69,56,49,75.0,38.3333,58.3333,85.7143
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,ALL,NECO,109,81,152,135,121,113,66.6667,39.1304,65.2174,93.3333
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,ALL,WAEC,148,119,194,171,140,133,72.1311,38.7755,59.1837,94.2529
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,Disabled,NABTEB,5,4,5,6,5,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,Disabled,NECO,6,4,8,6,5,3,60.0,33.3333,50.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Female,Disabled,WAEC,7,5,9,9,5,3,66.6667,42.8571,42.8571,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,ALL,NABTEB,64,53,81,72,68,65,73.5849,39.3443,68.8525,95.2381
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,ALL,NECO,106,79,145,126,121,113,66.6667,38.1818,68.1818,93.3333
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,ALL,WAEC,143,115,186,165,151,142,72.0339,39.0071,66.6667,93.617
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,Disabled,NABTEB,4,3,5,6,5,3,66.6667,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,Disabled,NECO,7,5,9,9,5,3,66.6667,42.8571,42.8571,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Comprehensive High School, Ward III Orosiriri",Male,Disabled,WAEC,8,7,11,9,5,3,71.4286,37.5,37.5,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,ALL,NABTEB,61,50,79,69,47,42,74.0,38.3333,48.3333,89.6552
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,ALL,NECO,106,79,129,114,95,87,66.6667,38.7755,60.2041,91.5254
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,ALL,WAEC,146,117,178,156,103,99,71.6667,38.5185,47.4074,95.3125
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,Disabled,NABTEB,5,4,5,6,5,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,Disabled,NECO,7,5,9,9,5,3,66.6667,42.8571,42.8571,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Female,Disabled,WAEC,10,8,12,12,5,3,75.0,44.4444,33.3333,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,ALL,NABTEB,70,58,94,84,58,55,74.1379,39.4366,50.7042,94.4444
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,ALL,NECO,121,91,161,141,122,113,67.0,38.5246,62.2951,92.1053
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,ALL,WAEC,164,132,203,180,151,134,71.8519,38.961,61.039,88.2979
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,Disabled,NABTEB,4,3,5,6,5,3,66.6667,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,Disabled,NECO,8,7,11,9,6,5,71.4286,37.5,50.0,75.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Government Secondary School, Ward III Orosiriri",Male,Disabled,WAEC,11,8,15,12,5,3,66.6667,36.3636,27.2727,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,ALL,NABTEB,41,34,54,48,32,24,73.5294,39.0244,48.7805,75.0
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,ALL,NECO,66,49,85,75,56,52,66.6667,39.0625,54.6875,91.4286
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,ALL,WAEC,87,71,107,93,71,70,72.2222,38.2716,54.321,97.7273
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,Disabled,NABTEB,5,4,5,6,5,3,75.0,50.0,75.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,Disabled,NECO,5,4,8,6,5,3,75.0,33.3333,50.0,66.6667
2022/2023,South South,Rivers,Bonny,Ward III Orosiriri,"Unity College, Bonny",Female,Disabled,WAEC,5,4,7,6,5,3,75.0,40.0,60.0,66.6667
