session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,NECO,31,23,35,28,13,12,67.1642,35.2113,29.5775,95.2381
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,ALL,WAEC,40,32,49,39,18,16,72.4138,35.3535,30.303,90.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,NECO,3,2,3,2,1,1,66.6667,33.3333,33.3333,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Female,Disabled,WAEC,3,3,4,3,1,1,71.4286,37.5,25.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,NABTEB,13,11,15,12,5,4,75.8621,35.4839,29.0323,66.6667
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,NECO,29,21,32,25,11,11,66.6667,34.375,29.6875,94.7368
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,ALL,WAEC,32,26,39,31,18,16,71.831,35.443,37.9747,86.6667
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,NABTEB,1,1,1,1,0,0,66.6667,33.3333,0.0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,NECO,2,2,2,2,1,1,60.0,40.0,40.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Comprehensive High School, Brass I",Male,Disabled,WAEC,3,2,3,2,1,1,66.6667,33.3333,33.3333,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,NABTEB,14,11,16,12,8,7,73.3333,33.3333,42.4242,85.7143
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,NECO,23,17,30,23,11,10,66.0,35.0,30.0,94.4444
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,ALL,WAEC,34,27,41,34,16,14,71.6216,36.1446,32.5301,88.8889
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,NABTEB,1,1,2,1,1,1,66.6667,25.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,NECO,2,2,2,2,1,1,75.0,50.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Female,Disabled,WAEC,3,2,3,3,1,0,66.6667,42.8571,14.2857,0.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,NABTEB,16,13,17,13,5,5,73.5294,34.2857,25.7143,88.8889
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,NECO,29,22,34,27,15,13,67.1875,34.7826,36.2319,88.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,ALL,WAEC,36,29,44,35,22,21,72.1519,34.8315,41.573,91.8919
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,NABTEB,1,1,1,1,0,0,66.6667,33.3333,0.0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,NECO,2,2,2,2,1,1,75.0,40.0,40.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Government Secondary School, Brass I",Male,Disabled,WAEC,2,2,3,2,1,1,80.0,33.3333,33.3333,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,NABTEB,11,9,13,10,5,4,72.0,34.6154,30.7692,87.5
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,NECO,22,16,26,21,10,9,66.6667,36.5385,30.7692,93.75
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,ALL,WAEC,26,21,31,23,11,10,71.9298,33.871,29.0323,94.4444
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Disabled,NECO,2,2,2,2,1,1,75.0,50.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Female,Disabled,WAEC,2,2,2,2,1,0,80.0,40.0,20.0,0.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,ALL,NABTEB,11,9,12,10,4,3,75.0,36.0,24.0,83.3333
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,ALL,NECO,20,15,23,19,8,8,67.4419,36.1702,29.7872,92.8571
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,ALL,WAEC,24,20,28,21,11,11,73.5849,33.3333,33.3333,94.7368
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Disabled,NABTEB,1,1,1,1,0,0,66.6667,33.3333,0.0,0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Disabled,NECO,2,2,2,2,1,1,75.0,50.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass I,"Unity College, Brass",Male,Disabled,WAEC,2,2,2,2,1,1,75.0,40.0,40.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,ALL,NABTEB,16,13,21,17,10,9,73.5294,35.7143,40.4762,88.2353
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,ALL,NECO,29,21,36,29,15,14,66.6667,35.6164,34.2466,96.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,ALL,WAEC,35,28,43,34,21,19,72.3684,34.4828,40.2299,91.4286
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Disabled,NECO,3,2,3,3,1,1,66.6667,42.8571,28.5714,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Female,Disabled,WAEC,3,2,4,3,1,1,66.6667,37.5,25.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,ALL,NABTEB,13,11,17,13,11,10,75.8621,34.2857,51.4286,94.4444
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,ALL,NECO,25,18,33,26,16,14,66.6667,34.8485,40.9091,88.8889
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,ALL,WAEC,32,26,41,32,21,19,71.831,34.9398,42.1687,88.5714
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Disabled,NECO,2,2,2,2,1,1,75.0,40.0,40.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Community Secondary School, Brass ward II",Male,Disabled,WAEC,3,2,3,2,1,1,66.6667,28.5714,28.5714,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,ALL,NABTEB,15,12,19,16,8,7,75.0,35.8974,35.8974,85.7143
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,ALL,NECO,26,19,31,25,13,12,66.6667,34.9206,33.3333,95.2381
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,ALL,WAEC,37,29,44,35,17,14,71.6049,34.8315,31.4607,85.7143
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,Disabled,NECO,2,2,2,2,1,1,75.0,50.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Female,Disabled,WAEC,3,2,3,3,1,1,66.6667,42.8571,28.5714,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,ALL,NABTEB,16,13,19,15,9,8,73.5294,34.2105,39.4737,86.6667
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,ALL,NECO,29,21,36,29,15,14,66.6667,35.6164,34.2466,96.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,ALL,WAEC,38,30,45,36,21,19,72.2892,34.7826,38.0435,88.5714
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,Disabled,NECO,2,2,2,2,1,1,75.0,40.0,40.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Comprehensive High School, Brass ward II",Male,Disabled,WAEC,2,2,3,2,1,1,80.0,33.3333,33.3333,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,ALL,NABTEB,15,13,17,13,7,6,75.7576,34.2857,31.4286,90.9091
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,ALL,NECO,29,22,36,29,13,12,67.1875,35.6164,28.7671,95.2381
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,ALL,WAEC,40,32,49,39,21,18,72.4138,35.0,35.0,85.7143
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,Disabled,NECO,2,2,3,2,1,1,60.0,33.3333,33.3333,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Female,Disabled,WAEC,3,2,4,3,1,1,66.6667,37.5,25.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,ALL,NABTEB,18,15,21,17,9,8,74.359,35.7143,35.7143,86.6667
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,ALL,NECO,31,23,37,30,13,13,67.1642,35.5263,28.9474,95.4545
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,ALL,WAEC,47,37,57,45,26,25,71.8447,34.7826,38.2609,95.4545
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,Disabled,NABTEB,2,2,2,1,1,1,75.0,25.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,Disabled,NECO,2,2,3,3,1,1,60.0,42.8571,28.5714,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Government Secondary School, Brass ward II",Male,Disabled,WAEC,4,3,4,3,2,2,66.6667,33.3333,44.4444,75.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,ALL,NABTEB,11,9,13,10,7,5,75.0,34.6154,42.3077,81.8182
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,ALL,NECO,19,14,23,18,8,8,66.6667,34.7826,30.4348,92.8571
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,ALL,WAEC,25,20,32,25,13,12,72.7273,34.375,32.8125,95.2381
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,Disabled,NECO,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Female,Disabled,WAEC,2,2,2,2,1,1,75.0,40.0,40.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,ALL,NABTEB,11,9,13,10,4,3,75.0,33.3333,22.2222,83.3333
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,ALL,NECO,19,14,23,19,8,8,66.6667,36.1702,29.7872,92.8571
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,ALL,WAEC,29,23,35,29,16,14,71.4286,36.1111,37.5,88.8889
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,Disabled,NABTEB,1,1,1,1,0,0,66.6667,33.3333,0.0,0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,Disabled,NECO,2,2,2,2,1,1,75.0,50.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Brass ward II,"Unity College, Brass",Male,Disabled,WAEC,2,2,3,2,1,1,80.0,33.3333,33.3333,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,ALL,NABTEB,18,15,24,19,12,11,74.359,34.6939,40.8163,90.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,ALL,NECO,33,24,42,34,17,15,66.6667,35.2941,32.9412,89.2857
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,ALL,WAEC,43,34,53,41,25,24,72.3404,34.5794,38.3178,95.122
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,Disabled,NABTEB,2,2,2,2,1,1,75.0,40.0,40.0,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,Disabled,NECO,3,2,3,3,1,1,66.6667,42.8571,28.5714,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Female,Disabled,WAEC,4,3,5,4,2,1,66.6667,36.3636,27.2727,66.6667
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,ALL,NABTEB,19,16,25,20,13,12,76.1905,35.2941,41.1765,95.2381
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,ALL,NECO,34,25,45,37,19,18,66.6667,35.8696,34.7826,93.75
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,ALL,WAEC,42,34,53,41,26,24,72.043,34.2593,40.7407,90.9091
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,Disabled,NABTEB,2,2,2,1,1,1,75.0,25.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,Disabled,NECO,3,3,4,3,1,1,71.4286,37.5,25.0,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Community Secondary School, Cafe Farmosa",Male,Disabled,WAEC,4,3,5,3,2,2,75.0,30.0,40.0,75.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Female,ALL,NABTEB,16,13,21,17,10,9,74.2857,35.7143,40.4762,88.2353
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Female,ALL,NECO,29,21,36,29,14,12,66.6667,35.6164,31.5068,86.9565
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Female,ALL,WAEC,42,33,54,42,29,27,72.5275,34.8624,44.0367,91.6667
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Female,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Female,Disabled,NECO,3,2,3,3,1,1,66.6667,42.8571,28.5714,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Female,Disabled,WAEC,3,3,4,3,2,1,71.4286,33.3333,33.3333,66.6667
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Male,ALL,NABTEB,14,12,19,15,9,8,74.1935,34.2105,39.4737,86.6667
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Male,ALL,NECO,29,21,39,31,18,16,66.6667,35.443,37.9747,90.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Male,ALL,WAEC,38,31,48,38,25,24,72.619,34.6939,42.8571,95.2381
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Male,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Male,Disabled,NECO,2,2,3,3,1,1,60.0,42.8571,28.5714,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Comprehensive High School, Cafe Farmosa",Male,Disabled,WAEC,3,3,4,3,2,2,71.4286,33.3333,44.4444,75.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Female,ALL,NABTEB,22,18,27,21,10,9,75.0,34.5455,30.9091,88.2353
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Female,ALL,NECO,39,29,48,38,18,17,67.0588,34.6939,30.6122,93.3333
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Female,ALL,WAEC,51,41,65,51,27,25,72.3214,35.1145,34.3511,93.3333
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Female,Disabled,NABTEB,1,1,2,1,1,1,66.6667,25.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Female,Disabled,NECO,3,2,3,2,1,1,66.6667,33.3333,33.3333,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Female,Disabled,WAEC,4,3,4,3,2,1,66.6667,33.3333,33.3333,66.6667
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Male,ALL,NABTEB,21,18,27,21,11,10,74.4681,34.5455,32.7273,94.4444
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Male,ALL,NECO,38,28,45,36,19,18,66.6667,35.1648,34.0659,96.7742
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Male,ALL,WAEC,50,39,63,49,32,29,71.5596,34.6457,42.5197,88.8889
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Male,Disabled,NABTEB,2,2,2,1,1,1,75.0,25.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Male,Disabled,NECO,3,2,3,3,1,1,66.6667,42.8571,28.5714,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Government Secondary School, Cafe Farmosa",Male,Disabled,WAEC,4,3,5,4,2,2,66.6667,36.3636,36.3636,75.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Female,ALL,NABTEB,20,16,27,21,12,11,74.4186,34.5455,36.3636,90.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Female,ALL,NECO,34,25,42,34,18,17,66.2162,35.2941,35.2941,93.3333
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Female,ALL,WAEC,43,35,55,44,27,25,72.6316,35.1351,40.5405,93.3333
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Female,Disabled,NABTEB,1,1,2,1,1,1,66.6667,25.0,50.0,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Female,Disabled,NECO,3,2,3,3,1,1,66.6667,42.8571,28.5714,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Female,Disabled,WAEC,3,2,4,3,2,1,66.6667,37.5,37.5,66.6667
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,ALL,NABTEB,20,17,27,21,13,12,75.0,34.5455,38.1818,95.2381
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,ALL,NECO,37,27,47,38,20,20,66.6667,35.7895,35.7895,97.0588
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,ALL,WAEC,44,35,57,45,31,29,71.875,34.7826,45.2174,92.3077
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,Disabled,NECO,3,2,4,3,1,1,66.6667,37.5,25.0,50.0
2022/2023,South South,Bayelsa,Brass,Cafe Farmosa,"Unity College, Brass",Male,Disabled,WAEC,3,3,3,2,1,1,71.4286,28.5714,28.5714,50.0
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,ALL,NABTEB,13,11,16,12,7,6,75.8621,34.375,34.375,90.9091
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,ALL,NECO,26,20,33,27,13,12,67.2414,35.8209,31.3433,95.2381
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,ALL,WAEC,38,30,46,37,19,18,71.4286,35.4839,34.4086,93.75
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,Disabled,NECO,2,2,2,2,1,1,75.0,50.0,50.0,50.0
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Female,Disabled,WAEC,3,2,3,3,1,1,66.6667,42.8571,28.5714,50.0
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,ALL,NABTEB,12,10,15,11,8,7,73.0769,33.3333,43.3333,92.3077
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,ALL,NECO,24,18,29,22,11,11,67.3077,34.4828,32.7586,94.7368
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,ALL,WAEC,31,25,37,30,18,16,72.0588,35.5263,39.4737,86.6667
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,Disabled,NABTEB,1,1,1,1,1,1,66.6667,33.3333,66.6667,50.0
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,Disabled,NECO,2,2,2,2,1,1,75.0,50.0,50.0,50.0
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Community Secondary School, Igbedi",Male,Disabled,WAEC,2,2,3,2,1,1,80.0,33.3333,33.3333,50.0
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,ALL,NABTEB,13,11,16,12,7,6,75.0,33.3333,33.3333,90.9091
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,ALL,NECO,27,20,36,28,14,12,66.1017,34.2466,31.5068,86.9565
2022/2023,South South,Bayelsa,Kolokuma/Opokuma,Igbedi,"Comprehensive High School, Igbedi",Female,ALL,WAEC,34,27,40,31,19,18,72.0,34.1463,39.0244,93.75
