session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,NECO,23,17,29,24,26,25,67.8571,37.5,75.0,95.8333
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,ALL,WAEC,26,21,31,26,25,24,74.1935,37.1429,65.7143,95.6522
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Disabled,NECO,2,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Female,Disabled,WAEC,2,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,NABTEB,11,9,13,10,15,14,76.9231,35.7143,100.0,92.8571
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,NECO,19,15,23,20,25,23,69.5652,38.4615,88.4615,91.3043
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,ALL,WAEC,24,20,29,24,38,34,75.8621,37.5,109.375,88.5714
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,Disabled,NABTEB,1,1,1,0,2,1,100.0,0.0,200.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,Disabled,NECO,2,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Comprehensive High School, Abakpa",Male,Disabled,WAEC,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Female,ALL,NABTEB,10,8,12,10,10,9,75.0,38.4615,69.2308,88.8889
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Female,ALL,NECO,17,13,21,18,26,25,66.6667,39.1304,104.3478,95.8333
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Female,ALL,WAEC,21,17,26,22,28,27,72.0,37.931,89.6552,96.1538
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Female,Disabled,NECO,2,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Female,Disabled,WAEC,2,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Male,ALL,NABTEB,7,6,8,6,11,10,75.0,33.3333,111.1111,90.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Male,ALL,NECO,12,9,15,12,25,23,66.6667,35.2941,135.2941,91.3043
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Male,ALL,WAEC,17,14,22,18,29,27,75.0,37.5,112.5,92.5926
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Male,Disabled,NABTEB,1,1,1,0,2,1,100.0,0.0,200.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Male,Disabled,NECO,1,1,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Government Secondary School, Abakpa",Male,Disabled,WAEC,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,ALL,NABTEB,15,13,18,16,16,14,77.7778,40.0,75.0,86.6667
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,ALL,NECO,26,19,34,31,39,35,67.7419,39.4737,94.7368,88.8889
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,ALL,WAEC,36,29,44,37,47,45,74.4186,36.7347,87.7551,95.3488
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,Disabled,NECO,2,1,3,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Female,Disabled,WAEC,2,2,4,4,4,3,66.6667,50.0,100.0,75.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,ALL,NABTEB,11,9,13,12,19,16,76.9231,40.0,113.3333,88.2353
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,ALL,NECO,23,17,28,24,40,36,67.8571,38.7097,119.3548,89.1892
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,ALL,WAEC,30,25,39,33,57,54,75.0,37.2093,120.9302,94.2308
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,Disabled,NABTEB,1,1,1,0,2,1,100.0,0.0,200.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,Disabled,NECO,2,1,3,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abakpa,"Unity College, Abakaliki",Male,Disabled,WAEC,2,2,3,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,ALL,NABTEB,10,8,12,10,10,9,75.0,38.4615,69.2308,88.8889
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,ALL,NECO,16,12,20,16,20,18,68.4211,36.3636,81.8182,88.8889
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,ALL,WAEC,18,15,23,20,20,19,72.7273,38.4615,69.2308,94.4444
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,Disabled,NECO,2,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Female,Disabled,WAEC,2,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,ALL,NABTEB,8,7,10,8,11,10,80.0,36.3636,90.9091,90.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,ALL,NECO,13,10,17,14,25,23,68.75,36.8421,121.0526,91.3043
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,ALL,WAEC,17,14,20,16,29,27,75.0,36.3636,122.7273,92.5926
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,Disabled,NABTEB,1,1,1,0,2,1,100.0,0.0,200.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,Disabled,NECO,1,1,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Community Secondary School, Abaomege",Male,Disabled,WAEC,1,1,1,0,2,1,100.0,0.0,200.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,ALL,NABTEB,23,20,28,24,21,18,78.5714,38.7097,61.2903,84.2105
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,ALL,NECO,36,28,42,37,36,33,69.7674,38.2979,70.2128,90.9091
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,ALL,WAEC,59,49,74,63,67,60,74.6479,37.8049,74.3902,90.1639
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,Disabled,NABTEB,2,2,3,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,Disabled,NECO,3,3,4,4,2,1,75.0,40.0,40.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Female,Disabled,WAEC,5,4,6,6,4,3,66.6667,42.8571,57.1429,75.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Male,ALL,NABTEB,16,14,19,16,22,21,78.9474,38.0952,95.2381,95.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Male,ALL,NECO,27,21,32,28,44,40,69.697,38.8889,111.1111,90.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Male,ALL,WAEC,39,32,50,43,62,57,74.4681,37.5,101.7857,91.2281
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Male,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Male,Disabled,NECO,2,2,4,4,2,1,66.6667,50.0,50.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Comprehensive High School, Abaomege",Male,Disabled,WAEC,3,3,4,4,4,3,75.0,40.0,80.0,75.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Female,ALL,NABTEB,17,15,23,20,21,18,76.1905,38.4615,73.0769,84.2105
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Female,ALL,NECO,30,23,38,33,36,33,69.4444,38.0952,78.5714,90.9091
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Female,ALL,WAEC,48,40,60,51,52,48,74.1379,37.3134,71.6418,91.6667
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Female,Disabled,NECO,3,3,4,4,2,1,75.0,50.0,50.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Female,Disabled,WAEC,5,4,6,6,4,3,66.6667,42.8571,57.1429,75.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Male,ALL,NABTEB,13,11,16,14,19,16,75.0,38.8889,94.4444,88.2353
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Male,ALL,NECO,24,18,30,26,37,32,68.9655,39.3939,103.0303,85.2941
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Male,ALL,WAEC,33,28,39,35,56,54,75.0,38.6364,115.9091,96.0784
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Male,Disabled,NABTEB,1,1,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Male,Disabled,NECO,2,2,3,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Government Secondary School, Abaomege",Male,Disabled,WAEC,3,3,4,2,4,3,75.0,25.0,100.0,75.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Female,ALL,NABTEB,22,18,27,22,23,22,76.9231,36.6667,70.0,95.2381
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Female,ALL,NECO,38,29,46,39,36,33,69.5652,37.2549,64.7059,90.9091
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Female,ALL,WAEC,48,40,55,47,50,45,74.1379,37.7049,75.4098,89.1304
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Female,Disabled,NECO,3,3,4,4,2,1,75.0,50.0,50.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Female,Disabled,WAEC,4,4,4,4,4,3,80.0,40.0,80.0,75.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Male,ALL,NABTEB,17,15,22,18,22,21,76.1905,37.5,83.3333,95.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Male,ALL,NECO,26,20,32,28,40,37,68.75,38.8889,102.7778,91.8919
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Male,ALL,WAEC,36,30,41,35,47,41,75.0,36.9565,93.4783,86.0465
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Male,Disabled,NABTEB,1,1,1,0,2,1,100.0,0.0,200.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Male,Disabled,NECO,2,2,3,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abaomege,"Unity College, Abakaliki",Male,Disabled,WAEC,2,2,4,2,2,1,66.6667,25.0,50.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Female,ALL,NABTEB,18,16,25,22,23,22,77.2727,39.2857,75.0,95.2381
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Female,ALL,NECO,40,30,51,45,56,49,68.75,38.5965,89.4737,88.2353
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Female,ALL,WAEC,43,36,56,47,59,54,75.0,37.0968,87.0968,90.7407
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Female,Disabled,NECO,3,3,4,4,2,1,75.0,40.0,40.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Female,Disabled,WAEC,3,3,4,4,4,3,75.0,40.0,80.0,75.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Male,ALL,NABTEB,16,14,20,16,25,24,78.9474,36.3636,104.5455,95.6522
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Male,ALL,NECO,32,25,40,35,59,52,69.2308,37.7778,120.0,87.037
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Male,ALL,WAEC,36,29,44,39,62,57,74.4186,38.7755,116.3265,91.2281
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Male,Disabled,NABTEB,1,1,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Male,Disabled,NECO,2,2,4,4,2,1,66.6667,50.0,50.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Community Secondary School, Abofia",Male,Disabled,WAEC,3,3,4,2,4,3,75.0,25.0,100.0,75.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Female,ALL,NABTEB,18,16,25,22,24,23,77.2727,39.2857,78.5714,95.4545
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Female,ALL,NECO,38,29,50,43,56,49,69.5652,37.5,91.0714,88.2353
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Female,ALL,WAEC,48,40,64,55,67,59,74.1379,38.0282,85.9155,88.5246
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Female,Disabled,NECO,2,2,4,4,2,1,66.6667,50.0,50.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Female,Disabled,WAEC,2,2,4,2,2,1,66.6667,25.0,50.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Male,ALL,NABTEB,16,14,20,16,25,24,78.9474,36.3636,104.5455,95.6522
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Male,ALL,NECO,35,27,43,37,66,59,69.0476,37.5,125.0,90.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Male,ALL,WAEC,49,41,65,55,92,85,74.5763,37.5,116.6667,91.6667
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Male,Disabled,NABTEB,1,1,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Male,Disabled,NECO,2,2,3,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Comprehensive High School, Abofia",Male,Disabled,WAEC,2,2,4,2,4,3,66.6667,25.0,100.0,75.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Female,ALL,NABTEB,12,10,15,14,16,14,78.5714,41.1765,88.2353,86.6667
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Female,ALL,NECO,23,17,29,24,33,32,67.8571,37.5,93.75,96.6667
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Female,ALL,WAEC,27,23,35,31,38,36,75.7576,38.4615,89.7436,94.2857
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Female,Disabled,NECO,2,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Female,Disabled,WAEC,2,2,3,2,2,1,66.6667,33.3333,66.6667,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Male,ALL,NABTEB,8,7,12,10,19,16,80.0,38.4615,130.7692,88.2353
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Male,ALL,NECO,17,13,24,20,37,36,66.6667,37.037,125.9259,97.0588
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Male,ALL,WAEC,20,17,27,24,38,34,75.0,40.0,116.6667,88.5714
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Male,Disabled,NABTEB,1,1,1,0,2,1,100.0,0.0,200.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Male,Disabled,NECO,1,1,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Government Secondary School, Abofia",Male,Disabled,WAEC,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,ALL,NABTEB,12,10,13,12,10,9,78.5714,40.0,60.0,88.8889
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,ALL,NECO,22,17,28,24,26,25,69.2308,38.7097,77.4194,95.8333
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,ALL,WAEC,26,22,30,26,25,21,75.0,38.2353,67.6471,82.6087
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,Disabled,NECO,2,1,2,2,2,1,50.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Female,Disabled,WAEC,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,ALL,NABTEB,7,6,9,8,7,5,77.7778,40.0,60.0,83.3333
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,ALL,NECO,14,11,17,14,22,20,70.5882,36.8421,105.2632,90.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,ALL,WAEC,18,15,22,18,29,27,72.7273,37.5,112.5,92.5926
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,Disabled,NABTEB,1,1,1,0,0,0,100.0,0.0,0.0,0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,Disabled,NECO,1,1,1,0,2,1,100.0,0.0,200.0,50.0
2022/2023,South East,Ebonyi,Abakaliki,Abofia,"Unity College, Abakaliki",Male,Disabled,WAEC,1,1,1,0,2,1,100.0,0.0,200.0,50.0
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,ALL,NABTEB,14,12,16,14,16,14,76.4706,38.8889,83.3333,86.6667
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,ALL,NECO,31,24,41,35,46,43,68.4211,36.9565,91.3043,92.8571
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,ALL,WAEC,37,31,48,43,50,45,75.5556,38.8889,85.1852,89.1304
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,Disabled,NABTEB,2,2,2,2,2,1,100.0,50.0,100.0,50.0
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,Disabled,NECO,2,2,4,4,2,1,66.6667,50.0,50.0,50.0
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Female,Disabled,WAEC,2,2,4,4,4,3,66.6667,50.0,100.0,75.0
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,ALL,NABTEB,12,10,15,12,22,21,73.3333,35.2941,117.6471,95.0
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,ALL,NECO,26,19,31,26,47,44,67.7419,37.1429,122.8571,93.0233
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,ALL,WAEC,31,26,40,35,66,60,75.6757,37.7778,133.3333,91.6667
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,Disabled,NABTEB,1,1,1,0,2,1,100.0,0.0,200.0,50.0
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,Disabled,NECO,2,1,3,2,2,1,50.0,33.3333,66.6667,50.0
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Community Secondary School, Amata-Akpoha",Male,Disabled,WAEC,2,2,4,2,4,3,66.6667,25.0,100.0,75.0
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Comprehensive High School, Amata-Akpoha",Female,ALL,NABTEB,17,14,21,18,21,18,75.0,39.1304,82.6087,84.2105
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Comprehensive High School, Amata-Akpoha",Female,ALL,NECO,33,25,41,35,39,35,67.5,36.9565,78.2609,88.8889
2022/2023,South East,Ebonyi,Afikpo North,Amata-Akpoha,"Comprehensive High School, Amata-Akpoha",Female,ALL,WAEC,41,34,54,47,56,52,74.0,38.3333,85.0,92.1569
