session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,Disabled,NABTEB,3,2,3,2,1,0,75.0,25.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,Disabled,NECO,3,2,4,4,1,0,75.0,40.0,20.0,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Comprehensive High School, Alwasa/Gotomo",Male,Disabled,WAEC,4,3,6,5,1,0,80.0,42.8571,14.2857,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,ALL,NABTEB,28,24,35,27,9,7,76.3158,34.0909,20.4545,77.7778
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,ALL,NECO,46,35,59,47,15,14,68.254,35.1351,20.2703,93.3333
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,ALL,WAEC,59,50,78,62,17,16,74.3902,34.6939,18.3673,88.8889
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,Disabled,NECO,3,2,3,4,1,0,75.0,50.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Female,Disabled,WAEC,4,3,6,4,1,0,66.6667,28.5714,14.2857,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Male,ALL,NABTEB,33,29,42,34,8,7,76.087,35.8491,15.0943,87.5
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Male,ALL,NECO,50,38,60,49,12,11,68.1159,36.0,16.0,91.6667
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Male,ALL,WAEC,72,60,92,72,18,18,73.7374,34.7826,16.5217,94.7368
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Male,Disabled,NABTEB,3,2,3,2,0,0,75.0,25.0,0.0,0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Male,Disabled,NECO,4,2,4,4,1,0,60.0,40.0,20.0,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Government Secondary School, Alwasa/Gotomo",Male,Disabled,WAEC,4,3,6,5,1,0,66.6667,42.8571,14.2857,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Female,ALL,NABTEB,20,17,22,18,5,4,77.7778,35.7143,17.8571,80.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Female,ALL,NECO,31,25,37,31,9,8,69.7674,36.1702,19.1489,88.8889
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Female,ALL,WAEC,41,34,52,42,10,9,75.0,35.3846,15.3846,90.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Female,Disabled,NECO,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Female,Disabled,WAEC,2,2,3,4,1,0,66.6667,50.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Male,ALL,NABTEB,24,20,31,24,4,3,75.7576,33.3333,10.2564,75.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Male,ALL,NECO,41,32,52,42,10,9,68.4211,35.3846,15.3846,90.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Male,ALL,WAEC,49,41,57,45,10,9,74.6269,34.7222,13.8889,90.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Male,Disabled,NABTEB,3,2,3,2,0,0,75.0,25.0,0.0,0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Male,Disabled,NECO,3,2,2,2,1,0,75.0,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Argungu,Alwasa/Gotomo,"Unity College, Argungu",Male,Disabled,WAEC,3,2,4,2,1,0,75.0,20.0,20.0,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,ALL,NABTEB,18,16,22,18,7,6,76.0,35.7143,25.0,85.7143
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,ALL,NECO,33,26,44,34,11,10,69.5652,34.5455,20.0,90.9091
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,ALL,WAEC,43,36,56,45,15,13,73.3333,35.7143,21.4286,86.6667
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,Disabled,NECO,4,2,5,4,1,0,60.0,33.3333,16.6667,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Female,Disabled,WAEC,4,3,6,4,1,0,66.6667,28.5714,14.2857,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,NABTEB,28,24,36,27,8,7,76.3158,33.3333,17.7778,87.5
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,NECO,54,42,70,56,12,11,68.9189,35.2273,13.6364,91.6667
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,ALL,WAEC,57,47,73,58,16,15,74.359,34.7826,17.3913,93.75
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,NABTEB,3,2,3,2,1,0,75.0,25.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,NECO,4,3,6,5,1,0,66.6667,37.5,12.5,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Community Secondary School, Dikko",Male,Disabled,WAEC,6,5,8,5,1,0,75.0,30.0,10.0,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,NABTEB,36,30,45,36,12,11,75.5102,35.0877,21.0526,91.6667
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,NECO,64,49,75,60,17,15,68.1818,35.1064,18.0851,88.2353
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,ALL,WAEC,80,67,97,76,21,21,73.8739,34.4262,18.0328,95.4545
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,NABTEB,3,2,2,2,1,0,75.0,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,NECO,4,3,6,5,1,0,66.6667,42.8571,14.2857,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Female,Disabled,WAEC,6,5,6,5,1,0,75.0,37.5,12.5,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,NABTEB,48,42,58,47,10,9,77.2727,35.6164,13.6986,90.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,NECO,81,63,94,76,16,15,68.75,35.5932,13.5593,93.75
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,ALL,WAEC,110,92,133,105,22,21,73.6842,34.7305,13.7725,91.3043
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,NABTEB,4,3,6,5,2,1,80.0,42.8571,28.5714,50.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,NECO,7,5,9,7,1,0,66.6667,36.3636,9.0909,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Comprehensive High School, Dikko",Male,Disabled,WAEC,8,7,10,7,1,0,72.7273,33.3333,8.3333,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,NABTEB,34,29,44,34,10,9,76.5957,34.5455,18.1818,90.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,NECO,57,44,73,58,19,18,68.3544,34.7826,21.7391,90.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,ALL,WAEC,84,70,116,94,31,30,74.1379,35.6164,21.9178,96.875
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,NABTEB,4,3,4,4,1,0,80.0,40.0,20.0,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,NECO,6,5,8,5,2,1,75.0,30.0,20.0,50.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Female,Disabled,WAEC,7,6,10,7,2,1,70.0,33.3333,16.6667,50.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,NABTEB,38,33,54,43,12,11,76.9231,35.2941,17.6471,91.6667
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,NECO,68,53,92,74,20,18,69.1489,35.3448,18.1034,85.7143
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,ALL,WAEC,100,84,134,107,27,25,73.913,35.119,16.6667,92.8571
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,NABTEB,4,3,6,5,1,0,80.0,42.8571,14.2857,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,NECO,7,5,9,7,1,0,66.6667,36.3636,9.0909,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Government Secondary School, Dikko",Male,Disabled,WAEC,9,7,13,11,2,1,75.0,37.5,12.5,50.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,NABTEB,37,32,47,38,12,11,76.4706,35.5932,20.339,91.6667
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,NECO,67,52,90,72,22,21,68.8172,35.3982,20.354,91.3043
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,ALL,WAEC,83,70,106,85,27,26,73.913,35.3383,21.0526,96.4286
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,NECO,4,3,5,4,1,0,66.6667,33.3333,16.6667,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Female,Disabled,WAEC,5,4,6,5,1,0,71.4286,37.5,12.5,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,NABTEB,47,41,65,51,14,13,76.9231,34.5679,17.284,92.8571
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,NECO,96,74,130,103,27,25,68.9394,34.9693,17.1779,92.8571
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,ALL,WAEC,120,100,152,119,27,25,73.9394,34.555,14.6597,92.8571
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,NABTEB,3,2,3,2,1,0,75.0,25.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,NECO,6,4,8,7,1,0,62.5,40.0,10.0,0.0
2022/2023,North West,Kebbi,Argungu,Dikko,"Unity College, Argungu",Male,Disabled,WAEC,7,6,8,5,1,0,77.7778,30.0,10.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,NABTEB,33,29,44,36,12,11,76.087,36.3636,21.8182,91.6667
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,NECO,56,43,68,54,17,15,68.8312,35.2941,20.0,88.2353
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,ALL,WAEC,81,68,98,78,20,20,74.1071,34.9593,17.0732,95.2381
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,Disabled,NECO,4,2,6,5,1,0,60.0,42.8571,14.2857,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Female,Disabled,WAEC,6,5,7,5,1,0,75.0,33.3333,11.1111,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Male,ALL,NABTEB,46,39,58,45,12,11,76.1905,34.2466,16.4384,91.6667
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Male,ALL,NECO,83,64,108,85,20,18,68.4211,34.5588,15.4412,85.7143
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Male,ALL,WAEC,118,99,145,116,27,25,74.2331,35.1648,15.3846,92.8571
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Male,Disabled,NABTEB,3,2,3,2,1,0,75.0,25.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Male,Disabled,NECO,6,4,8,7,1,0,62.5,40.0,10.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Community Secondary School, Felande",Male,Disabled,WAEC,7,6,10,7,1,0,70.0,33.3333,8.3333,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Female,ALL,NABTEB,29,25,38,29,9,7,77.5,33.3333,18.75,77.7778
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Female,ALL,NECO,49,38,61,49,15,13,69.1176,35.0649,19.4805,86.6667
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Female,ALL,WAEC,77,64,96,76,19,19,73.5849,35.0,16.6667,95.0
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Female,Disabled,NABTEB,3,2,4,4,1,0,75.0,40.0,20.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Female,Disabled,NECO,4,3,6,5,1,0,66.6667,42.8571,14.2857,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Female,Disabled,WAEC,7,6,10,7,2,1,70.0,33.3333,16.6667,50.0
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Male,ALL,NABTEB,43,38,52,42,10,9,76.6667,35.3846,15.3846,90.0
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Male,ALL,NECO,65,50,83,67,14,13,68.5393,35.5769,13.4615,92.8571
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Male,ALL,WAEC,100,84,133,105,27,25,73.913,34.7305,16.7665,92.8571
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Male,Disabled,NABTEB,4,4,6,5,1,0,83.3333,42.8571,14.2857,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Male,Disabled,NECO,7,5,9,7,1,0,66.6667,36.3636,9.0909,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Comprehensive High School, Felande",Male,Disabled,WAEC,9,8,13,11,2,1,76.9231,37.5,12.5,50.0
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Female,ALL,NABTEB,20,17,26,20,7,6,75.0,33.3333,21.2121,85.7143
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Female,ALL,NECO,33,25,39,31,9,8,68.8889,34.6939,18.3673,88.8889
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Female,ALL,WAEC,42,35,56,45,13,12,74.1379,35.7143,18.5714,92.3077
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Female,Disabled,NECO,3,2,3,4,1,0,75.0,50.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Female,Disabled,WAEC,4,3,6,4,1,0,66.6667,28.5714,14.2857,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Male,ALL,NABTEB,29,25,37,29,8,7,77.5,34.0426,17.0213,87.5
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Male,ALL,NECO,55,43,73,58,16,15,68.4211,34.7826,17.3913,93.75
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Male,ALL,WAEC,66,55,82,65,16,15,73.6264,34.9515,15.534,93.75
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Male,Disabled,NABTEB,3,2,3,2,1,0,75.0,25.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Male,Disabled,NECO,5,4,8,7,1,0,71.4286,40.0,10.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Government Secondary School, Felande",Male,Disabled,WAEC,7,6,8,5,1,0,77.7778,30.0,10.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Female,ALL,NABTEB,14,12,18,13,5,4,75.0,31.8182,22.7273,80.0
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Female,ALL,NECO,28,21,36,29,9,8,68.4211,35.5556,20.0,88.8889
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Female,ALL,WAEC,39,33,52,42,12,11,74.0741,35.3846,18.4615,91.6667
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Female,Disabled,NECO,2,2,3,4,1,0,66.6667,50.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Female,Disabled,WAEC,2,2,3,4,1,0,66.6667,50.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Male,ALL,NABTEB,17,15,20,16,4,3,75.0,36.0,16.0,75.0
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Male,ALL,NECO,34,26,45,36,9,7,68.0851,35.7143,16.0714,77.7778
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Male,ALL,WAEC,42,35,53,42,10,9,74.1379,34.3284,14.9254,90.0
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Male,Disabled,NABTEB,3,2,3,2,1,0,75.0,25.0,25.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Male,Disabled,NECO,3,2,4,4,1,0,75.0,40.0,20.0,0.0
2022/2023,North West,Kebbi,Argungu,Felande,"Unity College, Argungu",Male,Disabled,WAEC,3,2,4,2,1,0,75.0,20.0,20.0,0.0
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Female,ALL,NABTEB,34,29,45,36,10,9,76.5957,35.0877,17.5439,90.0
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Female,ALL,NECO,72,56,92,74,24,22,68.6869,35.6522,21.7391,92.0
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Female,ALL,WAEC,94,79,125,100,32,30,73.8462,35.0318,21.0191,93.9394
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Female,Disabled,NECO,4,3,6,5,1,0,66.6667,42.8571,14.2857,0.0
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Female,Disabled,WAEC,7,6,7,5,2,1,77.7778,33.3333,22.2222,50.0
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Male,ALL,NABTEB,49,43,61,49,14,13,76.4706,35.5263,18.4211,92.8571
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Male,ALL,NECO,94,72,116,92,22,20,68.2171,34.9315,15.7534,86.9565
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Male,ALL,WAEC,135,113,167,132,30,29,74.1935,34.7619,14.7619,96.7742
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Male,Disabled,NABTEB,3,2,3,2,1,0,75.0,25.0,25.0,0.0
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Male,Disabled,NECO,6,4,8,7,1,0,62.5,40.0,10.0,0.0
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Community Secondary School, Ambursa",Male,Disabled,WAEC,8,7,11,9,2,1,72.7273,35.7143,14.2857,50.0
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Comprehensive High School, Ambursa",Female,ALL,NABTEB,29,25,37,29,9,7,77.5,34.7826,19.5652,77.7778
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Comprehensive High School, Ambursa",Female,ALL,NECO,58,45,71,58,17,16,68.75,35.9551,20.2247,88.8889
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Comprehensive High School, Ambursa",Female,ALL,WAEC,78,65,91,72,17,16,73.8318,35.0877,15.7895,88.8889
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Comprehensive High School, Ambursa",Female,Disabled,NABTEB,2,2,2,2,1,0,66.6667,33.3333,33.3333,0.0
2022/2023,North West,Kebbi,Birnin Kebbi,Ambursa,"Comprehensive High School, Ambursa",Female,Disabled,NECO,4,2,5,4,1,0,60.0,33.3333,16.6667,0.0
