session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,NABTEB,19,15,21,17,9,8,70.3704,35.7143,35.7143,90.0
2022/2023,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,NECO,38,28,44,36,25,22,65.4545,35.5932,45.7627,88.8889
2022/2023,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,ALL,WAEC,53,41,60,49,32,31,70.1299,36.25,43.75,97.1429
2022/2023,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,Disabled,NECO,3,2,4,3,3,2,60.0,40.0,60.0,66.6667
2022/2023,North East,Yobe,Bade,Dagona,"Comprehensive High School, Dagona",Male,Disabled,WAEC,5,4,5,5,3,2,71.4286,42.8571,42.8571,66.6667
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,ALL,NABTEB,19,15,25,20,11,10,71.4286,35.2941,35.2941,91.6667
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,ALL,NECO,32,23,41,34,15,14,63.8298,36.3636,30.9091,88.2353
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,ALL,WAEC,40,31,52,42,23,22,69.4915,35.7143,35.7143,96.0
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,Disabled,NABTEB,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,Disabled,NECO,3,2,3,3,3,2,75.0,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Female,Disabled,WAEC,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,ALL,NABTEB,17,14,19,15,9,8,72.0,34.6154,38.4615,90.0
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,ALL,NECO,31,22,37,30,17,15,64.4444,36.0,38.0,84.2105
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,ALL,WAEC,38,30,46,37,22,20,69.6429,35.4839,38.7097,91.6667
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,Disabled,NECO,2,2,3,3,3,2,66.6667,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Dagona,"Government Secondary School, Dagona",Male,Disabled,WAEC,3,2,4,3,3,2,75.0,40.0,60.0,66.6667
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,ALL,NABTEB,16,14,19,15,7,6,75.0,36.0,32.0,87.5
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,ALL,NECO,29,21,34,27,12,10,64.2857,35.5556,28.8889,84.6154
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,ALL,WAEC,40,31,47,39,23,22,70.6897,36.5079,39.6825,96.0
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,Disabled,NECO,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Female,Disabled,WAEC,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,ALL,NABTEB,15,12,18,14,9,8,72.7273,33.3333,41.6667,90.0
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,ALL,NECO,32,23,41,34,21,19,63.8298,36.3636,41.8182,91.3043
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,ALL,WAEC,37,29,45,37,25,24,70.3704,36.6667,45.0,96.2963
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,Disabled,NECO,2,2,3,3,3,2,66.6667,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Dagona,"Unity College, Gashua",Male,Disabled,WAEC,3,2,4,3,3,2,60.0,40.0,60.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,ALL,NABTEB,32,25,40,32,19,16,71.7391,35.8491,39.6226,80.9524
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,ALL,NECO,62,44,72,58,28,27,64.4444,35.4167,32.2917,93.5484
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,ALL,WAEC,75,59,95,76,39,34,70.0,35.4331,33.8583,86.0465
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,Disabled,NABTEB,3,2,3,2,3,2,75.0,25.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,Disabled,NECO,4,3,5,3,3,2,66.6667,28.5714,42.8571,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Female,Disabled,WAEC,5,4,7,5,2,1,71.4286,33.3333,22.2222,50.0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,ALL,NABTEB,28,23,34,27,14,13,73.1707,35.5556,33.3333,93.3333
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,ALL,NECO,53,38,66,54,35,30,64.9351,35.9551,42.6966,86.8421
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,ALL,WAEC,61,48,76,63,38,35,69.6629,36.2745,41.1765,90.4762
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,Disabled,NABTEB,2,2,3,2,0,0,66.6667,25.0,0.0,0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,Disabled,NECO,3,2,4,3,3,2,60.0,33.3333,50.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Community Secondary School, Gwio-Kura",Male,Disabled,WAEC,5,4,6,5,3,2,71.4286,37.5,37.5,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,ALL,NABTEB,13,11,18,15,11,10,73.6842,37.5,50.0,91.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,ALL,NECO,23,17,31,25,15,14,64.7059,35.7143,38.0952,93.75
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,ALL,WAEC,31,24,40,34,25,25,68.8889,37.037,51.8519,96.4286
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,Disabled,NABTEB,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,Disabled,NECO,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Female,Disabled,WAEC,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,ALL,NABTEB,12,10,15,12,14,13,72.2222,35.0,75.0,93.3333
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,ALL,NECO,24,18,30,25,17,16,65.7143,37.5,47.5,89.4737
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,ALL,WAEC,35,27,47,39,28,27,68.6275,36.5079,49.2063,96.7742
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,Disabled,NABTEB,2,2,2,2,4,3,66.6667,33.3333,133.3333,75.0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,Disabled,NECO,2,2,3,3,3,2,66.6667,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Comprehensive High School, Gwio-Kura",Male,Disabled,WAEC,3,2,4,3,3,2,60.0,33.3333,50.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,ALL,NABTEB,21,17,25,20,7,6,73.3333,35.2941,23.5294,87.5
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,ALL,NECO,32,23,40,32,18,17,65.2174,35.8491,37.7358,95.0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,ALL,WAEC,40,31,49,41,23,22,70.6897,36.9231,38.4615,96.0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,Disabled,NECO,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Female,Disabled,WAEC,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,ALL,NABTEB,17,14,22,19,14,13,72.0,36.6667,50.0,93.3333
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,ALL,NECO,30,21,37,30,25,23,63.6364,36.0,54.0,92.5926
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,ALL,WAEC,42,32,54,44,32,31,68.8525,35.6164,47.9452,97.1429
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,Disabled,NECO,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Government Secondary School, Gwio-Kura",Male,Disabled,WAEC,2,2,3,3,3,2,66.6667,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,ALL,NABTEB,15,12,19,15,11,10,72.7273,34.6154,46.1538,91.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,ALL,NECO,26,18,33,27,15,14,63.1579,36.3636,38.6364,88.2353
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,ALL,WAEC,36,28,47,39,25,25,69.8113,36.5079,44.4444,96.4286
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,Disabled,NABTEB,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,Disabled,NECO,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Female,Disabled,WAEC,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,ALL,NABTEB,15,12,18,14,9,8,72.7273,33.3333,41.6667,90.0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,ALL,NECO,26,18,31,25,17,16,63.1579,36.5854,46.3415,89.4737
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,ALL,WAEC,32,25,40,32,22,20,70.2128,35.1852,44.4444,91.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,Disabled,NECO,2,2,3,3,3,2,66.6667,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Gwio-Kura,"Unity College, Gashua",Male,Disabled,WAEC,2,2,3,3,3,2,66.6667,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,ALL,NABTEB,14,11,19,15,11,10,71.4286,34.6154,46.1538,91.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,ALL,NECO,24,18,31,25,15,14,65.7143,35.7143,40.4762,88.2353
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,ALL,WAEC,32,25,43,36,25,25,70.2128,36.2069,48.2759,96.4286
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,Disabled,NABTEB,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,Disabled,NECO,2,2,3,3,3,2,66.6667,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Female,Disabled,WAEC,2,2,3,3,2,1,66.6667,50.0,50.0,50.0
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,ALL,NABTEB,12,10,14,12,9,8,72.2222,36.8421,52.6316,90.0
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,ALL,NECO,23,17,31,25,18,15,64.7059,36.5854,48.7805,80.0
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,ALL,WAEC,29,22,37,30,22,20,69.0476,36.0,48.0,91.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,Disabled,NECO,2,2,3,3,0,0,66.6667,50.0,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Community Secondary School, Katuzu",Male,Disabled,WAEC,2,2,3,3,3,2,66.6667,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,ALL,NABTEB,20,16,25,20,11,10,72.4138,35.2941,35.2941,91.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,ALL,NECO,33,24,41,34,15,14,64.5833,36.3636,30.9091,88.2353
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,ALL,WAEC,47,37,60,49,31,27,69.5652,36.25,42.5,88.2353
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,Disabled,NECO,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Female,Disabled,WAEC,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,ALL,NABTEB,18,15,22,19,9,8,73.0769,36.6667,33.3333,90.0
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,ALL,NECO,29,21,37,30,14,11,65.1163,36.0,30.0,80.0
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,ALL,WAEC,44,34,54,44,32,27,68.75,35.6164,47.9452,85.7143
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,Disabled,NECO,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Comprehensive High School, Katuzu",Male,Disabled,WAEC,2,2,3,3,3,2,66.6667,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,ALL,NABTEB,20,16,24,20,7,6,72.4138,37.5,25.0,87.5
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,ALL,NECO,32,23,36,30,15,14,65.2174,37.5,35.4167,88.2353
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,ALL,WAEC,51,40,64,52,25,25,70.2703,36.0465,32.5581,96.4286
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,Disabled,NECO,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Female,Disabled,WAEC,3,2,4,3,2,1,75.0,40.0,40.0,50.0
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,ALL,NABTEB,16,13,21,17,9,8,70.8333,35.7143,35.7143,90.0
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,ALL,NECO,30,21,39,32,17,15,63.6364,36.5385,36.5385,84.2105
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,ALL,WAEC,45,35,55,46,25,24,69.697,36.4865,36.4865,96.2963
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,Disabled,NECO,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Government Secondary School, Katuzu",Male,Disabled,WAEC,3,2,4,3,0,0,60.0,40.0,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,ALL,NABTEB,22,18,27,22,15,12,71.875,36.1111,44.4444,81.25
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,ALL,NECO,44,31,54,44,25,23,64.0625,36.1111,37.5,92.5926
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,ALL,WAEC,51,40,66,54,31,27,70.2703,35.9551,38.2022,88.2353
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,Disabled,NABTEB,2,2,2,2,3,2,66.6667,33.3333,100.0,66.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,Disabled,NECO,3,2,3,3,3,2,75.0,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Female,Disabled,WAEC,3,2,3,3,2,1,75.0,50.0,50.0,50.0
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,ALL,NABTEB,22,18,27,22,14,10,71.875,36.1111,41.6667,73.3333
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,ALL,NECO,40,28,50,41,28,27,63.7931,35.8209,46.2687,93.5484
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,ALL,WAEC,49,38,65,54,38,35,69.4444,36.7816,48.2759,90.4762
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,Disabled,NABTEB,2,2,2,2,0,0,66.6667,33.3333,0.0,0
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,Disabled,NECO,2,2,3,3,3,2,66.6667,50.0,75.0,66.6667
2022/2023,North East,Yobe,Bade,Katuzu,"Unity College, Gashua",Male,Disabled,WAEC,3,2,4,3,3,2,75.0,40.0,60.0,66.6667
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,ALL,NABTEB,29,24,37,30,19,16,72.093,36.0,42.0,80.9524
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,ALL,NECO,52,38,69,56,32,27,64.4737,35.4839,37.6344,82.8571
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,ALL,WAEC,85,66,105,85,56,53,69.3548,35.461,43.9716,93.5484
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Disabled,NABTEB,3,2,3,2,3,2,75.0,25.0,75.0,66.6667
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Disabled,NECO,5,3,6,5,3,2,57.1429,37.5,37.5,66.6667
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Female,Disabled,WAEC,8,6,10,7,4,3,72.7273,30.7692,30.7692,75.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,ALL,NABTEB,27,21,37,29,23,19,71.7949,34.6939,51.0204,84.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,ALL,NECO,51,37,66,54,31,29,64.8649,35.9551,38.2022,94.1176
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,ALL,WAEC,75,59,99,81,56,55,70.0,36.0902,46.6165,96.7742
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Disabled,NABTEB,3,2,3,2,4,3,75.0,25.0,100.0,75.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Disabled,NECO,5,4,6,5,3,2,71.4286,37.5,37.5,66.6667
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Community Secondary School, Bindigari/Fawari",Male,Disabled,WAEC,8,6,10,8,5,4,72.7273,35.7143,35.7143,80.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,ALL,NABTEB,33,27,40,32,11,8,72.9167,35.8491,22.6415,75.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,ALL,NECO,59,43,75,63,32,27,65.1163,36.6337,34.6535,82.8571
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,ALL,WAEC,83,64,99,81,48,44,69.4215,36.0902,39.8496,90.566
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Disabled,NABTEB,3,2,3,2,0,0,75.0,25.0,0.0,0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Disabled,NECO,5,4,6,5,3,2,62.5,37.5,37.5,66.6667
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Female,Disabled,WAEC,7,5,9,7,4,3,70.0,33.3333,33.3333,75.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,ALL,NABTEB,31,25,37,30,23,19,73.3333,36.0,50.0,84.0
2022/2023,North East,Yobe,Damaturu,Bindigari/Fawari,"Comprehensive High School, Bindigari/Fawari",Male,ALL,NECO,61,44,74,61,35,34,65.1685,36.3636,38.3838,97.3684
