session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Female,Disabled,WAEC,5,4,6,6,3,2,75.0,40.0,40.0,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,NABTEB,21,17,26,22,19,19,72.973,38.0952,61.9048,96.1538
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,NECO,47,34,56,47,39,37,65.0602,37.3626,58.2418,94.3396
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,ALL,WAEC,52,41,65,54,53,52,70.9677,36.7925,66.9811,97.1831
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,Disabled,NABTEB,2,2,2,3,4,4,75.0,50.0,150.0,83.3333
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,Disabled,NECO,5,3,5,4,4,3,62.5,33.3333,55.5556,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Comprehensive High School, Lafiagi I",Male,Disabled,WAEC,5,4,6,6,3,2,66.6667,40.0,40.0,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,ALL,NABTEB,20,16,23,19,17,16,71.4286,37.8378,62.1622,95.6522
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,ALL,NECO,34,25,42,35,29,28,65.5738,36.7647,57.3529,97.4359
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,ALL,WAEC,44,34,55,47,38,33,70.5128,37.7778,56.6667,86.2745
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,Disabled,NABTEB,2,2,2,3,4,3,75.0,50.0,125.0,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,Disabled,NECO,3,3,4,3,3,2,66.6667,28.5714,57.1429,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Female,Disabled,WAEC,5,4,5,4,3,2,75.0,33.3333,44.4444,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,ALL,NABTEB,20,16,26,22,26,21,72.2222,38.0952,83.3333,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,ALL,NECO,41,29,53,44,45,43,65.2778,37.2093,69.7674,96.6667
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,ALL,WAEC,54,43,65,54,53,46,70.8333,36.7925,66.9811,85.9155
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,Disabled,NABTEB,2,2,2,3,4,4,75.0,50.0,150.0,83.3333
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,Disabled,NECO,4,3,5,4,4,3,57.1429,33.3333,55.5556,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Government Secondary School, Lafiagi I",Male,Disabled,WAEC,5,4,6,6,3,2,66.6667,40.0,40.0,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,ALL,NABTEB,24,19,30,26,22,17,73.8095,38.7755,59.1837,79.3103
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,ALL,NECO,49,36,60,51,49,49,65.5172,37.7551,67.3469,98.4848
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,ALL,WAEC,56,45,69,58,56,50,71.0,37.1681,66.3717,89.3333
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Disabled,NABTEB,2,2,2,3,4,3,75.0,50.0,125.0,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Disabled,NECO,5,3,5,6,3,2,62.5,44.4444,44.4444,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Female,Disabled,WAEC,6,4,7,6,3,2,70.0,33.3333,33.3333,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,ALL,NABTEB,21,18,27,24,31,27,73.6842,37.7778,91.1111,87.8049
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,ALL,NECO,47,34,59,50,45,43,65.0602,37.5,62.5,96.6667
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,ALL,WAEC,60,47,73,62,63,56,70.7547,37.8151,70.5882,89.2857
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Disabled,NABTEB,2,2,2,3,4,3,75.0,50.0,125.0,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Disabled,NECO,5,3,5,4,4,3,62.5,33.3333,55.5556,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi I,"Unity College, Edu",Male,Disabled,WAEC,6,4,7,6,3,2,70.0,36.3636,36.3636,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,ALL,NABTEB,33,27,38,33,22,17,72.8814,38.0952,46.0317,79.3103
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,ALL,NECO,66,48,84,72,51,44,65.812,37.6812,49.2754,86.7647
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,ALL,WAEC,83,65,100,85,68,60,70.2703,37.4233,56.4417,86.9565
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Disabled,NABTEB,3,3,4,3,4,3,80.0,33.3333,83.3333,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Disabled,NECO,5,3,5,6,4,3,62.5,44.4444,55.5556,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Female,Disabled,WAEC,6,4,7,6,3,2,70.0,33.3333,33.3333,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,ALL,NABTEB,28,23,34,29,26,21,73.4694,37.5,62.5,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,ALL,NECO,56,41,70,60,51,43,65.6566,37.3913,59.1304,85.2941
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,ALL,WAEC,70,55,87,73,57,52,70.4,37.3239,54.2254,89.6104
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Disabled,NABTEB,2,2,2,3,4,4,75.0,50.0,150.0,83.3333
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Disabled,NECO,5,3,5,4,4,3,62.5,33.3333,55.5556,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Community Secondary School, Lafiagi II",Male,Disabled,WAEC,5,4,6,6,3,2,66.6667,40.0,40.0,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,ALL,NABTEB,18,14,21,19,11,10,71.875,40.0,42.8571,93.3333
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,ALL,NECO,35,26,42,35,29,28,66.129,36.7647,57.3529,97.4359
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,ALL,WAEC,39,31,46,40,35,33,71.4286,38.1579,61.8421,93.617
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Disabled,NABTEB,2,2,2,3,0,0,75.0,50.0,0.0,0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Disabled,NECO,2,2,4,3,3,2,75.0,33.3333,66.6667,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Female,Disabled,WAEC,2,2,3,3,3,2,75.0,40.0,80.0,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,ALL,NABTEB,16,13,18,15,13,12,72.4138,37.931,58.6207,94.1176
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,ALL,NECO,30,22,35,29,33,31,64.8148,36.8421,78.9474,93.3333
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,ALL,WAEC,33,26,38,32,33,31,71.1864,37.0968,72.5806,91.1111
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Disabled,NABTEB,2,2,2,3,0,0,75.0,50.0,0.0,0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Disabled,NECO,2,2,2,1,4,3,75.0,25.0,125.0,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Comprehensive High School, Lafiagi II",Male,Disabled,WAEC,2,2,3,3,3,2,75.0,40.0,80.0,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,ALL,NABTEB,37,30,45,39,33,31,73.8462,37.8378,59.4595,93.1818
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,ALL,NECO,60,43,72,62,45,44,65.0943,38.1356,50.8475,98.3333
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,ALL,WAEC,87,68,104,87,77,74,70.7792,37.0588,61.1765,95.1923
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Disabled,NABTEB,3,3,4,3,4,3,66.6667,33.3333,83.3333,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Disabled,NECO,6,4,8,7,3,2,63.6364,38.4615,30.7692,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Female,Disabled,WAEC,7,6,9,7,7,5,69.2308,33.3333,60.0,77.7778
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,ALL,NABTEB,36,29,44,37,31,28,73.0159,37.5,56.9444,92.6829
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,ALL,NECO,61,45,79,67,68,62,65.1376,37.2093,71.3178,90.2174
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,ALL,WAEC,81,64,94,80,68,62,70.8333,37.6623,59.7403,90.2174
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Disabled,NABTEB,3,3,4,3,4,3,66.6667,33.3333,83.3333,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Disabled,NECO,6,4,7,6,4,3,70.0,36.3636,45.4545,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Government Secondary School, Lafiagi II",Male,Disabled,WAEC,7,6,9,7,7,6,69.2308,33.3333,66.6667,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,ALL,NABTEB,38,31,53,44,44,42,73.5294,37.2093,68.6047,94.9153
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,ALL,NECO,64,46,84,72,69,66,65.4867,37.6812,67.3913,94.6237
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,ALL,WAEC,86,67,114,96,95,88,70.3947,37.0968,68.2796,92.126
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Disabled,NABTEB,3,3,4,3,4,3,80.0,33.3333,83.3333,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Disabled,NECO,5,4,7,6,3,2,66.6667,36.3636,36.3636,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Female,Disabled,WAEC,7,5,9,7,7,5,66.6667,33.3333,60.0,77.7778
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Male,ALL,NABTEB,41,34,55,47,56,55,73.9726,37.7778,83.3333,98.6667
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Male,ALL,NECO,70,51,89,76,74,69,65.6,37.6712,67.8082,92.9293
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Male,ALL,WAEC,90,70,122,104,121,109,70.4403,37.5,81.5,89.5706
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Male,Disabled,NABTEB,3,3,4,3,4,4,66.6667,33.3333,100.0,83.3333
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Male,Disabled,NECO,6,4,8,7,4,3,63.6364,38.4615,38.4615,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi II,"Unity College, Edu",Male,Disabled,WAEC,7,6,10,8,7,6,69.2308,37.5,62.5,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,ALL,NABTEB,37,30,45,39,33,31,73.8462,37.8378,59.4595,93.1818
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,ALL,NECO,73,53,92,79,66,61,65.3846,37.7483,58.9404,91.0112
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,ALL,WAEC,101,80,123,105,99,88,70.9497,37.6238,65.8416,87.9699
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,Disabled,NABTEB,3,3,4,3,4,3,80.0,33.3333,83.3333,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,Disabled,NECO,6,4,8,7,4,3,63.6364,38.4615,38.4615,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Female,Disabled,WAEC,7,6,9,7,7,5,69.2308,33.3333,60.0,77.7778
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Male,ALL,NABTEB,35,28,44,37,38,34,72.5806,37.5,70.8333,88.2353
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Male,ALL,NECO,68,50,82,69,68,62,65.8333,37.3134,68.6567,90.2174
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Male,ALL,WAEC,89,70,110,93,98,88,70.7006,37.2222,72.7778,89.313
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Male,Disabled,NABTEB,3,3,4,3,4,4,80.0,33.3333,100.0,83.3333
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Male,Disabled,NECO,5,4,7,6,4,3,66.6667,36.3636,45.4545,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Community Secondary School, Lafiagi III",Male,Disabled,WAEC,7,5,9,7,7,6,66.6667,33.3333,66.6667,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Female,ALL,NABTEB,28,23,34,29,22,17,73.4694,38.1818,54.5455,76.6667
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Female,ALL,NECO,56,41,66,55,45,39,65.0,37.037,55.5556,86.6667
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Female,ALL,WAEC,69,55,84,72,64,55,71.3115,37.6812,62.3188,86.0465
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Female,Disabled,NABTEB,2,2,2,3,4,3,75.0,50.0,125.0,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Female,Disabled,NECO,3,3,4,3,3,2,66.6667,28.5714,57.1429,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Female,Disabled,WAEC,5,4,6,6,3,2,75.0,40.0,40.0,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Male,ALL,NABTEB,28,23,32,28,26,25,73.4694,37.7358,66.0377,97.1429
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Male,ALL,NECO,51,38,65,55,51,50,65.9341,37.3832,63.5514,98.5294
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Male,ALL,WAEC,68,53,87,73,71,67,70.8333,37.3239,67.6056,92.7083
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Male,Disabled,NABTEB,2,2,2,3,4,4,75.0,50.0,150.0,83.3333
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Male,Disabled,NECO,3,3,4,3,4,3,66.6667,28.5714,71.4286,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Comprehensive High School, Lafiagi III",Male,Disabled,WAEC,5,4,6,6,3,2,75.0,40.0,40.0,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Female,ALL,NABTEB,16,13,20,18,17,16,72.4138,40.625,71.875,95.6522
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Female,ALL,NECO,28,21,35,29,31,28,66.0,36.2069,70.6897,92.6829
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Female,ALL,WAEC,36,28,45,39,35,33,69.8413,38.3562,64.3836,93.617
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Female,Disabled,NABTEB,2,2,2,3,4,3,75.0,50.0,125.0,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Female,Disabled,NECO,2,2,4,3,4,3,75.0,33.3333,83.3333,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Female,Disabled,WAEC,2,2,3,3,3,2,75.0,40.0,80.0,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Male,ALL,NABTEB,15,12,20,17,13,12,73.0769,37.5,53.125,94.1176
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Male,ALL,NECO,25,18,31,25,28,25,64.4444,36.0,76.0,86.8421
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Male,ALL,WAEC,33,26,42,36,38,37,71.1864,37.6812,73.913,96.0784
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Male,Disabled,NABTEB,2,2,2,3,0,0,75.0,50.0,0.0,0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Male,Disabled,NECO,2,2,2,1,4,3,75.0,25.0,125.0,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Government Secondary School, Lafiagi III",Male,Disabled,WAEC,2,2,3,3,3,2,75.0,40.0,80.0,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Female,ALL,NABTEB,25,20,32,28,27,23,72.7273,38.4615,69.2308,86.1111
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Female,ALL,NECO,49,36,66,55,55,55,65.5172,37.037,68.5185,98.6486
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Female,ALL,WAEC,69,55,93,79,80,74,71.3115,37.5,71.0526,91.6667
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Female,Disabled,NABTEB,2,2,2,3,4,3,75.0,50.0,125.0,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Female,Disabled,NECO,3,3,4,3,3,2,66.6667,28.5714,57.1429,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Female,Disabled,WAEC,4,3,5,4,3,2,71.4286,33.3333,44.4444,75.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Male,ALL,NABTEB,29,24,38,32,38,34,73.0769,37.0968,82.2581,88.2353
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Male,ALL,NECO,58,42,74,62,74,69,65.0485,37.1901,81.8182,92.9293
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Male,ALL,WAEC,72,56,93,79,86,77,70.3125,37.2549,75.817,88.7931
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Male,Disabled,NABTEB,2,2,2,3,4,4,75.0,50.0,150.0,83.3333
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Male,Disabled,NECO,3,3,4,3,4,3,66.6667,28.5714,71.4286,80.0
2022/2023,North Central,Kwara,Edu,Lafiagi III,"Unity College, Edu",Male,Disabled,WAEC,5,4,6,6,3,2,66.6667,40.0,40.0,75.0
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Female,ALL,NABTEB,36,29,48,42,38,37,73.0159,38.4615,65.3846,96.0784
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Female,ALL,NECO,64,46,81,71,60,54,65.4867,38.3459,60.1504,90.0
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Female,ALL,WAEC,81,64,110,94,95,88,70.8333,37.7778,70.5556,92.126
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Female,Disabled,NABTEB,3,3,4,3,4,3,66.6667,33.3333,83.3333,80.0
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Female,Disabled,NECO,5,3,5,6,3,2,62.5,44.4444,44.4444,75.0
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Female,Disabled,WAEC,6,5,9,7,7,5,72.7273,35.7143,64.2857,77.7778
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Male,ALL,NABTEB,43,36,57,49,49,48,74.026,37.6344,70.9677,96.9697
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Male,ALL,NECO,76,56,96,80,86,81,65.9259,36.9427,73.2484,93.913
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Male,ALL,WAEC,95,75,120,101,106,94,70.8333,37.0558,72.5888,87.4126
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Male,Disabled,NABTEB,3,3,5,4,4,3,66.6667,37.5,62.5,80.0
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Male,Disabled,NECO,6,4,8,7,4,3,63.6364,38.4615,38.4615,80.0
2022/2023,North Central,Kwara,Ekiti,Eruku,"Community Secondary School, Eruku",Male,Disabled,WAEC,8,7,12,10,7,6,73.3333,36.8421,52.6316,80.0
2022/2023,North Central,Kwara,Ekiti,Eruku,"Comprehensive High School, Eruku",Female,ALL,NABTEB,23,18,30,26,27,23,72.5,38.7755,73.4694,86.1111
2022/2023,North Central,Kwara,Ekiti,Eruku,"Comprehensive High School, Eruku",Female,ALL,NECO,43,32,56,49,51,49,66.2338,38.4615,74.7253,97.0588
2022/2023,North Central,Kwara,Ekiti,Eruku,"Comprehensive High School, Eruku",Female,ALL,WAEC,49,38,60,51,47,41,70.9302,37.3737,63.6364,87.3016
2022/2023,North Central,Kwara,Ekiti,Eruku,"Comprehensive High School, Eruku",Female,Disabled,NABTEB,2,2,2,3,4,3,75.0,50.0,125.0,80.0
2022/2023,North Central,Kwara,Ekiti,Eruku,"Comprehensive High School, Eruku",Female,Disabled,NECO,4,3,5,6,4,3,71.4286,44.4444,55.5556,80.0
