session,zone,state,lga,ward,school,gender,disability,olevel_exam_body,candidate_count,passed_count,utme_candidate_count,utme_qualified_count,admitted_count,matriculated_count,pass_rate_pct,utme_qualifying_rate_pct,admission_rate_pct,matriculation_completion_rate_pct
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Male,ALL,WAEC,35,28,45,36,96,90,72.4138,35.2941,176.4706,93.3333
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Male,Disabled,NABTEB,1,1,1,0,8,6,100.0,0.0,500.0,80.0
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Male,Disabled,NECO,2,1,3,3,8,6,50.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Government Secondary School, Agamo/Oke-Oore/Akomowa",Male,Disabled,WAEC,2,1,4,3,6,5,50.0,33.3333,133.3333,75.0
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,ALL,NABTEB,22,19,27,21,62,56,77.7778,33.3333,185.7143,89.7436
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,ALL,NECO,45,34,56,45,110,101,67.5676,34.8837,160.4651,91.3043
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,ALL,WAEC,55,44,69,56,142,128,73.3333,35.8491,167.9245,89.8876
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,Disabled,NABTEB,1,1,1,0,6,5,100.0,0.0,400.0,75.0
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,Disabled,NECO,2,1,4,3,6,5,50.0,33.3333,133.3333,75.0
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Female,Disabled,WAEC,4,3,5,3,5,3,66.6667,25.0,75.0,66.6667
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,ALL,NABTEB,28,24,37,30,81,74,78.2609,35.7143,182.1429,90.1961
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,ALL,NECO,52,39,62,51,132,122,67.4419,36.1702,176.5957,91.5663
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,ALL,WAEC,73,59,90,71,195,180,73.3333,34.7826,176.8116,91.8033
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,Disabled,NABTEB,1,1,1,0,8,6,100.0,0.0,500.0,80.0
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,Disabled,NECO,4,3,5,3,8,6,66.6667,25.0,125.0,80.0
2022/2023,South West,Ondo,Akure North,Agamo/Oke-Oore/Akomowa,"Unity College, Akure North",Male,Disabled,WAEC,5,4,5,3,13,11,75.0,25.0,200.0,87.5
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,ALL,NABTEB,18,15,22,18,45,39,73.3333,35.2941,164.7059,85.7143
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,ALL,NECO,33,24,39,33,85,75,66.6667,36.6667,176.6667,88.6792
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,ALL,WAEC,45,36,55,45,109,106,72.973,35.7143,161.9048,97.0588
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,Disabled,NABTEB,1,1,1,0,6,5,100.0,0.0,400.0,75.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,Disabled,NECO,2,1,4,3,6,5,50.0,33.3333,133.3333,75.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Female,Disabled,WAEC,4,3,4,3,5,3,66.6667,33.3333,100.0,66.6667
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,ALL,NABTEB,22,19,27,21,61,53,77.7778,33.3333,180.9524,86.8421
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,ALL,NECO,39,30,47,39,112,101,68.75,36.1111,194.4444,90.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,ALL,WAEC,51,42,62,48,134,122,73.8095,34.0426,178.7234,90.4762
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,Disabled,NABTEB,1,1,1,0,8,6,100.0,0.0,500.0,80.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,Disabled,NECO,2,1,3,3,8,6,50.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Community Secondary School, Ayede/Ogbese",Male,Disabled,WAEC,4,3,4,3,6,5,66.6667,33.3333,133.3333,75.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,ALL,NABTEB,11,9,13,12,29,27,77.7778,40.0,180.0,94.4444
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,ALL,NECO,19,15,25,21,57,56,68.75,36.8421,189.4737,97.2222
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,ALL,WAEC,25,22,33,27,61,59,76.1905,36.0,152.0,97.3684
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,Disabled,NABTEB,1,1,1,0,8,6,100.0,0.0,500.0,80.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,Disabled,NECO,1,1,3,3,6,5,100.0,50.0,200.0,75.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Female,Disabled,WAEC,1,1,3,3,5,3,100.0,50.0,150.0,66.6667
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,ALL,NABTEB,13,11,16,12,40,39,72.7273,33.3333,208.3333,96.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,ALL,NECO,23,17,30,24,56,51,68.4211,34.7826,152.1739,91.4286
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,ALL,WAEC,29,24,37,30,81,74,75.0,35.7143,182.1429,90.1961
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,Disabled,NABTEB,1,1,1,0,8,6,100.0,0.0,500.0,80.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,Disabled,NECO,1,1,3,3,8,6,100.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Comprehensive High School, Ayede/Ogbese",Male,Disabled,WAEC,2,3,3,3,6,5,100.0,50.0,200.0,75.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,ALL,NABTEB,19,16,24,18,37,35,75.0,33.3333,127.7778,95.6522
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,ALL,NECO,39,30,47,39,93,83,68.75,36.1111,161.1111,89.6552
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,ALL,WAEC,41,34,48,39,81,75,73.5294,35.1351,137.8378,92.1569
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,Disabled,NABTEB,1,1,1,0,6,5,100.0,0.0,400.0,75.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,Disabled,NECO,1,1,3,3,6,5,100.0,50.0,200.0,75.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Female,Disabled,WAEC,2,3,3,3,5,3,100.0,50.0,150.0,66.6667
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,ALL,NABTEB,21,17,25,21,49,43,76.4706,36.8421,163.1579,87.0968
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,ALL,NECO,39,30,47,39,94,82,68.75,36.1111,163.8889,86.4407
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,ALL,WAEC,45,36,54,42,120,106,72.973,34.1463,182.9268,88.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,Disabled,NABTEB,1,1,1,0,8,6,100.0,0.0,500.0,80.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,Disabled,NECO,2,1,3,3,8,6,50.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Government Secondary School, Ayede/Ogbese",Male,Disabled,WAEC,2,1,3,3,6,5,50.0,50.0,200.0,75.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,ALL,NABTEB,28,23,34,27,73,67,73.913,34.6154,176.9231,91.3043
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,ALL,NECO,55,42,73,59,187,175,68.8889,35.7143,208.9286,93.1624
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,ALL,WAEC,61,50,76,59,164,157,74.0,34.4828,177.5862,95.1456
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,Disabled,NABTEB,2,3,3,3,8,6,100.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,Disabled,NECO,4,3,5,3,6,5,66.6667,25.0,100.0,75.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Female,Disabled,WAEC,5,4,7,6,11,10,75.0,40.0,140.0,85.7143
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,ALL,NABTEB,27,23,34,27,93,85,77.2727,34.6154,223.0769,91.3793
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,ALL,NECO,47,36,63,51,160,144,69.2308,35.4167,208.3333,90.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,ALL,WAEC,63,51,85,68,214,205,73.0769,35.3846,206.1538,95.5224
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,Disabled,NABTEB,2,3,3,3,8,6,100.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,Disabled,NECO,4,3,5,3,8,6,66.6667,25.0,125.0,80.0
2022/2023,South West,Ondo,Akure North,Ayede/Ogbese,"Unity College, Akure North",Male,Disabled,WAEC,4,3,7,6,11,10,66.6667,40.0,140.0,85.7143
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,ALL,NABTEB,16,13,20,15,46,39,76.9231,33.3333,193.3333,82.7586
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,ALL,NECO,27,20,35,30,77,75,68.1818,37.037,177.7778,97.9167
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,ALL,WAEC,34,28,45,36,81,75,75.0,35.2941,150.0,92.1569
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,Disabled,NABTEB,1,1,3,3,8,6,100.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,Disabled,NECO,1,1,3,3,6,5,100.0,50.0,200.0,75.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Female,Disabled,WAEC,2,3,3,3,5,3,100.0,50.0,150.0,66.6667
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,ALL,NABTEB,15,12,18,15,40,39,75.0,35.7143,178.5714,96.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,ALL,NECO,25,19,34,27,77,71,66.6667,34.6154,184.6154,91.6667
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,ALL,WAEC,34,28,43,36,96,90,75.0,36.3636,181.8182,93.3333
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,Disabled,NABTEB,1,1,1,0,8,6,100.0,0.0,500.0,80.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,Disabled,NECO,2,1,3,3,8,6,50.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Community Secondary School, Ayetoro",Male,Disabled,WAEC,2,1,3,3,6,5,50.0,50.0,200.0,75.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,ALL,NABTEB,23,20,27,21,56,48,78.9474,33.3333,166.6667,85.7143
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,ALL,NECO,49,36,55,45,110,101,67.5,35.7143,164.2857,91.3043
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,ALL,WAEC,59,48,73,59,117,106,73.4694,35.7143,130.3571,90.411
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,Disabled,NABTEB,1,1,3,3,8,6,100.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,Disabled,NECO,4,3,4,3,6,5,66.6667,33.3333,133.3333,75.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Female,Disabled,WAEC,5,4,5,3,5,3,75.0,25.0,75.0,66.6667
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,ALL,NABTEB,27,23,33,27,70,63,77.2727,36.0,176.0,88.6364
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,ALL,NECO,46,35,56,45,112,101,68.4211,34.8837,162.7907,90.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,ALL,WAEC,62,51,77,62,163,154,74.5098,35.5932,172.8814,94.1176
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,Disabled,NABTEB,2,3,3,3,8,6,100.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,Disabled,NECO,4,3,5,3,8,6,66.6667,25.0,125.0,80.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Comprehensive High School, Ayetoro",Male,Disabled,WAEC,5,4,7,6,11,10,75.0,40.0,140.0,85.7143
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,ALL,NABTEB,24,20,30,24,62,56,75.0,34.7826,169.5652,89.7436
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,ALL,NECO,41,31,54,45,118,112,67.6471,36.5854,180.4878,94.5946
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,ALL,WAEC,52,43,67,53,129,119,74.4186,35.2941,158.8235,91.358
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,Disabled,NABTEB,2,3,3,3,6,5,100.0,50.0,200.0,75.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,Disabled,NECO,4,3,5,3,6,5,66.6667,25.0,100.0,75.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Female,Disabled,WAEC,5,4,7,6,11,10,75.0,40.0,140.0,85.7143
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,ALL,NABTEB,23,19,29,24,70,63,73.6842,36.3636,200.0,88.6364
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,ALL,NECO,40,31,50,39,121,112,69.697,34.2105,200.0,92.1053
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,ALL,WAEC,45,36,58,48,118,114,72.973,36.3636,168.1818,95.9459
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,Disabled,NABTEB,2,1,3,3,8,6,50.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,Disabled,NECO,4,3,5,3,8,6,66.6667,25.0,125.0,80.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Government Secondary School, Ayetoro",Male,Disabled,WAEC,5,4,7,6,11,10,75.0,40.0,140.0,85.7143
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,ALL,NABTEB,32,27,41,33,72,67,76.9231,35.4839,145.1613,93.3333
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,ALL,NECO,49,36,58,45,110,101,67.5,34.0909,156.8182,91.3043
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,ALL,WAEC,68,55,84,65,158,149,73.2143,34.375,154.6875,93.9394
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,Disabled,NABTEB,2,3,3,3,6,5,100.0,50.0,200.0,75.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,Disabled,NECO,4,3,5,3,6,5,66.6667,25.0,100.0,75.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Female,Disabled,WAEC,5,4,7,6,11,10,75.0,40.0,140.0,85.7143
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,ALL,NABTEB,33,28,39,30,93,85,77.7778,33.3333,193.3333,91.3793
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,ALL,NECO,52,39,64,51,150,144,67.4419,34.6939,191.8367,95.7447
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,ALL,WAEC,79,65,96,77,184,170,73.8462,35.6164,157.5342,92.1739
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,Disabled,NABTEB,2,3,3,3,8,6,100.0,50.0,250.0,80.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,Disabled,NECO,4,3,5,3,8,6,66.6667,25.0,125.0,80.0
2022/2023,South West,Ondo,Akure North,Ayetoro,"Unity College, Akure North",Male,Disabled,WAEC,6,5,7,6,11,10,80.0,40.0,140.0,85.7143
2022/2023,South West,Ondo,Akure South,Aponmu,"Community Secondary School, Aponmu",Female,ALL,NABTEB,25,22,33,27,64,59,76.1905,36.0,160.0,92.5
2022/2023,South West,Ondo,Akure South,Aponmu,"Community Secondary School, Aponmu",Female,ALL,NECO,45,34,60,48,144,138,67.5676,34.7826,195.6522,95.5556
2022/2023,South West,Ondo,Akure South,Aponmu,"Community Secondary School, Aponmu",Female,ALL,WAEC,59,48,73,59,158,143,73.4694,35.7143,176.7857,89.899
2022/2023,South West,Ondo,Akure South,Aponmu,"Community Secondary School, Aponmu",Female,Disabled,NABTEB,1,1,3,3,8,6,100.0,50.0,250.0,80.0
